"SandSavesfrom1020yards_RANKTHISWEEK_2011","SandSavesfrom1020yards_RANKLASTWEEK_2011","SandSavesfrom1020yards_PLAYERNAME_2011","SandSavesfrom1020yards_ROUNDS_2011","SandSavesfrom1020yards_Pct_2011","SandSavesfrom1020yards_OFSAVES_2011","SandSavesfrom1020yards_OFBUNKERS_2011","stat_name","year"
32,32,"Shaun Micheel",77,60.94,39,64,"SandSavesfrom1020yards",2011
34,34,"Michael Thompson",79,60.78,31,51,"SandSavesfrom1020yards",2011
35,35,"Ian Poulter",52,60.53,23,38,"SandSavesfrom1020yards",2011
36,36,"Stewart Cink",72,60.42,29,48,"SandSavesfrom1020yards",2011
37,37,"Lee Janzen",62,59.38,19,32,"SandSavesfrom1020yards",2011
38,38,"Pat Perez",76,59.21,45,76,"SandSavesfrom1020yards",2011
39,39,"Carl Pettersson",95,59.09,39,66,"SandSavesfrom1020yards",2011
40,40,"Rocco Mediate",53,58.82,20,34,"SandSavesfrom1020yards",2011
41,41,"Matt McQuillan",59,58.62,17,29,"SandSavesfrom1020yards",2011
42,42,"Aaron Baddeley",77,58.33,42,72,"SandSavesfrom1020yards",2011
42,42,"Matt Kuchar",94,58.33,35,60,"SandSavesfrom1020yards",2011
42,42,"Bryce Molder",82,58.33,35,60,"SandSavesfrom1020yards",2011
45,45,"Mark Wilson",89,58.21,39,67,"SandSavesfrom1020yards",2011
46,46,"Bo Van Pelt",92,58.06,36,62,"SandSavesfrom1020yards",2011
47,47,"Woody Austin",59,57.89,22,38,"SandSavesfrom1020yards",2011
48,48,"Charlie Wi",83,57.83,48,83,"SandSavesfrom1020yards",2011
49,49,"Trevor Immelman",84,57.78,26,45,"SandSavesfrom1020yards",2011
50,50,"Dean Wilson",62,57.5,23,40,"SandSavesfrom1020yards",2011
51,51,"DJ Brigman",67,57.45,27,47,"SandSavesfrom1020yards",2011
52,52,"Nick Watney",80,57.38,35,61,"SandSavesfrom1020yards",2011
53,53,"Zack Miller",86,57.32,47,82,"SandSavesfrom1020yards",2011
54,54,"Jason Dufner",78,57.14,40,70,"SandSavesfrom1020yards",2011
54,54,"Ryuji Imada",83,57.14,36,63,"SandSavesfrom1020yards",2011
54,54,"Bill Lunde",92,57.14,32,56,"SandSavesfrom1020yards",2011
54,54,"Hunter Mahan",92,57.14,44,77,"SandSavesfrom1020yards",2011
54,54,"Phil Mickelson",79,57.14,36,63,"SandSavesfrom1020yards",2011
59,59,"DA Points",89,56.96,45,79,"SandSavesfrom1020yards",2011
60,60,"Nick OHern",89,56.86,29,51,"SandSavesfrom1020yards",2011
61,61,"Shane Bertsch",62,56.82,25,44,"SandSavesfrom1020yards",2011
61,61,"James Driscoll",71,56.82,25,44,"SandSavesfrom1020yards",2011
61,61,"Sergio Garcia",61,56.82,25,44,"SandSavesfrom1020yards",2011
64,64,"Jimmy Walker",79,56.58,43,76,"SandSavesfrom1020yards",2011
65,65,"DJ Trahan",91,56.52,39,69,"SandSavesfrom1020yards",2011
66,66,"Roland Thatcher",67,56.41,22,39,"SandSavesfrom1020yards",2011
67,67,"William McGirt",103,56.25,45,80,"SandSavesfrom1020yards",2011
68,68,"Nate Smith",66,56,28,50,"SandSavesfrom1020yards",2011
69,69,"Arjun Atwal",91,55.84,43,77,"SandSavesfrom1020yards",2011
70,70,"Sean OHair",71,55.77,29,52,"SandSavesfrom1020yards",2011
71,71,"Brian Davis",105,55.42,46,83,"SandSavesfrom1020yards",2011
72,72,"Billy Mayfair",94,55.22,37,67,"SandSavesfrom1020yards",2011
73,73,"Steve Stricker",70,55.17,32,58,"SandSavesfrom1020yards",2011
74,74,"Charles Howell III",108,55.07,38,69,"SandSavesfrom1020yards",2011
75,75,"Steve Flesch",88,54.55,42,77,"SandSavesfrom1020yards",2011
76,76,"Kevin Chappell",78,54.39,31,57,"SandSavesfrom1020yards",2011
77,77,"Ben Crane",76,54.35,25,46,"SandSavesfrom1020yards",2011
77,77,"Billy Horschel",75,54.35,25,46,"SandSavesfrom1020yards",2011
77,77,"David Toms",78,54.35,25,46,"SandSavesfrom1020yards",2011
80,80,"Cameron Beckman",71,54.24,32,59,"SandSavesfrom1020yards",2011
80,80,"Anthony Kim",72,54.24,32,59,"SandSavesfrom1020yards",2011
80,80,"Camilo Villegas",69,54.24,32,59,"SandSavesfrom1020yards",2011
83,83,"Brendon de Jonge",105,54.22,45,83,"SandSavesfrom1020yards",2011
84,84,"Chris Kirk",87,54.17,39,72,"SandSavesfrom1020yards",2011
85,85,"David Hearn",88,54.05,20,37,"SandSavesfrom1020yards",2011
85,85,"Derek Lamely",65,54.05,20,37,"SandSavesfrom1020yards",2011
87,87,"Chris Stroud",88,53.97,34,63,"SandSavesfrom1020yards",2011
88,88,"Steve Marino",76,53.85,28,52,"SandSavesfrom1020yards",2011
88,88,"Adam Scott",60,53.85,21,39,"SandSavesfrom1020yards",2011
90,90,"Stuart Appleby",65,53.33,32,60,"SandSavesfrom1020yards",2011
90,90,"JP Hayes",56,53.33,24,45,"SandSavesfrom1020yards",2011
92,92,"George McNeill",69,53.06,26,49,"SandSavesfrom1020yards",2011
93,93,"Tim Petrovic",88,53.03,35,66,"SandSavesfrom1020yards",2011
94,94,"Chris DiMarco",93,52.94,36,68,"SandSavesfrom1020yards",2011
95,95,"Josh Teater",104,52.87,46,87,"SandSavesfrom1020yards",2011
96,96,"KJ Choi",77,52.83,28,53,"SandSavesfrom1020yards",2011
97,97,"Alex Cejka",59,52.73,29,55,"SandSavesfrom1020yards",2011
98,98,"Charley Hoffman",93,52.7,39,74,"SandSavesfrom1020yards",2011
99,99,"Lucas Glover",74,52.31,34,65,"SandSavesfrom1020yards",2011
100,100,"Jason Bohn",74,52.17,24,46,"SandSavesfrom1020yards",2011
100,100,"Joe Ogilvie",75,52.17,24,46,"SandSavesfrom1020yards",2011
102,102,"Kevin Streelman",90,52.08,25,48,"SandSavesfrom1020yards",2011
103,103,"Webb Simpson",98,51.67,31,60,"SandSavesfrom1020yards",2011
104,104,"Marc Turnesa",54,51.52,17,33,"SandSavesfrom1020yards",2011
105,105,"David Mathis",83,51.47,35,68,"SandSavesfrom1020yards",2011
106,106,"Daniel Summerhays",75,51.43,36,70,"SandSavesfrom1020yards",2011
107,107,"Jarrod Lyle",83,51.39,37,72,"SandSavesfrom1020yards",2011
108,108,"Matt Jones",71,51.32,39,76,"SandSavesfrom1020yards",2011
109,109,"Marc Leishman",87,50.72,35,69,"SandSavesfrom1020yards",2011
110,110,"Rickie Fowler",84,50,31,62,"SandSavesfrom1020yards",2011
110,110,"Justin Leonard",82,50,28,56,"SandSavesfrom1020yards",2011
110,110,"Jeff Overton",92,50,31,62,"SandSavesfrom1020yards",2011
110,110,"Aron Price",58,50,14,28,"SandSavesfrom1020yards",2011
110,110,"John Rollins",85,50,27,54,"SandSavesfrom1020yards",2011
110,110,"Andres Romero",77,50,35,70,"SandSavesfrom1020yards",2011
110,110,"Heath Slocum",89,50,20,40,"SandSavesfrom1020yards",2011
117,117,"Robert Garrigus",83,49.37,39,79,"SandSavesfrom1020yards",2011
118,118,"Steven Bowditch",86,49.33,37,75,"SandSavesfrom1020yards",2011
119,119,"Jhonattan Vegas",84,49.15,29,59,"SandSavesfrom1020yards",2011
120,120,"Joe Durant",71,49.02,25,51,"SandSavesfrom1020yards",2011
121,121,"Tag Ridings",87,48.98,24,49,"SandSavesfrom1020yards",2011
122,122,"JB Holmes",57,48.94,23,47,"SandSavesfrom1020yards",2011
123,123,"Spencer Levin",113,48.75,39,80,"SandSavesfrom1020yards",2011
124,124,"Tommy Gainey",104,48.72,38,78,"SandSavesfrom1020yards",2011
125,125,"Briny Baird",60,48.39,15,31,"SandSavesfrom1020yards",2011
126,126,"Martin Laird",77,48.15,26,54,"SandSavesfrom1020yards",2011
127,127,"Bill Haas",93,48,36,75,"SandSavesfrom1020yards",2011
128,128,"Brendan Steele",89,47.95,35,73,"SandSavesfrom1020yards",2011
129,129,"Ryan Moore",79,47.62,20,42,"SandSavesfrom1020yards",2011
130,130,"Chez Reavie",92,47.56,39,82,"SandSavesfrom1020yards",2011
131,131,"Dustin Johnson",72,47.46,28,59,"SandSavesfrom1020yards",2011
132,132,"Charl Schwartzel",58,47.37,18,38,"SandSavesfrom1020yards",2011
133,133,"Rich Beem",53,47.22,17,36,"SandSavesfrom1020yards",2011
133,133,"Harrison Frazar",58,47.22,17,36,"SandSavesfrom1020yards",2011
135,135,"Martin Piller",63,47.17,25,53,"SandSavesfrom1020yards",2011
136,136,"Steve Elkington",50,47.06,16,34,"SandSavesfrom1020yards",2011
136,136,"Sung Kang",63,47.06,16,34,"SandSavesfrom1020yards",2011
138,138,"Keegan Bradley",91,46.58,34,73,"SandSavesfrom1020yards",2011
139,139,"Bobby Gates",82,46.55,27,58,"SandSavesfrom1020yards",2011
140,140,"Ricky Barnes",78,46.3,25,54,"SandSavesfrom1020yards",2011
141,141,"Scott Piercy",78,46.15,30,65,"SandSavesfrom1020yards",2011
142,142,"Chad Campbell",99,46.03,29,63,"SandSavesfrom1020yards",2011
143,143,"Bio Kim",71,45.61,26,57,"SandSavesfrom1020yards",2011
144,144,"Matt Bettencourt",84,45.57,36,79,"SandSavesfrom1020yards",2011
145,145,"Cameron Tringale",110,45.45,35,77,"SandSavesfrom1020yards",2011
146,146,"Tim Herron",85,45.31,29,64,"SandSavesfrom1020yards",2011
147,147,"Bubba Watson",85,44.68,21,47,"SandSavesfrom1020yards",2011
148,148,"Johnson Wagner",81,44.26,27,61,"SandSavesfrom1020yards",2011
149,149,"Vaughn Taylor",89,44.07,26,59,"SandSavesfrom1020yards",2011
150,150,"Fabian Gomez",84,43.64,24,55,"SandSavesfrom1020yards",2011
150,150,"Colt Knost",80,43.64,24,55,"SandSavesfrom1020yards",2011
150,150,"Scott McCarron",65,43.64,24,55,"SandSavesfrom1020yards",2011
153,153,"Davis Love III",70,43.59,17,39,"SandSavesfrom1020yards",2011
154,154,"Kent Jones",76,43.55,27,62,"SandSavesfrom1020yards",2011
155,155,"Alex Prugh",82,43.48,30,69,"SandSavesfrom1020yards",2011
156,156,"Ben Martin",74,43.4,23,53,"SandSavesfrom1020yards",2011
157,157,"Michael Connell",76,43.33,26,60,"SandSavesfrom1020yards",2011
158,158,"Boo Weekley",66,43.18,19,44,"SandSavesfrom1020yards",2011
159,159,"Garrett Willis",71,43.14,22,51,"SandSavesfrom1020yards",2011
160,160,"Michael Bradley",74,42.86,15,35,"SandSavesfrom1020yards",2011
160,160,"JJ Henry",96,42.86,18,42,"SandSavesfrom1020yards",2011
162,162,"YE Yang",63,42.5,17,40,"SandSavesfrom1020yards",2011
163,163,"John Merrick",71,42.11,16,38,"SandSavesfrom1020yards",2011
164,164,"Alexandre Rocha",65,41.94,13,31,"SandSavesfrom1020yards",2011
165,165,"Kris Blanks",92,41.67,30,72,"SandSavesfrom1020yards",2011
165,165,"Troy Merritt",63,41.67,15,36,"SandSavesfrom1020yards",2011
167,167,"Kyle Stanley",98,40.85,29,71,"SandSavesfrom1020yards",2011
168,168,"Justin Hicks",60,40.63,13,32,"SandSavesfrom1020yards",2011
168,168,"Will Strickler",51,40.63,13,32,"SandSavesfrom1020yards",2011
170,170,"Chris Couch",73,40.54,30,74,"SandSavesfrom1020yards",2011
170,170,"Jim Herman",69,40.54,15,37,"SandSavesfrom1020yards",2011
172,172,"Ernie Els",71,40,20,50,"SandSavesfrom1020yards",2011
173,173,"John Senden",94,39.06,25,64,"SandSavesfrom1020yards",2011
174,174,"Andres Gonzales",60,38.89,14,36,"SandSavesfrom1020yards",2011
175,175,"Kevin Kisner",70,38.3,18,47,"SandSavesfrom1020yards",2011
176,176,"Stephen Ames",69,38.18,21,55,"SandSavesfrom1020yards",2011
177,177,"Joseph Bramlett",73,37.21,16,43,"SandSavesfrom1020yards",2011
178,178,"Paul Goydos",81,36.76,25,68,"SandSavesfrom1020yards",2011
179,179,"Troy Matteson",91,36.36,24,66,"SandSavesfrom1020yards",2011
180,180,"Scott Stallings",84,35.85,19,53,"SandSavesfrom1020yards",2011
181,181,"Jim Renner",65,35.48,11,31,"SandSavesfrom1020yards",2011
182,182,"Kevin Stadler",88,35.29,18,51,"SandSavesfrom1020yards",2011
183,183,"Richard Johnson",64,35,14,40,"SandSavesfrom1020yards",2011
184,184,"Gary Woodland",93,34.15,14,41,"SandSavesfrom1020yards",2011
185,185,"Angel Cabrera",50,34.04,16,47,"SandSavesfrom1020yards",2011
185,185,"David Duval",67,34.04,16,47,"SandSavesfrom1020yards",2011
