"TotalMoneyOfficialandUnofficial_RANKTHISWEEK_2011","TotalMoneyOfficialandUnofficial_RANKLASTWEEK_2011","TotalMoneyOfficialandUnofficial_PLAYERNAME_2011","TotalMoneyOfficialandUnofficial_EVENTS_2011","TotalMoneyOfficialandUnofficial_MONEY_2011","stat_name","year"
337,337,"Adilson da Silva",1,29500,"TotalMoneyOfficialandUnofficial",2011
337,337,"Lucas Lee",1,29500,"TotalMoneyOfficialandUnofficial",2011
337,337,"Manuel Villegas",2,29500,"TotalMoneyOfficialandUnofficial",2011
340,340,"Scott Gordon",19,28311,"TotalMoneyOfficialandUnofficial",2011
341,341,"Alistair Presnell",1,27750,"TotalMoneyOfficialandUnofficial",2011
342,342,"Jay Williamson",6,27396,"TotalMoneyOfficialandUnofficial",2011
343,343,"Mike Small",6,27152,"TotalMoneyOfficialandUnofficial",2011
344,344,"Chih Bing Lam",2,27000,"TotalMoneyOfficialandUnofficial",2011
344,344,"Mardan Mamat",1,27000,"TotalMoneyOfficialandUnofficial",2011
344,344,"Hao Yuan",1,27000,"TotalMoneyOfficialandUnofficial",2011
347,347,"Pablo Martin Benavides",1,26500,"TotalMoneyOfficialandUnofficial",2011
348,348,"Pablo Acuna",1,26000,"TotalMoneyOfficialandUnofficial",2011
348,348,"Tom Lewis",2,26000,"TotalMoneyOfficialandUnofficial",2011
348,348,"Jose Toledo",2,26000,"TotalMoneyOfficialandUnofficial",2011
351,351,"Tommy Biershenk",1,25833,"TotalMoneyOfficialandUnofficial",2011
352,352,"Adam Bland",1,25500,"TotalMoneyOfficialandUnofficial",2011
353,353,"Mark Anderson",2,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Charlie Beljan",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Roberto Castro",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Scott Dunlap",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Harris English",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Brian Harman",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"John Huh",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Richard Lee",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Edward Loar",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Greg Owen",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Patrick Sheehan",1,25000,"TotalMoneyOfficialandUnofficial",2011
353,353,"Jerome Theunis",1,25000,"TotalMoneyOfficialandUnofficial",2011
365,365,"Floris De Vries",1,23556,"TotalMoneyOfficialandUnofficial",2011
365,365,"Richard McEvoy",1,23556,"TotalMoneyOfficialandUnofficial",2011
367,367,"Jose Manuel Lara",1,23526,"TotalMoneyOfficialandUnofficial",2011
367,367,"Steve Lowery",2,23526,"TotalMoneyOfficialandUnofficial",2011
369,369,"Omar Uresti",6,23349,"TotalMoneyOfficialandUnofficial",2011
370,370,"Mike Weir",15,23312,"TotalMoneyOfficialandUnofficial",2011
371,371,"Andre Stolz",3,21594,"TotalMoneyOfficialandUnofficial",2011
372,372,"Garth Mulroy",4,20800,"TotalMoneyOfficialandUnofficial",2011
373,373,"Fredrik Andersson Hed",2,20571,"TotalMoneyOfficialandUnofficial",2011
374,374,"Matt Weibring",5,20148,"TotalMoneyOfficialandUnofficial",2011
375,375,"Patrick Reed",3,20058,"TotalMoneyOfficialandUnofficial",2011
376,376,"Matthew Millar",1,19845,"TotalMoneyOfficialandUnofficial",2011
377,377,"Marcel Siem",1,19763,"TotalMoneyOfficialandUnofficial",2011
378,378,"Kenneth Ferrie",1,18877,"TotalMoneyOfficialandUnofficial",2011
379,379,"Joe Affrunti",6,18837,"TotalMoneyOfficialandUnofficial",2011
380,380,"Billy Hurley III",4,17780,"TotalMoneyOfficialandUnofficial",2011
381,381,"Drew Weaver",2,17732,"TotalMoneyOfficialandUnofficial",2011
382,382,"Alejandro Canizares",2,17469,"TotalMoneyOfficialandUnofficial",2011
383,383,"Josh Broadaway",2,17357,"TotalMoneyOfficialandUnofficial",2011
384,384,"Christo Greyling",1,17178,"TotalMoneyOfficialandUnofficial",2011
384,384,"Kenichi Kuboya",1,17178,"TotalMoneyOfficialandUnofficial",2011
386,386,"Wes Heffernan",1,16539,"TotalMoneyOfficialandUnofficial",2011
387,387,"Mathew Goggin",1,16157,"TotalMoneyOfficialandUnofficial",2011
388,388,"Erick Justesen",1,16088,"TotalMoneyOfficialandUnofficial",2011
389,389,"Steve Pate",1,15750,"TotalMoneyOfficialandUnofficial",2011
390,390,"Daniel Chopra",3,15411,"TotalMoneyOfficialandUnofficial",2011
391,391,"Brad Fritsch",2,15348,"TotalMoneyOfficialandUnofficial",2011
392,392,"Ted Purdy",6,14820,"TotalMoneyOfficialandUnofficial",2011
393,393,"Troy Kelly",1,13542,"TotalMoneyOfficialandUnofficial",2011
394,394,"Steve Allan",2,13380,"TotalMoneyOfficialandUnofficial",2011
395,395,"Todd Fischer",3,12900,"TotalMoneyOfficialandUnofficial",2011
396,396,"Skip Kendall",6,11940,"TotalMoneyOfficialandUnofficial",2011
397,397,"Fred Funk",7,11880,"TotalMoneyOfficialandUnofficial",2011
398,398,"Craig Bowden",4,11864,"TotalMoneyOfficialandUnofficial",2011
399,399,"Julian Etulain",1,11261,"TotalMoneyOfficialandUnofficial",2011
399,399,"Sal Spallone",1,11261,"TotalMoneyOfficialandUnofficial",2011
401,401,"Jonathan Kaye",2,10834,"TotalMoneyOfficialandUnofficial",2011
402,402,"Alex Aragon",3,10760,"TotalMoneyOfficialandUnofficial",2011
403,403,"Graham DeLaet",2,10472,"TotalMoneyOfficialandUnofficial",2011
404,404,"Tom Byrum",1,10404,"TotalMoneyOfficialandUnofficial",2011
405,405,"Dustin Risdon",1,10192,"TotalMoneyOfficialandUnofficial",2011
406,406,"Richard Scott",2,8400,"TotalMoneyOfficialandUnofficial",2011
407,407,"Guy Boros",2,8172,"TotalMoneyOfficialandUnofficial",2011
408,408,"Mark Brooks",5,7488,"TotalMoneyOfficialandUnofficial",2011
409,409,"Greg Kraft",1,7350,"TotalMoneyOfficialandUnofficial",2011
410,410,"JL Lewis",1,7056,"TotalMoneyOfficialandUnofficial",2011
411,411,"Dave Schultz",1,7035,"TotalMoneyOfficialandUnofficial",2011
412,412,"Brian Bateman",1,6984,"TotalMoneyOfficialandUnofficial",2011
413,413,"Notah Begay III",4,6690,"TotalMoneyOfficialandUnofficial",2011
413,413,"Bob May",3,6690,"TotalMoneyOfficialandUnofficial",2011
415,415,"Jose Maria Olazabal",6,6330,"TotalMoneyOfficialandUnofficial",2011
416,416,"Brad Adamonis",2,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Jason Allred",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Stuart Anderson",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Brian Anderson",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Ben Briscoe",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Jeff Cuzzort",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Reid Edstrom",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Derek Fathauer",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Erik Flores",2,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Jeff Gove",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Paul Haley II",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Mike Lavery",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Steve LeBrun",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Luke List",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Corey Nagy",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Rob Oppenheim",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Scott Parel",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Philip Pettitt Jr",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Anthony Rodriguez",2,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"James Sacheck",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Shawn Stefani",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Andrew Svoboda",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Hudson Swafford",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Nicholas Thompson",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Ron Whittaker",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Will Wilcox",2,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Tim Wilkinson",2,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Lee Williams",1,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Chris Wilson",2,5000,"TotalMoneyOfficialandUnofficial",2011
416,416,"Ryan Yip",1,5000,"TotalMoneyOfficialandUnofficial",2011
