"LowestRound_RANKTHISWEEK_2014","LowestRound_RANKLASTWEEK_2014","LowestRound_PLAYERNAME_2014","LowestRound_ROUNDS_2014","LowestRound_VALUE_2014","LowestRound_TOURNCOURSE_2014","LowestRound_ROUND_2014","stat_name","year"
405,405,"Prayad Marksaeng",4,71,NA,3,"LowestRound",2014
405,405,"Paul McKechnie",2,71,NA,2,"LowestRound",2014
405,405,"Jason Millard",2,71,NA,2,"LowestRound",2014
405,405,"Erick Morales",2,71,NA,1,"LowestRound",2014
405,405,"Zachary Olsen",6,71,NA,2,"LowestRound",2014
405,405,"Clayton Rask",4,71,NA,2,"LowestRound",2014
405,405,"Chris Riley",4,71,NA,2,"LowestRound",2014
405,405,"Chris Rodgers",4,71,NA,2,"LowestRound",2014
405,405,"Ben Silverman",2,71,NA,2,"LowestRound",2014
405,405,"Hunter Stewart",4,71,NA,2,"LowestRound",2014
405,405,"Esteban Toledo",2,71,NA,2,"LowestRound",2014
405,405,"Dawie van der Walt",6,71,NA,1,"LowestRound",2014
436,436,"Max Alverio",2,72,NA,2,"LowestRound",2014
436,436,"Rich Beem",6,72,NA,2,"LowestRound",2014
436,436,"Mark Blakefield",2,72,NA,1,"LowestRound",2014
436,436,"Dustin Bray",2,72,NA,1,"LowestRound",2014
436,436,"Fielding Brewbaker",2,72,NA,1,"LowestRound",2014
436,436,"Jamie Broce",2,72,NA,2,"LowestRound",2014
436,436,"Anthony Broussard",2,72,NA,2,"LowestRound",2014
436,436,"Hunter Brown",2,72,NA,2,"LowestRound",2014
436,436,"Alex Carpenter",2,72,NA,1,"LowestRound",2014
436,436,"Matt Dobyns",2,72,NA,2,"LowestRound",2014
436,436,"Andres Echavarria",2,72,NA,2,"LowestRound",2014
436,436,"Oliver Fisher",4,72,NA,1,"LowestRound",2014
436,436,"Steven Fox",3,72,NA,1,"LowestRound",2014
436,436,"Joey Garber",2,72,NA,2,"LowestRound",2014
436,436,"Rhein Gibson",4,72,NA,1,"LowestRound",2014
436,436,"Simon Griffiths",2,72,NA,1,"LowestRound",2014
436,436,"Colt Knost",2,72,NA,1,"LowestRound",2014
436,436,"Grant Leaver",2,72,NA,2,"LowestRound",2014
436,436,"Kyoung Hoon Lee",2,72,NA,2,"LowestRound",2014
436,436,"Beon Yeong Lee",2,72,NA,1,"LowestRound",2014
436,436,"Nicholas Lindheim",4,72,NA,3,"LowestRound",2014
436,436,"Don Littrell",2,72,NA,2,"LowestRound",2014
436,436,"William Liu",2,72,NA,1,"LowestRound",2014
436,436,"Sandy Lyle",6,72,NA,2,"LowestRound",2014
436,436,"Shaun Micheel",2,72,NA,1,"LowestRound",2014
436,436,"Larry Mize",4,72,NA,2,"LowestRound",2014
436,436,"Andrea Pavan",2,72,NA,2,"LowestRound",2014
436,436,"Jordi Garcia Pinto",2,72,NA,1,"LowestRound",2014
436,436,"Ted Purdy",4,72,NA,2,"LowestRound",2014
436,436,"Andrew Putnam",2,72,NA,2,"LowestRound",2014
436,436,"Adam Rainaud",2,72,NA,1,"LowestRound",2014
436,436,"Jose de Jesus Rodriguez",2,72,NA,2,"LowestRound",2014
436,436,"Brett Rumford",10,72,NA,4,"LowestRound",2014
436,436,"Jared Sawada",2,72,NA,2,"LowestRound",2014
436,436,"Steve Schneiter",2,72,NA,1,"LowestRound",2014
436,436,"Graeme Storm",2,72,NA,1,"LowestRound",2014
436,436,"Will Strickler",4,72,NA,2,"LowestRound",2014
436,436,"Toru Taniguchi",4,72,NA,1,"LowestRound",2014
436,436,"Casey Wittenberg",2,72,NA,2,"LowestRound",2014
475,475,"Brian Anania",2,73,NA,1,"LowestRound",2014
475,475,"Billy Andrade",2,73,NA,2,"LowestRound",2014
475,475,"Daniel Balin",2,73,NA,2,"LowestRound",2014
475,475,"Ryan Blaum",2,73,NA,1,"LowestRound",2014
475,475,"Eli Cole",2,73,NA,2,"LowestRound",2014
475,475,"Donald Constable",2,73,NA,2,"LowestRound",2014
475,475,"Roberto Diaz",2,73,NA,1,"LowestRound",2014
475,475,"Chris Doak",2,73,NA,2,"LowestRound",2014
475,475,"Paul Dunne",2,73,NA,2,"LowestRound",2014
475,475,"Rhys Enoch",2,73,NA,1,"LowestRound",2014
475,475,"Julian Etulain",2,73,NA,2,"LowestRound",2014
475,475,"Ross Fisher",4,73,NA,2,"LowestRound",2014
475,475,"Oscar Floren",2,73,NA,1,"LowestRound",2014
475,475,"Hunter Hamrick",2,73,NA,1,"LowestRound",2014
475,475,"Chris Hemmerich",2,73,NA,2,"LowestRound",2014
475,475,"Mu Hu",4,73,NA,3,"LowestRound",2014
475,475,"Jesse Hutchins",2,73,NA,2,"LowestRound",2014
475,475,"Rashid Ismail",4,73,NA,1,"LowestRound",2014
475,475,"Smylie Kaufman",2,73,NA,1,"LowestRound",2014
475,475,"Hyung Tae Kim",2,73,NA,2,"LowestRound",2014
475,475,"Masanori Kobayashi",2,73,NA,2,"LowestRound",2014
475,475,"Neal Lancaster",2,73,NA,1,"LowestRound",2014
475,475,"Ki Taek Lee",2,73,NA,1,"LowestRound",2014
475,475,"Changwoo Lee",2,73,NA,2,"LowestRound",2014
475,475,"Daisuke Maruyama",4,73,NA,3,"LowestRound",2014
475,475,"Robert McClellan",2,73,NA,1,"LowestRound",2014
475,475,"Brandon McIver",2,73,NA,2,"LowestRound",2014
475,475,"Jose Maria Olazabal",4,73,NA,4,"LowestRound",2014
475,475,"Juvic Pagunsan",2,73,NA,2,"LowestRound",2014
475,475,"Timothy Puetz",2,73,NA,2,"LowestRound",2014
475,475,"Nathan Smith",1,73,NA,1,"LowestRound",2014
475,475,"Guan Tian Liang",2,73,NA,1,"LowestRound",2014
475,475,"Billy Walsh",2,73,NA,2,"LowestRound",2014
475,475,"Jay Westerlund",2,73,NA,2,"LowestRound",2014
475,475,"Eric Williamson",2,73,NA,2,"LowestRound",2014
475,475,"Ian Woosnam",2,73,NA,2,"LowestRound",2014
511,511,"Brian Agee",2,74,NA,2,"LowestRound",2014
511,511,"Matthew Baldwin",2,74,NA,2,"LowestRound",2014
511,511,"Craig Barlow",4,74,NA,1,"LowestRound",2014
511,511,"Niclas Fasth",2,74,NA,2,"LowestRound",2014
511,511,"Hunter Green",2,74,NA,2,"LowestRound",2014
511,511,"Chris Hanson",2,74,NA,2,"LowestRound",2014
511,511,"Maximilian Kieffer",2,74,NA,2,"LowestRound",2014
511,511,"Aaron Krueger",4,74,NA,1,"LowestRound",2014
511,511,"Ryan Lenahan",2,74,NA,2,"LowestRound",2014
511,511,"Rick Lewallen",2,74,NA,2,"LowestRound",2014
511,511,"Justin Lower",2,74,NA,1,"LowestRound",2014
511,511,"Jim McGovern",2,74,NA,2,"LowestRound",2014
511,511,"Maverick McNealy",2,74,NA,1,"LowestRound",2014
511,511,"Mike Miller",2,74,NA,1,"LowestRound",2014
511,511,"Kelly Mitchum",4,74,NA,1,"LowestRound",2014
511,511,"Dustin Morris",4,74,NA,1,"LowestRound",2014
511,511,"Kirk Nelson",2,74,NA,1,"LowestRound",2014
511,511,"Brian Norman",2,74,NA,2,"LowestRound",2014
511,511,"Cheng Tsung Pan",2,74,NA,2,"LowestRound",2014
511,511,"Josh Persons",2,74,NA,2,"LowestRound",2014
511,511,"Aron Price",2,74,NA,2,"LowestRound",2014
511,511,"Victor Riu",2,74,NA,1,"LowestRound",2014
511,511,"Sebastian Saavedra",4,74,NA,2,"LowestRound",2014
511,511,"Wes Short Jr",2,74,NA,1,"LowestRound",2014
511,511,"Brett Stegmaier",2,74,NA,2,"LowestRound",2014
511,511,"Kevin Stinson",2,74,NA,1,"LowestRound",2014
511,511,"Yoshitaka Takeya",4,74,NA,3,"LowestRound",2014
511,511,"Paul Trittler",2,74,NA,2,"LowestRound",2014
511,511,"Justin Walters",2,74,NA,2,"LowestRound",2014
540,540,"David Bradshaw",2,75,NA,1,"LowestRound",2014
540,540,"Tyrrell Hatton",2,75,NA,1,"LowestRound",2014
540,540,"Michael Hebert",2,75,NA,2,"LowestRound",2014
540,540,"Michael Hoey",1,75,NA,1,"LowestRound",2014
540,540,"Steve Holmes",2,75,NA,2,"LowestRound",2014
540,540,"Paul Lawrie",2,75,NA,2,"LowestRound",2014
540,540,"Nick Mason",2,75,NA,2,"LowestRound",2014
540,540,"Mark OMeara",2,75,NA,1,"LowestRound",2014
540,540,"David Oh",2,75,NA,1,"LowestRound",2014
540,540,"Rob Oppenheim",2,75,NA,1,"LowestRound",2014
540,540,"Robby Shelton",2,75,NA,2,"LowestRound",2014
540,540,"Bob Sowards",2,75,NA,2,"LowestRound",2014
540,540,"Craig Stevens",2,75,NA,1,"LowestRound",2014
540,540,"Kevin Sutherland",2,75,NA,2,"LowestRound",2014
554,554,"Steven Alker",2,76,NA,2,"LowestRound",2014
554,554,"Julien Brun",2,76,NA,2,"LowestRound",2014
554,554,"Kelvin Burgin",2,76,NA,2,"LowestRound",2014
554,554,"Rob Corcoran",2,76,NA,1,"LowestRound",2014
554,554,"Tomohiro Kondo",2,76,NA,1,"LowestRound",2014
554,554,"Bradley Neil",2,76,NA,2,"LowestRound",2014
554,554,"Garrick Porteous",2,76,NA,1,"LowestRound",2014
554,554,"Joey Snyder III",2,76,NA,1,"LowestRound",2014
554,554,"Matthew Southgate",2,76,NA,2,"LowestRound",2014
554,554,"Miguel Suarez",2,76,NA,1,"LowestRound",2014
554,554,"Riley Wheeldon",2,76,NA,1,"LowestRound",2014
565,565,"Robert Gamez",2,77,NA,1,"LowestRound",2014
565,565,"Will Grimmer",2,77,NA,1,"LowestRound",2014
565,565,"David Hronek",2,77,NA,2,"LowestRound",2014
565,565,"Scott Jamieson",2,77,NA,2,"LowestRound",2014
565,565,"David McNabb",2,77,NA,1,"LowestRound",2014
565,565,"Huang Mingjie",4,77,NA,2,"LowestRound",2014
565,565,"Mikey Moyers",2,77,NA,2,"LowestRound",2014
565,565,"Craig Stadler",2,77,NA,2,"LowestRound",2014
565,565,"David von Hoffmann",2,77,NA,2,"LowestRound",2014
565,565,"Azuma Yano",2,77,NA,1,"LowestRound",2014
575,575,"Keith Clearwater",2,78,NA,2,"LowestRound",2014
575,575,"Frank Esposito",2,78,NA,2,"LowestRound",2014
575,575,"Dong Kyu Jang",2,78,NA,1,"LowestRound",2014
575,575,"Brad Lardon",2,78,NA,1,"LowestRound",2014
575,575,"Michael McCoy",2,78,NA,1,"LowestRound",2014
575,575,"Jerry Smith",2,78,NA,2,"LowestRound",2014
575,575,"Mark Wiebe",2,78,NA,2,"LowestRound",2014
582,582,"Andrew Dorn",2,79,NA,1,"LowestRound",2014
582,582,"Matt Pesta",2,79,NA,1,"LowestRound",2014
582,582,"Dave Tentis",2,79,NA,2,"LowestRound",2014
585,585,"Bryden Macpherson",2,80,NA,2,"LowestRound",2014
586,586,"Kiyoshi Miyazato",2,81,NA,2,"LowestRound",2014
586,586,"Dustin Volk",2,81,NA,1,"LowestRound",2014
588,588,"Ben Crenshaw",2,83,NA,1,"LowestRound",2014
