"Par3Performance_RANKTHISWEEK_2007","Par3Performance_RANKLASTWEEK_2007","Par3Performance_PLAYERNAME_2007","Par3Performance_ROUNDS_2007","Par3Performance_STATUS_2007","Par3Performance_PAR3AVG_2007","Par3Performance_TOTALPAR_2007","stat_name","year"
48,48,"Craig Lile",77,22,3.07,921,"Par3Performance",2007
48,48,"John Mallinger",96,22,3.06,1176,"Par3Performance",2007
48,48,"Jose Maria Olazabal",52,22,3.11,603,"Par3Performance",2007
48,48,"Jeff Quinney",95,22,3.06,1143,"Par3Performance",2007
48,48,"Jaco Van Zyl",51,22,3.11,615,"Par3Performance",2007
57,57,"Steve Allan",63,23,3.09,771,"Par3Performance",2007
57,57,"Ken Duke",112,23,3.05,1350,"Par3Performance",2007
57,57,"Paul Goydos",60,23,3.09,732,"Par3Performance",2007
57,57,"Bob Heintz",85,23,3.07,1044,"Par3Performance",2007
57,57,"Zach Johnson",76,23,3.08,900,"Par3Performance",2007
62,62,"Glen Day",85,24,3.07,1035,"Par3Performance",2007
62,62,"Lucas Glover",98,24,3.06,1155,"Par3Performance",2007
62,62,"Tag Ridings",52,24,3.11,633,"Par3Performance",2007
65,65,"Michael Boyd",61,25,3.1,729,"Par3Performance",2007
65,65,"Gavin Coles",87,25,3.07,1059,"Par3Performance",2007
65,65,"Ryuji Imada",104,25,3.06,1257,"Par3Performance",2007
65,65,"Ryan Palmer",91,25,3.07,1107,"Par3Performance",2007
65,65,"Adam Scott",69,25,3.09,792,"Par3Performance",2007
65,65,"Boo Weekley",101,25,3.06,1212,"Par3Performance",2007
71,71,"Aaron Baddeley",83,26,3.08,945,"Par3Performance",2007
71,71,"Jason Bohn",57,26,3.11,699,"Par3Performance",2007
71,71,"JP Hayes",89,26,3.07,1089,"Par3Performance",2007
71,71,"Shaun Micheel",91,26,3.07,1053,"Par3Performance",2007
75,75,"Tom Byrum",50,27,3.13,609,"Par3Performance",2007
75,75,"Luke Donald",69,27,3.1,783,"Par3Performance",2007
75,75,"Jeff Maggert",79,27,3.09,948,"Par3Performance",2007
78,78,"Stephen Ames",81,28,3.09,897,"Par3Performance",2007
78,78,"Tom Pernice Jr",104,28,3.07,1248,"Par3Performance",2007
78,78,"Paul Stankowski",52,28,3.13,636,"Par3Performance",2007
78,78,"Mark Wilson",87,28,3.08,1074,"Par3Performance",2007
82,82,"DJ Brigman",67,29,3.11,807,"Par3Performance",2007
82,82,"Scott Gutschewski",67,29,3.11,807,"Par3Performance",2007
82,82,"Charley Hoffman",97,29,3.07,1170,"Par3Performance",2007
82,82,"Trevor Immelman",74,29,3.11,804,"Par3Performance",2007
82,82,"Justin Leonard",95,29,3.08,1134,"Par3Performance",2007
82,82,"John Merrick",92,29,3.08,1107,"Par3Performance",2007
82,82,"John Senden",97,29,3.08,1155,"Par3Performance",2007
82,82,"Camilo Villegas",82,29,3.09,1011,"Par3Performance",2007
82,82,"Nick Watney",87,29,3.08,1050,"Par3Performance",2007
82,82,"Mike Weir",82,29,3.09,966,"Par3Performance",2007
92,92,"Jeff Brehaut",59,30,3.13,717,"Par3Performance",2007
92,92,"John Daly",59,30,3.13,699,"Par3Performance",2007
92,92,"Shigeki Maruyama",84,30,3.09,1014,"Par3Performance",2007
92,92,"Ian Poulter",63,30,3.13,711,"Par3Performance",2007
92,92,"Michael Putnam",96,30,3.08,1149,"Par3Performance",2007
92,92,"Brett Quigley",79,30,3.1,933,"Par3Performance",2007
92,92,"Jason Schultz",63,30,3.12,759,"Par3Performance",2007
99,99,"Brian Davis",101,31,3.08,1206,"Par3Performance",2007
99,99,"Brandt Snedeker",105,31,3.07,1278,"Par3Performance",2007
99,99,"Charlie Wi",90,31,3.08,1095,"Par3Performance",2007
102,102,"Robert Garrigus",95,32,3.08,1146,"Par3Performance",2007
102,102,"Steve Marino",106,32,3.08,1272,"Par3Performance",2007
102,102,"Troy Matteson",87,32,3.09,1053,"Par3Performance",2007
102,102,"Greg Owen",81,32,3.1,966,"Par3Performance",2007
102,102,"Chris Riley",59,32,3.14,711,"Par3Performance",2007
102,102,"Jim Rutledge",59,32,3.14,708,"Par3Performance",2007
102,102,"Kevin Sutherland",85,32,3.09,1032,"Par3Performance",2007
102,102,"Duffy Waldorf",69,32,3.12,822,"Par3Performance",2007
110,110,"Cameron Beckman",96,33,3.09,1161,"Par3Performance",2007
110,110,"Rich Beem",89,33,3.09,1059,"Par3Performance",2007
110,110,"Brendon de Jonge",76,33,3.11,921,"Par3Performance",2007
110,110,"Jason Dufner",100,33,3.08,1212,"Par3Performance",2007
110,110,"Jason Gore",86,33,3.09,1044,"Par3Performance",2007
110,110,"Davis Love III",66,33,3.13,765,"Par3Performance",2007
110,110,"Steve Lowery",74,33,3.11,879,"Par3Performance",2007
110,110,"Jesper Parnevik",88,33,3.09,1074,"Par3Performance",2007
110,110,"Tim Petrovic",106,33,3.08,1290,"Par3Performance",2007
110,110,"John Rollins",102,33,3.08,1209,"Par3Performance",2007
120,120,"Woody Austin",95,34,3.09,1155,"Par3Performance",2007
120,120,"Jeff Gove",103,34,3.08,1254,"Par3Performance",2007
120,120,"Vaughn Taylor",91,34,3.09,1101,"Par3Performance",2007
123,123,"Andrew Buckle",77,35,3.11,921,"Par3Performance",2007
123,123,"Alex Cejka",80,35,3.11,975,"Par3Performance",2007
123,123,"Paul Gow",70,35,3.12,846,"Par3Performance",2007
123,123,"Cliff Kresge",107,35,3.08,1299,"Par3Performance",2007
123,123,"Darron Stiles",65,35,3.13,783,"Par3Performance",2007
123,123,"Johnson Wagner",97,35,3.09,1176,"Par3Performance",2007
129,129,"Tom Johnson",74,36,3.12,906,"Par3Performance",2007
129,129,"Peter Lonard",85,36,3.1,1035,"Par3Performance",2007
129,129,"Ryan Moore",92,36,3.1,1110,"Par3Performance",2007
129,129,"Nick OHern",72,36,3.13,810,"Par3Performance",2007
129,129,"Joe Ogilvie",102,36,3.09,1254,"Par3Performance",2007
134,134,"Brian Bateman",55,37,3.17,657,"Par3Performance",2007
134,134,"Craig Bowden",78,37,3.12,942,"Par3Performance",2007
134,134,"Nathan Green",103,37,3.09,1263,"Par3Performance",2007
134,134,"Matt Hendrix",63,37,3.15,765,"Par3Performance",2007
134,134,"Jerry Kelly",101,37,3.09,1200,"Par3Performance",2007
134,134,"Will Ma Kenzie",100,37,3.09,1212,"Par3Performance",2007
134,134,"Carl Pettersson",111,37,3.09,1299,"Par3Performance",2007
141,141,"Rod Pampling",92,38,3.11,1056,"Par3Performance",2007
141,141,"Pat Perez",84,38,3.11,1011,"Par3Performance",2007
143,143,"Mathew Goggin",97,39,3.1,1185,"Par3Performance",2007
143,143,"Anthony Kim",93,39,3.1,1143,"Par3Performance",2007
143,143,"Billy Mayfair",98,39,3.1,1197,"Par3Performance",2007
146,146,"Chris DiMarco",79,40,3.13,927,"Par3Performance",2007
146,146,"JB Holmes",71,40,3.14,852,"Par3Performance",2007
146,146,"Tripp Isenhour",86,40,3.12,1041,"Par3Performance",2007
146,146,"Frank Lickliter II",95,40,3.1,1149,"Par3Performance",2007
146,146,"Sean OHair",98,40,3.1,1161,"Par3Performance",2007
146,146,"Jeff Sluman",60,40,3.16,744,"Par3Performance",2007
152,152,"Billy Andrade",88,41,3.11,1080,"Par3Performance",2007
152,152,"Tim Herron",98,41,3.1,1191,"Par3Performance",2007
152,152,"Parker McLachlin",83,41,3.12,999,"Par3Performance",2007
152,152,"Kirk Triplett",77,41,3.13,936,"Par3Performance",2007
152,152,"Brett Wetterich",88,41,3.12,1035,"Par3Performance",2007
157,157,"Bob Estes",88,42,3.12,1062,"Par3Performance",2007
157,157,"Geoff Ogilvy",84,42,3.14,918,"Par3Performance",2007
157,157,"Joey Sindelar",75,42,3.14,921,"Par3Performance",2007
160,160,"Robert Allenby",90,43,3.12,1059,"Par3Performance",2007
160,160,"Eric Axley",107,43,3.1,1290,"Par3Performance",2007
160,160,"Rich Barcelo",80,43,3.13,966,"Par3Performance",2007
160,160,"Robert Gamez",88,43,3.12,1068,"Par3Performance",2007
160,160,"Charles Howell III",89,43,3.12,1041,"Par3Performance",2007
160,160,"Bryce Molder",56,43,3.19,669,"Par3Performance",2007
166,166,"Stuart Appleby",74,44,3.15,864,"Par3Performance",2007
166,166,"Jarrod Lyle",77,44,3.14,933,"Par3Performance",2007
166,166,"Hunter Mahan",91,44,3.12,1092,"Par3Performance",2007
166,166,"Daisuke Maruyama",86,44,3.13,1041,"Par3Performance",2007
170,170,"Chad Campbell",96,45,3.13,1071,"Par3Performance",2007
170,170,"JJ Henry",86,45,3.13,1011,"Par3Performance",2007
170,170,"Ted Purdy",102,45,3.11,1230,"Par3Performance",2007
170,170,"Vijay Singh",102,45,3.11,1191,"Par3Performance",2007
174,174,"Ryan Armour",107,46,3.11,1296,"Par3Performance",2007
174,174,"Kent Jones",97,46,3.12,1176,"Par3Performance",2007
174,174,"Doug LaBelle II",104,46,3.11,1260,"Par3Performance",2007
174,174,"Bubba Watson",80,46,3.14,978,"Par3Performance",2007
178,178,"Bill Haas",93,47,3.12,1131,"Par3Performance",2007
179,179,"Corey Pavin",81,49,3.15,978,"Par3Performance",2007
179,179,"Chris Tidland",59,49,3.21,717,"Par3Performance",2007
181,181,"Steve Wheatcroft",73,50,3.17,882,"Par3Performance",2007
182,182,"DJ Trahan",99,52,3.13,1206,"Par3Performance",2007
182,182,"Bob Tway",103,52,3.13,1245,"Par3Performance",2007
184,184,"David Branshaw",83,53,3.16,1014,"Par3Performance",2007
185,185,"Charles Warren",101,54,3.13,1224,"Par3Performance",2007
186,186,"Bubba Dickerson",51,55,3.27,621,"Par3Performance",2007
186,186,"Harrison Frazar",88,55,3.16,1056,"Par3Performance",2007
188,188,"Chris Couch",76,56,3.18,918,"Par3Performance",2007
188,188,"Ben Curtis",80,56,3.18,927,"Par3Performance",2007
188,188,"Joe Durant",88,56,3.16,1023,"Par3Performance",2007
188,188,"Todd Hamilton",76,56,3.18,918,"Par3Performance",2007
192,192,"Kevin Stadler",95,57,3.15,1134,"Par3Performance",2007
192,192,"Bo Van Pelt",104,57,3.13,1269,"Par3Performance",2007
194,194,"Mark Calcavecchia",93,58,3.16,1116,"Par3Performance",2007
195,195,"Mathias Gronberg",95,65,3.17,1155,"Par3Performance",2007
195,195,"Kyle Reifers",71,65,3.23,849,"Par3Performance",2007
