"PuttingRating_RANKTHISWEEK_2013","PuttingRating_RANKLASTWEEK_2013","PuttingRating_PLAYERNAME_2013","PuttingRating_EVENTS_2013","PuttingRating_RATING_2013","stat_name","year"
115,115,"Geoff Ogilvy",7,7.8,"PuttingRating",2013
115,115,"Pat Perez",13,7.8,"PuttingRating",2013
115,115,"John Peterson",2,7.8,"PuttingRating",2013
115,115,"DA Points",13,7.8,"PuttingRating",2013
115,115,"Rory Sabbatini",14,7.8,"PuttingRating",2013
115,115,"Charl Schwartzel",13,7.8,"PuttingRating",2013
115,115,"Nate Smith",1,7.8,"PuttingRating",2013
115,115,"Robert Streb",10,7.8,"PuttingRating",2013
115,115,"David Toms",6,7.8,"PuttingRating",2013
115,115,"Cameron Tringale",16,7.8,"PuttingRating",2013
115,115,"Marc Turnesa",1,7.8,"PuttingRating",2013
115,115,"Scott Verplank",4,7.8,"PuttingRating",2013
147,147,"Cameron Beckman",2,7.7,"PuttingRating",2013
147,147,"Russ Cochran",1,7.7,"PuttingRating",2013
147,147,"Erik Compton",11,7.7,"PuttingRating",2013
147,147,"Franklin Corpening",1,7.7,"PuttingRating",2013
147,147,"John Daly",3,7.7,"PuttingRating",2013
147,147,"Martin Flores",15,7.7,"PuttingRating",2013
147,147,"Jim Furyk",16,7.7,"PuttingRating",2013
147,147,"Tom Gillis",11,7.7,"PuttingRating",2013
147,147,"Fabian Gomez",8,7.7,"PuttingRating",2013
147,147,"Luke Guthrie",12,7.7,"PuttingRating",2013
147,147,"Bill Haas",16,7.7,"PuttingRating",2013
147,147,"Padraig Harrington",7,7.7,"PuttingRating",2013
147,147,"Russell Henley",15,7.7,"PuttingRating",2013
147,147,"Dustin Johnson",11,7.7,"PuttingRating",2013
147,147,"Jerry Kelly",14,7.7,"PuttingRating",2013
147,147,"Marc Leishman",14,7.7,"PuttingRating",2013
147,147,"Steve Marino",5,7.7,"PuttingRating",2013
147,147,"George McNeill",13,7.7,"PuttingRating",2013
147,147,"Ryan Moore",12,7.7,"PuttingRating",2013
147,147,"Rod Pampling",5,7.7,"PuttingRating",2013
147,147,"Carl Pettersson",15,7.7,"PuttingRating",2013
147,147,"Dicky Pride",9,7.7,"PuttingRating",2013
147,147,"Alexandre Rocha",1,7.7,"PuttingRating",2013
147,147,"John Rollins",13,7.7,"PuttingRating",2013
147,147,"Marcel Siem",4,7.7,"PuttingRating",2013
147,147,"Henrik Stenson",10,7.7,"PuttingRating",2013
147,147,"Darron Stiles",5,7.7,"PuttingRating",2013
147,147,"Kevin Streelman",16,7.7,"PuttingRating",2013
147,147,"Brian Stuard",11,7.7,"PuttingRating",2013
147,147,"Michael Thompson",9,7.7,"PuttingRating",2013
147,147,"Bo Van Pelt",11,7.7,"PuttingRating",2013
147,147,"Lee Williams",7,7.7,"PuttingRating",2013
147,147,"Gary Woodland",18,7.7,"PuttingRating",2013
180,180,"Robert Allenby",5,7.6,"PuttingRating",2013
180,180,"Charlie Beljan",7,7.6,"PuttingRating",2013
180,180,"Jonathan Byrd",3,7.6,"PuttingRating",2013
180,180,"KJ Choi",14,7.6,"PuttingRating",2013
180,180,"Gary Christian",2,7.6,"PuttingRating",2013
180,180,"Fred Couples",2,7.6,"PuttingRating",2013
180,180,"Jamie Donaldson",3,7.6,"PuttingRating",2013
180,180,"Derek Ernst",7,7.6,"PuttingRating",2013
180,180,"Robert Garrigus",10,7.6,"PuttingRating",2013
180,180,"Lucas Glover",9,7.6,"PuttingRating",2013
180,180,"Hunter Haas",3,7.6,"PuttingRating",2013
180,180,"Scott Harrington",1,7.6,"PuttingRating",2013
180,180,"Charley Hoffman",17,7.6,"PuttingRating",2013
180,180,"Scott Jamieson",1,7.6,"PuttingRating",2013
180,180,"Scott Langley",10,7.6,"PuttingRating",2013
180,180,"Shane Lowry",2,7.6,"PuttingRating",2013
180,180,"Hunter Mahan",15,7.6,"PuttingRating",2013
180,180,"Troy Matteson",8,7.6,"PuttingRating",2013
180,180,"John Merrick",15,7.6,"PuttingRating",2013
180,180,"Jin Park",5,7.6,"PuttingRating",2013
180,180,"Cameron Percy",12,7.6,"PuttingRating",2013
180,180,"Scott Piercy",13,7.6,"PuttingRating",2013
180,180,"Tag Ridings",9,7.6,"PuttingRating",2013
180,180,"Kevin Stadler",14,7.6,"PuttingRating",2013
180,180,"Brendan Steele",16,7.6,"PuttingRating",2013
180,180,"Bubba Watson",14,7.6,"PuttingRating",2013
180,180,"Jeremiah Wooding",1,7.6,"PuttingRating",2013
207,207,"Joe Affrunti",2,7.5,"PuttingRating",2013
207,207,"Mark Anderson",1,7.5,"PuttingRating",2013
207,207,"Justin Bolli",3,7.5,"PuttingRating",2013
207,207,"Michael Bradley",4,7.5,"PuttingRating",2013
207,207,"Roberto Castro",17,7.5,"PuttingRating",2013
207,207,"Kevin Chappell",14,7.5,"PuttingRating",2013
207,207,"Stewart Cink",11,7.5,"PuttingRating",2013
207,207,"Jason Dufner",14,7.5,"PuttingRating",2013
207,207,"Steve Flesch",2,7.5,"PuttingRating",2013
207,207,"Brad Fritsch",14,7.5,"PuttingRating",2013
207,207,"Andres Gonzales",3,7.5,"PuttingRating",2013
207,207,"Lee Janzen",2,7.5,"PuttingRating",2013
207,207,"Brandt Jobe",11,7.5,"PuttingRating",2013
207,207,"Satoshi Kodaira",1,7.5,"PuttingRating",2013
207,207,"Ben Kohles",10,7.5,"PuttingRating",2013
207,207,"Hank Kuehne",3,7.5,"PuttingRating",2013
207,207,"Davis Love III",6,7.5,"PuttingRating",2013
207,207,"Jeff Maggert",11,7.5,"PuttingRating",2013
207,207,"David Mathis",10,7.5,"PuttingRating",2013
207,207,"Seung Yul Noh",9,7.5,"PuttingRating",2013
207,207,"Henrik Norlander",10,7.5,"PuttingRating",2013
207,207,"Nick OHern",6,7.5,"PuttingRating",2013
207,207,"Louis Oosthuizen",4,7.5,"PuttingRating",2013
207,207,"Kyle Reifers",2,7.5,"PuttingRating",2013
207,207,"Justin Rose",11,7.5,"PuttingRating",2013
207,207,"Adam Scott",11,7.5,"PuttingRating",2013
207,207,"Andre Stolz",1,7.5,"PuttingRating",2013
207,207,"Andrew Svoboda",5,7.5,"PuttingRating",2013
207,207,"Nicholas Thompson",18,7.5,"PuttingRating",2013
207,207,"Guan Tian Liang",1,7.5,"PuttingRating",2013
207,207,"DJ Trahan",6,7.5,"PuttingRating",2013
207,207,"Johnson Wagner",6,7.5,"PuttingRating",2013
207,207,"Duffy Waldorf",1,7.5,"PuttingRating",2013
207,207,"Nick Watney",17,7.5,"PuttingRating",2013
207,207,"Mark Wilson",8,7.5,"PuttingRating",2013
242,242,"Ricky Barnes",9,7.4,"PuttingRating",2013
242,242,"Brendon de Jonge",23,7.4,"PuttingRating",2013
242,242,"Graham DeLaet",19,7.4,"PuttingRating",2013
242,242,"Scott Gardiner",7,7.4,"PuttingRating",2013
242,242,"Jim Herman",7,7.4,"PuttingRating",2013
242,242,"Justin Hicks",14,7.4,"PuttingRating",2013
242,242,"John Huh",14,7.4,"PuttingRating",2013
242,242,"Trevor Immelman",10,7.4,"PuttingRating",2013
242,242,"Robert Karlsson",6,7.4,"PuttingRating",2013
242,242,"Troy Kelly",2,7.4,"PuttingRating",2013
242,242,"Chez Reavie",14,7.4,"PuttingRating",2013
242,242,"Lee Westwood",13,7.4,"PuttingRating",2013
242,242,"Dean Wilson",1,7.4,"PuttingRating",2013
255,255,"Kiradech Aphibarnrat",1,7.3,"PuttingRating",2013
255,255,"Angel Cabrera",13,7.3,"PuttingRating",2013
255,255,"Chad Campbell",13,7.3,"PuttingRating",2013
255,255,"Marcus Fraser",1,7.3,"PuttingRating",2013
255,255,"Branden Grace",4,7.3,"PuttingRating",2013
255,255,"Neal Lancaster",2,7.3,"PuttingRating",2013
255,255,"Steve LeBrun",9,7.3,"PuttingRating",2013
255,255,"Frank Lickliter II",1,7.3,"PuttingRating",2013
255,255,"Alexander Noren",1,7.3,"PuttingRating",2013
255,255,"Sean OHair",7,7.3,"PuttingRating",2013
255,255,"Thorbjorn Olesen",3,7.3,"PuttingRating",2013
255,255,"Kenny Perry",2,7.3,"PuttingRating",2013
255,255,"Kevin Sutherland",4,7.3,"PuttingRating",2013
255,255,"Boo Weekley",20,7.3,"PuttingRating",2013
255,255,"Chris Wood",2,7.3,"PuttingRating",2013
270,270,"Arjun Atwal",2,7.2,"PuttingRating",2013
270,270,"Rafa Cabrera Bello",1,7.2,"PuttingRating",2013
270,270,"David Frost",1,7.2,"PuttingRating",2013
270,270,"Stephen Gallacher",2,7.2,"PuttingRating",2013
270,270,"Ryo Ishikawa",9,7.2,"PuttingRating",2013
270,270,"Martin Kaymer",9,7.2,"PuttingRating",2013
270,270,"Russell Knox",5,7.2,"PuttingRating",2013
270,270,"Greg Owen",12,7.2,"PuttingRating",2013
270,270,"Heath Slocum",4,7.2,"PuttingRating",2013
279,279,"David Branshaw",1,7.1,"PuttingRating",2013
279,279,"Paul Casey",1,7.1,"PuttingRating",2013
279,279,"Will Claxton",7,7.1,"PuttingRating",2013
279,279,"Ross Fisher",7,7.1,"PuttingRating",2013
279,279,"JJ Henry",15,7.1,"PuttingRating",2013
279,279,"John Kimbell",1,7.1,"PuttingRating",2013
279,279,"Martin Laird",11,7.1,"PuttingRating",2013
279,279,"John Senden",12,7.1,"PuttingRating",2013
279,279,"Kyle Stanley",10,7.1,"PuttingRating",2013
288,288,"Nicolas Colsaerts",6,7,"PuttingRating",2013
288,288,"Joe Durant",2,7,"PuttingRating",2013
288,288,"Joe Ogilvie",4,7,"PuttingRating",2013
288,288,"Peter Tomasulo",7,7,"PuttingRating",2013
292,292,"Jeff Gove",2,6.9,"PuttingRating",2013
292,292,"Mikko Ilonen",1,6.9,"PuttingRating",2013
292,292,"Eric Meierdierks",3,6.9,"PuttingRating",2013
292,292,"Vijay Singh",9,6.9,"PuttingRating",2013
292,292,"Paul Stankowski",1,6.9,"PuttingRating",2013
292,292,"Hideto Tanihara",1,6.9,"PuttingRating",2013
292,292,"Tom Watson",1,6.9,"PuttingRating",2013
299,299,"Blayne Barber",1,6.7,"PuttingRating",2013
299,299,"Robert Gamez",1,6.7,"PuttingRating",2013
301,301,"Mike Hendry",1,6.6,"PuttingRating",2013
302,302,"Richie Ramsay",1,6.5,"PuttingRating",2013
303,303,"Andrew Johnson",1,6.4,"PuttingRating",2013
304,304,"Kent Jones",1,6.3,"PuttingRating",2013
304,304,"Rod Perry",1,6.3,"PuttingRating",2013
306,306,"Daniel Popovic",1,6.1,"PuttingRating",2013
307,307,"Jaco Van Zyl",1,6,"PuttingRating",2013
