"FirstTeeLateLowestRound_RANKTHISWEEK_2015","FirstTeeLateLowestRound_RANKLASTWEEK_2015","FirstTeeLateLowestRound_PLAYERNAME_2015","FirstTeeLateLowestRound_ROUNDS_2015","FirstTeeLateLowestRound_LOWRND_2015","stat_name","year"
55,55,"Chris Kirk",76,65,"FirstTeeLateLowestRound",2015
55,55,"Colt Knost",90,65,"FirstTeeLateLowestRound",2015
55,55,"Brooks Koepka",84,65,"FirstTeeLateLowestRound",2015
55,55,"Jason Kokrak",88,65,"FirstTeeLateLowestRound",2015
55,55,"Justin Leonard",61,65,"FirstTeeLateLowestRound",2015
55,55,"David Lingmerth",90,65,"FirstTeeLateLowestRound",2015
55,55,"Andrew Loupe",40,65,"FirstTeeLateLowestRound",2015
55,55,"Will Ma Kenzie",49,65,"FirstTeeLateLowestRound",2015
55,55,"Troy Matteson",23,65,"FirstTeeLateLowestRound",2015
55,55,"Phil Mickelson",70,65,"FirstTeeLateLowestRound",2015
55,55,"Ryan Moore",81,65,"FirstTeeLateLowestRound",2015
55,55,"Kevin Na",98,65,"FirstTeeLateLowestRound",2015
55,55,"Seung Yul Noh",65,65,"FirstTeeLateLowestRound",2015
55,55,"Sean OHair",86,65,"FirstTeeLateLowestRound",2015
55,55,"Jeff Overton",94,65,"FirstTeeLateLowestRound",2015
55,55,"Ryan Palmer",80,65,"FirstTeeLateLowestRound",2015
55,55,"SJ Park",79,65,"FirstTeeLateLowestRound",2015
55,55,"Pat Perez",96,65,"FirstTeeLateLowestRound",2015
55,55,"Scott Piercy",90,65,"FirstTeeLateLowestRound",2015
55,55,"Jonathan Randolph",72,65,"FirstTeeLateLowestRound",2015
55,55,"Patrick Rodgers",57,65,"FirstTeeLateLowestRound",2015
55,55,"Sam Saunders",83,65,"FirstTeeLateLowestRound",2015
55,55,"Byron Smith",59,65,"FirstTeeLateLowestRound",2015
55,55,"Kevin Streelman",95,65,"FirstTeeLateLowestRound",2015
55,55,"Zack Sucher",47,65,"FirstTeeLateLowestRound",2015
55,55,"Andy Sullivan",17,65,"FirstTeeLateLowestRound",2015
55,55,"Michael Thompson",83,65,"FirstTeeLateLowestRound",2015
55,55,"Cameron Tringale",96,65,"FirstTeeLateLowestRound",2015
55,55,"Tyrone Van Aswegen",58,65,"FirstTeeLateLowestRound",2015
55,55,"Boo Weekley",79,65,"FirstTeeLateLowestRound",2015
55,55,"Lee Westwood",56,65,"FirstTeeLateLowestRound",2015
55,55,"Steve Wheatcroft",87,65,"FirstTeeLateLowestRound",2015
55,55,"Charlie Wi",23,65,"FirstTeeLateLowestRound",2015
55,55,"Will Wilcox",58,65,"FirstTeeLateLowestRound",2015
55,55,"Tiger Woods",32,65,"FirstTeeLateLowestRound",2015
112,112,"Robert Allenby",63,66,"FirstTeeLateLowestRound",2015
112,112,"Aaron Baddeley",76,66,"FirstTeeLateLowestRound",2015
112,112,"Charlie Beljan",76,66,"FirstTeeLateLowestRound",2015
112,112,"Zac Blair",108,66,"FirstTeeLateLowestRound",2015
112,112,"Jonas Blixt",78,66,"FirstTeeLateLowestRound",2015
112,112,"Keegan Bradley",87,66,"FirstTeeLateLowestRound",2015
112,112,"Scott Brown",97,66,"FirstTeeLateLowestRound",2015
112,112,"Stewart Cink",77,66,"FirstTeeLateLowestRound",2015
112,112,"Luke Donald",71,66,"FirstTeeLateLowestRound",2015
112,112,"Jamie Donaldson",50,66,"FirstTeeLateLowestRound",2015
112,112,"Ken Duke",93,66,"FirstTeeLateLowestRound",2015
112,112,"Paul Dunne",4,66,"FirstTeeLateLowestRound",2015
112,112,"Matt Every",73,66,"FirstTeeLateLowestRound",2015
112,112,"Gonzalo Fdez Castano",81,66,"FirstTeeLateLowestRound",2015
112,112,"Tony Finau",106,66,"FirstTeeLateLowestRound",2015
112,112,"Sergio Garcia",59,66,"FirstTeeLateLowestRound",2015
112,112,"Robert Garrigus",70,66,"FirstTeeLateLowestRound",2015
112,112,"Fabian Gomez",83,66,"FirstTeeLateLowestRound",2015
112,112,"Retief Goosen",81,66,"FirstTeeLateLowestRound",2015
112,112,"Bill Haas",89,66,"FirstTeeLateLowestRound",2015
112,112,"Chesson Hadley",101,66,"FirstTeeLateLowestRound",2015
112,112,"Adam Hadwin",95,66,"FirstTeeLateLowestRound",2015
112,112,"Brandon Hagy",21,66,"FirstTeeLateLowestRound",2015
112,112,"James Hahn",94,66,"FirstTeeLateLowestRound",2015
112,112,"David Hearn",97,66,"FirstTeeLateLowestRound",2015
112,112,"Jim Herman",88,66,"FirstTeeLateLowestRound",2015
112,112,"Morgan Hoffmann",85,66,"FirstTeeLateLowestRound",2015
112,112,"Max Homa",78,66,"FirstTeeLateLowestRound",2015
112,112,"John Huh",102,66,"FirstTeeLateLowestRound",2015
112,112,"Tom Johnson",6,66,"FirstTeeLateLowestRound",2015
112,112,"Soren Kjeldsen",8,66,"FirstTeeLateLowestRound",2015
112,112,"Martin Laird",77,66,"FirstTeeLateLowestRound",2015
112,112,"Scott Langley",94,66,"FirstTeeLateLowestRound",2015
112,112,"Spencer Levin",99,66,"FirstTeeLateLowestRound",2015
112,112,"Shane Lowry",41,66,"FirstTeeLateLowestRound",2015
112,112,"Bill Lunde",50,66,"FirstTeeLateLowestRound",2015
112,112,"Graeme McDowell",43,66,"FirstTeeLateLowestRound",2015
112,112,"William McGirt",103,66,"FirstTeeLateLowestRound",2015
112,112,"Bryce Molder",91,66,"FirstTeeLateLowestRound",2015
112,112,"Louis Oosthuizen",68,66,"FirstTeeLateLowestRound",2015
112,112,"Carlos Ortiz",100,66,"FirstTeeLateLowestRound",2015
112,112,"Greg Owen",58,66,"FirstTeeLateLowestRound",2015
112,112,"Cameron Percy",72,66,"FirstTeeLateLowestRound",2015
112,112,"John Peterson",84,66,"FirstTeeLateLowestRound",2015
112,112,"Carl Pettersson",106,66,"FirstTeeLateLowestRound",2015
112,112,"Alex Prugh",84,66,"FirstTeeLateLowestRound",2015
112,112,"Andrew Putnam",68,66,"FirstTeeLateLowestRound",2015
112,112,"Jon Rahm",10,66,"FirstTeeLateLowestRound",2015
112,112,"Patrick Reed",103,66,"FirstTeeLateLowestRound",2015
112,112,"Jim Renner",68,66,"FirstTeeLateLowestRound",2015
112,112,"John Rollins",39,66,"FirstTeeLateLowestRound",2015
112,112,"Charl Schwartzel",67,66,"FirstTeeLateLowestRound",2015
112,112,"Robby Shelton",4,66,"FirstTeeLateLowestRound",2015
112,112,"Vijay Singh",78,66,"FirstTeeLateLowestRound",2015
112,112,"Roger Sloan",56,66,"FirstTeeLateLowestRound",2015
112,112,"Brian Stuard",97,66,"FirstTeeLateLowestRound",2015
112,112,"Daniel Summerhays",101,66,"FirstTeeLateLowestRound",2015
112,112,"Andrew Svoboda",80,66,"FirstTeeLateLowestRound",2015
112,112,"Nick Taylor",91,66,"FirstTeeLateLowestRound",2015
112,112,"Justin Thomas",106,66,"FirstTeeLateLowestRound",2015
112,112,"David Toms",62,66,"FirstTeeLateLowestRound",2015
112,112,"Camilo Villegas",83,66,"FirstTeeLateLowestRound",2015
112,112,"Danny Willett",37,66,"FirstTeeLateLowestRound",2015
175,175,"Byeong Hun An",14,67,"FirstTeeLateLowestRound",2015
175,175,"Ryan Armour",46,67,"FirstTeeLateLowestRound",2015
175,175,"Eric Axley",57,67,"FirstTeeLateLowestRound",2015
175,175,"Jonathan Byrd",69,67,"FirstTeeLateLowestRound",2015
175,175,"KJ Choi",66,67,"FirstTeeLateLowestRound",2015
175,175,"Chad Collins",79,67,"FirstTeeLateLowestRound",2015
175,175,"Victor Dubuisson",29,67,"FirstTeeLateLowestRound",2015
175,175,"Derek Ernst",75,67,"FirstTeeLateLowestRound",2015
175,175,"Martin Flores",95,67,"FirstTeeLateLowestRound",2015
175,175,"Lucas Glover",79,67,"FirstTeeLateLowestRound",2015
175,175,"Andres Gonzales",90,67,"FirstTeeLateLowestRound",2015
175,175,"Emiliano Grillo",18,67,"FirstTeeLateLowestRound",2015
175,175,"JJ Henry",94,67,"FirstTeeLateLowestRound",2015
175,175,"Tim Herron",17,67,"FirstTeeLateLowestRound",2015
175,175,"Charles Howell III",105,67,"FirstTeeLateLowestRound",2015
175,175,"Billy Hurley III",83,67,"FirstTeeLateLowestRound",2015
175,175,"Trevor Immelman",48,67,"FirstTeeLateLowestRound",2015
175,175,"Matt Jones",89,67,"FirstTeeLateLowestRound",2015
175,175,"Whee Kim",71,67,"FirstTeeLateLowestRound",2015
175,175,"Hunter Mahan",88,67,"FirstTeeLateLowestRound",2015
175,175,"Lee McCoy",8,67,"FirstTeeLateLowestRound",2015
175,175,"John Merrick",78,67,"FirstTeeLateLowestRound",2015
175,175,"Francesco Molinari",56,67,"FirstTeeLateLowestRound",2015
175,175,"Jordan Niebrugge",4,67,"FirstTeeLateLowestRound",2015
175,175,"Tim Petrovic",28,67,"FirstTeeLateLowestRound",2015
175,175,"DA Points",72,67,"FirstTeeLateLowestRound",2015
175,175,"Angelo Que",4,67,"FirstTeeLateLowestRound",2015
175,175,"Wes Roach",4,67,"FirstTeeLateLowestRound",2015
175,175,"Andres Romero",69,67,"FirstTeeLateLowestRound",2015
175,175,"John Senden",80,67,"FirstTeeLateLowestRound",2015
175,175,"Marcel Siem",26,67,"FirstTeeLateLowestRound",2015
175,175,"Cameron Smith",43,67,"FirstTeeLateLowestRound",2015
175,175,"JJ Spaun",4,67,"FirstTeeLateLowestRound",2015
175,175,"Scott Stallings",60,67,"FirstTeeLateLowestRound",2015
175,175,"Kyle Stanley",41,67,"FirstTeeLateLowestRound",2015
175,175,"Brendan Steele",88,67,"FirstTeeLateLowestRound",2015
175,175,"Steve Stricker",32,67,"FirstTeeLateLowestRound",2015
175,175,"Hudson Swafford",97,67,"FirstTeeLateLowestRound",2015
175,175,"Nicholas Thompson",90,67,"FirstTeeLateLowestRound",2015
175,175,"Jhonattan Vegas",90,67,"FirstTeeLateLowestRound",2015
175,175,"Duffy Waldorf",6,67,"FirstTeeLateLowestRound",2015
175,175,"Mark Wilson",89,67,"FirstTeeLateLowestRound",2015
175,175,"Gary Woodland",81,67,"FirstTeeLateLowestRound",2015
175,175,"Gunn Yang",20,67,"FirstTeeLateLowestRound",2015
219,219,"Thomas Aiken",16,68,"FirstTeeLateLowestRound",2015
219,219,"Arjun Atwal",22,68,"FirstTeeLateLowestRound",2015
219,219,"Ben Curtis",35,68,"FirstTeeLateLowestRound",2015
219,219,"Bryson DeChambeau",8,68,"FirstTeeLateLowestRound",2015
219,219,"David Duval",17,68,"FirstTeeLateLowestRound",2015
219,219,"Derek Fathauer",81,68,"FirstTeeLateLowestRound",2015
219,219,"Mark Hensby",6,68,"FirstTeeLateLowestRound",2015
219,219,"Hiroshi Iwata",12,68,"FirstTeeLateLowestRound",2015
219,219,"Freddie Jacobson",48,68,"FirstTeeLateLowestRound",2015
219,219,"Joseph Juszczyk",2,68,"FirstTeeLateLowestRound",2015
219,219,"Troy Kelly",25,68,"FirstTeeLateLowestRound",2015
219,219,"Anirban Lahiri",41,68,"FirstTeeLateLowestRound",2015
219,219,"WC Liang",16,68,"FirstTeeLateLowestRound",2015
219,219,"Steve Lowery",8,68,"FirstTeeLateLowestRound",2015
219,219,"Jack Maguire",4,68,"FirstTeeLateLowestRound",2015
219,219,"Shaun Micheel",14,68,"FirstTeeLateLowestRound",2015
219,219,"Geoff Ogilvy",50,68,"FirstTeeLateLowestRound",2015
219,219,"Rod Pampling",31,68,"FirstTeeLateLowestRound",2015
219,219,"Dicky Pride",16,68,"FirstTeeLateLowestRound",2015
219,219,"Michael Putnam",87,68,"FirstTeeLateLowestRound",2015
219,219,"Chez Reavie",56,68,"FirstTeeLateLowestRound",2015
219,219,"Kyle Reifers",96,68,"FirstTeeLateLowestRound",2015
219,219,"Ollie Schniederjans",22,68,"FirstTeeLateLowestRound",2015
219,219,"Heath Slocum",57,68,"FirstTeeLateLowestRound",2015
219,219,"Chris Smith",29,68,"FirstTeeLateLowestRound",2015
219,219,"Anthony Wall",4,68,"FirstTeeLateLowestRound",2015
219,219,"Marc Warren",33,68,"FirstTeeLateLowestRound",2015
219,219,"Tim Wilkinson",73,68,"FirstTeeLateLowestRound",2015
247,247,"Benjamin Alvarado",18,69,"FirstTeeLateLowestRound",2015
247,247,"Kiradech Aphibarnrat",12,69,"FirstTeeLateLowestRound",2015
247,247,"Stuart Appleby",23,69,"FirstTeeLateLowestRound",2015
247,247,"Cameron Beckman",23,69,"FirstTeeLateLowestRound",2015
247,247,"Angel Cabrera",53,69,"FirstTeeLateLowestRound",2015
247,247,"Roberto Castro",54,69,"FirstTeeLateLowestRound",2015
247,247,"Ashley Chesters",4,69,"FirstTeeLateLowestRound",2015
247,247,"Corey Conners",12,69,"FirstTeeLateLowestRound",2015
247,247,"Jeff Corr",2,69,"FirstTeeLateLowestRound",2015
247,247,"John Daly",26,69,"FirstTeeLateLowestRound",2015
247,247,"Glen Day",24,69,"FirstTeeLateLowestRound",2015
247,247,"Tommy Fleetwood",23,69,"FirstTeeLateLowestRound",2015
247,247,"Ryan Fox",4,69,"FirstTeeLateLowestRound",2015
247,247,"Fred Funk",6,69,"FirstTeeLateLowestRound",2015
247,247,"Oliver Goss",3,69,"FirstTeeLateLowestRound",2015
247,247,"Cody Gribble",11,69,"FirstTeeLateLowestRound",2015
247,247,"Scott Gutschewski",4,69,"FirstTeeLateLowestRound",2015
247,247,"Ryuji Imada",9,69,"FirstTeeLateLowestRound",2015
247,247,"Lee Janzen",11,69,"FirstTeeLateLowestRound",2015
247,247,"Brandt Jobe",17,69,"FirstTeeLateLowestRound",2015
247,247,"Smylie Kaufman",6,69,"FirstTeeLateLowestRound",2015
247,247,"Hyung Sung Kim",8,69,"FirstTeeLateLowestRound",2015
247,247,"Doug LaBelle II",4,69,"FirstTeeLateLowestRound",2015
247,247,"Pablo Larrazabal",12,69,"FirstTeeLateLowestRound",2015
247,247,"Alexander Levy",24,69,"FirstTeeLateLowestRound",2015
247,247,"Steve Lewton",4,69,"FirstTeeLateLowestRound",2015
247,247,"Jamie Lovemark",8,69,"FirstTeeLateLowestRound",2015
247,247,"Joost Luiten",41,69,"FirstTeeLateLowestRound",2015
247,247,"Jarrod Lyle",26,69,"FirstTeeLateLowestRound",2015
247,247,"Scott McCarron",18,69,"FirstTeeLateLowestRound",2015
247,247,"Prom Meesawat",4,69,"FirstTeeLateLowestRound",2015
247,247,"Thorbjorn Olesen",4,69,"FirstTeeLateLowestRound",2015
247,247,"Kenny Perry",25,69,"FirstTeeLateLowestRound",2015
247,247,"Martin Piller",4,69,"FirstTeeLateLowestRound",2015
247,247,"Carlos Sainz Jr",48,69,"FirstTeeLateLowestRound",2015
247,247,"Nigel Spence",2,69,"FirstTeeLateLowestRound",2015
247,247,"Richard Sterne",39,69,"FirstTeeLateLowestRound",2015
247,247,"Vaughn Taylor",46,69,"FirstTeeLateLowestRound",2015
247,247,"Kyle Thompson",2,69,"FirstTeeLateLowestRound",2015
247,247,"Cory Whitsett",8,69,"FirstTeeLateLowestRound",2015
247,247,"Bernd Wiesberger",33,69,"FirstTeeLateLowestRound",2015
247,247,"Fabrizio Zanotti",4,69,"FirstTeeLateLowestRound",2015
289,289,"Mark Anderson",20,70,"FirstTeeLateLowestRound",2015
289,289,"Matt Bettencourt",24,70,"FirstTeeLateLowestRound",2015
289,289,"Michael Bradley",10,70,"FirstTeeLateLowestRound",2015
289,289,"Rafa Cabrera Bello",14,70,"FirstTeeLateLowestRound",2015
289,289,"Ben Crane",62,70,"FirstTeeLateLowestRound",2015
289,289,"Marcus Fraser",8,70,"FirstTeeLateLowestRound",2015
289,289,"Paul Goydos",2,70,"FirstTeeLateLowestRound",2015
289,289,"Jimmy Gunn",4,70,"FirstTeeLateLowestRound",2015
289,289,"Dudley Hart",18,70,"FirstTeeLateLowestRound",2015
289,289,"Tyrrell Hatton",6,70,"FirstTeeLateLowestRound",2015
289,289,"Creighton Honeck",2,70,"FirstTeeLateLowestRound",2015
289,289,"Mikko Ilonen",25,70,"FirstTeeLateLowestRound",2015
289,289,"Raphael Jacquelin",2,70,"FirstTeeLateLowestRound",2015
289,289,"Rikard Karlberg",6,70,"FirstTeeLateLowestRound",2015
289,289,"Paul Lawrie",4,70,"FirstTeeLateLowestRound",2015
289,289,"Tom Lehman",5,70,"FirstTeeLateLowestRound",2015
289,289,"David Lipsky",20,70,"FirstTeeLateLowestRound",2015
289,289,"Eddie Pepperell",6,70,"FirstTeeLateLowestRound",2015
289,289,"Cory Renfrew",4,70,"FirstTeeLateLowestRound",2015
289,289,"Kevin Stadler",10,70,"FirstTeeLateLowestRound",2015
289,289,"Josh Teater",33,70,"FirstTeeLateLowestRound",2015
289,289,"Curtis Thompson",4,70,"FirstTeeLateLowestRound",2015
289,289,"Peter Uihlein",8,70,"FirstTeeLateLowestRound",2015
289,289,"Dawie van der Walt",4,70,"FirstTeeLateLowestRound",2015
289,289,"Jaco Van Zyl",6,70,"FirstTeeLateLowestRound",2015
289,289,"Scott Vincent",4,70,"FirstTeeLateLowestRound",2015
289,289,"Tom Watson",8,70,"FirstTeeLateLowestRound",2015
316,316,"Blake Adams",33,71,"FirstTeeLateLowestRound",2015
316,316,"Wu Ashun",4,71,"FirstTeeLateLowestRound",2015
316,316,"Michael Block",16,71,"FirstTeeLateLowestRound",2015
316,316,"Darren Clarke",12,71,"FirstTeeLateLowestRound",2015
316,316,"Chris DiMarco",8,71,"FirstTeeLateLowestRound",2015
316,316,"Harrison Frazar",20,71,"FirstTeeLateLowestRound",2015
316,316,"Hiroyuki Fujita",8,71,"FirstTeeLateLowestRound",2015
316,316,"Tommy Gainey",26,71,"FirstTeeLateLowestRound",2015
316,316,"Romain Langasque",4,71,"FirstTeeLateLowestRound",2015
316,316,"Len Mattiace",15,71,"FirstTeeLateLowestRound",2015
316,316,"Billy Mayfair",17,71,"FirstTeeLateLowestRound",2015
316,316,"Denny McCarthy",4,71,"FirstTeeLateLowestRound",2015
316,316,"Yusaku Miyazato",2,71,"FirstTeeLateLowestRound",2015
316,316,"Erick Morales",4,71,"FirstTeeLateLowestRound",2015
316,316,"James Morrison",8,71,"FirstTeeLateLowestRound",2015
316,316,"Patrick Newcomb",4,71,"FirstTeeLateLowestRound",2015
316,316,"Jose Maria Olazabal",2,71,"FirstTeeLateLowestRound",2015
316,316,"Garrett Osborn",10,71,"FirstTeeLateLowestRound",2015
316,316,"Cheng Tsung Pan",8,71,"FirstTeeLateLowestRound",2015
316,316,"Brett Quigley",3,71,"FirstTeeLateLowestRound",2015
316,316,"Alvaro Quiros",8,71,"FirstTeeLateLowestRound",2015
316,316,"Gerardo Ruiz",2,71,"FirstTeeLateLowestRound",2015
316,316,"Brett Rumford",4,71,"FirstTeeLateLowestRound",2015
316,316,"Adam Svensson",4,71,"FirstTeeLateLowestRound",2015
316,316,"DJ Trahan",18,71,"FirstTeeLateLowestRound",2015
316,316,"Omar Uresti",4,71,"FirstTeeLateLowestRound",2015
316,316,"Mike Weir",36,71,"FirstTeeLateLowestRound",2015
316,316,"Cameron Wilson",9,71,"FirstTeeLateLowestRound",2015
316,316,"Jake Younan",2,71,"FirstTeeLateLowestRound",2015
345,345,"Thomas Bjorn",18,72,"FirstTeeLateLowestRound",2015
345,345,"Sebastian Cappelen",6,72,"FirstTeeLateLowestRound",2015
345,345,"Daniel Chopra",11,72,"FirstTeeLateLowestRound",2015
345,345,"Pelle Edberg",2,72,"FirstTeeLateLowestRound",2015
345,345,"Ross Fisher",10,72,"FirstTeeLateLowestRound",2015
345,345,"Stephen Gallacher",33,72,"FirstTeeLateLowestRound",2015
345,345,"Scott Hend",2,72,"FirstTeeLateLowestRound",2015
345,345,"Thongchai Jaidee",31,72,"FirstTeeLateLowestRound",2015
345,345,"Craig Kanada",2,72,"FirstTeeLateLowestRound",2015
345,345,"Shiv Kapur",2,72,"FirstTeeLateLowestRound",2015
345,345,"Jake Knapp",4,72,"FirstTeeLateLowestRound",2015
345,345,"Jason Knutzon",8,72,"FirstTeeLateLowestRound",2015
345,345,"Parker McLachlin",6,72,"FirstTeeLateLowestRound",2015
345,345,"Colin Montgomerie",6,72,"FirstTeeLateLowestRound",2015
345,345,"Chris Naegel",6,72,"FirstTeeLateLowestRound",2015
345,345,"Mark OMeara",8,72,"FirstTeeLateLowestRound",2015
345,345,"Rod Perry",4,72,"FirstTeeLateLowestRound",2015
345,345,"Andy Pope",8,72,"FirstTeeLateLowestRound",2015
345,345,"Richie Ramsay",6,72,"FirstTeeLateLowestRound",2015
345,345,"Tadahiro Takayama",2,72,"FirstTeeLateLowestRound",2015
345,345,"Scott Verplank",29,72,"FirstTeeLateLowestRound",2015
345,345,"YE Yang",14,72,"FirstTeeLateLowestRound",2015
367,367,"Scott Arnold",4,73,"FirstTeeLateLowestRound",2015
367,367,"Woody Austin",27,73,"FirstTeeLateLowestRound",2015
367,367,"Mark Baldwin",2,73,"FirstTeeLateLowestRound",2015
367,367,"Guy Boros",6,73,"FirstTeeLateLowestRound",2015
367,367,"Mark Brooks",7,73,"FirstTeeLateLowestRound",2015
367,367,"Daniel Brooks",2,73,"FirstTeeLateLowestRound",2015
367,367,"Brian Campbell",6,73,"FirstTeeLateLowestRound",2015
367,367,"Jean Philip Cornellier",2,73,"FirstTeeLateLowestRound",2015
367,367,"Roberto Diaz",2,73,"FirstTeeLateLowestRound",2015
367,367,"Robert Dinwiddie",2,73,"FirstTeeLateLowestRound",2015
367,367,"Matt Dobyns",2,73,"FirstTeeLateLowestRound",2015
367,367,"Brian Gaffney",4,73,"FirstTeeLateLowestRound",2015
367,367,"Nathan Green",3,73,"FirstTeeLateLowestRound",2015
367,367,"Garland Green",2,73,"FirstTeeLateLowestRound",2015
367,367,"Beau Hossler",4,73,"FirstTeeLateLowestRound",2015
367,367,"David Howell",6,73,"FirstTeeLateLowestRound",2015
367,367,"Yuta Ikeda",4,73,"FirstTeeLateLowestRound",2015
367,367,"Miguel Angel Jimenez",15,73,"FirstTeeLateLowestRound",2015
367,367,"Bernhard Langer",8,73,"FirstTeeLateLowestRound",2015
367,367,"William Liu",2,73,"FirstTeeLateLowestRound",2015
