"OnePuttPercentageRound2_RANKTHISWEEK_2005","OnePuttPercentageRound2_RANKLASTWEEK_2005","OnePuttPercentageRound2_PLAYERNAME_2005","OnePuttPercentageRound2__2005","OnePuttPercentageRound2_Pct_2005","OnePuttPercentageRound2_OF1PUTTS_2005","OnePuttPercentageRound2_OFHOLES_2005","stat_name","year"
122,122,"Matt Davidson",NA,38.06,137,360,"OnePuttPercentageRound2",2005
122,122,"Jonathan Kaye",NA,38.06,137,360,"OnePuttPercentageRound2",2005
124,124,"Peter Lonard",NA,38.03,178,468,"OnePuttPercentageRound2",2005
125,125,"Joey Sindelar",NA,37.93,198,522,"OnePuttPercentageRound2",2005
126,126,"Larry Mize",NA,37.91,116,306,"OnePuttPercentageRound2",2005
127,127,"Hunter Mahan",NA,37.88,225,594,"OnePuttPercentageRound2",2005
128,128,"Tom Gillis",NA,37.86,184,486,"OnePuttPercentageRound2",2005
129,129,"Dan Forsman",NA,37.85,109,288,"OnePuttPercentageRound2",2005
129,129,"Hidemichi Tanaka",NA,37.85,218,576,"OnePuttPercentageRound2",2005
131,131,"Darron Stiles",NA,37.78,170,450,"OnePuttPercentageRound2",2005
132,132,"Ted Purdy",NA,37.75,231,612,"OnePuttPercentageRound2",2005
133,133,"Doug Barron",NA,37.68,156,414,"OnePuttPercentageRound2",2005
134,134,"Justin Rose",NA,37.65,183,486,"OnePuttPercentageRound2",2005
135,135,"Tom Pernice Jr",NA,37.63,210,558,"OnePuttPercentageRound2",2005
136,136,"Chad Campbell",NA,37.61,176,468,"OnePuttPercentageRound2",2005
136,136,"Dean Wilson",NA,37.61,176,468,"OnePuttPercentageRound2",2005
138,138,"Fred Couples",NA,37.5,135,360,"OnePuttPercentageRound2",2005
138,138,"Rod Pampling",NA,37.5,162,432,"OnePuttPercentageRound2",2005
140,140,"Scott Hend",NA,37.45,182,486,"OnePuttPercentageRound2",2005
140,140,"Andrew Magee",NA,37.45,182,486,"OnePuttPercentageRound2",2005
142,142,"Jesper Parnevik",NA,37.44,155,414,"OnePuttPercentageRound2",2005
143,143,"Tom Lehman",NA,37.43,128,342,"OnePuttPercentageRound2",2005
143,143,"Tjaart van der Walt",NA,37.43,128,342,"OnePuttPercentageRound2",2005
145,145,"Gavin Coles",NA,37.37,148,396,"OnePuttPercentageRound2",2005
146,146,"Stuart Appleby",NA,37.2,154,414,"OnePuttPercentageRound2",2005
147,147,"Michael Allen",NA,37.04,200,540,"OnePuttPercentageRound2",2005
147,147,"Ryan Palmer",NA,37.04,200,540,"OnePuttPercentageRound2",2005
147,147,"Brenden Pappas",NA,37.04,100,270,"OnePuttPercentageRound2",2005
150,150,"Jim Carter",NA,36.96,153,414,"OnePuttPercentageRound2",2005
150,150,"Dennis Paulson",NA,36.96,153,414,"OnePuttPercentageRound2",2005
152,152,"Glen Hnatiuk",NA,36.94,133,360,"OnePuttPercentageRound2",2005
153,153,"Heath Slocum",NA,36.9,186,504,"OnePuttPercentageRound2",2005
154,154,"Chris Riley",NA,36.87,146,396,"OnePuttPercentageRound2",2005
155,155,"Hideto Tanihara",NA,36.84,126,342,"OnePuttPercentageRound2",2005
156,156,"Jeff Sluman",NA,36.83,179,486,"OnePuttPercentageRound2",2005
157,157,"Rory Sabbatini",NA,36.81,159,432,"OnePuttPercentageRound2",2005
158,158,"Tommy Armour III",NA,36.78,192,522,"OnePuttPercentageRound2",2005
159,159,"Craig Barlow",NA,36.67,165,450,"OnePuttPercentageRound2",2005
159,159,"Brian Bateman",NA,36.67,198,540,"OnePuttPercentageRound2",2005
161,161,"John Rollins",NA,36.59,191,522,"OnePuttPercentageRound2",2005
162,162,"Roland Thatcher",NA,36.57,158,432,"OnePuttPercentageRound2",2005
163,163,"Paul Claxton",NA,36.51,184,504,"OnePuttPercentageRound2",2005
164,164,"Marco Dawson",NA,36.47,151,414,"OnePuttPercentageRound2",2005
165,165,"Adam Scott",NA,36.42,118,324,"OnePuttPercentageRound2",2005
165,165,"Omar Uresti",NA,36.42,177,486,"OnePuttPercentageRound2",2005
167,167,"Franklin Langham",NA,36.4,190,522,"OnePuttPercentageRound2",2005
168,168,"Briny Baird",NA,36.3,196,540,"OnePuttPercentageRound2",2005
169,169,"David Toms",NA,36.24,137,378,"OnePuttPercentageRound2",2005
170,170,"DA Points",NA,36.2,202,558,"OnePuttPercentageRound2",2005
171,171,"Lee Westwood",NA,36.11,91,252,"OnePuttPercentageRound2",2005
171,171,"Brett Wetterich",NA,36.11,169,468,"OnePuttPercentageRound2",2005
173,173,"Carl Pettersson",NA,36.03,214,594,"OnePuttPercentageRound2",2005
174,174,"Robert Allenby",NA,36.02,188,522,"OnePuttPercentageRound2",2005
175,175,"Lucas Glover",NA,36.01,175,486,"OnePuttPercentageRound2",2005
176,176,"Steve Elkington",NA,35.96,123,342,"OnePuttPercentageRound2",2005
177,177,"Skip Kendall",NA,35.84,200,558,"OnePuttPercentageRound2",2005
178,178,"Sergio Garcia",NA,35.8,116,324,"OnePuttPercentageRound2",2005
178,178,"Charles Howell III",NA,35.8,174,486,"OnePuttPercentageRound2",2005
180,180,"Rich Beem",NA,35.56,160,450,"OnePuttPercentageRound2",2005
181,181,"Alex Cejka",NA,35.39,172,486,"OnePuttPercentageRound2",2005
182,182,"John Elliott",NA,35.35,140,396,"OnePuttPercentageRound2",2005
183,183,"DJ Trahan",NA,35.33,159,450,"OnePuttPercentageRound2",2005
184,184,"Thomas Levet",NA,35.19,114,324,"OnePuttPercentageRound2",2005
184,184,"Charles Warren",NA,35.19,190,540,"OnePuttPercentageRound2",2005
186,186,"Chris Smith",NA,34.9,201,576,"OnePuttPercentageRound2",2005
187,187,"Joe Durant",NA,34.89,157,450,"OnePuttPercentageRound2",2005
187,187,"Michael Long",NA,34.89,157,450,"OnePuttPercentageRound2",2005
189,189,"Arron Oberholser",NA,34.88,113,324,"OnePuttPercentageRound2",2005
190,190,"Kenny Perry",NA,34.85,138,396,"OnePuttPercentageRound2",2005
191,191,"Ben Curtis",NA,34.72,150,432,"OnePuttPercentageRound2",2005
191,191,"Carlos Franco",NA,34.72,150,432,"OnePuttPercentageRound2",2005
193,193,"Jeff Brehaut",NA,34.66,131,378,"OnePuttPercentageRound2",2005
194,194,"Craig Perks",NA,34.62,162,468,"OnePuttPercentageRound2",2005
195,195,"Steve Jones",NA,34.5,118,342,"OnePuttPercentageRound2",2005
196,196,"Vijay Singh",NA,34.48,180,522,"OnePuttPercentageRound2",2005
197,197,"Bart Bryant",NA,34.19,160,468,"OnePuttPercentageRound2",2005
198,198,"Davis Love III",NA,34.09,135,396,"OnePuttPercentageRound2",2005
199,199,"Luke Donald",NA,34.03,98,288,"OnePuttPercentageRound2",2005
200,200,"JJ Henry",NA,33.89,183,540,"OnePuttPercentageRound2",2005
201,201,"Brent Geiberger",NA,31.87,109,342,"OnePuttPercentageRound2",2005
202,202,"Joey Snyder III",NA,31.67,171,540,"OnePuttPercentageRound2",2005
