"Total3Putts510_RANKTHISWEEK_2012","Total3Putts510_RANKLASTWEEK_2012","Total3Putts510_PLAYERNAME_2012","Total3Putts510_ROUNDS_2012","Total3Putts510_TOTAL3PUTTS510_2012","Total3Putts510_TOTAL3PUTTS_2012","stat_name","year"
27,27,"Vaughn Taylor",81,2,34,"Total3Putts510",2012
27,27,"Michael Thompson",80,2,38,"Total3Putts510",2012
27,27,"Cameron Tringale",88,2,47,"Total3Putts510",2012
27,27,"Lee Westwood",60,2,23,"Total3Putts510",2012
27,27,"Gary Woodland",70,2,48,"Total3Putts510",2012
63,63,"Stephen Ames",54,1,30,"Total3Putts510",2012
63,63,"Mark Anderson",75,1,49,"Total3Putts510",2012
63,63,"Charlie Beljan",61,1,28,"Total3Putts510",2012
63,63,"Tommy Biershenk",74,1,33,"Total3Putts510",2012
63,63,"Will Claxton",99,1,47,"Total3Putts510",2012
63,63,"Gavin Coles",72,1,34,"Total3Putts510",2012
63,63,"Jason Day",57,1,28,"Total3Putts510",2012
63,63,"Graham DeLaet",79,1,50,"Total3Putts510",2012
63,63,"Jason Dufner",83,1,35,"Total3Putts510",2012
63,63,"Scott Dunlap",57,1,43,"Total3Putts510",2012
63,63,"Harris English",98,1,52,"Total3Putts510",2012
63,63,"Matt Every",80,1,34,"Total3Putts510",2012
63,63,"Bobby Gates",87,1,54,"Total3Putts510",2012
63,63,"Hunter Haas",69,1,26,"Total3Putts510",2012
63,63,"Bill Haas",79,1,35,"Total3Putts510",2012
63,63,"Padraig Harrington",67,1,23,"Total3Putts510",2012
63,63,"Tim Herron",88,1,36,"Total3Putts510",2012
63,63,"Charley Hoffman",88,1,53,"Total3Putts510",2012
63,63,"Billy Horschel",63,1,30,"Total3Putts510",2012
63,63,"Charles Howell III",98,1,43,"Total3Putts510",2012
63,63,"Trevor Immelman",76,1,40,"Total3Putts510",2012
63,63,"Ryo Ishikawa",54,1,14,"Total3Putts510",2012
63,63,"Sung Kang",75,1,41,"Total3Putts510",2012
63,63,"Colt Knost",79,1,34,"Total3Putts510",2012
63,63,"Martin Laird",77,1,37,"Total3Putts510",2012
63,63,"Derek Lamely",64,1,32,"Total3Putts510",2012
63,63,"Justin Leonard",79,1,42,"Total3Putts510",2012
63,63,"Edward Loar",59,1,18,"Total3Putts510",2012
63,63,"Davis Love III",64,1,22,"Total3Putts510",2012
63,63,"David Mathis",83,1,26,"Total3Putts510",2012
63,63,"John Merrick",83,1,46,"Total3Putts510",2012
63,63,"Ryan Moore",89,1,41,"Total3Putts510",2012
63,63,"Garth Mulroy",59,1,25,"Total3Putts510",2012
63,63,"Kevin Na",80,1,24,"Total3Putts510",2012
63,63,"Seung Yul Noh",105,1,39,"Total3Putts510",2012
63,63,"Sean OHair",84,1,43,"Total3Putts510",2012
63,63,"Jeff Overton",101,1,41,"Total3Putts510",2012
63,63,"Ryan Palmer",81,1,33,"Total3Putts510",2012
63,63,"Ian Poulter",57,1,19,"Total3Putts510",2012
63,63,"Chez Reavie",83,1,42,"Total3Putts510",2012
63,63,"Kyle Reifers",86,1,46,"Total3Putts510",2012
63,63,"John Rollins",81,1,40,"Total3Putts510",2012
63,63,"Andres Romero",68,1,46,"Total3Putts510",2012
63,63,"Rory Sabbatini",84,1,46,"Total3Putts510",2012
63,63,"Vijay Singh",99,1,47,"Total3Putts510",2012
63,63,"Scott Stallings",78,1,42,"Total3Putts510",2012
63,63,"Kyle Stanley",86,1,45,"Total3Putts510",2012
63,63,"Brendon Todd",78,1,32,"Total3Putts510",2012
63,63,"DJ Trahan",73,1,44,"Total3Putts510",2012
63,63,"Johnson Wagner",88,1,48,"Total3Putts510",2012
63,63,"Jimmy Walker",101,1,40,"Total3Putts510",2012
63,63,"Boo Weekley",74,1,39,"Total3Putts510",2012
63,63,"Mark Wilson",84,1,37,"Total3Putts510",2012
