"1125FinalRoundPerformance_RANKTHISWEEK_2013","1125FinalRoundPerformance_RANKLASTWEEK_2013","1125FinalRoundPerformance_PLAYERNAME_2013","1125FinalRoundPerformance_EVENTS_2013","1125FinalRoundPerformance_PctTIMESIMPROVED_2013","1125FinalRoundPerformance_OFTIMESIMPROVED_2013","stat_name","year"
131,131,"Michael Bradley",21,0,NA,"1125FinalRoundPerformance",2013
131,131,"Bud Cauley",24,0,NA,"1125FinalRoundPerformance",2013
131,131,"Kevin Chappell",24,0,NA,"1125FinalRoundPerformance",2013
131,131,"Tim Clark",20,0,NA,"1125FinalRoundPerformance",2013
131,131,"Will Claxton",24,0,NA,"1125FinalRoundPerformance",2013
131,131,"Ken Duke",28,0,NA,"1125FinalRoundPerformance",2013
131,131,"Bob Estes",18,0,NA,"1125FinalRoundPerformance",2013
131,131,"Tommy Gainey",28,0,NA,"1125FinalRoundPerformance",2013
131,131,"Scott Gardiner",23,0,NA,"1125FinalRoundPerformance",2013
131,131,"Tom Gillis",22,0,NA,"1125FinalRoundPerformance",2013
131,131,"Fabian Gomez",23,0,NA,"1125FinalRoundPerformance",2013
131,131,"Padraig Harrington",17,0,NA,"1125FinalRoundPerformance",2013
131,131,"Tim Herron",15,0,NA,"1125FinalRoundPerformance",2013
131,131,"Ryo Ishikawa",23,0,NA,"1125FinalRoundPerformance",2013
131,131,"Robert Karlsson",18,0,NA,"1125FinalRoundPerformance",2013
131,131,"Scott Langley",27,0,NA,"1125FinalRoundPerformance",2013
131,131,"Steve LeBrun",21,0,NA,"1125FinalRoundPerformance",2013
131,131,"David Mathis",24,0,NA,"1125FinalRoundPerformance",2013
131,131,"Troy Matteson",24,0,NA,"1125FinalRoundPerformance",2013
131,131,"Greg Owen",24,0,NA,"1125FinalRoundPerformance",2013
131,131,"Rod Pampling",16,0,NA,"1125FinalRoundPerformance",2013
131,131,"Jin Park",20,0,NA,"1125FinalRoundPerformance",2013
131,131,"Carl Pettersson",24,0,NA,"1125FinalRoundPerformance",2013
131,131,"Alistair Presnell",23,0,NA,"1125FinalRoundPerformance",2013
131,131,"Tag Ridings",24,0,NA,"1125FinalRoundPerformance",2013
131,131,"John Senden",25,0,NA,"1125FinalRoundPerformance",2013
131,131,"Shawn Stefani",21,0,NA,"1125FinalRoundPerformance",2013
131,131,"Darron Stiles",20,0,NA,"1125FinalRoundPerformance",2013
131,131,"Bubba Watson",21,0,NA,"1125FinalRoundPerformance",2013
131,131,"Boo Weekley",27,0,NA,"1125FinalRoundPerformance",2013
131,131,"Gary Woodland",26,0,NA,"1125FinalRoundPerformance",2013
