"Scramblingfrom2030yards_RANKTHISWEEK_2005","Scramblingfrom2030yards_RANKLASTWEEK_2005","Scramblingfrom2030yards_PLAYERNAME_2005","Scramblingfrom2030yards_ROUNDS_2005","Scramblingfrom2030yards_Pct_2005","Scramblingfrom2030yards_SUCCESSES_2005","Scramblingfrom2030yards_ATTEMPTS_2005","stat_name","year"
91,91,"Jerry Kelly",101,50.63,40,79,"Scramblingfrom2030yards",2005
92,92,"Stephen Leaney",89,50.59,43,85,"Scramblingfrom2030yards",2005
93,93,"Charles Howell III",95,50.53,48,95,"Scramblingfrom2030yards",2005
94,94,"Chad Campbell",95,50,33,66,"Scramblingfrom2030yards",2005
94,94,"Gavin Coles",70,50,44,88,"Scramblingfrom2030yards",2005
94,94,"JP Hayes",63,50,31,62,"Scramblingfrom2030yards",2005
94,94,"Rory Sabbatini",81,50,23,46,"Scramblingfrom2030yards",2005
98,98,"Billy Mayfair",114,49.46,46,93,"Scramblingfrom2030yards",2005
99,99,"Tom Byrum",83,49.35,38,77,"Scramblingfrom2030yards",2005
100,100,"Justin Bolli",65,49.32,36,73,"Scramblingfrom2030yards",2005
101,101,"Matt Davidson",53,49.3,35,71,"Scramblingfrom2030yards",2005
101,101,"Rod Pampling",89,49.3,35,71,"Scramblingfrom2030yards",2005
101,101,"Scott Verplank",87,49.3,35,71,"Scramblingfrom2030yards",2005
104,104,"Jeff Brehaut",71,49.23,32,65,"Scramblingfrom2030yards",2005
105,105,"John Senden",101,48.96,47,96,"Scramblingfrom2030yards",2005
106,106,"Hunter Mahan",103,48.81,41,84,"Scramblingfrom2030yards",2005
106,106,"Joey Sindelar",104,48.81,41,84,"Scramblingfrom2030yards",2005
106,106,"Omar Uresti",84,48.81,41,84,"Scramblingfrom2030yards",2005
109,109,"Dan Forsman",52,48.78,20,41,"Scramblingfrom2030yards",2005
110,110,"Richard Johnson",50,48.72,19,39,"Scramblingfrom2030yards",2005
111,111,"Brian Davis",75,48.61,35,72,"Scramblingfrom2030yards",2005
112,112,"Freddie Jacobson",72,48.33,29,60,"Scramblingfrom2030yards",2005
113,113,"Frank Lickliter II",100,48.31,43,89,"Scramblingfrom2030yards",2005
114,114,"Kevin Stadler",96,48.19,40,83,"Scramblingfrom2030yards",2005
115,115,"Joey Snyder III",102,48.18,53,110,"Scramblingfrom2030yards",2005
116,116,"Justin Rose",99,48.15,39,81,"Scramblingfrom2030yards",2005
117,117,"Tom Gillis",77,48.1,38,79,"Scramblingfrom2030yards",2005
118,118,"Lee Janzen",75,48.05,37,77,"Scramblingfrom2030yards",2005
118,118,"Rob Rashell",65,48.05,37,77,"Scramblingfrom2030yards",2005
120,120,"Darron Stiles",78,47.83,33,69,"Scramblingfrom2030yards",2005
121,121,"Jason Bohn",91,47.78,43,90,"Scramblingfrom2030yards",2005
122,122,"Mark Calcavecchia",92,47.69,31,65,"Scramblingfrom2030yards",2005
122,122,"Chris DiMarco",83,47.69,31,65,"Scramblingfrom2030yards",2005
124,124,"Rich Beem",66,47.54,29,61,"Scramblingfrom2030yards",2005
125,125,"Jonathan Byrd",103,47.47,47,99,"Scramblingfrom2030yards",2005
125,125,"John Rollins",97,47.47,47,99,"Scramblingfrom2030yards",2005
127,127,"Davis Love III",80,47.46,28,59,"Scramblingfrom2030yards",2005
128,128,"Will Ma Kenzie",75,47.44,37,78,"Scramblingfrom2030yards",2005
129,129,"Franklin Langham",91,47.42,46,97,"Scramblingfrom2030yards",2005
130,130,"Hunter Haas",83,47.37,36,76,"Scramblingfrom2030yards",2005
131,131,"Nick Watney",91,47.31,44,93,"Scramblingfrom2030yards",2005
132,132,"Kevin Na",88,47.27,52,110,"Scramblingfrom2030yards",2005
133,133,"Scott McCarron",78,47.22,34,72,"Scramblingfrom2030yards",2005
134,134,"Doug Barron",70,47.06,32,68,"Scramblingfrom2030yards",2005
135,135,"Rocco Mediate",73,46.97,31,66,"Scramblingfrom2030yards",2005
136,136,"Arron Oberholser",65,46.94,23,49,"Scramblingfrom2030yards",2005
137,137,"Paul Gow",78,46.88,30,64,"Scramblingfrom2030yards",2005
138,138,"Fred Couples",72,46.67,21,45,"Scramblingfrom2030yards",2005
138,138,"Scott Gutschewski",86,46.67,35,75,"Scramblingfrom2030yards",2005
140,140,"Stewart Cink",98,46.58,34,73,"Scramblingfrom2030yards",2005
141,141,"Hideto Tanihara",50,46.55,27,58,"Scramblingfrom2030yards",2005
142,142,"John Elliott",58,46.43,39,84,"Scramblingfrom2030yards",2005
143,143,"Brad Faxon",75,46.15,36,78,"Scramblingfrom2030yards",2005
144,144,"Skip Kendall",80,46.08,47,102,"Scramblingfrom2030yards",2005
145,145,"Mark Brooks",72,45.95,34,74,"Scramblingfrom2030yards",2005
146,146,"Vaughn Taylor",99,45.83,44,96,"Scramblingfrom2030yards",2005
147,147,"Brian Bateman",98,45.79,49,107,"Scramblingfrom2030yards",2005
148,148,"Danny Briggs",70,45.76,27,59,"Scramblingfrom2030yards",2005
149,149,"Jeff Maggert",79,45.65,21,46,"Scramblingfrom2030yards",2005
150,150,"Ted Purdy",122,45.61,52,114,"Scramblingfrom2030yards",2005
151,151,"Bart Bryant",91,45.57,36,79,"Scramblingfrom2030yards",2005
152,152,"Shaun Micheel",81,45.45,30,66,"Scramblingfrom2030yards",2005
153,153,"Hank Kuehne",84,45.16,42,93,"Scramblingfrom2030yards",2005
154,154,"John Cook",72,45.12,37,82,"Scramblingfrom2030yards",2005
155,155,"Brett Wetterich",76,45.1,23,51,"Scramblingfrom2030yards",2005
156,156,"Carl Pettersson",109,44.94,40,89,"Scramblingfrom2030yards",2005
157,157,"Ryuji Imada",78,44.83,39,87,"Scramblingfrom2030yards",2005
158,158,"Robert Allenby",95,44.78,30,67,"Scramblingfrom2030yards",2005
159,159,"DJ Trahan",81,44.74,34,76,"Scramblingfrom2030yards",2005
160,160,"Bill Glasson",54,44.44,16,36,"Scramblingfrom2030yards",2005
161,161,"Jay Haas",54,44.23,23,52,"Scramblingfrom2030yards",2005
162,162,"Sean OHair",103,43.96,40,91,"Scramblingfrom2030yards",2005
163,163,"Joe Durant",81,43.94,29,66,"Scramblingfrom2030yards",2005
163,163,"David Toms",87,43.94,29,66,"Scramblingfrom2030yards",2005
165,165,"Heath Slocum",103,43.9,36,82,"Scramblingfrom2030yards",2005
166,166,"Mark Hensby",70,43.86,25,57,"Scramblingfrom2030yards",2005
167,167,"Greg Owen",84,43.66,31,71,"Scramblingfrom2030yards",2005
168,168,"Kenny Perry",82,43.64,24,55,"Scramblingfrom2030yards",2005
169,169,"Steve Lowery",100,43.48,40,92,"Scramblingfrom2030yards",2005
169,169,"Brenden Pappas",51,43.48,20,46,"Scramblingfrom2030yards",2005
171,171,"John Huston",90,43.21,35,81,"Scramblingfrom2030yards",2005
172,172,"Tommy Armour III",103,43.16,41,95,"Scramblingfrom2030yards",2005
173,173,"Matt Gogel",78,42.86,45,105,"Scramblingfrom2030yards",2005
173,173,"Neal Lancaster",95,42.86,45,105,"Scramblingfrom2030yards",2005
175,175,"Bob Estes",92,42.68,35,82,"Scramblingfrom2030yards",2005
176,176,"Craig Perks",67,42.53,37,87,"Scramblingfrom2030yards",2005
177,177,"Ryan Palmer",101,42.5,34,80,"Scramblingfrom2030yards",2005
177,177,"Adam Scott",72,42.5,17,40,"Scramblingfrom2030yards",2005
179,179,"Lee Westwood",50,42.42,14,33,"Scramblingfrom2030yards",2005
180,180,"Tjaart van der Walt",56,42.37,25,59,"Scramblingfrom2030yards",2005
181,181,"Hidemichi Tanaka",106,42.17,35,83,"Scramblingfrom2030yards",2005
182,182,"Chris Smith",93,41.86,36,86,"Scramblingfrom2030yards",2005
183,183,"Retief Goosen",71,41.46,17,41,"Scramblingfrom2030yards",2005
184,184,"DJ Brigman",76,41.33,31,75,"Scramblingfrom2030yards",2005
185,185,"DA Points",94,40.85,29,71,"Scramblingfrom2030yards",2005
186,186,"Thomas Levet",54,40.74,22,54,"Scramblingfrom2030yards",2005
187,187,"Jim Carter",62,40.54,30,74,"Scramblingfrom2030yards",2005
187,187,"Ben Curtis",65,40.54,30,74,"Scramblingfrom2030yards",2005
189,189,"Todd Hamilton",94,40.43,38,94,"Scramblingfrom2030yards",2005
190,190,"David Hearn",68,40,22,55,"Scramblingfrom2030yards",2005
190,190,"Roland Thatcher",75,40,30,75,"Scramblingfrom2030yards",2005
192,192,"Andrew Magee",82,39.42,41,104,"Scramblingfrom2030yards",2005
193,193,"Dennis Paulson",63,39.39,26,66,"Scramblingfrom2030yards",2005
194,194,"Cameron Beckman",96,39,39,100,"Scramblingfrom2030yards",2005
195,195,"Alex Cejka",84,37.33,28,75,"Scramblingfrom2030yards",2005
196,196,"Jonathan Kaye",77,37.31,25,67,"Scramblingfrom2030yards",2005
197,197,"Bradley Hughes",52,35.71,15,42,"Scramblingfrom2030yards",2005
198,198,"Ian Poulter",62,35,14,40,"Scramblingfrom2030yards",2005
199,199,"Duffy Waldorf",86,34.67,26,75,"Scramblingfrom2030yards",2005
200,200,"Tom Lehman",69,33.9,20,59,"Scramblingfrom2030yards",2005
201,201,"Charles Warren",89,33.77,26,77,"Scramblingfrom2030yards",2005
202,202,"Michael Long",72,31.43,22,70,"Scramblingfrom2030yards",2005
