"EarlyRound3ScoringAverage_RANKTHISWEEK_2011","EarlyRound3ScoringAverage_RANKLASTWEEK_2011","EarlyRound3ScoringAverage_PLAYERNAME_2011","EarlyRound3ScoringAverage__2011","EarlyRound3ScoringAverage_AVG_2011","EarlyRound3ScoringAverage_TOTALSTROKES_2011","EarlyRound3ScoringAverage_TOTALROUNDS_2011","stat_name","year"
63,63,"Ben Curtis",NA,70,560,8,"EarlyRound3ScoringAverage",2011
63,63,"Jason Dufner",NA,70,350,5,"EarlyRound3ScoringAverage",2011
63,63,"Steve Elkington",NA,70,210,3,"EarlyRound3ScoringAverage",2011
63,63,"Andres Gonzales",NA,70,490,7,"EarlyRound3ScoringAverage",2011
63,63,"Billy Mayfair",NA,70,560,8,"EarlyRound3ScoringAverage",2011
63,63,"Rod Pampling",NA,70,630,9,"EarlyRound3ScoringAverage",2011
63,63,"Alex Prugh",NA,70,490,7,"EarlyRound3ScoringAverage",2011
63,63,"Webb Simpson",NA,70,280,4,"EarlyRound3ScoringAverage",2011
63,63,"Garrett Willis",NA,70,210,3,"EarlyRound3ScoringAverage",2011
73,73,"Woody Austin",NA,70.1,701,10,"EarlyRound3ScoringAverage",2011
73,73,"Paul Stankowski",NA,70.1,701,10,"EarlyRound3ScoringAverage",2011
75,75,"Jason Day",NA,70.11,631,9,"EarlyRound3ScoringAverage",2011
76,76,"Tom Gillis",NA,70.14,491,7,"EarlyRound3ScoringAverage",2011
76,76,"Johnson Wagner",NA,70.14,491,7,"EarlyRound3ScoringAverage",2011
78,78,"Matt Bettencourt",NA,70.17,421,6,"EarlyRound3ScoringAverage",2011
78,78,"Matt Jones",NA,70.17,421,6,"EarlyRound3ScoringAverage",2011
78,78,"Rory Sabbatini",NA,70.17,842,12,"EarlyRound3ScoringAverage",2011
78,78,"Vaughn Taylor",NA,70.17,421,6,"EarlyRound3ScoringAverage",2011
82,82,"Jason Bohn",NA,70.22,632,9,"EarlyRound3ScoringAverage",2011
82,82,"Chris Couch",NA,70.22,632,9,"EarlyRound3ScoringAverage",2011
84,84,"Nathan Green",NA,70.25,562,8,"EarlyRound3ScoringAverage",2011
85,85,"YE Yang",NA,70.29,492,7,"EarlyRound3ScoringAverage",2011
86,86,"James Driscoll",NA,70.33,633,9,"EarlyRound3ScoringAverage",2011
86,86,"Trevor Immelman",NA,70.33,633,9,"EarlyRound3ScoringAverage",2011
86,86,"Sung Kang",NA,70.33,633,9,"EarlyRound3ScoringAverage",2011
86,86,"Joe Ogilvie",NA,70.33,422,6,"EarlyRound3ScoringAverage",2011
86,86,"Scott Piercy",NA,70.33,633,9,"EarlyRound3ScoringAverage",2011
91,91,"Keegan Bradley",NA,70.38,563,8,"EarlyRound3ScoringAverage",2011
92,92,"Heath Slocum",NA,70.4,704,10,"EarlyRound3ScoringAverage",2011
92,92,"Mark Wilson",NA,70.4,704,10,"EarlyRound3ScoringAverage",2011
94,94,"Kevin Streelman",NA,70.42,845,12,"EarlyRound3ScoringAverage",2011
95,95,"Kris Blanks",NA,70.43,493,7,"EarlyRound3ScoringAverage",2011
95,95,"Boo Weekley",NA,70.43,493,7,"EarlyRound3ScoringAverage",2011
97,97,"Retief Goosen",NA,70.44,634,9,"EarlyRound3ScoringAverage",2011
97,97,"Zack Miller",NA,70.44,634,9,"EarlyRound3ScoringAverage",2011
99,99,"Billy Horschel",NA,70.5,423,6,"EarlyRound3ScoringAverage",2011
99,99,"Chris Riley",NA,70.5,423,6,"EarlyRound3ScoringAverage",2011
99,99,"Adam Scott",NA,70.5,141,2,"EarlyRound3ScoringAverage",2011
102,102,"Shane Bertsch",NA,70.57,494,7,"EarlyRound3ScoringAverage",2011
103,103,"Colt Knost",NA,70.63,565,8,"EarlyRound3ScoringAverage",2011
104,104,"Charley Hoffman",NA,70.64,989,14,"EarlyRound3ScoringAverage",2011
105,105,"Ben Martin",NA,70.67,424,6,"EarlyRound3ScoringAverage",2011
105,105,"Charl Schwartzel",NA,70.67,424,6,"EarlyRound3ScoringAverage",2011
107,107,"Tim Herron",NA,70.71,495,7,"EarlyRound3ScoringAverage",2011
108,108,"Bill Lunde",NA,70.73,778,11,"EarlyRound3ScoringAverage",2011
108,108,"Pat Perez",NA,70.73,778,11,"EarlyRound3ScoringAverage",2011
110,110,"Gary Woodland",NA,70.75,566,8,"EarlyRound3ScoringAverage",2011
111,111,"Robert Garrigus",NA,70.78,637,9,"EarlyRound3ScoringAverage",2011
112,112,"Michael Bradley",NA,70.8,708,10,"EarlyRound3ScoringAverage",2011
112,112,"Michael Putnam",NA,70.8,708,10,"EarlyRound3ScoringAverage",2011
112,112,"Vijay Singh",NA,70.8,354,5,"EarlyRound3ScoringAverage",2011
115,115,"David Mathis",NA,70.82,779,11,"EarlyRound3ScoringAverage",2011
115,115,"Justin Rose",NA,70.82,779,11,"EarlyRound3ScoringAverage",2011
117,117,"Stephen Ames",NA,70.83,425,6,"EarlyRound3ScoringAverage",2011
118,118,"Joe Durant",NA,70.88,567,8,"EarlyRound3ScoringAverage",2011
118,118,"Troy Matteson",NA,70.88,567,8,"EarlyRound3ScoringAverage",2011
118,118,"Josh Teater",NA,70.88,1134,16,"EarlyRound3ScoringAverage",2011
121,121,"Stuart Appleby",NA,71,213,3,"EarlyRound3ScoringAverage",2011
121,121,"Stewart Cink",NA,71,568,8,"EarlyRound3ScoringAverage",2011
121,121,"Rickie Fowler",NA,71,355,5,"EarlyRound3ScoringAverage",2011
121,121,"Jim Furyk",NA,71,426,6,"EarlyRound3ScoringAverage",2011
121,121,"Fabian Gomez",NA,71,710,10,"EarlyRound3ScoringAverage",2011
121,121,"Kevin Kisner",NA,71,710,10,"EarlyRound3ScoringAverage",2011
121,121,"Derek Lamely",NA,71,284,4,"EarlyRound3ScoringAverage",2011
121,121,"Ryan Moore",NA,71,639,9,"EarlyRound3ScoringAverage",2011
121,121,"Nate Smith",NA,71,284,4,"EarlyRound3ScoringAverage",2011
121,121,"Michael Thompson",NA,71,497,7,"EarlyRound3ScoringAverage",2011
121,121,"Camilo Villegas",NA,71,355,5,"EarlyRound3ScoringAverage",2011
132,132,"Bill Haas",NA,71.13,569,8,"EarlyRound3ScoringAverage",2011
132,132,"Robert Karlsson",NA,71.13,569,8,"EarlyRound3ScoringAverage",2011
134,134,"Geoff Ogilvy",NA,71.17,427,6,"EarlyRound3ScoringAverage",2011
134,134,"Chez Reavie",NA,71.17,854,12,"EarlyRound3ScoringAverage",2011
136,136,"Jonathan Byrd",NA,71.2,712,10,"EarlyRound3ScoringAverage",2011
137,137,"Aaron Baddeley",NA,71.25,570,8,"EarlyRound3ScoringAverage",2011
138,138,"JP Hayes",NA,71.29,499,7,"EarlyRound3ScoringAverage",2011
139,139,"Blake Adams",NA,71.33,856,12,"EarlyRound3ScoringAverage",2011
140,140,"Bubba Watson",NA,71.4,714,10,"EarlyRound3ScoringAverage",2011
141,141,"DJ Brigman",NA,71.43,500,7,"EarlyRound3ScoringAverage",2011
142,142,"Arjun Atwal",NA,71.45,786,11,"EarlyRound3ScoringAverage",2011
143,143,"Nick Watney",NA,71.5,286,4,"EarlyRound3ScoringAverage",2011
144,144,"Scott Stallings",NA,71.56,644,9,"EarlyRound3ScoringAverage",2011
145,145,"KJ Choi",NA,71.57,501,7,"EarlyRound3ScoringAverage",2011
145,145,"Jhonattan Vegas",NA,71.57,501,7,"EarlyRound3ScoringAverage",2011
147,147,"Jim Herman",NA,71.6,358,5,"EarlyRound3ScoringAverage",2011
148,148,"David Duval",NA,71.63,573,8,"EarlyRound3ScoringAverage",2011
149,149,"Tag Ridings",NA,71.64,788,11,"EarlyRound3ScoringAverage",2011
150,150,"Ricky Barnes",NA,71.67,430,6,"EarlyRound3ScoringAverage",2011
150,150,"Hunter Haas",NA,71.67,645,9,"EarlyRound3ScoringAverage",2011
150,150,"Aron Price",NA,71.67,430,6,"EarlyRound3ScoringAverage",2011
153,153,"Troy Merritt",NA,71.71,502,7,"EarlyRound3ScoringAverage",2011
154,154,"Steve Marino",NA,71.75,287,4,"EarlyRound3ScoringAverage",2011
154,154,"DA Points",NA,71.75,574,8,"EarlyRound3ScoringAverage",2011
156,156,"Padraig Harrington",NA,71.8,359,5,"EarlyRound3ScoringAverage",2011
157,157,"Jeff Overton",NA,71.89,647,9,"EarlyRound3ScoringAverage",2011
158,158,"Steven Bowditch",NA,71.9,719,10,"EarlyRound3ScoringAverage",2011
159,159,"Steve Flesch",NA,71.92,863,12,"EarlyRound3ScoringAverage",2011
160,160,"Kevin Chappell",NA,72,504,7,"EarlyRound3ScoringAverage",2011
160,160,"Bio Kim",NA,72,648,9,"EarlyRound3ScoringAverage",2011
160,160,"Justin Leonard",NA,72,504,7,"EarlyRound3ScoringAverage",2011
160,160,"Rocco Mediate",NA,72,288,4,"EarlyRound3ScoringAverage",2011
164,164,"Joseph Bramlett",NA,72.11,649,9,"EarlyRound3ScoringAverage",2011
165,165,"Lee Janzen",NA,72.13,577,8,"EarlyRound3ScoringAverage",2011
166,166,"Marc Turnesa",NA,72.2,361,5,"EarlyRound3ScoringAverage",2011
167,167,"Scott Gutschewski",NA,72.22,650,9,"EarlyRound3ScoringAverage",2011
168,168,"Rich Beem",NA,72.25,289,4,"EarlyRound3ScoringAverage",2011
169,169,"Alexandre Rocha",NA,72.33,434,6,"EarlyRound3ScoringAverage",2011
170,170,"Ernie Els",NA,72.4,724,10,"EarlyRound3ScoringAverage",2011
170,170,"Jarrod Lyle",NA,72.4,362,5,"EarlyRound3ScoringAverage",2011
172,172,"Lucas Glover",NA,72.5,145,2,"EarlyRound3ScoringAverage",2011
172,172,"Anthony Kim",NA,72.5,580,8,"EarlyRound3ScoringAverage",2011
172,172,"Will Strickler",NA,72.5,435,6,"EarlyRound3ScoringAverage",2011
175,175,"Tim Petrovic",NA,72.6,726,10,"EarlyRound3ScoringAverage",2011
176,176,"Richard Johnson",NA,72.67,436,6,"EarlyRound3ScoringAverage",2011
176,176,"Matt McQuillan",NA,72.67,218,3,"EarlyRound3ScoringAverage",2011
176,176,"Shaun Micheel",NA,72.67,654,9,"EarlyRound3ScoringAverage",2011
179,179,"JB Holmes",NA,72.75,291,4,"EarlyRound3ScoringAverage",2011
180,180,"George McNeill",NA,73.14,512,7,"EarlyRound3ScoringAverage",2011
181,181,"Paul Goydos",NA,73.3,733,10,"EarlyRound3ScoringAverage",2011
182,182,"Brendan Steele",NA,73.4,367,5,"EarlyRound3ScoringAverage",2011
183,183,"Ian Poulter",NA,73.5,294,4,"EarlyRound3ScoringAverage",2011
184,184,"Daniel Summerhays",NA,74,296,4,"EarlyRound3ScoringAverage",2011
185,185,"Martin Piller",NA,74.67,224,3,"EarlyRound3ScoringAverage",2011
186,186,"Justin Hicks",NA,75,150,2,"EarlyRound3ScoringAverage",2011
