"TotalMoneyOfficialandUnofficial_RANKTHISWEEK_2013","TotalMoneyOfficialandUnofficial_RANKLASTWEEK_2013","TotalMoneyOfficialandUnofficial_PLAYERNAME_2013","TotalMoneyOfficialandUnofficial_EVENTS_2013","TotalMoneyOfficialandUnofficial_MONEY_2013","stat_name","year"
338,338,"Mark Anderson",1,12824,"TotalMoneyOfficialandUnofficial",2013
338,338,"Hideto Tanihara",1,12824,"TotalMoneyOfficialandUnofficial",2013
340,340,"Roger Sloan",1,12805,"TotalMoneyOfficialandUnofficial",2013
341,341,"Ted Purdy",3,12797,"TotalMoneyOfficialandUnofficial",2013
342,342,"David Branshaw",1,12444,"TotalMoneyOfficialandUnofficial",2013
343,343,"Michael Block",1,12342,"TotalMoneyOfficialandUnofficial",2013
344,344,"John Kimbell",1,12162,"TotalMoneyOfficialandUnofficial",2013
345,345,"Rod Perry",3,11656,"TotalMoneyOfficialandUnofficial",2013
346,346,"Brad Adamonis",2,11340,"TotalMoneyOfficialandUnofficial",2013
347,347,"Andre Stolz",1,7905,"TotalMoneyOfficialandUnofficial",2013
348,348,"Sebastian Vazquez",1,7700,"TotalMoneyOfficialandUnofficial",2013
349,349,"Thomas Aiken",2,7104,"TotalMoneyOfficialandUnofficial",2013
350,350,"Rafael Campos",1,6650,"TotalMoneyOfficialandUnofficial",2013
351,351,"Marco Dawson",1,6630,"TotalMoneyOfficialandUnofficial",2013
351,351,"Kent Jones",1,6630,"TotalMoneyOfficialandUnofficial",2013
353,353,"David Duval",8,6210,"TotalMoneyOfficialandUnofficial",2013
354,354,"Kevin Kisner",1,6180,"TotalMoneyOfficialandUnofficial",2013
355,355,"Scott McCarron",8,6060,"TotalMoneyOfficialandUnofficial",2013
356,356,"Andrew Johnson",1,5850,"TotalMoneyOfficialandUnofficial",2013
357,357,"Frank Lickliter II",3,5730,"TotalMoneyOfficialandUnofficial",2013
