"GIRPuttingAvg35_RANKTHISWEEK_2007","GIRPuttingAvg35_RANKLASTWEEK_2007","GIRPuttingAvg35_PLAYERNAME_2007","GIRPuttingAvg35_ROUNDS_2007","GIRPuttingAvg35_PctMADE_2007","GIRPuttingAvg35_ATTEMPTS_2007","GIRPuttingAvg35_PUTTSMADE_2007","stat_name","year"
75,75,"Vijay Singh",102,0.38,156,6,"GIRPuttingAvg35",2007
75,75,"Dean Wilson",92,0.38,157,6,"GIRPuttingAvg35",2007
85,85,"Steve Elkington",87,0.37,162,6,"GIRPuttingAvg35",2007
85,85,"Trevor Immelman",74,0.37,135,5,"GIRPuttingAvg35",2007
85,85,"Kent Jones",97,0.37,187,7,"GIRPuttingAvg35",2007
85,85,"Craig Lile",77,0.37,164,6,"GIRPuttingAvg35",2007
85,85,"Jeff Maggert",79,0.37,163,6,"GIRPuttingAvg35",2007
85,85,"Michael Sim",52,0.37,108,4,"GIRPuttingAvg35",2007
85,85,"Brett Wetterich",88,0.37,161,6,"GIRPuttingAvg35",2007
92,92,"Jeff Brehaut",59,0.36,112,4,"GIRPuttingAvg35",2007
92,92,"KJ Choi",87,0.36,165,6,"GIRPuttingAvg35",2007
92,92,"JP Hayes",89,0.36,166,6,"GIRPuttingAvg35",2007
92,92,"Daisuke Maruyama",86,0.36,169,6,"GIRPuttingAvg35",2007
96,96,"Greg Owen",81,0.35,144,5,"GIRPuttingAvg35",2007
96,96,"Jesper Parnevik",88,0.35,171,6,"GIRPuttingAvg35",2007
96,96,"Rory Sabbatini",81,0.35,115,4,"GIRPuttingAvg35",2007
99,99,"Nathan Green",103,0.34,149,5,"GIRPuttingAvg35",2007
100,100,"Craig Bowden",78,0.33,151,5,"GIRPuttingAvg35",2007
100,100,"Mark Brooks",53,0.33,91,3,"GIRPuttingAvg35",2007
100,100,"Brendon de Jonge",76,0.33,120,4,"GIRPuttingAvg35",2007
100,100,"Bob Estes",88,0.33,153,5,"GIRPuttingAvg35",2007
100,100,"Harrison Frazar",88,0.33,151,5,"GIRPuttingAvg35",2007
100,100,"Billy Mayfair",98,0.33,182,6,"GIRPuttingAvg35",2007
106,106,"Stephen Ames",81,0.32,124,4,"GIRPuttingAvg35",2007
106,106,"Eric Axley",107,0.32,186,6,"GIRPuttingAvg35",2007
106,106,"Ernie Els",59,0.32,95,3,"GIRPuttingAvg35",2007
106,106,"Richard Johnson",93,0.32,190,6,"GIRPuttingAvg35",2007
106,106,"Cliff Kresge",107,0.32,222,7,"GIRPuttingAvg35",2007
106,106,"Shaun Micheel",91,0.32,154,5,"GIRPuttingAvg35",2007
112,112,"Chris DiMarco",79,0.31,131,4,"GIRPuttingAvg35",2007
112,112,"Paul Gow",70,0.31,127,4,"GIRPuttingAvg35",2007
112,112,"Tripp Isenhour",86,0.31,129,4,"GIRPuttingAvg35",2007
112,112,"Dicky Pride",71,0.31,131,4,"GIRPuttingAvg35",2007
112,112,"Jim Rutledge",59,0.31,127,4,"GIRPuttingAvg35",2007
117,117,"Steve Allan",63,0.3,132,4,"GIRPuttingAvg35",2007
117,117,"Lucas Glover",98,0.3,166,5,"GIRPuttingAvg35",2007
117,117,"Matt Hendrix",63,0.3,99,3,"GIRPuttingAvg35",2007
117,117,"Charley Hoffman",97,0.3,167,5,"GIRPuttingAvg35",2007
117,117,"John Merrick",92,0.3,202,6,"GIRPuttingAvg35",2007
117,117,"Bryce Molder",56,0.3,100,3,"GIRPuttingAvg35",2007
123,123,"Cameron Beckman",96,0.29,172,5,"GIRPuttingAvg35",2007
123,123,"Padraig Harrington",64,0.29,70,2,"GIRPuttingAvg35",2007
123,123,"JB Holmes",71,0.29,138,4,"GIRPuttingAvg35",2007
123,123,"Tom Johnson",74,0.29,140,4,"GIRPuttingAvg35",2007
127,127,"Peter Lonard",85,0.28,144,4,"GIRPuttingAvg35",2007
127,127,"Will Ma Kenzie",100,0.28,214,6,"GIRPuttingAvg35",2007
127,127,"Kenny Perry",83,0.28,143,4,"GIRPuttingAvg35",2007
130,130,"David Branshaw",83,0.27,148,4,"GIRPuttingAvg35",2007
130,130,"Andrew Buckle",77,0.27,147,4,"GIRPuttingAvg35",2007
130,130,"Bubba Dickerson",51,0.27,75,2,"GIRPuttingAvg35",2007
130,130,"Bill Haas",93,0.27,184,5,"GIRPuttingAvg35",2007
130,130,"Steve Lowery",74,0.27,146,4,"GIRPuttingAvg35",2007
130,130,"Boo Weekley",101,0.27,149,4,"GIRPuttingAvg35",2007
136,136,"Charles Howell III",89,0.26,154,4,"GIRPuttingAvg35",2007
136,136,"Anthony Kim",93,0.26,154,4,"GIRPuttingAvg35",2007
136,136,"Doug LaBelle II",104,0.26,190,5,"GIRPuttingAvg35",2007
136,136,"Hunter Mahan",91,0.26,155,4,"GIRPuttingAvg35",2007
136,136,"Parker McLachlin",83,0.26,156,4,"GIRPuttingAvg35",2007
136,136,"Ryan Palmer",91,0.26,151,4,"GIRPuttingAvg35",2007
136,136,"Ian Poulter",63,0.26,76,2,"GIRPuttingAvg35",2007
136,136,"Adam Scott",69,0.26,115,3,"GIRPuttingAvg35",2007
136,136,"DJ Trahan",99,0.26,193,5,"GIRPuttingAvg35",2007
145,145,"Michael Boyd",61,0.25,121,3,"GIRPuttingAvg35",2007
145,145,"John Senden",97,0.25,238,6,"GIRPuttingAvg35",2007
147,147,"JJ Henry",86,0.24,164,4,"GIRPuttingAvg35",2007
148,148,"Chris Couch",76,0.23,176,4,"GIRPuttingAvg35",2007
148,148,"Scott Gutschewski",67,0.23,133,3,"GIRPuttingAvg35",2007
148,148,"Nick Watney",87,0.23,173,4,"GIRPuttingAvg35",2007
148,148,"Bubba Watson",80,0.23,128,3,"GIRPuttingAvg35",2007
148,148,"Mark Wilson",87,0.23,177,4,"GIRPuttingAvg35",2007
153,153,"Ben Curtis",80,0.22,139,3,"GIRPuttingAvg35",2007
153,153,"Joe Durant",88,0.22,138,3,"GIRPuttingAvg35",2007
153,153,"Steve Flesch",100,0.22,179,4,"GIRPuttingAvg35",2007
153,153,"Mathew Goggin",97,0.22,228,5,"GIRPuttingAvg35",2007
153,153,"Jason Gore",86,0.22,183,4,"GIRPuttingAvg35",2007
153,153,"Ryuji Imada",104,0.22,185,4,"GIRPuttingAvg35",2007
153,153,"Carl Pettersson",111,0.22,182,4,"GIRPuttingAvg35",2007
160,160,"Alex Cejka",80,0.21,140,3,"GIRPuttingAvg35",2007
160,160,"Jim Furyk",84,0.21,145,3,"GIRPuttingAvg35",2007
160,160,"Nick OHern",72,0.21,95,2,"GIRPuttingAvg35",2007
163,163,"Craig Barlow",52,0.2,99,2,"GIRPuttingAvg35",2007
163,163,"Steve Marino",106,0.2,199,4,"GIRPuttingAvg35",2007
163,163,"Bo Van Pelt",104,0.2,202,4,"GIRPuttingAvg35",2007
166,166,"Jason Bohn",57,0.18,111,2,"GIRPuttingAvg35",2007
166,166,"Kevin Sutherland",85,0.18,164,3,"GIRPuttingAvg35",2007
166,166,"Mike Weir",82,0.18,111,2,"GIRPuttingAvg35",2007
169,169,"Aaron Baddeley",83,0.17,120,2,"GIRPuttingAvg35",2007
169,169,"Gavin Coles",87,0.17,174,3,"GIRPuttingAvg35",2007
169,169,"Retief Goosen",50,0.17,60,1,"GIRPuttingAvg35",2007
169,169,"Rocco Mediate",72,0.17,120,2,"GIRPuttingAvg35",2007
173,173,"DJ Brigman",67,0.16,125,2,"GIRPuttingAvg35",2007
173,173,"Marco Dawson",73,0.16,124,2,"GIRPuttingAvg35",2007
173,173,"Brett Quigley",79,0.16,124,2,"GIRPuttingAvg35",2007
173,173,"Bob Tway",103,0.16,183,3,"GIRPuttingAvg35",2007
177,177,"Freddie Jacobson",70,0.15,132,2,"GIRPuttingAvg35",2007
177,177,"Matt Kuchar",85,0.15,132,2,"GIRPuttingAvg35",2007
177,177,"Kyle Reifers",71,0.15,133,2,"GIRPuttingAvg35",2007
180,180,"Jose Coceres",50,0.14,72,1,"GIRPuttingAvg35",2007
180,180,"Camilo Villegas",82,0.14,144,2,"GIRPuttingAvg35",2007
180,180,"Duffy Waldorf",69,0.14,139,2,"GIRPuttingAvg35",2007
183,183,"Justin Rose",63,0.13,77,1,"GIRPuttingAvg35",2007
184,184,"Ted Purdy",102,0.12,165,2,"GIRPuttingAvg35",2007
184,184,"John Rollins",102,0.12,171,2,"GIRPuttingAvg35",2007
186,186,"Ken Duke",112,0.11,174,2,"GIRPuttingAvg35",2007
186,186,"Phil Mickelson",73,0.11,89,1,"GIRPuttingAvg35",2007
186,186,"Scott Verplank",82,0.11,90,1,"GIRPuttingAvg35",2007
189,189,"Todd Hamilton",76,0.1,99,1,"GIRPuttingAvg35",2007
189,189,"Darron Stiles",65,0.1,100,1,"GIRPuttingAvg35",2007
191,191,"Davis Love III",66,0.09,116,1,"GIRPuttingAvg35",2007
192,192,"Jason Schultz",63,0.08,123,1,"GIRPuttingAvg35",2007
193,193,"Kirk Triplett",77,0.07,144,1,"GIRPuttingAvg35",2007
194,194,"Brian Bateman",55,0,86,NA,"GIRPuttingAvg35",2007
194,194,"Chris Tidland",59,0,133,NA,"GIRPuttingAvg35",2007
194,194,"Jay Williamson",50,0,89,NA,"GIRPuttingAvg35",2007
