"Par3BirdieorBetterLeaders_RANKTHISWEEK_2014","Par3BirdieorBetterLeaders_RANKLASTWEEK_2014","Par3BirdieorBetterLeaders_PLAYERNAME_2014","Par3BirdieorBetterLeaders_ROUNDS_2014","Par3BirdieorBetterLeaders_Pct_2014","Par3BirdieorBetterLeaders_PAR3BIRDIESORBETTER_2014","Par3BirdieorBetterLeaders_PAR3HOLES_2014","stat_name","year"
33,33,"Daniel Summerhays",98,15.04,60,399,"Par3BirdieorBetterLeaders",2014
34,34,"Jordan Spieth",102,15.01,59,393,"Par3BirdieorBetterLeaders",2014
35,35,"Richard Lee",80,14.87,47,316,"Par3BirdieorBetterLeaders",2014
36,36,"Michael Thompson",74,14.81,44,297,"Par3BirdieorBetterLeaders",2014
37,37,"Luke Guthrie",85,14.78,51,345,"Par3BirdieorBetterLeaders",2014
37,37,"Scott Langley",95,14.78,56,379,"Par3BirdieorBetterLeaders",2014
39,39,"Robert Garrigus",80,14.72,48,326,"Par3BirdieorBetterLeaders",2014
40,40,"Jason Kokrak",65,14.66,39,266,"Par3BirdieorBetterLeaders",2014
41,41,"George McNeill",79,14.64,47,321,"Par3BirdieorBetterLeaders",2014
42,42,"Kyle Stanley",87,14.63,49,335,"Par3BirdieorBetterLeaders",2014
43,43,"Ryan Palmer",85,14.58,50,343,"Par3BirdieorBetterLeaders",2014
43,43,"Camilo Villegas",95,14.58,56,384,"Par3BirdieorBetterLeaders",2014
45,45,"Danny Lee",84,14.51,47,324,"Par3BirdieorBetterLeaders",2014
45,45,"Marc Leishman",81,14.51,47,324,"Par3BirdieorBetterLeaders",2014
47,47,"Brian Stuard",91,14.49,51,352,"Par3BirdieorBetterLeaders",2014
48,48,"Andrew Svoboda",77,14.47,45,311,"Par3BirdieorBetterLeaders",2014
49,49,"Chad Campbell",57,14.42,31,215,"Par3BirdieorBetterLeaders",2014
50,50,"Matt Every",85,14.41,50,347,"Par3BirdieorBetterLeaders",2014
51,51,"Phil Mickelson",71,14.39,41,285,"Par3BirdieorBetterLeaders",2014
52,52,"Justin Leonard",75,14.38,44,306,"Par3BirdieorBetterLeaders",2014
53,53,"Ken Duke",80,14.33,45,314,"Par3BirdieorBetterLeaders",2014
53,53,"Matt Jones",83,14.33,48,335,"Par3BirdieorBetterLeaders",2014
55,55,"Freddie Jacobson",91,14.29,53,371,"Par3BirdieorBetterLeaders",2014
55,55,"Hudson Swafford",75,14.29,41,287,"Par3BirdieorBetterLeaders",2014
57,57,"David Hearn",97,14.25,56,393,"Par3BirdieorBetterLeaders",2014
58,58,"Adam Scott",68,14.18,38,268,"Par3BirdieorBetterLeaders",2014
59,59,"Stuart Appleby",92,14.17,52,367,"Par3BirdieorBetterLeaders",2014
60,60,"Brooks Koepka",56,14.16,32,226,"Par3BirdieorBetterLeaders",2014
61,61,"Justin Hicks",103,14.14,57,403,"Par3BirdieorBetterLeaders",2014
62,62,"Russell Knox",92,14.13,53,375,"Par3BirdieorBetterLeaders",2014
63,63,"Graham DeLaet",80,14.06,45,320,"Par3BirdieorBetterLeaders",2014
64,64,"Luke Donald",57,14.04,32,228,"Par3BirdieorBetterLeaders",2014
65,65,"John Huh",87,14.03,47,335,"Par3BirdieorBetterLeaders",2014
66,66,"Russell Henley",92,13.97,51,365,"Par3BirdieorBetterLeaders",2014
67,67,"Brandt Snedeker",89,13.96,49,351,"Par3BirdieorBetterLeaders",2014
67,67,"Scott Stallings",77,13.96,43,308,"Par3BirdieorBetterLeaders",2014
69,69,"John Senden",99,13.9,56,403,"Par3BirdieorBetterLeaders",2014
70,70,"Kevin Chappell",100,13.88,54,389,"Par3BirdieorBetterLeaders",2014
71,71,"Zach Johnson",97,13.87,53,382,"Par3BirdieorBetterLeaders",2014
72,72,"Chad Collins",78,13.86,42,303,"Par3BirdieorBetterLeaders",2014
73,73,"Chris Kirk",105,13.8,57,413,"Par3BirdieorBetterLeaders",2014
74,74,"Briny Baird",50,13.79,28,203,"Par3BirdieorBetterLeaders",2014
75,75,"Hideki Matsuyama",82,13.75,44,320,"Par3BirdieorBetterLeaders",2014
76,76,"Billy Horschel",92,13.69,49,358,"Par3BirdieorBetterLeaders",2014
77,77,"Angel Cabrera",69,13.67,38,278,"Par3BirdieorBetterLeaders",2014
77,77,"Heath Slocum",71,13.67,38,278,"Par3BirdieorBetterLeaders",2014
79,79,"David Toms",64,13.55,34,251,"Par3BirdieorBetterLeaders",2014
80,80,"Billy Hurley III",86,13.54,47,347,"Par3BirdieorBetterLeaders",2014
81,81,"Ernie Els",85,13.52,43,318,"Par3BirdieorBetterLeaders",2014
82,82,"Michael Putnam",106,13.49,56,415,"Par3BirdieorBetterLeaders",2014
83,83,"Morgan Hoffmann",103,13.47,54,401,"Par3BirdieorBetterLeaders",2014
84,84,"Pat Perez",84,13.41,46,343,"Par3BirdieorBetterLeaders",2014
85,85,"DA Points",75,13.4,39,291,"Par3BirdieorBetterLeaders",2014
86,86,"Matt Kuchar",91,13.35,47,352,"Par3BirdieorBetterLeaders",2014
87,87,"Brad Fritsch",50,13.33,26,195,"Par3BirdieorBetterLeaders",2014
88,88,"Charlie Beljan",76,13.31,39,293,"Par3BirdieorBetterLeaders",2014
89,89,"Jason Bohn",81,13.29,44,331,"Par3BirdieorBetterLeaders",2014
90,90,"Spencer Levin",59,13.28,32,241,"Par3BirdieorBetterLeaders",2014
91,91,"Paul Casey",56,13.27,30,226,"Par3BirdieorBetterLeaders",2014
92,92,"Mike Weir",69,13.26,35,264,"Par3BirdieorBetterLeaders",2014
93,93,"Derek Ernst",80,13.2,40,303,"Par3BirdieorBetterLeaders",2014
94,94,"Jim Herman",62,13.19,31,235,"Par3BirdieorBetterLeaders",2014
95,95,"Retief Goosen",94,13.11,48,366,"Par3BirdieorBetterLeaders",2014
96,96,"Kevin Na",94,13.05,50,383,"Par3BirdieorBetterLeaders",2014
97,97,"Tim Wilkinson",86,13.03,43,330,"Par3BirdieorBetterLeaders",2014
98,98,"Andrew Loupe",65,13.01,32,246,"Par3BirdieorBetterLeaders",2014
99,99,"Jeff Overton",80,12.99,40,308,"Par3BirdieorBetterLeaders",2014
100,100,"Henrik Stenson",56,12.96,28,216,"Par3BirdieorBetterLeaders",2014
100,100,"Nick Watney",80,12.96,39,301,"Par3BirdieorBetterLeaders",2014
102,102,"Brendan Steele",89,12.87,44,342,"Par3BirdieorBetterLeaders",2014
103,103,"Andres Romero",81,12.86,40,311,"Par3BirdieorBetterLeaders",2014
103,103,"Cameron Tringale",111,12.86,58,451,"Par3BirdieorBetterLeaders",2014
105,105,"Jerry Kelly",80,12.84,42,327,"Par3BirdieorBetterLeaders",2014
106,106,"Jamie Lovemark",64,12.81,31,242,"Par3BirdieorBetterLeaders",2014
107,107,"Bill Haas",107,12.8,54,422,"Par3BirdieorBetterLeaders",2014
107,107,"Webb Simpson",87,12.8,43,336,"Par3BirdieorBetterLeaders",2014
109,109,"Kevin Kisner",85,12.75,44,345,"Par3BirdieorBetterLeaders",2014
110,110,"Sean OHair",77,12.74,40,314,"Par3BirdieorBetterLeaders",2014
111,111,"DH Lee",54,12.68,26,205,"Par3BirdieorBetterLeaders",2014
112,112,"Seung Yul Noh",92,12.67,47,371,"Par3BirdieorBetterLeaders",2014
113,113,"Ben Martin",80,12.65,41,324,"Par3BirdieorBetterLeaders",2014
114,114,"Charlie Wi",72,12.63,36,285,"Par3BirdieorBetterLeaders",2014
115,115,"JB Holmes",86,12.61,44,349,"Par3BirdieorBetterLeaders",2014
116,116,"David Lingmerth",80,12.58,39,310,"Par3BirdieorBetterLeaders",2014
117,117,"Jim Renner",61,12.55,30,239,"Par3BirdieorBetterLeaders",2014
118,118,"Kevin Streelman",79,12.5,39,312,"Par3BirdieorBetterLeaders",2014
119,119,"Ben Curtis",77,12.46,37,297,"Par3BirdieorBetterLeaders",2014
120,120,"Bubba Watson",76,12.33,36,292,"Par3BirdieorBetterLeaders",2014
121,121,"Brian Gay",81,12.3,39,317,"Par3BirdieorBetterLeaders",2014
122,122,"Chesson Hadley",84,12.28,42,342,"Par3BirdieorBetterLeaders",2014
123,123,"Patrick Reed",92,12.26,44,359,"Par3BirdieorBetterLeaders",2014
124,124,"James Hahn",82,12.23,40,327,"Par3BirdieorBetterLeaders",2014
125,125,"Steven Bowditch",93,12.2,46,377,"Par3BirdieorBetterLeaders",2014
126,126,"Bryce Molder",77,12.12,36,297,"Par3BirdieorBetterLeaders",2014
127,127,"Brice Garnett",92,12.11,43,355,"Par3BirdieorBetterLeaders",2014
128,128,"Shawn Stefani",60,12.08,29,240,"Par3BirdieorBetterLeaders",2014
129,129,"Erik Compton",88,12.01,43,358,"Par3BirdieorBetterLeaders",2014
130,130,"Jim Furyk",84,12,39,325,"Par3BirdieorBetterLeaders",2014
131,131,"Rickie Fowler",91,11.99,41,342,"Par3BirdieorBetterLeaders",2014
131,131,"YE Yang",79,11.99,38,317,"Par3BirdieorBetterLeaders",2014
133,133,"Kevin Tway",64,11.98,29,242,"Par3BirdieorBetterLeaders",2014
134,134,"Jeff Maggert",54,11.93,26,218,"Par3BirdieorBetterLeaders",2014
135,135,"Gary Woodland",93,11.89,44,370,"Par3BirdieorBetterLeaders",2014
136,136,"Greg Chalmers",85,11.82,39,330,"Par3BirdieorBetterLeaders",2014
137,137,"Sangmoon Bae",76,11.76,36,306,"Par3BirdieorBetterLeaders",2014
138,138,"James Driscoll",71,11.68,34,291,"Par3BirdieorBetterLeaders",2014
139,139,"Aaron Baddeley",74,11.64,34,292,"Par3BirdieorBetterLeaders",2014
140,140,"Justin Rose",70,11.59,32,276,"Par3BirdieorBetterLeaders",2014
141,141,"Robert Streb",75,11.58,33,285,"Par3BirdieorBetterLeaders",2014
142,142,"Lucas Glover",68,11.57,31,268,"Par3BirdieorBetterLeaders",2014
143,143,"Jonathan Byrd",76,11.56,34,294,"Par3BirdieorBetterLeaders",2014
144,144,"Hunter Mahan",88,11.44,39,341,"Par3BirdieorBetterLeaders",2014
145,145,"Josh Teater",90,11.42,41,359,"Par3BirdieorBetterLeaders",2014
146,146,"KJ Choi",80,11.38,37,325,"Par3BirdieorBetterLeaders",2014
146,146,"John Merrick",87,11.38,38,334,"Par3BirdieorBetterLeaders",2014
148,148,"Johnson Wagner",69,11.36,30,264,"Par3BirdieorBetterLeaders",2014
149,149,"JJ Henry",91,11.33,40,353,"Par3BirdieorBetterLeaders",2014
150,150,"Ted Potter Jr",68,11.15,31,278,"Par3BirdieorBetterLeaders",2014
151,151,"Brendon de Jonge",109,11.14,49,440,"Par3BirdieorBetterLeaders",2014
152,152,"Jason Dufner",57,11.11,24,216,"Par3BirdieorBetterLeaders",2014
152,152,"Troy Matteson",62,11.11,26,234,"Par3BirdieorBetterLeaders",2014
154,154,"Brian Davis",93,10.88,41,377,"Par3BirdieorBetterLeaders",2014
155,155,"Graeme McDowell",66,10.84,27,249,"Par3BirdieorBetterLeaders",2014
156,156,"Roberto Castro",76,10.63,32,301,"Par3BirdieorBetterLeaders",2014
157,157,"Jhonattan Vegas",77,10.6,32,302,"Par3BirdieorBetterLeaders",2014
158,158,"Nicholas Thompson",85,10.57,35,331,"Par3BirdieorBetterLeaders",2014
159,159,"Carl Pettersson",91,10.3,38,369,"Par3BirdieorBetterLeaders",2014
160,160,"Lee Westwood",57,10.27,23,224,"Par3BirdieorBetterLeaders",2014
161,161,"Mark Wilson",69,10.23,27,264,"Par3BirdieorBetterLeaders",2014
162,162,"Davis Love III",74,10.17,30,295,"Par3BirdieorBetterLeaders",2014
163,163,"Ian Poulter",57,9.82,22,224,"Par3BirdieorBetterLeaders",2014
164,164,"Bud Cauley",56,9.73,22,226,"Par3BirdieorBetterLeaders",2014
165,165,"Trevor Immelman",84,9.63,31,322,"Par3BirdieorBetterLeaders",2014
166,166,"Geoff Ogilvy",84,9.57,31,324,"Par3BirdieorBetterLeaders",2014
167,167,"Vijay Singh",83,9.55,32,335,"Par3BirdieorBetterLeaders",2014
168,168,"Charles Howell III",106,9.53,41,430,"Par3BirdieorBetterLeaders",2014
169,169,"Jason Day",54,9.33,18,193,"Par3BirdieorBetterLeaders",2014
170,170,"Jonas Blixt",64,9.31,23,247,"Par3BirdieorBetterLeaders",2014
171,171,"Woody Austin",63,9.28,22,237,"Par3BirdieorBetterLeaders",2014
172,172,"Martin Flores",85,8.99,31,345,"Par3BirdieorBetterLeaders",2014
173,173,"Martin Laird",66,8.94,22,246,"Par3BirdieorBetterLeaders",2014
174,174,"John Rollins",84,8.67,28,323,"Par3BirdieorBetterLeaders",2014
175,175,"Will Wilcox",51,8.59,17,198,"Par3BirdieorBetterLeaders",2014
176,176,"Bronson La Cassie",51,8.42,16,190,"Par3BirdieorBetterLeaders",2014
177,177,"Boo Weekley",73,8.36,24,287,"Par3BirdieorBetterLeaders",2014
