"OnePuttPercentageRound3_RANKTHISWEEK_2009","OnePuttPercentageRound3_RANKLASTWEEK_2009","OnePuttPercentageRound3_PLAYERNAME_2009","OnePuttPercentageRound3__2009","OnePuttPercentageRound3_Pct_2009","OnePuttPercentageRound3_OF1PUTTS_2009","OnePuttPercentageRound3_OFHOLES_2009","stat_name","year"
174,174,"Greg Owen",NA,30.28,109,360,"OnePuttPercentageRound3",2009
175,175,"Jarrod Lyle",NA,30.09,65,216,"OnePuttPercentageRound3",2009
176,176,"Johnson Wagner",NA,30,81,270,"OnePuttPercentageRound3",2009
177,177,"Brian Bateman",NA,29.63,32,108,"OnePuttPercentageRound3",2009
177,177,"Charles Warren",NA,29.63,64,216,"OnePuttPercentageRound3",2009
179,179,"Chris Stroud",NA,29.41,90,306,"OnePuttPercentageRound3",2009
180,180,"Joe Durant",NA,28.79,57,198,"OnePuttPercentageRound3",2009
181,181,"Rich Beem",NA,28.63,67,234,"OnePuttPercentageRound3",2009
182,182,"Scott Sterling",NA,27.22,49,180,"OnePuttPercentageRound3",2009
183,183,"Ricky Barnes",NA,26.26,52,198,"OnePuttPercentageRound3",2009
184,184,"Gary Woodland",NA,25.56,46,180,"OnePuttPercentageRound3",2009
