"Scramblingfrom1020yards_RANKTHISWEEK_2014","Scramblingfrom1020yards_RANKLASTWEEK_2014","Scramblingfrom1020yards_PLAYERNAME_2014","Scramblingfrom1020yards_ROUNDS_2014","Scramblingfrom1020yards_Pct_2014","Scramblingfrom1020yards_SUCCESSES_2014","Scramblingfrom1020yards_ATTEMPTS_2014","stat_name","year"
154,154,"John Rollins",84,58.48,100,171,"Scramblingfrom1020yards",2014
155,155,"Russell Henley",92,58.29,116,199,"Scramblingfrom1020yards",2014
156,156,"Hudson Swafford",75,57.66,79,137,"Scramblingfrom1020yards",2014
157,157,"Jim Herman",62,57.55,80,139,"Scramblingfrom1020yards",2014
158,158,"Louis Oosthuizen",50,57.53,42,73,"Scramblingfrom1020yards",2014
159,159,"Scott Stallings",77,57.44,112,195,"Scramblingfrom1020yards",2014
160,160,"Angel Cabrera",69,57.42,89,155,"Scramblingfrom1020yards",2014
161,161,"Martin Laird",66,57.36,74,129,"Scramblingfrom1020yards",2014
162,162,"Boo Weekley",73,57.14,84,147,"Scramblingfrom1020yards",2014
163,163,"Tommy Gainey",73,57.05,85,149,"Scramblingfrom1020yards",2014
164,164,"Stewart Cink",91,56.41,88,156,"Scramblingfrom1020yards",2014
165,165,"DA Points",75,56.34,80,142,"Scramblingfrom1020yards",2014
166,166,"Nicholas Thompson",85,56.11,101,180,"Scramblingfrom1020yards",2014
167,167,"Robert Streb",75,55.88,95,170,"Scramblingfrom1020yards",2014
168,168,"Will Wilcox",51,55.79,53,95,"Scramblingfrom1020yards",2014
169,169,"Lucas Glover",68,54.96,72,131,"Scramblingfrom1020yards",2014
170,170,"Derek Ernst",80,54.55,90,165,"Scramblingfrom1020yards",2014
171,171,"Kevin Stadler",90,54.29,76,140,"Scramblingfrom1020yards",2014
172,172,"Troy Matteson",62,53.44,70,131,"Scramblingfrom1020yards",2014
173,173,"Henrik Stenson",56,53.01,44,83,"Scramblingfrom1020yards",2014
174,174,"John Merrick",87,52.44,86,164,"Scramblingfrom1020yards",2014
175,175,"Kyle Stanley",87,51.09,94,184,"Scramblingfrom1020yards",2014
176,176,"Jim Renner",61,50.7,72,142,"Scramblingfrom1020yards",2014
177,177,"John Peterson",62,50.61,83,164,"Scramblingfrom1020yards",2014
