"Total1Putts1520_RANKTHISWEEK_2009","Total1Putts1520_RANKLASTWEEK_2009","Total1Putts1520_PLAYERNAME_2009","Total1Putts1520_ROUNDS_2009","Total1Putts1520_TOTAL_2009","Total1Putts1520_TOTALFORALLDISTANCES_2009","Total1Putts1520_PCTOFALL1PUTTS_2009","stat_name","year"
173,173,"Phil Mickelson",66,12,359,3.3,"Total1Putts1520",2009
173,173,"Andres Romero",58,12,305,3.9,"Total1Putts1520",2009
176,176,"Scott Sterling",51,11,272,4,"Total1Putts1520",2009
176,176,"Tiger Woods",64,11,379,2.9,"Total1Putts1520",2009
178,178,"Rich Beem",77,10,398,2.5,"Total1Putts1520",2009
178,178,"Leif Olson",51,10,305,3.3,"Total1Putts1520",2009
178,178,"Tag Ridings",50,10,260,3.8,"Total1Putts1520",2009
181,181,"Tommy Armour III",58,9,346,2.6,"Total1Putts1520",2009
181,181,"Ernie Els",70,9,389,2.3,"Total1Putts1520",2009
181,181,"Rick Price",54,9,260,3.5,"Total1Putts1520",2009
181,181,"Adam Scott",53,9,269,3.3,"Total1Putts1520",2009
