"OfficialWorldGolfRanking_RANKTHISWEEK_2015","OfficialWorldGolfRanking_RANKLASTWEEK_2015","OfficialWorldGolfRanking_PLAYERNAME_2015","OfficialWorldGolfRanking_EVENTS_2015","OfficialWorldGolfRanking_AVGPOINTS_2015","OfficialWorldGolfRanking_TOTALPOINTS_2015","OfficialWorldGolfRanking_POINTSLOST_2015","OfficialWorldGolfRanking_POINTSGAINED_2015","OfficialWorldGolfRanking_COUNTRY_2015","stat_name","year"
252,251,"Felipe Aguilar",50,0.72,35.77,-35.29,17.34,NA,"OfficialWorldGolfRanking",2015
253,257,"Michael Hoey",52,0.72,37.19,-30.46,23.68,NA,"OfficialWorldGolfRanking",2015
254,274,"Darren Fichardt",52,0.71,37.14,-40.09,23.71,NA,"OfficialWorldGolfRanking",2015
255,253,"Smylie Kaufman",40,0.71,28.39,-2.73,31.12,NA,"OfficialWorldGolfRanking",2015
256,254,"Scott Langley",52,0.7,36.47,-29.86,20.9,NA,"OfficialWorldGolfRanking",2015
257,250,"Trevor Fisher Jr",47,0.7,32.9,-23.08,27.33,NA,"OfficialWorldGolfRanking",2015
258,255,"Paul Lawrie",40,0.7,27.94,-18.41,23.47,NA,"OfficialWorldGolfRanking",2015
259,258,"Stuart Appleby",41,0.69,28.37,-40.61,3.08,NA,"OfficialWorldGolfRanking",2015
260,261,"Simon Dyson",40,0.69,27.65,-43.33,NA,NA,"OfficialWorldGolfRanking",2015
261,259,"Tom Hoge",52,0.69,35.92,-9.57,30.1,NA,"OfficialWorldGolfRanking",2015
262,256,"John Huh",52,0.69,35.72,-42.22,24.22,NA,"OfficialWorldGolfRanking",2015
263,266,"Henrik Norlander",45,0.69,30.84,-9.78,29.27,NA,"OfficialWorldGolfRanking",2015
264,260,"Michael Thompson",52,0.68,35.55,-32.85,29.17,NA,"OfficialWorldGolfRanking",2015
265,262,"Steve Wheatcroft",50,0.68,34.16,-15.86,33.02,NA,"OfficialWorldGolfRanking",2015
266,263,"Jang Dong Kyu",52,0.68,35.48,-21.78,16.78,NA,"OfficialWorldGolfRanking",2015
267,264,"Paul Peterson",40,0.68,27.27,-12.16,17.22,NA,"OfficialWorldGolfRanking",2015
268,265,"Andres Romero",51,0.68,34.72,-23.74,24.1,NA,"OfficialWorldGolfRanking",2015
269,267,"Greg Chalmers",52,0.68,35.28,-28.34,8.44,NA,"OfficialWorldGolfRanking",2015
270,268,"Magnus Carlsson",52,0.67,35.06,-21.55,27.54,NA,"OfficialWorldGolfRanking",2015
271,296,"Peter Hanson",40,0.67,26.89,-26.89,20.97,NA,"OfficialWorldGolfRanking",2015
272,273,"Dicky Pride",45,0.67,30.2,-9.61,26.94,NA,"OfficialWorldGolfRanking",2015
273,270,"Bo Van Pelt",52,0.67,34.84,-32.57,21.53,NA,"OfficialWorldGolfRanking",2015
274,271,"Gregory Havret",50,0.67,33.4,-25.27,24.6,NA,"OfficialWorldGolfRanking",2015
275,271,"Blayne Barber",46,0.67,30.61,-22.35,17.41,NA,"OfficialWorldGolfRanking",2015
276,275,"Hudson Swafford",52,0.66,34.57,-20.76,25.31,NA,"OfficialWorldGolfRanking",2015
277,269,"Jens Fahrbring",51,0.66,33.84,-13.76,27.4,NA,"OfficialWorldGolfRanking",2015
278,278,"Joakim Lagergren",45,0.66,29.75,-10.06,23.68,NA,"OfficialWorldGolfRanking",2015
279,276,"Billy Hurley III",52,0.66,34.24,-31.74,16.75,NA,"OfficialWorldGolfRanking",2015
280,360,"Ryuichi Oda",42,0.66,27.52,-10.23,13.73,NA,"OfficialWorldGolfRanking",2015
281,279,"Thaworn Wiratchant",47,0.65,30.56,-30.46,7.44,NA,"OfficialWorldGolfRanking",2015
282,315,"Rich Bland",52,0.65,33.8,-21.2,21.02,NA,"OfficialWorldGolfRanking",2015
283,281,"Mardan Mamat",45,0.65,29.2,-10.36,20.8,NA,"OfficialWorldGolfRanking",2015
284,305,"Tadahiro Takayama",46,0.65,29.8,-13.87,19.09,NA,"OfficialWorldGolfRanking",2015
285,289,"Si Woo Kim",45,0.65,29.14,-3.23,27.42,NA,"OfficialWorldGolfRanking",2015
286,282,"Adam Bland",46,0.64,29.58,-16.96,19.74,NA,"OfficialWorldGolfRanking",2015
287,287,"Andres Gonzales",51,0.64,32.61,-22.04,17.91,NA,"OfficialWorldGolfRanking",2015
288,284,"Tom Gillis",40,0.64,25.53,-8.32,19.7,NA,"OfficialWorldGolfRanking",2015
289,NA,"Max Orrin",42,0.64,26.8,-8.67,17.97,NA,"OfficialWorldGolfRanking",2015
290,280,"Ross McGowan",46,0.64,29.34,-9.01,24.54,NA,"OfficialWorldGolfRanking",2015
291,292,"Rhein Gibson",45,0.63,28.47,-12.25,24.57,NA,"OfficialWorldGolfRanking",2015
292,283,"Edoardo Molinari",52,0.63,32.87,-36.62,4.6,NA,"OfficialWorldGolfRanking",2015
293,286,"Thanyakorn Khrongpha",52,0.63,32.83,-14.3,16.84,NA,"OfficialWorldGolfRanking",2015
294,290,"Steve Marino",41,0.63,25.72,-7.4,24.43,NA,"OfficialWorldGolfRanking",2015
295,288,"John Peterson",52,0.63,32.57,-29.83,26.93,NA,"OfficialWorldGolfRanking",2015
296,285,"Haydn Porteous",49,0.62,30.47,-13.84,22.45,NA,"OfficialWorldGolfRanking",2015
297,293,"Younghan Song",49,0.62,30.37,-14.88,22.49,NA,"OfficialWorldGolfRanking",2015
298,323,"Antonio Lascuna",40,0.62,24.71,-24.8,6.23,NA,"OfficialWorldGolfRanking",2015
299,295,"Ben Crane",46,0.62,28.38,-34.84,7.1,NA,"OfficialWorldGolfRanking",2015
300,301,"Andrew Loupe",49,0.62,30.16,-14.02,22.74,NA,"OfficialWorldGolfRanking",2015
301,298,"Kazuhiro Yamashita",48,0.61,29.51,-25.75,18.77,NA,"OfficialWorldGolfRanking",2015
302,300,"Mike Hendry",48,0.61,29.46,-18.13,22.23,NA,"OfficialWorldGolfRanking",2015
303,297,"Lucas Bjerregaard",52,0.61,31.79,-20.02,22.01,NA,"OfficialWorldGolfRanking",2015
304,291,"Rhys Davies",48,0.61,29.3,-10.53,27.4,NA,"OfficialWorldGolfRanking",2015
305,294,"Charlie Beljan",52,0.61,31.72,-22.29,28.74,NA,"OfficialWorldGolfRanking",2015
306,309,"YE Yang",52,0.61,31.59,-11.64,31.79,NA,"OfficialWorldGolfRanking",2015
307,299,"Eduardo De La Riva",52,0.61,31.58,-24.22,26,NA,"OfficialWorldGolfRanking",2015
308,314,"Robert Rock",50,0.61,30.31,-21.56,27.07,NA,"OfficialWorldGolfRanking",2015
309,310,"DH Lee",49,0.6,29.64,-10.88,30.49,NA,"OfficialWorldGolfRanking",2015
310,303,"Ricky Barnes",52,0.6,31.2,-18.33,23.34,NA,"OfficialWorldGolfRanking",2015
311,306,"Josh Geary",40,0.6,23.81,-7.81,22,NA,"OfficialWorldGolfRanking",2015
312,307,"Shane Bertsch",47,0.59,27.83,-6.21,28.18,NA,"OfficialWorldGolfRanking",2015
313,313,"Mikko Korhonen",43,0.59,25.28,-12.72,19.82,NA,"OfficialWorldGolfRanking",2015
314,312,"Adilson da Silva",51,0.59,29.88,-22.23,22.7,NA,"OfficialWorldGolfRanking",2015
315,325,"John Hahn",44,0.59,25.76,-8.39,22.3,NA,"OfficialWorldGolfRanking",2015
316,322,"Peter Malnati",48,0.58,28.06,-15.27,29.94,NA,"OfficialWorldGolfRanking",2015
317,NA,"Oliver Fisher",52,0.58,30.18,-27.78,17.01,NA,"OfficialWorldGolfRanking",2015
318,304,"Yoshitaka Takeya",42,0.58,24.37,-17.07,6,NA,"OfficialWorldGolfRanking",2015
319,320,"Whee Kim",52,0.58,30.12,-9.7,27.7,NA,"OfficialWorldGolfRanking",2015
320,307,"Thomas Linard",43,0.58,24.9,-7.2,19.98,NA,"OfficialWorldGolfRanking",2015
321,311,"Tiger Woods",40,0.58,23.13,-114.58,17.44,NA,"OfficialWorldGolfRanking",2015
322,456,"Miguel Tabuena",40,0.58,23.12,-9.61,15.94,NA,"OfficialWorldGolfRanking",2015
323,316,"Rashid Khan",40,0.58,23.12,-18.54,6.29,NA,"OfficialWorldGolfRanking",2015
324,317,"Luke Guthrie",52,0.58,30.02,-31.95,24.23,NA,"OfficialWorldGolfRanking",2015
325,319,"Brian Davis",52,0.58,29.91,-33.82,26.09,NA,"OfficialWorldGolfRanking",2015
326,321,"Lucas Lee",40,0.57,22.97,-5.66,19.94,NA,"OfficialWorldGolfRanking",2015
327,324,"Sung Kang",52,0.57,29.6,-21.49,23.29,NA,"OfficialWorldGolfRanking",2015
328,327,"Robert Dinwiddie",40,0.57,22.73,-8.42,22.71,NA,"OfficialWorldGolfRanking",2015
329,338,"Edouard Espana",49,0.57,27.78,-13.19,17.46,NA,"OfficialWorldGolfRanking",2015
330,326,"Tyler Aldridge",40,0.57,22.67,-2.54,24.31,NA,"OfficialWorldGolfRanking",2015
330,318,"Richard Sterne",48,0.57,27.2,-53.88,5.23,NA,"OfficialWorldGolfRanking",2015
332,328,"Brian Stuard",52,0.56,29.1,-39.19,20.13,NA,"OfficialWorldGolfRanking",2015
333,329,"Bronson Burgoon",52,0.56,28.97,-8.64,24.94,NA,"OfficialWorldGolfRanking",2015
334,330,"Nick Taylor",52,0.55,28.77,-17.31,11.94,NA,"OfficialWorldGolfRanking",2015
335,332,"Cho Minjun",52,0.55,28.55,-10.26,19.46,NA,"OfficialWorldGolfRanking",2015
336,331,"Paul Waring",40,0.55,21.81,-29.08,15.13,NA,"OfficialWorldGolfRanking",2015
337,335,"Shugo Imahira",40,0.54,21.78,-1.11,21.66,NA,"OfficialWorldGolfRanking",2015
338,333,"Seve Benson",43,0.54,23.4,-25.4,16.17,NA,"OfficialWorldGolfRanking",2015
339,336,"Mark Wilson",52,0.54,28.18,-14.66,24.68,NA,"OfficialWorldGolfRanking",2015
340,334,"Scott Jamieson",52,0.54,28.14,-27.37,15.1,NA,"OfficialWorldGolfRanking",2015
341,343,"Hyunwoo Ryu",50,0.54,27.03,-18.6,16.6,NA,"OfficialWorldGolfRanking",2015
342,340,"Ben Evans",47,0.54,25.29,-7.57,18.28,NA,"OfficialWorldGolfRanking",2015
343,339,"Wes Roach",50,0.54,26.81,-12.81,25.9,NA,"OfficialWorldGolfRanking",2015
344,341,"Jamie McLeary",52,0.54,27.84,-11.82,26.08,NA,"OfficialWorldGolfRanking",2015
345,342,"David Bransdon",40,0.53,21.36,-6.98,19.14,NA,"OfficialWorldGolfRanking",2015
346,344,"Spencer Levin",52,0.53,27.66,-14.47,24.17,NA,"OfficialWorldGolfRanking",2015
347,337,"Scott Arnold",45,0.53,23.92,-6.04,21.18,NA,"OfficialWorldGolfRanking",2015
348,347,"Borja Virto Astudillo",40,0.53,21.26,-0.53,21.79,NA,"OfficialWorldGolfRanking",2015
349,345,"Jaebum Park",52,0.53,27.62,-3.73,25.42,NA,"OfficialWorldGolfRanking",2015
350,353,"Nathan Holman",41,0.53,21.74,-14.93,12.53,NA,"OfficialWorldGolfRanking",2015
351,350,"Austin Cook",40,0.53,21.11,-2.79,20.71,NA,"OfficialWorldGolfRanking",2015
352,346,"SJ Park",52,0.53,27.41,-40.44,26.66,NA,"OfficialWorldGolfRanking",2015
353,348,"Terry Pilkadaris",52,0.53,27.4,-16.14,15.5,NA,"OfficialWorldGolfRanking",2015
354,349,"Chad Collins",52,0.52,27.2,-16.54,27.19,NA,"OfficialWorldGolfRanking",2015
355,351,"Cameron Percy",50,0.52,26.05,-17.7,16.52,NA,"OfficialWorldGolfRanking",2015
355,352,"Michael Putnam",52,0.52,27.09,-32.49,17.93,NA,"OfficialWorldGolfRanking",2015
357,356,"Michael Kim",43,0.51,22.07,-8.01,18.42,NA,"OfficialWorldGolfRanking",2015
358,354,"Richard Lee",40,0.51,20.49,-16.44,18.28,NA,"OfficialWorldGolfRanking",2015
359,358,"Rob Oppenheim",40,0.51,20.48,-3.97,18.56,NA,"OfficialWorldGolfRanking",2015
360,355,"Jeff Overton",52,0.51,26.4,-26.5,21.23,NA,"OfficialWorldGolfRanking",2015
361,362,"Kelly Kraft",51,0.51,25.88,-8.35,28.28,NA,"OfficialWorldGolfRanking",2015
362,357,"Martin Flores",52,0.51,26.35,-29.63,17.2,NA,"OfficialWorldGolfRanking",2015
363,359,"Nicholas Thompson",52,0.51,26.33,-30.99,14.63,NA,"OfficialWorldGolfRanking",2015
364,365,"Vaughn Groenewald",49,0.5,24.73,-6.07,25.15,NA,"OfficialWorldGolfRanking",2015
365,366,"Vaughn Taylor",43,0.5,21.6,-10.85,19.68,NA,"OfficialWorldGolfRanking",2015
366,363,"Chan Shihchang",47,0.5,23.55,-21.17,12,NA,"OfficialWorldGolfRanking",2015
367,367,"Mikael Lundberg",52,0.5,25.88,-15.81,16.35,NA,"OfficialWorldGolfRanking",2015
368,368,"Sanghee Lee",49,0.5,24.26,-19.07,11.79,NA,"OfficialWorldGolfRanking",2015
369,370,"Ollie Schniederjans",40,0.49,19.78,-2.02,18.21,NA,"OfficialWorldGolfRanking",2015
370,361,"Oliver Wilson",52,0.49,25.67,-24.46,1.73,NA,"OfficialWorldGolfRanking",2015
371,374,"John Parry",52,0.49,25.42,-12.04,27.09,NA,"OfficialWorldGolfRanking",2015
372,364,"Moritz Lampert",46,0.49,22.45,-21.55,5.08,NA,"OfficialWorldGolfRanking",2015
373,373,"Lee Soo Min",40,0.49,19.51,-2.61,20.69,NA,"OfficialWorldGolfRanking",2015
374,371,"David Oh",52,0.49,25.27,-21.56,4.79,NA,"OfficialWorldGolfRanking",2015
375,376,"Alex Prugh",52,0.48,25.14,-18.76,24.03,NA,"OfficialWorldGolfRanking",2015
376,372,"Jason Allred",42,0.48,20.27,-15.66,12.74,NA,"OfficialWorldGolfRanking",2015
377,377,"Anders Hansen",40,0.48,19.17,-19.56,13.91,NA,"OfficialWorldGolfRanking",2015
378,716,"Tom Murray",40,0.48,19.16,-0.67,19.41,NA,"OfficialWorldGolfRanking",2015
379,378,"David Drysdale",52,0.48,24.87,-15.52,14.85,NA,"OfficialWorldGolfRanking",2015
380,380,"Callum Shinkwin",40,0.48,19.06,-8.36,12.11,NA,"OfficialWorldGolfRanking",2015
381,383,"Cheng Tsung Pan",40,0.48,19.05,-0.89,19.24,NA,"OfficialWorldGolfRanking",2015
382,379,"Toru Taniguchi",40,0.48,19.04,-10.72,14.25,NA,"OfficialWorldGolfRanking",2015
383,717,"Shaun Norris",47,0.48,22.36,-2.79,19.08,NA,"OfficialWorldGolfRanking",2015
384,375,"Jens Dantorp",45,0.48,21.38,-10.79,20.81,NA,"OfficialWorldGolfRanking",2015
385,382,"Yosuke Tsukada",43,0.47,20.24,-11.24,12.36,NA,"OfficialWorldGolfRanking",2015
386,411,"Berry Henson",40,0.47,18.8,-12.74,11.51,NA,"OfficialWorldGolfRanking",2015
387,381,"Jhonattan Vegas",52,0.47,24.41,-17.33,15.03,NA,"OfficialWorldGolfRanking",2015
388,384,"Nick Cullen",40,0.47,18.69,-16.9,4.2,NA,"OfficialWorldGolfRanking",2015
389,386,"Ken Duke",52,0.47,24.22,-31.36,16.71,NA,"OfficialWorldGolfRanking",2015
390,391,"Merrick Bremner",51,0.46,23.53,-20.74,12.36,NA,"OfficialWorldGolfRanking",2015
391,392,"Cody Gribble",40,0.46,18.28,-3.91,17.03,NA,"OfficialWorldGolfRanking",2015
392,390,"Brad Fritsch",52,0.46,23.73,-16.97,15.79,NA,"OfficialWorldGolfRanking",2015
393,387,"Scott Strange",50,0.46,22.79,-15.49,17.86,NA,"OfficialWorldGolfRanking",2015
394,385,"Daniel Im",50,0.46,22.78,-13.02,18.25,NA,"OfficialWorldGolfRanking",2015
395,394,"Nicholas Lindheim",40,0.45,18.16,-7.13,11.87,NA,"OfficialWorldGolfRanking",2015
396,388,"Alvaro Quiros",43,0.45,19.45,-23.64,12.56,NA,"OfficialWorldGolfRanking",2015
397,400,"Justin Harding",45,0.45,20.32,-10.47,14.95,NA,"OfficialWorldGolfRanking",2015
398,397,"Daniel Gaunt",52,0.45,23.46,-12.05,16.42,NA,"OfficialWorldGolfRanking",2015
399,393,"Robert Garrigus",52,0.45,23.46,-27.44,14.14,NA,"OfficialWorldGolfRanking",2015
399,389,"Brett Rumford",40,0.45,18.04,-35.35,2.91,NA,"OfficialWorldGolfRanking",2015
401,396,"Mark Foster",52,0.45,23.39,-18.1,9.61,NA,"OfficialWorldGolfRanking",2015
402,398,"Abraham Ancer",40,0.45,17.95,-1.44,19.39,NA,"OfficialWorldGolfRanking",2015
403,402,"Jordan Niebrugge",40,0.45,17.88,-0.66,17.25,NA,"OfficialWorldGolfRanking",2015
404,399,"Lee Taehee",40,0.44,17.78,-7.62,13.8,NA,"OfficialWorldGolfRanking",2015
405,431,"Ryutaro Nagano",45,0.44,19.96,-8.82,15.87,NA,"OfficialWorldGolfRanking",2015
406,395,"Atiwit Janewattanano",42,0.44,18.52,-9.59,14.27,NA,"OfficialWorldGolfRanking",2015
407,401,"Mark Tullo",52,0.44,22.86,-21.6,4.54,NA,"OfficialWorldGolfRanking",2015
408,406,"Roberto Castro",52,0.44,22.78,-40.93,15.53,NA,"OfficialWorldGolfRanking",2015
409,408,"Lucas Glover",52,0.43,22.61,-12.73,22.69,NA,"OfficialWorldGolfRanking",2015
410,403,"Justin Hicks",52,0.43,22.58,-30.25,3.45,NA,"OfficialWorldGolfRanking",2015
411,407,"Jonathan Byrd",52,0.43,22.53,-19.08,11.37,NA,"OfficialWorldGolfRanking",2015
412,409,"Gonzalo Fdez Castano",52,0.43,22.49,-63.16,10.38,NA,"OfficialWorldGolfRanking",2015
413,404,"Siddikur Rahman",40,0.43,17.26,-24.68,10.13,NA,"OfficialWorldGolfRanking",2015
414,411,"Kyle Stanley",52,0.43,22.43,-21.97,17.61,NA,"OfficialWorldGolfRanking",2015
415,410,"Aaron Baddeley",52,0.43,22.38,-27.98,11.19,NA,"OfficialWorldGolfRanking",2015
416,413,"Darron Stiles",50,0.43,21.5,-6.22,19.33,NA,"OfficialWorldGolfRanking",2015
417,523,"Bryden Macpherson",47,0.43,20.16,-9.2,14.1,NA,"OfficialWorldGolfRanking",2015
418,414,"Brandon Stone",52,0.43,22.2,-8.65,19.52,NA,"OfficialWorldGolfRanking",2015
419,415,"Dominic Foos",40,0.43,17.04,-1.83,16.8,NA,"OfficialWorldGolfRanking",2015
420,405,"P Tangkamolpraser",47,0.43,19.98,-17.9,4.94,NA,"OfficialWorldGolfRanking",2015
421,416,"Sebastian Soderberg",40,0.42,16.96,-0.69,17.65,NA,"OfficialWorldGolfRanking",2015
422,490,"Robert Coles",41,0.42,17.38,-7.45,10.5,NA,"OfficialWorldGolfRanking",2015
423,417,"Steven Alker",49,0.42,20.5,-17.66,10.2,NA,"OfficialWorldGolfRanking",2015
424,421,"Jack Senior",40,0.42,16.72,-3.06,15.24,NA,"OfficialWorldGolfRanking",2015
425,423,"Brendan Jones",40,0.42,16.69,-14.12,6.03,NA,"OfficialWorldGolfRanking",2015
426,418,"Brice Garnett",52,0.42,21.68,-17.94,14.55,NA,"OfficialWorldGolfRanking",2015
427,420,"Masahiro Kawamura",52,0.42,21.61,-25.13,16.25,NA,"OfficialWorldGolfRanking",2015
428,425,"Matteo Delpodio",44,0.41,18.2,-8.06,12,NA,"OfficialWorldGolfRanking",2015
429,432,"Chris Paisley",45,0.41,18.59,-6.53,16.36,NA,"OfficialWorldGolfRanking",2015
430,426,"Kyongjun Moon",40,0.41,16.45,-5.49,12.98,NA,"OfficialWorldGolfRanking",2015
431,424,"Bud Cauley",40,0.41,16.41,-23.78,NA,NA,"OfficialWorldGolfRanking",2015
432,422,"Johan Carlsson",52,0.41,21.22,-23.88,18.26,NA,"OfficialWorldGolfRanking",2015
433,418,"Juvic Pagunsan",45,0.41,18.29,-14.99,12.5,NA,"OfficialWorldGolfRanking",2015
433,428,"Jyoti Randhawa",40,0.41,16.26,-15.02,6.2,NA,"OfficialWorldGolfRanking",2015
435,429,"Michio Matsumura",50,0.41,20.32,-17.95,8.34,NA,"OfficialWorldGolfRanking",2015
435,427,"Tjaart van der Walt",40,0.41,16.25,-16.79,13.64,NA,"OfficialWorldGolfRanking",2015
437,433,"Harold Varner III",48,0.4,19.23,-8.72,17.54,NA,"OfficialWorldGolfRanking",2015
438,430,"Andrew Svoboda",52,0.4,20.82,-35.64,6.08,NA,"OfficialWorldGolfRanking",2015
439,434,"Kyle Thompson",40,0.4,15.98,-2.6,15.62,NA,"OfficialWorldGolfRanking",2015
441,440,"JJ Spaun",40,0.4,15.93,-0.09,16.02,NA,"OfficialWorldGolfRanking",2015
442,476,"Junggon Hwang",51,0.4,20.28,-21.61,5.4,NA,"OfficialWorldGolfRanking",2015
443,435,"Fredrick van Rooyen",40,0.4,15.9,-6.16,14.58,NA,"OfficialWorldGolfRanking",2015
444,445,"Jason Scrivener",42,0.4,16.66,-7.05,13.55,NA,"OfficialWorldGolfRanking",2015
445,444,"Steve Allan",51,0.4,20.2,-6.87,16.55,NA,"OfficialWorldGolfRanking",2015
446,439,"Ruaidhri McGee",40,0.4,15.82,-3.41,15.62,NA,"OfficialWorldGolfRanking",2015
447,436,"Jason Palmer",43,0.4,17,-12.11,1.73,NA,"OfficialWorldGolfRanking",2015
448,437,"Jonathan Randolph",52,0.39,20.47,-14.11,13.35,NA,"OfficialWorldGolfRanking",2015
449,443,"Carlos Del Moral",50,0.39,19.35,-9.7,14.74,NA,"OfficialWorldGolfRanking",2015
449,438,"Rattanon Wannasrichan",43,0.39,16.65,-6.37,10.19,NA,"OfficialWorldGolfRanking",2015
451,446,"Tano Goya",52,0.39,20.1,-9.11,15.68,NA,"OfficialWorldGolfRanking",2015
452,447,"Scott Henry",49,0.39,18.91,-11.09,13.76,NA,"OfficialWorldGolfRanking",2015
453,468,"Sam Walker",45,0.39,17.36,-11.74,13.15,NA,"OfficialWorldGolfRanking",2015
455,482,"Ippei Koike",40,0.38,15.36,-1.34,14.22,NA,"OfficialWorldGolfRanking",2015
456,442,"Jorge Campillo",52,0.38,19.96,-19.12,21.23,NA,"OfficialWorldGolfRanking",2015
457,448,"Joel Dahmen",42,0.38,16.08,-10.67,6.54,NA,"OfficialWorldGolfRanking",2015
458,499,"Yuki Inamori",40,0.38,15.31,-4.55,10.34,NA,"OfficialWorldGolfRanking",2015
459,441,"Matthew Griffin",48,0.38,18.33,-17.12,6.94,NA,"OfficialWorldGolfRanking",2015
460,450,"Jake Higginbottom",43,0.38,16.41,-13.55,2.35,NA,"OfficialWorldGolfRanking",2015
461,449,"Daan Huizing",52,0.38,19.64,-19.42,16.02,NA,"OfficialWorldGolfRanking",2015
462,452,"Atomu Shigenaga",40,0.38,15.05,-4.32,12.25,NA,"OfficialWorldGolfRanking",2015
463,454,"Renato Paratore",40,0.37,14.99,-1.82,16.8,NA,"OfficialWorldGolfRanking",2015
464,459,"Alessandro Tadini",47,0.37,17.55,-9.99,10.86,NA,"OfficialWorldGolfRanking",2015
465,455,"Jbe Kruger",52,0.37,19.25,-31.29,8.45,NA,"OfficialWorldGolfRanking",2015
466,457,"James Nitties",52,0.37,19.21,-12.1,8.1,NA,"OfficialWorldGolfRanking",2015
467,466,"Jeff Winther",40,0.37,14.65,-0.33,14.98,NA,"OfficialWorldGolfRanking",2015
468,458,"Tom Lewis",52,0.37,19.02,-16.95,14.91,NA,"OfficialWorldGolfRanking",2015
469,465,"Brett Stegmaier",49,0.37,17.91,-7.51,14.65,NA,"OfficialWorldGolfRanking",2015
470,462,"Arie Ahmad Irawan",52,0.37,18.99,-9.55,14.44,NA,"OfficialWorldGolfRanking",2015
470,463,"PH McIntyre",47,0.37,17.16,-8.88,14,NA,"OfficialWorldGolfRanking",2015
472,461,"John Merrick",52,0.36,18.97,-26.03,16.04,NA,"OfficialWorldGolfRanking",2015
473,460,"Sam Hutsby",52,0.36,18.94,-16.89,2.37,NA,"OfficialWorldGolfRanking",2015
474,513,"Ulrich Van den Berg",49,0.36,17.77,-22.31,6.39,NA,"OfficialWorldGolfRanking",2015
475,469,"Jake Roos",52,0.36,18.85,-19.92,10.91,NA,"OfficialWorldGolfRanking",2015
476,467,"Mithun Perera",40,0.36,14.47,-8.99,8.78,NA,"OfficialWorldGolfRanking",2015
477,471,"Bjorn Akesson",42,0.36,15.18,-5.31,11.42,NA,"OfficialWorldGolfRanking",2015
478,453,"Carlos Pigem",42,0.36,15.14,-11.23,11.03,NA,"OfficialWorldGolfRanking",2015
479,473,"Matthew Baldwin",42,0.36,15.12,-27.18,2.19,NA,"OfficialWorldGolfRanking",2015
479,472,"Rhys West",40,0.36,14.4,-4.47,14.42,NA,"OfficialWorldGolfRanking",2015
481,473,"Chris Doak",52,0.36,18.68,-18.11,7.12,NA,"OfficialWorldGolfRanking",2015
482,506,"Wen Tang Lin",40,0.36,14.29,-8.04,10.13,NA,"OfficialWorldGolfRanking",2015
483,479,"Mads Sogaard",40,0.36,14.24,-0.32,14.56,NA,"OfficialWorldGolfRanking",2015
484,488,"Tommy Cocha",43,0.36,15.3,-6.14,13,NA,"OfficialWorldGolfRanking",2015
485,475,"Julian Etulain",52,0.35,18.43,-12.34,11.68,NA,"OfficialWorldGolfRanking",2015
486,477,"Miguel Angel Carballo",52,0.35,18.34,-9.85,17.78,NA,"OfficialWorldGolfRanking",2015
487,478,"Jorge Fernandez Valdes",52,0.35,18.33,-9.32,11.47,NA,"OfficialWorldGolfRanking",2015
488,470,"Bernard Ritthammer",49,0.35,17.26,-14.3,8.06,NA,"OfficialWorldGolfRanking",2015
489,483,"James Heath",40,0.35,14.08,-5.07,11.6,NA,"OfficialWorldGolfRanking",2015
490,489,"Eugene Wong",40,0.35,14.01,-3.13,13.52,NA,"OfficialWorldGolfRanking",2015
492,487,"Rodolfo Cazaubon",40,0.35,13.98,-3.39,13.2,NA,"OfficialWorldGolfRanking",2015
493,484,"Kevin Phelan",47,0.35,16.37,-9.33,12.53,NA,"OfficialWorldGolfRanking",2015
494,480,"Andrew Putnam",50,0.35,17.33,-20.4,5.09,NA,"OfficialWorldGolfRanking",2015
495,485,"Zack Sucher",48,0.35,16.63,-17.73,1.62,NA,"OfficialWorldGolfRanking",2015
496,492,"Tim Herron",41,0.35,14.17,-5.44,12.83,NA,"OfficialWorldGolfRanking",2015
497,552,"Darius Van Driel",40,0.35,13.8,NA,13.8,NA,"OfficialWorldGolfRanking",2015
498,492,"Matthew Nixon",52,0.34,17.84,-14.37,12.19,NA,"OfficialWorldGolfRanking",2015
499,481,"Oliver Farr",50,0.34,17.06,-14.16,2.87,NA,"OfficialWorldGolfRanking",2015
500,494,"Ki Tack Kwon",40,0.34,13.61,-7.95,7.27,NA,"OfficialWorldGolfRanking",2015
501,496,"Sean Riordan",40,0.34,13.57,-1.51,15.08,NA,"OfficialWorldGolfRanking",2015
502,495,"Robert Allenby",52,0.34,17.55,-19.27,2.6,NA,"OfficialWorldGolfRanking",2015
503,498,"Pedro Oriol",40,0.34,13.41,-7.65,8.58,NA,"OfficialWorldGolfRanking",2015
504,501,"Travis Bertoni",47,0.33,15.74,-6.03,10.53,NA,"OfficialWorldGolfRanking",2015
505,491,"Matteo Manassero",52,0.33,17.38,-46.76,3.41,NA,"OfficialWorldGolfRanking",2015
506,500,"Rahil Gangjee",40,0.33,13.29,-12.51,3.6,NA,"OfficialWorldGolfRanking",2015
507,502,"Andrew Landry",40,0.33,13.27,-3.14,16.41,NA,"OfficialWorldGolfRanking",2015
508,502,"Josh Younger",40,0.33,13.23,-6.47,4.4,NA,"OfficialWorldGolfRanking",2015
509,528,"Jason Knutzon",42,0.33,13.82,-10.42,9.42,NA,"OfficialWorldGolfRanking",2015
510,497,"SK Ho",49,0.33,16.09,-16.47,8.32,NA,"OfficialWorldGolfRanking",2015
