"PercentageofAvailablePurseWon_RANKTHISWEEK_2006","PercentageofAvailablePurseWon_RANKLASTWEEK_2006","PercentageofAvailablePurseWon_PLAYERNAME_2006","PercentageofAvailablePurseWon_EVENTS_2006","PercentageofAvailablePurseWon_Pct_2006","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2006","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2006","stat_name","year"
295,295,"Scott Gump",10,0.17,72248,41300000,"PercentageofAvailablePurseWon",2006
295,295,"Yasuharu Imano",2,0.17,20400,11850000,"PercentageofAvailablePurseWon",2006
295,295,"Thomas Levet",18,0.17,163110,98450000,"PercentageofAvailablePurseWon",2006
295,295,"Nicholas Thompson",32,0.17,264716,153750000,"PercentageofAvailablePurseWon",2006
301,301,"John Daly",21,0.16,192134,116600000,"PercentageofAvailablePurseWon",2006
301,301,"Matt Hansen",25,0.16,187251,116600000,"PercentageofAvailablePurseWon",2006
301,301,"Tom Watson",2,0.16,21577,13750000,"PercentageofAvailablePurseWon",2006
304,304,"Bob Burns",9,0.15,49170,33800000,"PercentageofAvailablePurseWon",2006
304,304,"James Driscoll",29,0.15,219903,150050000,"PercentageofAvailablePurseWon",2006
304,304,"Rocco Mediate",18,0.15,145899,96300000,"PercentageofAvailablePurseWon",2006
304,304,"Garrett Willis",10,0.15,60541,39200000,"PercentageofAvailablePurseWon",2006
308,308,"Andrew Buckle",2,0.14,18497,13250000,"PercentageofAvailablePurseWon",2006
308,308,"Gavin Coles",5,0.14,34674,25200000,"PercentageofAvailablePurseWon",2006
308,308,"Jimmy Walker",21,0.14,153950,108750000,"PercentageofAvailablePurseWon",2006
311,311,"Niclas Fasth",4,0.13,35000,2.7e+07,"PercentageofAvailablePurseWon",2006
312,312,"David Edwards",3,0.12,16363,13700000,"PercentageofAvailablePurseWon",2006
312,312,"Joel Edwards",3,0.12,11760,1e+07,"PercentageofAvailablePurseWon",2006
314,314,"Mark Brooks",36,0.11,207956,180850000,"PercentageofAvailablePurseWon",2006
314,314,"Greg Chalmers",28,0.11,151264,1.33e+08,"PercentageofAvailablePurseWon",2006
314,314,"Todd Hamilton",27,0.11,165151,148200000,"PercentageofAvailablePurseWon",2006
314,314,"Donnie Hammond",11,0.11,52693,46100000,"PercentageofAvailablePurseWon",2006
314,314,"Will Moore",2,0.11,12168,10950000,"PercentageofAvailablePurseWon",2006
314,314,"Jason Schultz",28,0.11,147423,131800000,"PercentageofAvailablePurseWon",2006
314,314,"Jeev Milkha Singh",3,0.11,16676,14750000,"PercentageofAvailablePurseWon",2006
314,314,"Mike Sposa",25,0.11,132130,1.17e+08,"PercentageofAvailablePurseWon",2006
314,314,"Kaname Yokoo",2,0.11,9180,8100000,"PercentageofAvailablePurseWon",2006
323,323,"Michael Connell",22,0.1,97769,100300000,"PercentageofAvailablePurseWon",2006
323,323,"Billy Hurley III",6,0.1,28910,30300000,"PercentageofAvailablePurseWon",2006
323,323,"Joel Kribel",2,0.1,10476,10500000,"PercentageofAvailablePurseWon",2006
323,323,"John Mallinger",3,0.1,16354,16550000,"PercentageofAvailablePurseWon",2006
323,323,"Mike Small",9,0.1,40256,39300000,"PercentageofAvailablePurseWon",2006
323,323,"Roger Tambellini",25,0.1,116684,119100000,"PercentageofAvailablePurseWon",2006
329,329,"James McLean",4,0.09,16760,18400000,"PercentageofAvailablePurseWon",2006
329,329,"Jay Williamson",18,0.09,86149,92350000,"PercentageofAvailablePurseWon",2006
331,331,"Alex Aragon",26,0.08,94503,122100000,"PercentageofAvailablePurseWon",2006
331,331,"Ricky Barnes",2,0.08,6946,8400000,"PercentageofAvailablePurseWon",2006
331,331,"Guy Boros",5,0.08,13750,18200000,"PercentageofAvailablePurseWon",2006
331,331,"Keiichiro Fukabori",4,0.08,19147,23850000,"PercentageofAvailablePurseWon",2006
331,331,"Ryan Hietala",23,0.08,87772,105800000,"PercentageofAvailablePurseWon",2006
331,331,"Matt Kuchar",8,0.08,30297,39650000,"PercentageofAvailablePurseWon",2006
331,331,"Blaine McCallister",10,0.08,32190,41100000,"PercentageofAvailablePurseWon",2006
331,331,"Jim McGovern",8,0.08,26070,32600000,"PercentageofAvailablePurseWon",2006
331,331,"Madalitso Muthiya",3,0.08,11100,14050000,"PercentageofAvailablePurseWon",2006
331,331,"David Peoples",4,0.08,13988,18200000,"PercentageofAvailablePurseWon",2006
341,341,"David Berganio Jr",2,0.07,6060,9250000,"PercentageofAvailablePurseWon",2006
341,341,"Matt Every",3,0.07,8505,12400000,"PercentageofAvailablePurseWon",2006
341,341,"Craig Stadler",4,0.07,16258,22800000,"PercentageofAvailablePurseWon",2006
344,344,"John Engler Jr",27,0.06,72694,130950000,"PercentageofAvailablePurseWon",2006
344,344,"Neal Lancaster",19,0.06,54680,88200000,"PercentageofAvailablePurseWon",2006
344,344,"Andrew Magee",19,0.06,52710,87900000,"PercentageofAvailablePurseWon",2006
344,344,"Len Mattiace",22,0.06,66540,103450000,"PercentageofAvailablePurseWon",2006
344,344,"Scott Miller",3,0.06,9588,15200000,"PercentageofAvailablePurseWon",2006
344,344,"Phil Schmitt",2,0.06,5460,9e+06,"PercentageofAvailablePurseWon",2006
344,344,"Phil Tataurangi",19,0.06,55792,94400000,"PercentageofAvailablePurseWon",2006
344,344,"Willie Wood",11,0.06,27774,45600000,"PercentageofAvailablePurseWon",2006
352,352,"Michael Clark II",4,0.05,6390,1.4e+07,"PercentageofAvailablePurseWon",2006
352,352,"Hank Kuehne",9,0.05,24676,50300000,"PercentageofAvailablePurseWon",2006
352,352,"Spike McRoy",9,0.05,18225,34600000,"PercentageofAvailablePurseWon",2006
352,352,"Jon Mills",27,0.05,65493,130400000,"PercentageofAvailablePurseWon",2006
352,352,"Joey Snyder III",6,0.05,13432,2.9e+07,"PercentageofAvailablePurseWon",2006
352,352,"Hidemichi Tanaka",31,0.05,69435,150600000,"PercentageofAvailablePurseWon",2006
358,358,"Jim Gallagher Jr",4,0.04,6390,15200000,"PercentageofAvailablePurseWon",2006
359,359,"David Gossett",7,0.03,7480,29600000,"PercentageofAvailablePurseWon",2006
359,359,"Mike Hulbert",6,0.03,6540,26100000,"PercentageofAvailablePurseWon",2006
359,359,"Boyd Summerhays",13,0.03,20794,59600000,"PercentageofAvailablePurseWon",2006
362,362,"Steven Bowditch",22,0.01,11160,104300000,"PercentageofAvailablePurseWon",2006
362,362,"Craig Perks",18,0.01,11880,95100000,"PercentageofAvailablePurseWon",2006
