"SandSavesfrom1020yards_RANKTHISWEEK_2009","SandSavesfrom1020yards_RANKLASTWEEK_2009","SandSavesfrom1020yards_PLAYERNAME_2009","SandSavesfrom1020yards_ROUNDS_2009","SandSavesfrom1020yards_Pct_2009","SandSavesfrom1020yards_OFSAVES_2009","SandSavesfrom1020yards_OFBUNKERS_2009","stat_name","year"
138,138,"Boo Weekley",79,48.94,23,47,"SandSavesfrom1020yards",2009
139,139,"Ted Purdy",101,48.84,42,86,"SandSavesfrom1020yards",2009
140,140,"Scott Verplank",88,48.57,34,70,"SandSavesfrom1020yards",2009
141,141,"Chad Campbell",90,48.33,29,60,"SandSavesfrom1020yards",2009
142,142,"Matt Jones",56,48.28,14,29,"SandSavesfrom1020yards",2009
143,143,"Peter Lonard",86,48.15,26,54,"SandSavesfrom1020yards",2009
144,144,"Charley Hoffman",97,48.1,38,79,"SandSavesfrom1020yards",2009
145,145,"Bob Estes",78,48.08,25,52,"SandSavesfrom1020yards",2009
145,145,"Robert Garrigus",83,48.08,25,52,"SandSavesfrom1020yards",2009
147,147,"Corey Pavin",73,47.92,23,48,"SandSavesfrom1020yards",2009
148,148,"Jarrod Lyle",65,47.73,21,44,"SandSavesfrom1020yards",2009
149,149,"Adam Scott",53,47.62,20,42,"SandSavesfrom1020yards",2009
149,149,"Bubba Watson",73,47.62,30,63,"SandSavesfrom1020yards",2009
151,151,"Todd Hamilton",83,47.54,29,61,"SandSavesfrom1020yards",2009
152,152,"Tom Lehman",55,47.22,17,36,"SandSavesfrom1020yards",2009
153,153,"Phil Mickelson",66,47.06,24,51,"SandSavesfrom1020yards",2009
153,153,"Tim Petrovic",97,47.06,40,85,"SandSavesfrom1020yards",2009
155,155,"Marc Turnesa",77,46.15,30,65,"SandSavesfrom1020yards",2009
155,155,"Brian Vranesh",51,46.15,18,39,"SandSavesfrom1020yards",2009
157,157,"Will Ma Kenzie",69,46,23,50,"SandSavesfrom1020yards",2009
158,158,"Brian Bateman",55,45.95,17,37,"SandSavesfrom1020yards",2009
159,159,"Steve Lowery",83,45.68,37,81,"SandSavesfrom1020yards",2009
160,160,"JB Holmes",74,45.16,28,62,"SandSavesfrom1020yards",2009
161,161,"John Mallinger",90,44.23,23,52,"SandSavesfrom1020yards",2009
161,161,"DJ Trahan",96,44.23,23,52,"SandSavesfrom1020yards",2009
163,163,"Marc Leishman",91,43.84,32,73,"SandSavesfrom1020yards",2009
164,164,"Sean OHair",80,43.59,17,39,"SandSavesfrom1020yards",2009
165,165,"Billy Mayfair",83,43.55,27,62,"SandSavesfrom1020yards",2009
165,165,"John Merrick",91,43.55,27,62,"SandSavesfrom1020yards",2009
167,167,"Ricky Barnes",67,42.86,18,42,"SandSavesfrom1020yards",2009
167,167,"Bart Bryant",58,42.86,21,49,"SandSavesfrom1020yards",2009
169,169,"Kirk Triplett",60,42.42,14,33,"SandSavesfrom1020yards",2009
170,170,"Joe Durant",62,41.94,13,31,"SandSavesfrom1020yards",2009
171,171,"Jeff Overton",92,41.43,29,70,"SandSavesfrom1020yards",2009
172,172,"Greg Kraft",51,41.38,12,29,"SandSavesfrom1020yards",2009
173,173,"Kris Blanks",60,41.03,16,39,"SandSavesfrom1020yards",2009
174,174,"Leif Olson",51,40.48,17,42,"SandSavesfrom1020yards",2009
175,175,"Michael Allen",73,40.43,19,47,"SandSavesfrom1020yards",2009
176,176,"Troy Matteson",95,38.89,28,72,"SandSavesfrom1020yards",2009
177,177,"Brendon Todd",53,38.71,12,31,"SandSavesfrom1020yards",2009
178,178,"Jason Dufner",90,38.57,27,70,"SandSavesfrom1020yards",2009
179,179,"Gary Woodland",53,38.46,10,26,"SandSavesfrom1020yards",2009
180,180,"Andres Romero",58,36.84,14,38,"SandSavesfrom1020yards",2009
181,181,"Kent Jones",73,36.36,20,55,"SandSavesfrom1020yards",2009
182,182,"Jason Bohn",88,35.38,23,65,"SandSavesfrom1020yards",2009
183,183,"Fred Couples",54,29.03,9,31,"SandSavesfrom1020yards",2009
184,184,"Tommy Armour III",58,27.78,10,36,"SandSavesfrom1020yards",2009
