"Top10FinalRoundPerformance_RANKTHISWEEK_2007","Top10FinalRoundPerformance_RANKLASTWEEK_2007","Top10FinalRoundPerformance_PLAYERNAME_2007","Top10FinalRoundPerformance_EVENTS_2007","Top10FinalRoundPerformance_PctTIMESIMPROVED_2007","Top10FinalRoundPerformance_OFTIMESIMPROVED_2007","stat_name","year"
61,61,"Woody Austin",27,60,3,"Top10FinalRoundPerformance",2007
61,61,"Luke Donald",20,60,3,"Top10FinalRoundPerformance",2007
61,61,"Zach Johnson",23,60,3,"Top10FinalRoundPerformance",2007
61,61,"David Toms",22,60,3,"Top10FinalRoundPerformance",2007
61,61,"Boo Weekley",29,60,3,"Top10FinalRoundPerformance",2007
66,66,"Scott Verplank",23,57.1,4,"Top10FinalRoundPerformance",2007
67,67,"KJ Choi",25,55.6,5,"Top10FinalRoundPerformance",2007
67,67,"Vijay Singh",27,55.6,5,"Top10FinalRoundPerformance",2007
69,69,"Michael Allen",22,50,1,"Top10FinalRoundPerformance",2007
69,69,"Ryan Armour",32,50,1,"Top10FinalRoundPerformance",2007
69,69,"Cameron Beckman",29,50,2,"Top10FinalRoundPerformance",2007
69,69,"Chad Campbell",28,50,1,"Top10FinalRoundPerformance",2007
69,69,"Ken Duke",31,50,2,"Top10FinalRoundPerformance",2007
69,69,"Steve Flesch",31,50,2,"Top10FinalRoundPerformance",2007
69,69,"Robert Garrigus",28,50,1,"Top10FinalRoundPerformance",2007
69,69,"Brian Gay",32,50,2,"Top10FinalRoundPerformance",2007
69,69,"Mathew Goggin",30,50,1,"Top10FinalRoundPerformance",2007
69,69,"Retief Goosen",14,50,1,"Top10FinalRoundPerformance",2007
69,69,"Jeff Gove",30,50,1,"Top10FinalRoundPerformance",2007
69,69,"Bill Haas",30,50,2,"Top10FinalRoundPerformance",2007
69,69,"Tripp Isenhour",32,50,1,"Top10FinalRoundPerformance",2007
69,69,"Anthony Kim",26,50,1,"Top10FinalRoundPerformance",2007
69,69,"Matt Kuchar",26,50,1,"Top10FinalRoundPerformance",2007
69,69,"Will Ma Kenzie",30,50,2,"Top10FinalRoundPerformance",2007
69,69,"Troy Matteson",26,50,2,"Top10FinalRoundPerformance",2007
69,69,"Billy Mayfair",30,50,3,"Top10FinalRoundPerformance",2007
69,69,"Sean OHair",28,50,3,"Top10FinalRoundPerformance",2007
69,69,"Nick OHern",22,50,1,"Top10FinalRoundPerformance",2007
69,69,"Rod Pampling",25,50,1,"Top10FinalRoundPerformance",2007
69,69,"Tim Petrovic",32,50,1,"Top10FinalRoundPerformance",2007
69,69,"Justin Rose",16,50,3,"Top10FinalRoundPerformance",2007
69,69,"Kevin Stadler",31,50,1,"Top10FinalRoundPerformance",2007
69,69,"Chris Stroud",24,50,1,"Top10FinalRoundPerformance",2007
69,69,"Charles Warren",29,50,1,"Top10FinalRoundPerformance",2007
69,69,"Charlie Wi",27,50,2,"Top10FinalRoundPerformance",2007
69,69,"Mark Wilson",25,50,1,"Top10FinalRoundPerformance",2007
97,97,"Daniel Chopra",34,40,2,"Top10FinalRoundPerformance",2007
97,97,"Stewart Cink",25,40,2,"Top10FinalRoundPerformance",2007
97,97,"Freddie Jacobson",20,40,2,"Top10FinalRoundPerformance",2007
97,97,"Jerry Kelly",28,40,2,"Top10FinalRoundPerformance",2007
97,97,"Justin Leonard",29,40,2,"Top10FinalRoundPerformance",2007
97,97,"Steve Marino",31,40,2,"Top10FinalRoundPerformance",2007
97,97,"Kevin Sutherland",25,40,2,"Top10FinalRoundPerformance",2007
97,97,"Vaughn Taylor",28,40,2,"Top10FinalRoundPerformance",2007
105,105,"Aaron Baddeley",23,37.5,3,"Top10FinalRoundPerformance",2007
106,106,"Stephen Ames",23,33.3,2,"Top10FinalRoundPerformance",2007
106,106,"Stuart Appleby",24,33.3,2,"Top10FinalRoundPerformance",2007
106,106,"Bart Bryant",25,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Jonathan Byrd",23,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Jason Dufner",32,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Steve Elkington",25,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Bob Estes",28,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Lucas Glover",29,33.3,2,"Top10FinalRoundPerformance",2007
106,106,"Jason Gore",27,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Nathan Green",29,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Charley Hoffman",30,33.3,2,"Top10FinalRoundPerformance",2007
106,106,"Trevor Immelman",21,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Peter Lonard",27,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Daisuke Maruyama",28,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Joe Ogilvie",31,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Geoff Ogilvy",22,33.3,2,"Top10FinalRoundPerformance",2007
106,106,"Jeff Overton",19,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Jesper Parnevik",27,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Johnson Wagner",33,33.3,1,"Top10FinalRoundPerformance",2007
106,106,"Nick Watney",26,33.3,1,"Top10FinalRoundPerformance",2007
126,126,"Chris DiMarco",24,25,1,"Top10FinalRoundPerformance",2007
126,126,"Ryuji Imada",32,25,1,"Top10FinalRoundPerformance",2007
126,126,"Kent Jones",30,25,1,"Top10FinalRoundPerformance",2007
126,126,"Shigeki Maruyama",31,25,1,"Top10FinalRoundPerformance",2007
126,126,"Bo Van Pelt",30,25,1,"Top10FinalRoundPerformance",2007
131,131,"Padraig Harrington",18,20,1,"Top10FinalRoundPerformance",2007
131,131,"Jeff Maggert",26,20,1,"Top10FinalRoundPerformance",2007
131,131,"Pat Perez",27,20,1,"Top10FinalRoundPerformance",2007
131,131,"Kenny Perry",24,20,1,"Top10FinalRoundPerformance",2007
135,135,"Steve Allan",18,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Billy Andrade",27,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Briny Baird",31,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Rich Beem",29,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Craig Bowden",25,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Jeff Brehaut",21,0,NA,"Top10FinalRoundPerformance",2007
135,135,"DJ Brigman",22,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Mark Brooks",18,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Chris Couch",30,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Glen Day",27,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Bubba Dickerson",19,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Joe Durant",28,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Harrison Frazar",32,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Scott Gutschewski",22,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Anders Hansen",17,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Lee Janzen",24,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Craig Kanada",34,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Cliff Kresge",30,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Jarrod Lyle",24,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Corey Pavin",25,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Tom Pernice Jr",31,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Ted Purdy",33,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Michael Putnam",29,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Brett Quigley",25,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Kyle Reifers",27,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Chris Riley",17,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Michael Sim",17,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Jeff Sluman",21,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Paul Stankowski",18,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Henrik Stenson",15,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Kirk Triplett",25,0,NA,"Top10FinalRoundPerformance",2007
135,135,"Duffy Waldorf",23,0,NA,"Top10FinalRoundPerformance",2007
