"25FinalRoundPerformance_RANKTHISWEEK_2013","25FinalRoundPerformance_RANKLASTWEEK_2013","25FinalRoundPerformance_PLAYERNAME_2013","25FinalRoundPerformance_EVENTS_2013","25FinalRoundPerformance_PctTIMESIMPROVED_2013","25FinalRoundPerformance_OFTIMESIMPROVED_2013","stat_name","year"
33,33,"Robert Streb",25,75,6,"25FinalRoundPerformance",2013
33,33,"Brian Stuard",25,75,6,"25FinalRoundPerformance",2013
33,33,"Daniel Summerhays",26,75,6,"25FinalRoundPerformance",2013
33,33,"Johnson Wagner",24,75,3,"25FinalRoundPerformance",2013
33,33,"Jimmy Walker",24,75,6,"25FinalRoundPerformance",2013
33,33,"Nick Watney",26,75,6,"25FinalRoundPerformance",2013
45,45,"Boo Weekley",27,73.7,14,"25FinalRoundPerformance",2013
46,46,"Billy Horschel",26,72.7,8,"25FinalRoundPerformance",2013
46,46,"Ryan Palmer",22,72.7,8,"25FinalRoundPerformance",2013
46,46,"Camilo Villegas",23,72.7,8,"25FinalRoundPerformance",2013
49,49,"Ben Curtis",20,71.4,5,"25FinalRoundPerformance",2013
49,49,"Jason Dufner",22,71.4,5,"25FinalRoundPerformance",2013
49,49,"Scott Stallings",27,71.4,5,"25FinalRoundPerformance",2013
49,49,"Mike Weir",22,71.4,5,"25FinalRoundPerformance",2013
53,53,"Jason Bohn",23,70,7,"25FinalRoundPerformance",2013
53,53,"JJ Henry",26,70,7,"25FinalRoundPerformance",2013
53,53,"Justin Hicks",25,70,7,"25FinalRoundPerformance",2013
56,56,"Jonas Blixt",24,66.7,6,"25FinalRoundPerformance",2013
56,56,"Martin Flores",25,66.7,6,"25FinalRoundPerformance",2013
56,56,"Rickie Fowler",22,66.7,4,"25FinalRoundPerformance",2013
56,56,"Brad Fritsch",24,66.7,8,"25FinalRoundPerformance",2013
56,56,"Bobby Gates",20,66.7,2,"25FinalRoundPerformance",2013
56,56,"James Hahn",26,66.7,6,"25FinalRoundPerformance",2013
56,56,"Freddie Jacobson",19,66.7,4,"25FinalRoundPerformance",2013
56,56,"Matt Jones",24,66.7,6,"25FinalRoundPerformance",2013
56,56,"DH Lee",22,66.7,4,"25FinalRoundPerformance",2013
56,56,"George McNeill",21,66.7,8,"25FinalRoundPerformance",2013
56,56,"Greg Owen",24,66.7,6,"25FinalRoundPerformance",2013
56,56,"Ian Poulter",16,66.7,2,"25FinalRoundPerformance",2013
56,56,"Tag Ridings",24,66.7,4,"25FinalRoundPerformance",2013
56,56,"Chris Stroud",26,66.7,8,"25FinalRoundPerformance",2013
56,56,"Cameron Tringale",24,66.7,8,"25FinalRoundPerformance",2013
71,71,"Justin Leonard",24,64.3,9,"25FinalRoundPerformance",2013
72,72,"Kevin Chappell",24,63.6,7,"25FinalRoundPerformance",2013
72,72,"Brian Davis",28,63.6,7,"25FinalRoundPerformance",2013
72,72,"Bob Estes",18,63.6,7,"25FinalRoundPerformance",2013
75,75,"Ryo Ishikawa",23,62.5,5,"25FinalRoundPerformance",2013
75,75,"Scott Langley",27,62.5,5,"25FinalRoundPerformance",2013
75,75,"Marc Leishman",23,62.5,5,"25FinalRoundPerformance",2013
75,75,"Phil Mickelson",21,62.5,5,"25FinalRoundPerformance",2013
75,75,"Carl Pettersson",24,62.5,10,"25FinalRoundPerformance",2013
75,75,"Scott Piercy",24,62.5,5,"25FinalRoundPerformance",2013
75,75,"Rory Sabbatini",27,62.5,5,"25FinalRoundPerformance",2013
82,82,"Robert Allenby",24,60,3,"25FinalRoundPerformance",2013
82,82,"KJ Choi",24,60,9,"25FinalRoundPerformance",2013
82,82,"Peter Hanson",15,60,3,"25FinalRoundPerformance",2013
82,82,"Graeme McDowell",16,60,3,"25FinalRoundPerformance",2013
82,82,"Jordan Spieth",23,60,3,"25FinalRoundPerformance",2013
82,82,"Kevin Stadler",25,60,6,"25FinalRoundPerformance",2013
88,88,"Brendon de Jonge",30,58.8,10,"25FinalRoundPerformance",2013
89,89,"James Driscoll",23,57.1,4,"25FinalRoundPerformance",2013
89,89,"Charley Hoffman",23,57.1,4,"25FinalRoundPerformance",2013
89,89,"Robert Karlsson",18,57.1,4,"25FinalRoundPerformance",2013
89,89,"David Lynn",22,57.1,4,"25FinalRoundPerformance",2013
89,89,"Pat Perez",22,57.1,4,"25FinalRoundPerformance",2013
89,89,"Vijay Singh",19,57.1,4,"25FinalRoundPerformance",2013
89,89,"Shawn Stefani",21,57.1,4,"25FinalRoundPerformance",2013
96,96,"Steven Bowditch",22,55.6,5,"25FinalRoundPerformance",2013
96,96,"Angel Cabrera",21,55.6,5,"25FinalRoundPerformance",2013
96,96,"Chad Campbell",25,55.6,5,"25FinalRoundPerformance",2013
96,96,"Roberto Castro",29,55.6,5,"25FinalRoundPerformance",2013
96,96,"John Huh",28,55.6,5,"25FinalRoundPerformance",2013
96,96,"Brandt Jobe",19,55.6,5,"25FinalRoundPerformance",2013
96,96,"DA Points",28,55.6,5,"25FinalRoundPerformance",2013
96,96,"Chez Reavie",22,55.6,5,"25FinalRoundPerformance",2013
104,104,"Russell Henley",24,54.5,6,"25FinalRoundPerformance",2013
104,104,"Brendan Steele",26,54.5,6,"25FinalRoundPerformance",2013
106,106,"Stephen Ames",19,50,1,"25FinalRoundPerformance",2013
106,106,"Charlie Beljan",24,50,2,"25FinalRoundPerformance",2013
106,106,"Justin Bolli",23,50,1,"25FinalRoundPerformance",2013
106,106,"Tim Clark",20,50,3,"25FinalRoundPerformance",2013
106,106,"Erik Compton",24,50,3,"25FinalRoundPerformance",2013
106,106,"Scott Gardiner",23,50,2,"25FinalRoundPerformance",2013
106,106,"David Hearn",26,50,7,"25FinalRoundPerformance",2013
106,106,"Zach Johnson",24,50,4,"25FinalRoundPerformance",2013
106,106,"Chris Kirk",24,50,6,"25FinalRoundPerformance",2013
106,106,"William McGirt",24,50,3,"25FinalRoundPerformance",2013
106,106,"Henrik Norlander",22,50,4,"25FinalRoundPerformance",2013
106,106,"Jin Park",20,50,2,"25FinalRoundPerformance",2013
106,106,"Dicky Pride",23,50,4,"25FinalRoundPerformance",2013
106,106,"Andres Romero",21,50,3,"25FinalRoundPerformance",2013
106,106,"John Senden",25,50,4,"25FinalRoundPerformance",2013
106,106,"Brandt Snedeker",23,50,2,"25FinalRoundPerformance",2013
106,106,"Josh Teater",24,50,7,"25FinalRoundPerformance",2013
106,106,"David Toms",16,50,4,"25FinalRoundPerformance",2013
106,106,"Charlie Wi",23,50,5,"25FinalRoundPerformance",2013
106,106,"Mark Wilson",19,50,3,"25FinalRoundPerformance",2013
106,106,"Tiger Woods",16,50,3,"25FinalRoundPerformance",2013
106,106,"YE Yang",19,50,4,"25FinalRoundPerformance",2013
128,128,"Brian Gay",24,46.7,7,"25FinalRoundPerformance",2013
129,129,"Jeff Overton",24,46.2,6,"25FinalRoundPerformance",2013
130,130,"Ken Duke",28,45.5,5,"25FinalRoundPerformance",2013
130,130,"Martin Laird",21,45.5,5,"25FinalRoundPerformance",2013
130,130,"Richard Lee",24,45.5,5,"25FinalRoundPerformance",2013
130,130,"Gary Woodland",26,45.5,5,"25FinalRoundPerformance",2013
134,134,"Charles Howell III",26,44.4,4,"25FinalRoundPerformance",2013
134,134,"Luke List",24,44.4,4,"25FinalRoundPerformance",2013
134,134,"David Mathis",24,44.4,4,"25FinalRoundPerformance",2013
137,137,"Stuart Appleby",25,43.8,7,"25FinalRoundPerformance",2013
138,138,"Harris English",26,42.9,6,"25FinalRoundPerformance",2013
138,138,"Matt Every",28,42.9,3,"25FinalRoundPerformance",2013
138,138,"Luke Guthrie",27,42.9,3,"25FinalRoundPerformance",2013
138,138,"Lee Williams",22,42.9,3,"25FinalRoundPerformance",2013
142,142,"Aaron Baddeley",24,40,2,"25FinalRoundPerformance",2013
142,142,"Ricky Barnes",26,40,2,"25FinalRoundPerformance",2013
142,142,"Michael Bradley",21,40,2,"25FinalRoundPerformance",2013
142,142,"Ben Crane",21,40,2,"25FinalRoundPerformance",2013
142,142,"Fabian Gomez",23,40,2,"25FinalRoundPerformance",2013
142,142,"Jim Herman",19,40,2,"25FinalRoundPerformance",2013
142,142,"Colt Knost",25,40,4,"25FinalRoundPerformance",2013
142,142,"Adam Scott",16,40,2,"25FinalRoundPerformance",2013
142,142,"Vaughn Taylor",16,40,2,"25FinalRoundPerformance",2013
151,151,"Sangmoon Bae",26,38.5,5,"25FinalRoundPerformance",2013
152,152,"Tom Gillis",22,37.5,3,"25FinalRoundPerformance",2013
152,152,"Steve LeBrun",21,37.5,3,"25FinalRoundPerformance",2013
152,152,"Lee Westwood",19,37.5,3,"25FinalRoundPerformance",2013
155,155,"Nicolas Colsaerts",17,33.3,1,"25FinalRoundPerformance",2013
155,155,"Sergio Garcia",17,33.3,1,"25FinalRoundPerformance",2013
155,155,"Tim Herron",15,33.3,2,"25FinalRoundPerformance",2013
155,155,"Kyle Stanley",24,33.3,2,"25FinalRoundPerformance",2013
155,155,"Darron Stiles",20,33.3,1,"25FinalRoundPerformance",2013
160,160,"Cameron Percy",21,30,3,"25FinalRoundPerformance",2013
160,160,"Nicholas Thompson",29,30,3,"25FinalRoundPerformance",2013
162,162,"Robert Garrigus",22,28.6,2,"25FinalRoundPerformance",2013
162,162,"Seung Yul Noh",25,28.6,2,"25FinalRoundPerformance",2013
164,164,"Brian Harman",29,27.3,3,"25FinalRoundPerformance",2013
165,165,"Trevor Immelman",24,25,2,"25FinalRoundPerformance",2013
165,165,"Ryan Moore",22,25,1,"25FinalRoundPerformance",2013
167,167,"David Lingmerth",23,20,1,"25FinalRoundPerformance",2013
167,167,"Rod Pampling",16,20,1,"25FinalRoundPerformance",2013
167,167,"Andrew Svoboda",18,20,1,"25FinalRoundPerformance",2013
170,170,"Lucas Glover",23,16.7,1,"25FinalRoundPerformance",2013
170,170,"Jason Kokrak",25,16.7,1,"25FinalRoundPerformance",2013
170,170,"Casey Wittenberg",27,16.7,1,"25FinalRoundPerformance",2013
173,173,"Greg Chalmers",25,14.3,1,"25FinalRoundPerformance",2013
173,173,"Jeff Maggert",21,14.3,1,"25FinalRoundPerformance",2013
175,175,"Morgan Hoffmann",20,0,NA,"25FinalRoundPerformance",2013
175,175,"Eric Meierdierks",19,0,NA,"25FinalRoundPerformance",2013
175,175,"Sean OHair",22,0,NA,"25FinalRoundPerformance",2013
175,175,"Alistair Presnell",23,0,NA,"25FinalRoundPerformance",2013
175,175,"Justin Rose",17,0,NA,"25FinalRoundPerformance",2013
175,175,"Steve Stricker",13,0,NA,"25FinalRoundPerformance",2013
