"Approach225250yardsRTP_RANKTHISWEEK_2016","Approach225250yardsRTP_RANKLASTWEEK_2016","Approach225250yardsRTP_PLAYERNAME_2016","Approach225250yardsRTP_ROUNDS_2016","Approach225250yardsRTP_AVGRTP_2016","stat_name","year"
51,54,"Brooks Koepka",39,-0.25,"Approach225250yardsRTP",2016
51,54,"Marc Leishman",41,-0.25,"Approach225250yardsRTP",2016
51,54,"Graeme McDowell",33,-0.25,"Approach225250yardsRTP",2016
51,54,"Wes Roach",33,-0.25,"Approach225250yardsRTP",2016
59,67,"Martin Laird",46,-0.241,"Approach225250yardsRTP",2016
59,64,"Chez Reavie",56,-0.241,"Approach225250yardsRTP",2016
61,50,"Jim Herman",55,-0.238,"Approach225250yardsRTP",2016
62,28,"Steve Marino",40,-0.235,"Approach225250yardsRTP",2016
63,54,"Brendan Steele",48,-0.233,"Approach225250yardsRTP",2016
64,51,"Padraig Harrington",38,-0.231,"Approach225250yardsRTP",2016
64,78,"JJ Henry",44,-0.231,"Approach225250yardsRTP",2016
64,69,"Sam Saunders",40,-0.231,"Approach225250yardsRTP",2016
64,69,"Brett Stegmaier",57,-0.231,"Approach225250yardsRTP",2016
68,77,"Mark Hubbard",73,-0.227,"Approach225250yardsRTP",2016
69,67,"Gary Woodland",45,-0.226,"Approach225250yardsRTP",2016
70,45,"Spencer Levin",62,-0.222,"Approach225250yardsRTP",2016
70,66,"Jamie Lovemark",57,-0.222,"Approach225250yardsRTP",2016
72,111,"Scott Pinckney",53,-0.219,"Approach225250yardsRTP",2016
73,35,"Matt Jones",45,-0.217,"Approach225250yardsRTP",2016
74,107,"Vijay Singh",42,-0.208,"Approach225250yardsRTP",2016
75,79,"Ken Duke",26,-0.2,"Approach225250yardsRTP",2016
75,79,"Matthew Fitzpatrick",23,-0.2,"Approach225250yardsRTP",2016
75,79,"Andrew Landry",24,-0.2,"Approach225250yardsRTP",2016
75,107,"Hideki Matsuyama",40,-0.2,"Approach225250yardsRTP",2016
75,126,"Rory McIlroy",37,-0.2,"Approach225250yardsRTP",2016
75,79,"Troy Merritt",41,-0.2,"Approach225250yardsRTP",2016
75,79,"Cameron Percy",22,-0.2,"Approach225250yardsRTP",2016
75,79,"Andy Sullivan",25,-0.2,"Approach225250yardsRTP",2016
83,76,"Tyrone Van Aswegen",67,-0.194,"Approach225250yardsRTP",2016
84,88,"Charley Hoffman",49,-0.192,"Approach225250yardsRTP",2016
85,69,"Geoff Ogilvy",37,-0.19,"Approach225250yardsRTP",2016
86,79,"Michael Kim",62,-0.185,"Approach225250yardsRTP",2016
87,90,"Lucas Lee",22,-0.182,"Approach225250yardsRTP",2016
88,92,"KJ Choi",47,-0.179,"Approach225250yardsRTP",2016
88,92,"Russell Henley",42,-0.179,"Approach225250yardsRTP",2016
88,92,"Hudson Swafford",52,-0.179,"Approach225250yardsRTP",2016
91,74,"Si Woo Kim",63,-0.175,"Approach225250yardsRTP",2016
92,96,"Aaron Baddeley",51,-0.174,"Approach225250yardsRTP",2016
92,89,"Morgan Hoffmann",43,-0.174,"Approach225250yardsRTP",2016
94,97,"Billy Horschel",45,-0.172,"Approach225250yardsRTP",2016
94,98,"Camilo Villegas",50,-0.172,"Approach225250yardsRTP",2016
96,90,"Bill Haas",42,-0.167,"Approach225250yardsRTP",2016
96,98,"Chris Kirk",51,-0.167,"Approach225250yardsRTP",2016
96,63,"Patrick Rodgers",49,-0.167,"Approach225250yardsRTP",2016
96,98,"Rory Sabbatini",40,-0.167,"Approach225250yardsRTP",2016
96,113,"John Senden",48,-0.167,"Approach225250yardsRTP",2016
96,98,"Jordan Spieth",34,-0.167,"Approach225250yardsRTP",2016
96,98,"Steve Stricker",25,-0.167,"Approach225250yardsRTP",2016
103,79,"Charles Howell III",63,-0.156,"Approach225250yardsRTP",2016
104,147,"Chris Stroud",52,-0.154,"Approach225250yardsRTP",2016
105,115,"Chad Campbell",54,-0.152,"Approach225250yardsRTP",2016
106,95,"Chad Collins",45,-0.15,"Approach225250yardsRTP",2016
107,122,"Patrick Reed",53,-0.143,"Approach225250yardsRTP",2016
108,125,"Scott Brown",59,-0.136,"Approach225250yardsRTP",2016
108,110,"Derek Fathauer",58,-0.136,"Approach225250yardsRTP",2016
110,112,"Will Wilcox",47,-0.135,"Approach225250yardsRTP",2016
111,130,"Andres Gonzales",46,-0.133,"Approach225250yardsRTP",2016
112,79,"Kyle Stanley",57,-0.129,"Approach225250yardsRTP",2016
113,119,"Jon Curran",55,-0.125,"Approach225250yardsRTP",2016
114,72,"Jonas Blixt",46,-0.12,"Approach225250yardsRTP",2016
114,124,"Carlos Ortiz",47,-0.12,"Approach225250yardsRTP",2016
114,156,"Daniel Summerhays",55,-0.12,"Approach225250yardsRTP",2016
114,116,"Jhonattan Vegas",49,-0.12,"Approach225250yardsRTP",2016
118,118,"Mark Wilson",42,-0.118,"Approach225250yardsRTP",2016
119,98,"Bronson Burgoon",53,-0.115,"Approach225250yardsRTP",2016
120,133,"Blayne Barber",44,-0.111,"Approach225250yardsRTP",2016
120,123,"Branden Grace",31,-0.111,"Approach225250yardsRTP",2016
120,138,"Henrik Stenson",30,-0.111,"Approach225250yardsRTP",2016
120,98,"Johnson Wagner",44,-0.111,"Approach225250yardsRTP",2016
124,139,"Luke Donald",49,-0.105,"Approach225250yardsRTP",2016
125,120,"Brian Harman",60,-0.103,"Approach225250yardsRTP",2016
126,126,"Keegan Bradley",40,-0.095,"Approach225250yardsRTP",2016
126,126,"Seung Yul Noh",54,-0.095,"Approach225250yardsRTP",2016
126,139,"Jeff Overton",51,-0.095,"Approach225250yardsRTP",2016
129,113,"Rob Oppenheim",37,-0.091,"Approach225250yardsRTP",2016
130,109,"Kyle Reifers",63,-0.088,"Approach225250yardsRTP",2016
131,98,"JB Holmes",39,-0.087,"Approach225250yardsRTP",2016
132,116,"Nick Taylor",57,-0.083,"Approach225250yardsRTP",2016
132,129,"Justin Thomas",53,-0.083,"Approach225250yardsRTP",2016
134,148,"Steve Wheatcroft",53,-0.08,"Approach225250yardsRTP",2016
135,135,"Sergio Garcia",28,-0.077,"Approach225250yardsRTP",2016
135,148,"Justin Rose",35,-0.077,"Approach225250yardsRTP",2016
137,133,"Ricky Barnes",57,-0.074,"Approach225250yardsRTP",2016
138,49,"Shane Lowry",35,-0.071,"Approach225250yardsRTP",2016
138,130,"Boo Weekley",53,-0.071,"Approach225250yardsRTP",2016
140,136,"Zac Blair",56,-0.067,"Approach225250yardsRTP",2016
140,137,"Greg Owen",56,-0.067,"Approach225250yardsRTP",2016
142,120,"Roberto Castro",55,-0.065,"Approach225250yardsRTP",2016
143,41,"Justin Hicks",26,-0.05,"Approach225250yardsRTP",2016
144,181,"Scott Langley",41,-0.048,"Approach225250yardsRTP",2016
144,148,"Charl Schwartzel",29,-0.048,"Approach225250yardsRTP",2016
146,145,"David Hearn",55,-0.045,"Approach225250yardsRTP",2016
147,153,"John Huh",51,-0.043,"Approach225250yardsRTP",2016
148,154,"Stewart Cink",45,-0.042,"Approach225250yardsRTP",2016
148,148,"Matt Every",34,-0.042,"Approach225250yardsRTP",2016
150,156,"Sean OHair",45,-0.038,"Approach225250yardsRTP",2016
151,155,"Freddie Jacobson",54,-0.037,"Approach225250yardsRTP",2016
152,130,"Thomas Aiken",42,0,"Approach225250yardsRTP",2016
152,156,"Byeong Hun An",23,0,"Approach225250yardsRTP",2016
152,177,"Stuart Appleby",39,0,"Approach225250yardsRTP",2016
152,156,"Miguel Angel Carballo",24,0,"Approach225250yardsRTP",2016
152,139,"Erik Compton",45,0,"Approach225250yardsRTP",2016
152,148,"Tony Finau",49,0,"Approach225250yardsRTP",2016
152,156,"Brice Garnett",29,0,"Approach225250yardsRTP",2016
152,156,"Retief Goosen",37,0,"Approach225250yardsRTP",2016
152,156,"Jason Gore",51,0,"Approach225250yardsRTP",2016
152,156,"Luke Guthrie",31,0,"Approach225250yardsRTP",2016
152,156,"James Hahn",45,0,"Approach225250yardsRTP",2016
152,156,"Zach Johnson",42,0,"Approach225250yardsRTP",2016
152,175,"Colt Knost",56,0,"Approach225250yardsRTP",2016
152,142,"Will Ma Kenzie",54,0,"Approach225250yardsRTP",2016
152,156,"Hunter Mahan",43,0,"Approach225250yardsRTP",2016
152,156,"Louis Oosthuizen",25,0,"Approach225250yardsRTP",2016
152,156,"Pat Perez",28,0,"Approach225250yardsRTP",2016
152,156,"Carl Pettersson",31,0,"Approach225250yardsRTP",2016
152,195,"Martin Piller",37,0,"Approach225250yardsRTP",2016
152,198,"Brian Stuard",24,0,"Approach225250yardsRTP",2016
152,143,"Brendon Todd",43,0,"Approach225250yardsRTP",2016
152,156,"Bernd Wiesberger",23,0,"Approach225250yardsRTP",2016
174,176,"Kevin Na",52,0.04,"Approach225250yardsRTP",2016
175,179,"Robert Streb",51,0.042,"Approach225250yardsRTP",2016
176,203,"Kevin Streelman",46,0.048,"Approach225250yardsRTP",2016
177,179,"Jason Dufner",53,0.053,"Approach225250yardsRTP",2016
177,193,"George McNeill",33,0.053,"Approach225250yardsRTP",2016
179,184,"Jamie Donaldson",28,0.056,"Approach225250yardsRTP",2016
180,188,"Vaughn Taylor",30,0.067,"Approach225250yardsRTP",2016
181,156,"Harris English",51,0.069,"Approach225250yardsRTP",2016
182,186,"Rhein Gibson",36,0.077,"Approach225250yardsRTP",2016
183,145,"Ben Crane",48,0.083,"Approach225250yardsRTP",2016
183,188,"Dicky Pride",33,0.083,"Approach225250yardsRTP",2016
183,177,"Shawn Stefani",45,0.083,"Approach225250yardsRTP",2016
186,156,"DA Points",32,0.091,"Approach225250yardsRTP",2016
187,192,"Ryan Moore",40,0.095,"Approach225250yardsRTP",2016
188,191,"Justin Leonard",28,0.1,"Approach225250yardsRTP",2016
189,201,"Ernie Els",34,0.111,"Approach225250yardsRTP",2016
189,181,"Cameron Smith",45,0.111,"Approach225250yardsRTP",2016
191,195,"Abraham Ancer",26,0.125,"Approach225250yardsRTP",2016
192,181,"David Toms",38,0.13,"Approach225250yardsRTP",2016
193,186,"Paul Casey",39,0.133,"Approach225250yardsRTP",2016
194,156,"Brendon de Jonge",55,0.136,"Approach225250yardsRTP",2016
194,143,"Davis Love III",40,0.136,"Approach225250yardsRTP",2016
196,184,"Jason Bohn",37,0.143,"Approach225250yardsRTP",2016
196,190,"Whee Kim",54,0.143,"Approach225250yardsRTP",2016
196,197,"Darron Stiles",28,0.143,"Approach225250yardsRTP",2016
199,193,"Graham DeLaet",50,0.15,"Approach225250yardsRTP",2016
200,202,"Brian Gay",22,0.2,"Approach225250yardsRTP",2016
201,200,"Cameron Tringale",47,0.231,"Approach225250yardsRTP",2016
202,199,"Peter Malnati",53,0.241,"Approach225250yardsRTP",2016
203,208,"Steven Bowditch",40,0.278,"Approach225250yardsRTP",2016
204,207,"DH Lee",35,0.3,"Approach225250yardsRTP",2016
205,204,"Charlie Beljan",26,0.333,"Approach225250yardsRTP",2016
206,206,"Matt Kuchar",46,0.357,"Approach225250yardsRTP",2016
207,204,"Robert Allenby",35,0.4,"Approach225250yardsRTP",2016
