"TenthTeeLateRound2ScoringAverage_RANKTHISWEEK_2007","TenthTeeLateRound2ScoringAverage_RANKLASTWEEK_2007","TenthTeeLateRound2ScoringAverage_PLAYERNAME_2007","TenthTeeLateRound2ScoringAverage__2007","TenthTeeLateRound2ScoringAverage_AVG_2007","TenthTeeLateRound2ScoringAverage_TOTALSTROKES_2007","TenthTeeLateRound2ScoringAverage_TOTALROUNDS_2007","stat_name","year"
95,95,"Tommy Armour III",NA,71.5,572,8,"TenthTeeLateRound2ScoringAverage",2007
95,95,"Aaron Baddeley",NA,71.5,286,4,"TenthTeeLateRound2ScoringAverage",2007
95,95,"Brendon de Jonge",NA,71.5,429,6,"TenthTeeLateRound2ScoringAverage",2007
95,95,"Ernie Els",NA,71.5,143,2,"TenthTeeLateRound2ScoringAverage",2007
95,95,"JB Holmes",NA,71.5,572,8,"TenthTeeLateRound2ScoringAverage",2007
95,95,"Ryuji Imada",NA,71.5,572,8,"TenthTeeLateRound2ScoringAverage",2007
95,95,"Rod Pampling",NA,71.5,429,6,"TenthTeeLateRound2ScoringAverage",2007
104,104,"Kent Jones",NA,71.57,501,7,"TenthTeeLateRound2ScoringAverage",2007
105,105,"Billy Andrade",NA,71.6,358,5,"TenthTeeLateRound2ScoringAverage",2007
105,105,"Craig Lile",NA,71.6,358,5,"TenthTeeLateRound2ScoringAverage",2007
105,105,"Paul Stankowski",NA,71.6,358,5,"TenthTeeLateRound2ScoringAverage",2007
108,108,"JJ Henry",NA,71.67,645,9,"TenthTeeLateRound2ScoringAverage",2007
108,108,"Tim Herron",NA,71.67,430,6,"TenthTeeLateRound2ScoringAverage",2007
108,108,"Tom Lehman",NA,71.67,215,3,"TenthTeeLateRound2ScoringAverage",2007
108,108,"Shaun Micheel",NA,71.67,645,9,"TenthTeeLateRound2ScoringAverage",2007
112,112,"Bob Tway",NA,71.71,502,7,"TenthTeeLateRound2ScoringAverage",2007
113,113,"Jason Gore",NA,71.8,359,5,"TenthTeeLateRound2ScoringAverage",2007
114,114,"Fred Funk",NA,71.83,431,6,"TenthTeeLateRound2ScoringAverage",2007
114,114,"Jeff Maggert",NA,71.83,431,6,"TenthTeeLateRound2ScoringAverage",2007
116,116,"Mark Calcavecchia",NA,71.86,503,7,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Steve Allan",NA,72,72,1,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Craig Barlow",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Michael Boyd",NA,72,360,5,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Mathias Gronberg",NA,72,360,5,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Freddie Jacobson",NA,72,216,3,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Lee Janzen",NA,72,432,6,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Cliff Kresge",NA,72,432,6,"TenthTeeLateRound2ScoringAverage",2007
117,117,"George McNeill",NA,72,432,6,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Jeff Sluman",NA,72,504,7,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Chris Stroud",NA,72,288,4,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Boo Weekley",NA,72,360,5,"TenthTeeLateRound2ScoringAverage",2007
117,117,"Brett Wetterich",NA,72,432,6,"TenthTeeLateRound2ScoringAverage",2007
129,129,"Vaughn Taylor",NA,72.13,577,8,"TenthTeeLateRound2ScoringAverage",2007
130,130,"Brian Bateman",NA,72.14,505,7,"TenthTeeLateRound2ScoringAverage",2007
130,130,"Chad Campbell",NA,72.14,505,7,"TenthTeeLateRound2ScoringAverage",2007
130,130,"JP Hayes",NA,72.14,505,7,"TenthTeeLateRound2ScoringAverage",2007
133,133,"Brian Davis",NA,72.17,433,6,"TenthTeeLateRound2ScoringAverage",2007
134,134,"Richard Johnson",NA,72.18,794,11,"TenthTeeLateRound2ScoringAverage",2007
135,135,"Robert Garrigus",NA,72.2,361,5,"TenthTeeLateRound2ScoringAverage",2007
135,135,"Bubba Watson",NA,72.2,722,10,"TenthTeeLateRound2ScoringAverage",2007
137,137,"Jose Coceres",NA,72.25,289,4,"TenthTeeLateRound2ScoringAverage",2007
137,137,"Ben Curtis",NA,72.25,578,8,"TenthTeeLateRound2ScoringAverage",2007
137,137,"Carl Pettersson",NA,72.25,289,4,"TenthTeeLateRound2ScoringAverage",2007
137,137,"Joey Sindelar",NA,72.25,578,8,"TenthTeeLateRound2ScoringAverage",2007
141,141,"John Daly",NA,72.33,651,9,"TenthTeeLateRound2ScoringAverage",2007
141,141,"Steve Elkington",NA,72.33,434,6,"TenthTeeLateRound2ScoringAverage",2007
141,141,"Tom Pernice Jr",NA,72.33,434,6,"TenthTeeLateRound2ScoringAverage",2007
141,141,"Duffy Waldorf",NA,72.33,434,6,"TenthTeeLateRound2ScoringAverage",2007
145,145,"Peter Lonard",NA,72.43,507,7,"TenthTeeLateRound2ScoringAverage",2007
146,146,"Craig Kanada",NA,72.44,652,9,"TenthTeeLateRound2ScoringAverage",2007
146,146,"Pat Perez",NA,72.44,652,9,"TenthTeeLateRound2ScoringAverage",2007
148,148,"Chris DiMarco",NA,72.5,290,4,"TenthTeeLateRound2ScoringAverage",2007
148,148,"Luke Donald",NA,72.5,435,6,"TenthTeeLateRound2ScoringAverage",2007
148,148,"Frank Lickliter II",NA,72.5,580,8,"TenthTeeLateRound2ScoringAverage",2007
148,148,"Arron Oberholser",NA,72.5,290,4,"TenthTeeLateRound2ScoringAverage",2007
152,152,"DJ Trahan",NA,72.57,508,7,"TenthTeeLateRound2ScoringAverage",2007
153,153,"Tim Clark",NA,72.67,436,6,"TenthTeeLateRound2ScoringAverage",2007
153,153,"Rory Sabbatini",NA,72.67,218,3,"TenthTeeLateRound2ScoringAverage",2007
153,153,"Jason Schultz",NA,72.67,218,3,"TenthTeeLateRound2ScoringAverage",2007
156,156,"Justin Leonard",NA,72.71,509,7,"TenthTeeLateRound2ScoringAverage",2007
157,157,"Daniel Chopra",NA,72.75,582,8,"TenthTeeLateRound2ScoringAverage",2007
157,157,"Bryce Molder",NA,72.75,291,4,"TenthTeeLateRound2ScoringAverage",2007
159,159,"Rocco Mediate",NA,72.8,364,5,"TenthTeeLateRound2ScoringAverage",2007
160,160,"DJ Brigman",NA,72.83,437,6,"TenthTeeLateRound2ScoringAverage",2007
160,160,"Bob Heintz",NA,72.83,437,6,"TenthTeeLateRound2ScoringAverage",2007
160,160,"Kevin Stadler",NA,72.83,437,6,"TenthTeeLateRound2ScoringAverage",2007
163,163,"Corey Pavin",NA,72.86,510,7,"TenthTeeLateRound2ScoringAverage",2007
164,164,"Alex Cejka",NA,73,146,2,"TenthTeeLateRound2ScoringAverage",2007
164,164,"Sergio Garcia",NA,73,146,2,"TenthTeeLateRound2ScoringAverage",2007
164,164,"Paul Goydos",NA,73,292,4,"TenthTeeLateRound2ScoringAverage",2007
167,167,"Will Ma Kenzie",NA,73.11,658,9,"TenthTeeLateRound2ScoringAverage",2007
168,168,"Parker McLachlin",NA,73.2,366,5,"TenthTeeLateRound2ScoringAverage",2007
169,169,"Doug LaBelle II",NA,73.29,513,7,"TenthTeeLateRound2ScoringAverage",2007
170,170,"Mark Brooks",NA,73.33,220,3,"TenthTeeLateRound2ScoringAverage",2007
170,170,"Robert Gamez",NA,73.33,660,9,"TenthTeeLateRound2ScoringAverage",2007
170,170,"Jarrod Lyle",NA,73.33,220,3,"TenthTeeLateRound2ScoringAverage",2007
173,173,"Jim Rutledge",NA,73.5,441,6,"TenthTeeLateRound2ScoringAverage",2007
173,173,"Chris Tidland",NA,73.5,441,6,"TenthTeeLateRound2ScoringAverage",2007
175,175,"Johnson Wagner",NA,73.6,736,10,"TenthTeeLateRound2ScoringAverage",2007
176,176,"Dean Wilson",NA,73.67,442,6,"TenthTeeLateRound2ScoringAverage",2007
177,177,"Bob Estes",NA,73.83,443,6,"TenthTeeLateRound2ScoringAverage",2007
177,177,"Troy Matteson",NA,73.83,443,6,"TenthTeeLateRound2ScoringAverage",2007
179,179,"Chris Couch",NA,73.88,591,8,"TenthTeeLateRound2ScoringAverage",2007
179,179,"Kirk Triplett",NA,73.88,591,8,"TenthTeeLateRound2ScoringAverage",2007
181,181,"Stuart Appleby",NA,74,296,4,"TenthTeeLateRound2ScoringAverage",2007
181,181,"Bubba Dickerson",NA,74,148,2,"TenthTeeLateRound2ScoringAverage",2007
181,181,"Trevor Immelman",NA,74,296,4,"TenthTeeLateRound2ScoringAverage",2007
181,181,"Greg Owen",NA,74,370,5,"TenthTeeLateRound2ScoringAverage",2007
181,181,"Kyle Reifers",NA,74,592,8,"TenthTeeLateRound2ScoringAverage",2007
181,181,"Tiger Woods",NA,74,74,1,"TenthTeeLateRound2ScoringAverage",2007
187,187,"Scott Gutschewski",NA,74.2,371,5,"TenthTeeLateRound2ScoringAverage",2007
188,188,"Matt Hendrix",NA,74.33,223,3,"TenthTeeLateRound2ScoringAverage",2007
188,188,"Brett Quigley",NA,74.33,223,3,"TenthTeeLateRound2ScoringAverage",2007
190,190,"Rich Beem",NA,74.5,298,4,"TenthTeeLateRound2ScoringAverage",2007
190,190,"Steve Wheatcroft",NA,74.5,149,2,"TenthTeeLateRound2ScoringAverage",2007
192,192,"Tom Byrum",NA,74.67,224,3,"TenthTeeLateRound2ScoringAverage",2007
193,193,"Woody Austin",NA,74.75,299,4,"TenthTeeLateRound2ScoringAverage",2007
194,194,"Anders Hansen",NA,74.8,374,5,"TenthTeeLateRound2ScoringAverage",2007
195,195,"Ryan Palmer",NA,75.33,226,3,"TenthTeeLateRound2ScoringAverage",2007
196,196,"Jose Maria Olazabal",NA,76.67,230,3,"TenthTeeLateRound2ScoringAverage",2007
