"Par5Performance_RANKTHISWEEK_2014","Par5Performance_RANKLASTWEEK_2014","Par5Performance_PLAYERNAME_2014","Par5Performance_ROUNDS_2014","Par5Performance_STATUS_2014","Par5Performance_PAR5AVG_2014","Par5Performance_TOTALPAR_2014","stat_name","year"
155,155,"David Lingmerth",80,-52,4.78,1190,"Par5Performance",2014
156,156,"Jim Herman",62,-51,4.72,915,"Par5Performance",2014
156,156,"Martin Kaymer",65,-51,4.74,980,"Par5Performance",2014
158,158,"Briny Baird",50,-50,4.68,785,"Par5Performance",2014
158,158,"Chad Collins",78,-50,4.78,1145,"Par5Performance",2014
158,158,"Spencer Levin",59,-50,4.72,880,"Par5Performance",2014
158,158,"Troy Merritt",62,-50,4.72,885,"Par5Performance",2014
162,162,"Troy Matteson",62,-49,4.72,865,"Par5Performance",2014
163,163,"Tim Clark",75,-48,4.77,1030,"Par5Performance",2014
163,163,"Gonzalo Fdez Castano",83,-48,4.81,1240,"Par5Performance",2014
163,163,"John Peterson",62,-48,4.74,915,"Par5Performance",2014
166,166,"Chad Campbell",57,-47,4.69,760,"Par5Performance",2014
167,167,"Mark Wilson",69,-46,4.76,945,"Par5Performance",2014
168,168,"Brian Gay",81,-43,4.83,1235,"Par5Performance",2014
168,168,"David Toms",64,-43,4.76,910,"Par5Performance",2014
170,170,"Mike Weir",69,-42,4.79,1015,"Par5Performance",2014
171,171,"Bronson La Cassie",51,-41,4.73,755,"Par5Performance",2014
171,171,"Jim Renner",61,-41,4.77,885,"Par5Performance",2014
173,173,"Ben Crane",81,-38,4.84,1205,"Par5Performance",2014
174,174,"DA Points",75,-36,4.85,1180,"Par5Performance",2014
175,175,"Jeff Maggert",54,-27,4.83,810,"Par5Performance",2014
175,175,"Louis Oosthuizen",50,-27,4.81,720,"Par5Performance",2014
177,177,"DH Lee",54,-25,4.84,780,"Par5Performance",2014
