"OfficialWorldGolfRanking_RANKTHISWEEK_2009","OfficialWorldGolfRanking_RANKLASTWEEK_2009","OfficialWorldGolfRanking_PLAYERNAME_2009","OfficialWorldGolfRanking_EVENTS_2009","OfficialWorldGolfRanking_AVGPOINTS_2009","OfficialWorldGolfRanking_TOTALPOINTS_2009","OfficialWorldGolfRanking_POINTSLOST_2009","OfficialWorldGolfRanking_POINTSGAINED_2009","OfficialWorldGolfRanking_COUNTRY_2009","stat_name","year"
249,NA,"Michael Hoey",53,0.73,38.44,-26.8,41.7,NA,"OfficialWorldGolfRanking",2009
250,NA,"Markus Brier",56,0.72,40.49,-48.87,30.78,NA,"OfficialWorldGolfRanking",2009
251,NA,"Kiradech Aphibarnrat",40,0.72,28.71,-2.39,30.13,NA,"OfficialWorldGolfRanking",2009
252,NA,"Colin Montgomerie",49,0.72,35.17,-55.88,26.02,NA,"OfficialWorldGolfRanking",2009
253,NA,"Greg Owen",50,0.72,35.78,-28.47,29.65,NA,"OfficialWorldGolfRanking",2009
254,NA,"Fabrizio Zanotti",48,0.71,34,-13.7,35.23,NA,"OfficialWorldGolfRanking",2009
255,NA,"Steven Conran",46,0.7,32.38,-36.81,20.59,NA,"OfficialWorldGolfRanking",2009
256,NA,"Alastair Forsyth",50,0.7,35,-58.63,27.35,NA,"OfficialWorldGolfRanking",2009
257,NA,"Rickie Fowler",40,0.7,27.84,-1.45,28.06,NA,"OfficialWorldGolfRanking",2009
258,NA,"Tim Herron",55,0.7,38.27,-43.33,24.52,NA,"OfficialWorldGolfRanking",2009
259,NA,"Marcel Siem",54,0.69,37.42,-20.48,32.75,NA,"OfficialWorldGolfRanking",2009
260,NA,"Andrew Butterfield",45,0.69,31.18,-7.65,33.96,NA,"OfficialWorldGolfRanking",2009
261,NA,"Chih Bing Lam",44,0.69,30.34,-18.08,9.87,NA,"OfficialWorldGolfRanking",2009
262,NA,"Felipe Aguilar",52,0.69,35.73,-48.41,30.56,NA,"OfficialWorldGolfRanking",2009
263,NA,"Hyung Sung Kim",40,0.69,27.44,-6.82,27.6,NA,"OfficialWorldGolfRanking",2009
264,NA,"Yusaku Miyazato",47,0.69,32.24,-25.98,22.3,NA,"OfficialWorldGolfRanking",2009
265,NA,"Bill Lunde",55,0.68,37.63,-25.59,32.73,NA,"OfficialWorldGolfRanking",2009
266,NA,"Anthony Kang",55,0.68,37.34,-32.97,38.99,NA,"OfficialWorldGolfRanking",2009
267,NA,"Daniel Chopra",67,0.68,45.43,-83.33,41.2,NA,"OfficialWorldGolfRanking",2009
268,NA,"Rick Kulacz",41,0.67,27.63,-13.66,20.88,NA,"OfficialWorldGolfRanking",2009
269,NA,"Bart Bryant",40,0.67,26.95,-62.16,13.47,NA,"OfficialWorldGolfRanking",2009
270,NA,"Roland Thatcher",40,0.67,26.75,-26.66,27.15,NA,"OfficialWorldGolfRanking",2009
271,NA,"Scott Hend",47,0.67,31.4,-28.23,21.46,NA,"OfficialWorldGolfRanking",2009
272,NA,"Martin Erlandsson",54,0.67,35.92,-27.9,28.7,NA,"OfficialWorldGolfRanking",2009
273,NA,"Ryan Palmer",53,0.66,34.92,-33.99,17.72,NA,"OfficialWorldGolfRanking",2009
274,NA,"Seve Benson",45,0.66,29.63,-23.49,20.91,NA,"OfficialWorldGolfRanking",2009
275,NA,"John Parry",40,0.66,26.29,-2.05,28.34,NA,"OfficialWorldGolfRanking",2009
276,NA,"Pablo Martin Benavides",58,0.66,38,-12.9,38.82,NA,"OfficialWorldGolfRanking",2009
277,NA,"Takashi Kanemoto",46,0.65,30.05,-12.03,30.8,NA,"OfficialWorldGolfRanking",2009
278,NA,"Kevin Stadler",52,0.65,33.94,-35.42,31.5,NA,"OfficialWorldGolfRanking",2009
279,NA,"Pablo Larrazabal",59,0.65,38.18,-43.09,13.55,NA,"OfficialWorldGolfRanking",2009
280,NA,"David Dixon",51,0.64,32.85,-21.65,24.78,NA,"OfficialWorldGolfRanking",2009
281,NA,"Roger Tambellini",47,0.64,30.13,-15.94,28.64,NA,"OfficialWorldGolfRanking",2009
282,NA,"Darren Beck",40,0.64,25.56,-8.97,22.28,NA,"OfficialWorldGolfRanking",2009
283,NA,"Matt Every",52,0.64,33.19,-12.63,31.68,NA,"OfficialWorldGolfRanking",2009
284,NA,"Billy Mayfair",58,0.64,36.96,-69.69,17.45,NA,"OfficialWorldGolfRanking",2009
285,NA,"Andrew Dodt",40,0.64,25.47,-12.95,15.2,NA,"OfficialWorldGolfRanking",2009
286,NA,"Gregory Havret",51,0.63,32.24,-58.26,12.29,NA,"OfficialWorldGolfRanking",2009
287,NA,"Justin Bolli",51,0.63,32.12,-21.22,31.57,NA,"OfficialWorldGolfRanking",2009
288,NA,"Peter Baker",43,0.63,27.06,-17.62,27.4,NA,"OfficialWorldGolfRanking",2009
289,NA,"Mark Calcavecchia",48,0.63,30.16,-63.18,34.51,NA,"OfficialWorldGolfRanking",2009
290,NA,"Hidemasa Hoshino",45,0.63,28.23,-29.32,14.24,NA,"OfficialWorldGolfRanking",2009
291,NA,"Paul Broadhurst",54,0.63,33.86,-27.12,34.11,NA,"OfficialWorldGolfRanking",2009
292,NA,"Garth Mulroy",57,0.62,35.44,-31.42,35.84,NA,"OfficialWorldGolfRanking",2009
293,NA,"Nicholas Thompson",67,0.62,41.49,-56.32,24.32,NA,"OfficialWorldGolfRanking",2009
294,NA,"Rafael Echenique",58,0.62,35.9,-23.08,32.44,NA,"OfficialWorldGolfRanking",2009
295,NA,"Jose Manuel Lara",60,0.61,36.89,-35.36,30.61,NA,"OfficialWorldGolfRanking",2009
296,NA,"Mikko Ilonen",53,0.61,32.55,-36.64,28.48,NA,"OfficialWorldGolfRanking",2009
297,NA,"Michio Matsumura",50,0.61,30.64,-15.32,20.68,NA,"OfficialWorldGolfRanking",2009
298,NA,"Steve Wheatcroft",40,0.6,24.19,-3.77,23.74,NA,"OfficialWorldGolfRanking",2009
299,NA,"Brandt Jobe",46,0.6,27.73,-16.63,23.14,NA,"OfficialWorldGolfRanking",2009
300,NA,"David Gleeson",45,0.6,26.98,-28.19,5.4,NA,"OfficialWorldGolfRanking",2009
301,NA,"Kunihiro Kamii",40,0.6,23.9,-10.44,19.17,NA,"OfficialWorldGolfRanking",2009
302,NA,"Fabian Gomez",47,0.6,28.06,-21.1,19.99,NA,"OfficialWorldGolfRanking",2009
302,NA,"Alex Prugh",44,0.6,26.27,-13.93,27.6,NA,"OfficialWorldGolfRanking",2009
304,NA,"Tim Wilkinson",48,0.59,28.52,-31.63,16.61,NA,"OfficialWorldGolfRanking",2009
305,NA,"Adam Blyth",42,0.59,24.7,-21.24,19.32,NA,"OfficialWorldGolfRanking",2009
306,NA,"Richard McEvoy",49,0.59,28.73,-15.01,26,NA,"OfficialWorldGolfRanking",2009
307,NA,"Andrew McLardy",45,0.58,26.31,-37.29,26.55,NA,"OfficialWorldGolfRanking",2009
308,NA,"Rich Bland",55,0.58,32.13,-22.82,25.04,NA,"OfficialWorldGolfRanking",2009
309,NA,"Roope Kakko",40,0.58,23.25,-12.31,19.4,NA,"OfficialWorldGolfRanking",2009
310,NA,"Todd Hamilton",57,0.58,32.97,-25.1,30.59,NA,"OfficialWorldGolfRanking",2009
311,NA,"Richard Finch",54,0.58,31.16,-57.69,13.37,NA,"OfficialWorldGolfRanking",2009
312,NA,"Mark Foster",56,0.58,32.31,-34.4,27.17,NA,"OfficialWorldGolfRanking",2009
313,NA,"Corey Pavin",44,0.57,25.28,-28.39,21.2,NA,"OfficialWorldGolfRanking",2009
314,NA,"Yuji Igarashi",40,0.57,22.98,-3.26,26.24,NA,"OfficialWorldGolfRanking",2009
315,NA,"Brendon de Jonge",60,0.57,34.44,-37.56,22.33,NA,"OfficialWorldGolfRanking",2009
316,NA,"Francois DeLamontagne",51,0.57,29.13,-20.89,26.83,NA,"OfficialWorldGolfRanking",2009
317,NA,"Hiroshi Iwata",49,0.57,27.81,-34.55,17.35,NA,"OfficialWorldGolfRanking",2009
318,NA,"Chris Riley",46,0.57,26.07,-21.35,23.44,NA,"OfficialWorldGolfRanking",2009
319,NA,"James Kamte",53,0.57,29.95,-30.41,36.66,NA,"OfficialWorldGolfRanking",2009
320,NA,"Ted Purdy",56,0.57,31.65,-17.97,39.76,NA,"OfficialWorldGolfRanking",2009
321,NA,"Rich Beem",55,0.56,31.01,-34.63,28.8,NA,"OfficialWorldGolfRanking",2009
322,NA,"Robert Garrigus",54,0.56,30.33,-33.48,24.7,NA,"OfficialWorldGolfRanking",2009
323,NA,"Kevin Johnson",48,0.56,26.86,-6.71,32.34,NA,"OfficialWorldGolfRanking",2009
324,NA,"Matt Jones",50,0.56,27.91,-37.91,25.76,NA,"OfficialWorldGolfRanking",2009
325,NA,"Marc Cayeux",40,0.56,22.31,-19.69,24.19,NA,"OfficialWorldGolfRanking",2009
326,NA,"Maarten Lafeber",57,0.56,31.75,-29.35,30.99,NA,"OfficialWorldGolfRanking",2009
327,NA,"Marc Warren",52,0.56,28.92,-31.12,23.54,NA,"OfficialWorldGolfRanking",2009
328,NA,"Chris DiMarco",59,0.55,32.65,-37.54,28.21,NA,"OfficialWorldGolfRanking",2009
329,NA,"Daniel Alfredo Vancsik",52,0.55,28.77,-34.55,29.89,NA,"OfficialWorldGolfRanking",2009
330,NA,"Mathias Gronberg",55,0.55,30.42,-16.9,31.2,NA,"OfficialWorldGolfRanking",2009
331,NA,"Tom Pernice Jr",56,0.55,30.81,-45.91,21.87,NA,"OfficialWorldGolfRanking",2009
332,NA,"Harrison Frazar",51,0.55,28.04,-16.9,26.52,NA,"OfficialWorldGolfRanking",2009
333,NA,"Chan Yihshin",40,0.55,21.87,-2.45,19.67,NA,"OfficialWorldGolfRanking",2009
334,NA,"Ted Oh",40,0.55,21.8,-11.5,19.93,NA,"OfficialWorldGolfRanking",2009
335,NA,"Matt Weibring",46,0.54,25.01,-19.02,20.08,NA,"OfficialWorldGolfRanking",2009
336,NA,"Peter Whiteford",51,0.54,27.69,-16.71,28.13,NA,"OfficialWorldGolfRanking",2009
337,NA,"Klas Eriksson",46,0.54,24.81,-21.2,15.25,NA,"OfficialWorldGolfRanking",2009
338,NA,"Gary Lockerbie",54,0.53,28.67,-21.62,16.54,NA,"OfficialWorldGolfRanking",2009
339,NA,"Jerod Turner",40,0.53,21.23,-0.08,21.3,NA,"OfficialWorldGolfRanking",2009
340,NA,"Joe Ogilvie",58,0.53,30.66,-38.86,24.8,NA,"OfficialWorldGolfRanking",2009
341,NA,"Michael Bradley",40,0.53,21.12,-10.14,27.09,NA,"OfficialWorldGolfRanking",2009
342,NA,"Johnson Wagner",53,0.53,27.83,-54.16,16.65,NA,"OfficialWorldGolfRanking",2009
343,NA,"Makoto Inoue",46,0.52,24.13,-20.6,10.08,NA,"OfficialWorldGolfRanking",2009
344,NA,"David Howell",55,0.52,28.69,-35.15,12.1,NA,"OfficialWorldGolfRanking",2009
345,NA,"Paul Waring",44,0.52,22.82,-19.48,15.33,NA,"OfficialWorldGolfRanking",2009
346,NA,"Juvic Pagunsan",40,0.52,20.61,-23.71,17.33,NA,"OfficialWorldGolfRanking",2009
347,NA,"Dean Wilson",61,0.51,31.25,-50.37,18.31,NA,"OfficialWorldGolfRanking",2009
348,NA,"Mark Brown",59,0.51,29.93,-59.26,15.89,NA,"OfficialWorldGolfRanking",2009
349,NA,"Chris Stroud",58,0.51,29.38,-21.85,28.56,NA,"OfficialWorldGolfRanking",2009
350,NA,"Alessandro Tadini",57,0.51,28.87,-25.65,19.07,NA,"OfficialWorldGolfRanking",2009
351,NA,"Kodai Ichihara",40,0.51,20.2,-6.43,18.45,NA,"OfficialWorldGolfRanking",2009
352,NA,"Tadahiro Takayama",43,0.5,21.7,-11.34,18.17,NA,"OfficialWorldGolfRanking",2009
353,NA,"Oliver Fisher",58,0.5,29.16,-36.03,17.21,NA,"OfficialWorldGolfRanking",2009
354,NA,"Brian Smock",40,0.5,19.94,-8.27,16.68,NA,"OfficialWorldGolfRanking",2009
355,NA,"Tetsuya Haraguchi",46,0.5,22.88,-11.93,19.25,NA,"OfficialWorldGolfRanking",2009
356,NA,"Wen Teh Lu",40,0.5,19.85,-31.59,8.4,NA,"OfficialWorldGolfRanking",2009
357,NA,"Keith Horne",42,0.5,20.8,-11.94,20.67,NA,"OfficialWorldGolfRanking",2009
358,NA,"Mikael Lundberg",51,0.49,25.24,-37.25,10.62,NA,"OfficialWorldGolfRanking",2009
359,NA,"Darron Stiles",57,0.49,28.12,-23.57,21.82,NA,"OfficialWorldGolfRanking",2009
360,NA,"James Driscoll",46,0.49,22.64,-24.31,21.71,NA,"OfficialWorldGolfRanking",2009
361,NA,"Shiv Kapur",63,0.49,30.64,-22.1,27.85,NA,"OfficialWorldGolfRanking",2009
362,NA,"Brett Rumford",59,0.48,28.45,-33.99,29.36,NA,"OfficialWorldGolfRanking",2009
363,NA,"Andrew McArthur",48,0.48,22.85,-19.33,17.18,NA,"OfficialWorldGolfRanking",2009
364,NA,"Branden Grace",58,0.48,27.58,-18.23,27.82,NA,"OfficialWorldGolfRanking",2009
365,NA,"Jarrod Lyle",53,0.47,25.13,-36.33,16.43,NA,"OfficialWorldGolfRanking",2009
366,NA,"Jean Francois Lucquin",61,0.47,28.87,-29.77,16.1,NA,"OfficialWorldGolfRanking",2009
367,NA,"Adam Bland",46,0.47,21.67,-18.99,18.45,NA,"OfficialWorldGolfRanking",2009
368,NA,"Patrick Sheehan",63,0.47,29.49,-29.76,26.52,NA,"OfficialWorldGolfRanking",2009
369,NA,"Michael Lorenzo Vera",49,0.47,22.88,-29.57,18.1,NA,"OfficialWorldGolfRanking",2009
370,NA,"Benn Barham",53,0.47,24.74,-20.44,18.08,NA,"OfficialWorldGolfRanking",2009
371,NA,"Chinnarat Phadungsil",48,0.47,22.39,-18.37,16.91,NA,"OfficialWorldGolfRanking",2009
372,NA,"Marc Turnesa",61,0.47,28.39,-44.04,6.83,NA,"OfficialWorldGolfRanking",2009
373,NA,"Terry Pilkadaris",53,0.46,24.52,-18.41,15.74,NA,"OfficialWorldGolfRanking",2009
374,NA,"Julien Guerrier",40,0.46,18.46,-2.84,21.25,NA,"OfficialWorldGolfRanking",2009
375,NA,"Peter OMalley",51,0.46,23.27,-30.05,23.5,NA,"OfficialWorldGolfRanking",2009
376,NA,"Alistair Presnell",40,0.46,18.21,-6.57,23.07,NA,"OfficialWorldGolfRanking",2009
377,NA,"David Mathis",55,0.45,24.99,-26.57,21.86,NA,"OfficialWorldGolfRanking",2009
378,NA,"Pelle Edberg",61,0.45,27.67,-34.59,21.02,NA,"OfficialWorldGolfRanking",2009
379,NA,"Chez Reavie",57,0.45,25.78,-38.2,15.15,NA,"OfficialWorldGolfRanking",2009
380,NA,"Lu Weichih",40,0.44,17.78,-11.4,15.13,NA,"OfficialWorldGolfRanking",2009
381,NA,"Chris Gane",47,0.44,20.88,-14.11,16.18,NA,"OfficialWorldGolfRanking",2009
382,NA,"Rich Barcelo",48,0.44,21.13,-11.82,20.68,NA,"OfficialWorldGolfRanking",2009
383,NA,"Mardan Mamat",58,0.44,25.46,-18.41,21.53,NA,"OfficialWorldGolfRanking",2009
384,NA,"Spencer Levin",59,0.44,25.84,-27.59,17.95,NA,"OfficialWorldGolfRanking",2009
385,NA,"Henrik Bjornstad",51,0.44,22.33,-13.75,22.88,NA,"OfficialWorldGolfRanking",2009
386,NA,"Cliff Kresge",56,0.44,24.38,-44.54,20.14,NA,"OfficialWorldGolfRanking",2009
387,NA,"John Bickerton",48,0.43,20.83,-41.53,11.25,NA,"OfficialWorldGolfRanking",2009
388,NA,"Carlos Rodiles",50,0.43,21.6,-14.01,23.4,NA,"OfficialWorldGolfRanking",2009
389,NA,"Jose Maria Olazabal",40,0.42,16.81,-16.57,17.48,NA,"OfficialWorldGolfRanking",2009
390,NA,"Taco Remkes",56,0.42,23.38,-29.81,3.38,NA,"OfficialWorldGolfRanking",2009
391,NA,"Callum MaCaulay",40,0.42,16.68,-5.52,20.6,NA,"OfficialWorldGolfRanking",2009
391,NA,"Charles Warren",49,0.42,20.44,-32.51,19.49,NA,"OfficialWorldGolfRanking",2009
393,NA,"Simon Khan",53,0.42,22.07,-29.2,16.46,NA,"OfficialWorldGolfRanking",2009
394,NA,"James Hahn",40,0.42,16.6,-0.88,17.48,NA,"OfficialWorldGolfRanking",2009
395,NA,"Robert Dinwiddie",55,0.41,22.81,-39.39,13.01,NA,"OfficialWorldGolfRanking",2009
396,NA,"C Muniyappa",40,0.41,16.57,-0.2,16.77,NA,"OfficialWorldGolfRanking",2009
397,NA,"Darren Fichardt",40,0.41,16.56,-12.1,22.13,NA,"OfficialWorldGolfRanking",2009
398,NA,"Craig Bowden",49,0.41,20.22,-8.09,19.8,NA,"OfficialWorldGolfRanking",2009
399,NA,"Jimmy Walker",54,0.41,22.1,-13.23,21.03,NA,"OfficialWorldGolfRanking",2009
400,NA,"Jeff Maggert",56,0.41,22.84,-20.72,23.43,NA,"OfficialWorldGolfRanking",2009
401,NA,"Andrew Coltart",48,0.41,19.54,-10.25,23.49,NA,"OfficialWorldGolfRanking",2009
402,NA,"Jaco Van Zyl",40,0.41,16.28,-10.34,23.3,NA,"OfficialWorldGolfRanking",2009
403,NA,"Brendon Todd",48,0.41,19.51,-18.6,10.34,NA,"OfficialWorldGolfRanking",2009
404,NA,"Jeff Gove",48,0.4,19.31,-15.27,20.96,NA,"OfficialWorldGolfRanking",2009
405,NA,"Gavin Coles",48,0.4,19.16,-23.17,12.25,NA,"OfficialWorldGolfRanking",2009
406,NA,"Christoph Guenther",40,0.4,15.95,-3.23,17.56,NA,"OfficialWorldGolfRanking",2009
407,NA,"Peter Lonard",63,0.4,25.11,-69.77,11.56,NA,"OfficialWorldGolfRanking",2009
408,NA,"Josh Geary",40,0.4,15.82,-9.15,16.58,NA,"OfficialWorldGolfRanking",2009
409,NA,"Akio Sadakata",41,0.4,16.2,-10.31,9.73,NA,"OfficialWorldGolfRanking",2009
410,NA,"David Branshaw",49,0.4,19.36,-14.4,13.61,NA,"OfficialWorldGolfRanking",2009
411,NA,"Udorn Duangdecha",40,0.39,15.79,-2.71,14.36,NA,"OfficialWorldGolfRanking",2009
412,NA,"Danny Chia",40,0.39,15.74,-13.07,12.75,NA,"OfficialWorldGolfRanking",2009
413,NA,"Steve Elkington",48,0.39,18.87,-42.53,8.41,NA,"OfficialWorldGolfRanking",2009
414,NA,"Andrew Tampion",49,0.39,19.14,-15.96,12.42,NA,"OfficialWorldGolfRanking",2009
415,NA,"Vance Veazey",54,0.39,21.08,-22.8,23.27,NA,"OfficialWorldGolfRanking",2009
416,NA,"Titch Moore",40,0.39,15.56,-6.88,16.18,NA,"OfficialWorldGolfRanking",2009
417,NA,"Parker McLachlin",53,0.39,20.54,-39.31,9.14,NA,"OfficialWorldGolfRanking",2009
418,NA,"Yoshinobu Tsukada",47,0.39,18.2,-5.68,16.87,NA,"OfficialWorldGolfRanking",2009
419,NA,"Takao Nogami",47,0.39,18.18,-19.23,5.35,NA,"OfficialWorldGolfRanking",2009
420,NA,"Francois Calmels",46,0.38,17.67,-10.15,18.88,NA,"OfficialWorldGolfRanking",2009
421,NA,"Gary Christian",44,0.38,16.86,-6.8,15.35,NA,"OfficialWorldGolfRanking",2009
421,NA,"Steven OHara",49,0.38,18.78,-19.69,9.63,NA,"OfficialWorldGolfRanking",2009
423,NA,"Bradley Iles",46,0.38,17.62,-6.95,16.73,NA,"OfficialWorldGolfRanking",2009
424,NA,"Tag Ridings",49,0.38,18.73,-22.46,14.79,NA,"OfficialWorldGolfRanking",2009
425,NA,"Kiyoshi Miyazato",47,0.38,17.94,-18.61,8.39,NA,"OfficialWorldGolfRanking",2009
426,NA,"Daehyun Kim",40,0.38,15.24,-1.91,15.71,NA,"OfficialWorldGolfRanking",2009
427,NA,"Kenneth Ferrie",50,0.38,19.02,-9.4,18.68,NA,"OfficialWorldGolfRanking",2009
428,NA,"Brad Adamonis",54,0.38,20.52,-32.64,13.18,NA,"OfficialWorldGolfRanking",2009
429,NA,"Brian Stuard",42,0.38,15.93,-1.8,16.61,NA,"OfficialWorldGolfRanking",2009
430,NA,"DH Lee",40,0.38,15.15,-36.98,NA,NA,"OfficialWorldGolfRanking",2009
431,NA,"Fredrik Andersson Hed",47,0.38,17.73,-25.87,14.28,NA,"OfficialWorldGolfRanking",2009
432,NA,"Anirban Lahiri",40,0.38,15.09,-1.26,16.34,NA,"OfficialWorldGolfRanking",2009
433,NA,"Stephen Gallacher",42,0.38,15.77,-24.83,7.23,NA,"OfficialWorldGolfRanking",2009
434,NA,"Eddie Lee",45,0.37,16.83,-6.38,14.34,NA,"OfficialWorldGolfRanking",2009
435,NA,"Taigen Tsumagari",40,0.37,14.93,-3.15,14.03,NA,"OfficialWorldGolfRanking",2009
436,NA,"Kris Blanks",54,0.37,20.13,-19.18,13.96,NA,"OfficialWorldGolfRanking",2009
437,NA,"John Daly",42,0.37,15.53,-8.18,16.43,NA,"OfficialWorldGolfRanking",2009
438,NA,"Michael Campbell",48,0.37,17.72,-29.32,NA,NA,"OfficialWorldGolfRanking",2009
439,NA,"Sung Kang",40,0.37,14.77,-4.7,18.03,NA,"OfficialWorldGolfRanking",2009
440,NA,"Kohki Idoki",40,0.37,14.75,-3.73,15.39,NA,"OfficialWorldGolfRanking",2009
441,NA,"Angelo Que",40,0.37,14.7,-13.45,12.07,NA,"OfficialWorldGolfRanking",2009
442,NA,"Gary Murphy",61,0.37,22.36,-21.48,19.4,NA,"OfficialWorldGolfRanking",2009
443,NA,"Takeshi Kajikawa",40,0.37,14.64,-0.31,14.95,NA,"OfficialWorldGolfRanking",2009
444,NA,"Mitsuhiro Tateyama",45,0.36,16.41,-6.89,17.98,NA,"OfficialWorldGolfRanking",2009
445,NA,"Dave Schultz",45,0.36,16.18,-3.5,16.03,NA,"OfficialWorldGolfRanking",2009
446,NA,"Casey Wittenberg",56,0.36,20.06,-19.11,13.39,NA,"OfficialWorldGolfRanking",2009
447,NA,"Kim Daesub",40,0.36,14.22,-3.94,13.3,NA,"OfficialWorldGolfRanking",2009
448,NA,"Eric Ramsay",40,0.35,14.16,-8.57,13.76,NA,"OfficialWorldGolfRanking",2009
449,NA,"Dustin Risdon",43,0.35,15.18,-9.97,14.01,NA,"OfficialWorldGolfRanking",2009
450,NA,"Leif Olson",40,0.35,14.02,-0.21,14.23,NA,"OfficialWorldGolfRanking",2009
451,NA,"James Morrison",48,0.35,16.82,-5.6,16.26,NA,"OfficialWorldGolfRanking",2009
452,NA,"Jamie Lovemark",40,0.35,14,-2.74,14,NA,"OfficialWorldGolfRanking",2009
453,NA,"Joakim Haeggman",44,0.35,15.39,-12.75,14.37,NA,"OfficialWorldGolfRanking",2009
454,NA,"Iain Steel",40,0.35,13.93,-15.31,4.82,NA,"OfficialWorldGolfRanking",2009
455,NA,"Thammanoon Sriroj",40,0.35,13.92,-4.35,15.22,NA,"OfficialWorldGolfRanking",2009
456,NA,"Aron Price",58,0.35,20.16,-21.75,16.92,NA,"OfficialWorldGolfRanking",2009
457,NA,"Keiichiro Fukabori",40,0.35,13.88,-29.42,2.95,NA,"OfficialWorldGolfRanking",2009
458,NA,"Carlos Del Moral",49,0.35,16.99,-14.44,13.46,NA,"OfficialWorldGolfRanking",2009
459,NA,"Jamie McLeary",40,0.34,13.79,-4.75,14.62,NA,"OfficialWorldGolfRanking",2009
460,NA,"Sam Little",58,0.34,19.96,-24.24,14.08,NA,"OfficialWorldGolfRanking",2009
461,NA,"Troy Merritt",40,0.34,13.7,-0.3,14,NA,"OfficialWorldGolfRanking",2009
462,NA,"Scott Sterling",49,0.34,16.74,-20.87,11.45,NA,"OfficialWorldGolfRanking",2009
463,NA,"Tommy Nakajima",40,0.34,13.63,-8.22,9.83,NA,"OfficialWorldGolfRanking",2009
464,NA,"Esteban Toledo",52,0.34,17.71,-10.68,16.23,NA,"OfficialWorldGolfRanking",2009
465,NA,"Greg Kraft",44,0.34,14.98,-28.55,6.81,NA,"OfficialWorldGolfRanking",2009
466,NA,"Mark Purser",40,0.34,13.55,-2.66,16.21,NA,"OfficialWorldGolfRanking",2009
467,NA,"John Morgan",40,0.34,13.51,-15.71,6.35,NA,"OfficialWorldGolfRanking",2009
468,NA,"Julien Clement",40,0.34,13.5,-7.57,10.28,NA,"OfficialWorldGolfRanking",2009
469,NA,"DJ Brigman",44,0.34,14.79,-16.56,11.81,NA,"OfficialWorldGolfRanking",2009
470,NA,"Arjun Atwal",45,0.34,15.11,-38.6,1.82,NA,"OfficialWorldGolfRanking",2009
470,NA,"Won Joon Lee",59,0.34,19.82,-20.15,14.47,NA,"OfficialWorldGolfRanking",2009
472,NA,"Jonas Blixt",40,0.33,13.39,-3.44,14.48,NA,"OfficialWorldGolfRanking",2009
472,NA,"Toyokazu Fujishima",48,0.33,16.06,-19.58,6.98,NA,"OfficialWorldGolfRanking",2009
474,NA,"Alejandro Canizares",56,0.33,18.72,-25.67,13.57,NA,"OfficialWorldGolfRanking",2009
475,NA,"Scott Gardiner",51,0.33,17.02,-16.73,14.72,NA,"OfficialWorldGolfRanking",2009
476,NA,"Wil Besseling",47,0.33,15.65,-21.52,8.4,NA,"OfficialWorldGolfRanking",2009
477,NA,"Glen Day",52,0.33,17.22,-13.54,15.27,NA,"OfficialWorldGolfRanking",2009
478,NA,"Sion Bebb",47,0.33,15.55,-12.61,13.33,NA,"OfficialWorldGolfRanking",2009
479,NA,"Marcus Higley",53,0.33,17.53,-19.41,9.66,NA,"OfficialWorldGolfRanking",2009
480,NA,"Fran Quinn",52,0.33,17.03,-6.46,15.54,NA,"OfficialWorldGolfRanking",2009
481,NA,"Alexandre Kaleka",40,0.33,13.1,-1.3,14.4,NA,"OfficialWorldGolfRanking",2009
482,NA,"Roland Steiner",44,0.33,14.38,-5.39,12.28,NA,"OfficialWorldGolfRanking",2009
483,NA,"Steve Lowery",52,0.32,16.88,-38.65,11.92,NA,"OfficialWorldGolfRanking",2009
484,NA,"Jarmo Sandelin",56,0.32,18.11,-23.17,8.23,NA,"OfficialWorldGolfRanking",2009
485,NA,"Byron Smith",40,0.32,12.89,-11.92,12.2,NA,"OfficialWorldGolfRanking",2009
486,NA,"Magnus Carlsson",56,0.32,18.02,-31.54,9.86,NA,"OfficialWorldGolfRanking",2009
487,NA,"Yuudai Maeda",41,0.32,13.15,-5.38,10.97,NA,"OfficialWorldGolfRanking",2009
488,NA,"Colt Knost",53,0.32,16.96,-22.13,5.95,NA,"OfficialWorldGolfRanking",2009
489,NA,"Alan Wagner",40,0.32,12.75,-3.53,16.28,NA,"OfficialWorldGolfRanking",2009
490,NA,"Kevin Chappell",40,0.32,12.69,-2.81,15.5,NA,"OfficialWorldGolfRanking",2009
491,NA,"Steve Dartnall",40,0.32,12.63,-7.05,7.77,NA,"OfficialWorldGolfRanking",2009
492,NA,"Jong Duck Kim",40,0.31,12.49,-7.95,15.86,NA,"OfficialWorldGolfRanking",2009
493,NA,"Greg Norman",40,0.31,12.41,-23.37,NA,NA,"OfficialWorldGolfRanking",2009
494,NA,"Scott Drummond",57,0.31,17.6,-2.38,18.65,NA,"OfficialWorldGolfRanking",2009
495,NA,"Shigeru Nonaka",40,0.31,12.27,-2.2,13.24,NA,"OfficialWorldGolfRanking",2009
496,NA,"Jason Gore",60,0.31,18.3,-35.32,13.82,NA,"OfficialWorldGolfRanking",2009
497,NA,"Hunter Haas",53,0.3,16.02,-13.71,8.29,NA,"OfficialWorldGolfRanking",2009
497,NA,"Miles Tunnicliff",53,0.3,16.02,-21.54,15.58,NA,"OfficialWorldGolfRanking",2009
499,NA,"Brian Vranesh",40,0.3,11.98,-2.9,14.87,NA,"OfficialWorldGolfRanking",2009
