"3PuttsperRound_RANKTHISWEEK_2008","3PuttsperRound_RANKLASTWEEK_2008","3PuttsperRound_PLAYERNAME_2008","3PuttsperRound_ROUNDS_2008","3PuttsperRound_AVG_2008","3PuttsperRound_TOTAL3PUTTS_2008","3PuttsperRound_TOTALROUNDS_2008","stat_name","year"
47,47,"Johnson Wagner",83,0.64,53,83,"3PuttsperRound",2008
47,47,"Nick Watney",96,0.64,61,96,"3PuttsperRound",2008
56,56,"Rich Beem",90,0.63,57,90,"3PuttsperRound",2008
56,56,"Chad Campbell",94,0.63,59,94,"3PuttsperRound",2008
56,56,"Kent Jones",68,0.63,43,68,"3PuttsperRound",2008
56,56,"Martin Laird",98,0.63,62,98,"3PuttsperRound",2008
56,56,"Jon Mills",95,0.63,60,95,"3PuttsperRound",2008
56,56,"Bo Van Pelt",101,0.63,64,101,"3PuttsperRound",2008
62,62,"Peter Lonard",92,0.62,57,92,"3PuttsperRound",2008
62,62,"Steve Marino",119,0.62,74,119,"3PuttsperRound",2008
62,62,"Ted Purdy",68,0.62,42,68,"3PuttsperRound",2008
62,62,"Chez Reavie",102,0.62,63,102,"3PuttsperRound",2008
62,62,"Omar Uresti",74,0.62,46,74,"3PuttsperRound",2008
67,67,"Cody Freeman",66,0.61,40,66,"3PuttsperRound",2008
67,67,"Sergio Garcia",72,0.61,43,70,"3PuttsperRound",2008
67,67,"Will Ma Kenzie",62,0.61,38,62,"3PuttsperRound",2008
67,67,"Kenny Perry",97,0.61,59,97,"3PuttsperRound",2008
67,67,"Tim Petrovic",97,0.61,59,97,"3PuttsperRound",2008
67,67,"Kevin Streelman",114,0.61,70,114,"3PuttsperRound",2008
73,73,"Cameron Beckman",87,0.6,52,87,"3PuttsperRound",2008
73,73,"Tim Clark",90,0.6,53,89,"3PuttsperRound",2008
73,73,"Chris DiMarco",87,0.6,52,87,"3PuttsperRound",2008
73,73,"Paul Goydos",78,0.6,47,78,"3PuttsperRound",2008
73,73,"Matt Jones",95,0.6,57,95,"3PuttsperRound",2008
73,73,"Frank Lickliter II",107,0.6,64,107,"3PuttsperRound",2008
73,73,"Hunter Mahan",87,0.6,51,85,"3PuttsperRound",2008
73,73,"John Riegger",73,0.6,44,73,"3PuttsperRound",2008
73,73,"Andres Romero",69,0.6,40,67,"3PuttsperRound",2008
73,73,"Jay Williamson",96,0.6,58,96,"3PuttsperRound",2008
83,83,"Briny Baird",113,0.59,67,113,"3PuttsperRound",2008
83,83,"Steve Flesch",95,0.59,56,95,"3PuttsperRound",2008
83,83,"Nathan Green",95,0.59,56,95,"3PuttsperRound",2008
83,83,"Trevor Immelman",70,0.59,40,68,"3PuttsperRound",2008
87,87,"Olin Browne",77,0.58,45,77,"3PuttsperRound",2008
87,87,"Bart Bryant",81,0.58,47,81,"3PuttsperRound",2008
87,87,"Brandt Jobe",52,0.58,30,52,"3PuttsperRound",2008
87,87,"Anthony Kim",81,0.58,47,81,"3PuttsperRound",2008
87,87,"Jeff Overton",103,0.58,60,103,"3PuttsperRound",2008
87,87,"Rod Pampling",83,0.58,46,80,"3PuttsperRound",2008
87,87,"Kevin Sutherland",98,0.58,57,98,"3PuttsperRound",2008
94,94,"Retief Goosen",59,0.57,33,58,"3PuttsperRound",2008
94,94,"Michael Letzig",88,0.57,50,88,"3PuttsperRound",2008
94,94,"John Merrick",98,0.57,56,98,"3PuttsperRound",2008
94,94,"Ryan Moore",72,0.57,41,72,"3PuttsperRound",2008
94,94,"Brandt Snedeker",85,0.57,48,84,"3PuttsperRound",2008
94,94,"Charlie Wi",97,0.57,55,97,"3PuttsperRound",2008
94,94,"YE Yang",89,0.57,51,89,"3PuttsperRound",2008
101,101,"Lee Janzen",89,0.56,50,89,"3PuttsperRound",2008
101,101,"Rocco Mediate",87,0.56,49,87,"3PuttsperRound",2008
101,101,"Kevin Na",97,0.56,54,97,"3PuttsperRound",2008
101,101,"Heath Slocum",104,0.56,58,104,"3PuttsperRound",2008
105,105,"Brad Adamonis",87,0.55,48,87,"3PuttsperRound",2008
105,105,"Jim McGovern",75,0.55,41,75,"3PuttsperRound",2008
105,105,"Brenden Pappas",66,0.55,36,66,"3PuttsperRound",2008
108,108,"Ryan Armour",87,0.54,47,87,"3PuttsperRound",2008
108,108,"Mathew Goggin",91,0.54,49,91,"3PuttsperRound",2008
108,108,"Dudley Hart",74,0.54,40,74,"3PuttsperRound",2008
108,108,"Freddie Jacobson",78,0.54,42,78,"3PuttsperRound",2008
108,108,"Sean OHair",81,0.54,44,81,"3PuttsperRound",2008
108,108,"Tom Pernice Jr",104,0.54,56,104,"3PuttsperRound",2008
108,108,"Vijay Singh",82,0.54,42,78,"3PuttsperRound",2008
108,108,"Kyle Thompson",70,0.54,38,70,"3PuttsperRound",2008
108,108,"David Toms",70,0.54,37,68,"3PuttsperRound",2008
108,108,"Scott Verplank",82,0.54,44,81,"3PuttsperRound",2008
118,118,"Michael Allen",91,0.53,48,91,"3PuttsperRound",2008
118,118,"Alex Cejka",75,0.53,40,75,"3PuttsperRound",2008
118,118,"Carlos Franco",73,0.53,39,73,"3PuttsperRound",2008
118,118,"Lucas Glover",91,0.53,48,91,"3PuttsperRound",2008
118,118,"Tim Herron",97,0.53,51,97,"3PuttsperRound",2008
118,118,"Charles Howell III",101,0.53,52,99,"3PuttsperRound",2008
118,118,"Richard Johnson",77,0.53,41,77,"3PuttsperRound",2008
118,118,"Joe Ogilvie",100,0.53,53,100,"3PuttsperRound",2008
118,118,"Vaughn Taylor",103,0.53,55,103,"3PuttsperRound",2008
118,118,"Camilo Villegas",79,0.53,41,78,"3PuttsperRound",2008
128,128,"Bob Estes",90,0.52,47,90,"3PuttsperRound",2008
128,128,"Ryan Palmer",69,0.52,36,69,"3PuttsperRound",2008
128,128,"Carl Pettersson",110,0.52,57,110,"3PuttsperRound",2008
128,128,"Tom Scherrer",56,0.52,29,56,"3PuttsperRound",2008
132,132,"JP Hayes",67,0.51,34,67,"3PuttsperRound",2008
132,132,"JJ Henry",108,0.51,55,108,"3PuttsperRound",2008
132,132,"Cliff Kresge",84,0.51,43,84,"3PuttsperRound",2008
132,132,"Stephen Leaney",53,0.51,27,53,"3PuttsperRound",2008
132,132,"Brett Rumford",72,0.51,37,72,"3PuttsperRound",2008
132,132,"Jimmy Walker",73,0.51,37,73,"3PuttsperRound",2008
132,132,"Dean Wilson",109,0.51,56,109,"3PuttsperRound",2008
139,139,"Ben Crane",86,0.5,43,86,"3PuttsperRound",2008
139,139,"John Huston",56,0.5,28,56,"3PuttsperRound",2008
139,139,"Dustin Johnson",92,0.5,46,92,"3PuttsperRound",2008
139,139,"Kevin Stadler",90,0.5,45,90,"3PuttsperRound",2008
139,139,"Mark Wilson",107,0.5,54,107,"3PuttsperRound",2008
144,144,"KJ Choi",74,0.49,34,70,"3PuttsperRound",2008
144,144,"Greg Kraft",63,0.49,31,63,"3PuttsperRound",2008
144,144,"Phil Mickelson",80,0.49,38,78,"3PuttsperRound",2008
144,144,"Ian Poulter",51,0.49,24,49,"3PuttsperRound",2008
144,144,"Bob Sowards",61,0.49,30,61,"3PuttsperRound",2008
144,144,"Scott Sterling",89,0.49,44,89,"3PuttsperRound",2008
150,150,"Stuart Appleby",87,0.48,40,84,"3PuttsperRound",2008
150,150,"Jason Day",81,0.48,39,81,"3PuttsperRound",2008
150,150,"Bill Haas",99,0.48,48,99,"3PuttsperRound",2008
150,150,"Padraig Harrington",52,0.48,24,50,"3PuttsperRound",2008
150,150,"Zach Johnson",85,0.48,40,84,"3PuttsperRound",2008
155,155,"Steve Stricker",75,0.47,34,72,"3PuttsperRound",2008
157,157,"Stephen Ames",83,0.46,38,82,"3PuttsperRound",2008
157,157,"Paul Claxton",63,0.46,29,63,"3PuttsperRound",2008
157,157,"Jin Park",85,0.46,39,85,"3PuttsperRound",2008
157,157,"Jeff Quinney",87,0.46,40,87,"3PuttsperRound",2008
161,161,"Eric Axley",113,0.45,51,113,"3PuttsperRound",2008
161,161,"Brad Elder",67,0.45,30,67,"3PuttsperRound",2008
161,161,"Jerry Kelly",89,0.45,40,88,"3PuttsperRound",2008
161,161,"Doug LaBelle II",65,0.45,29,65,"3PuttsperRound",2008
161,161,"Marc Turnesa",87,0.45,39,87,"3PuttsperRound",2008
166,166,"Jim Furyk",95,0.44,41,94,"3PuttsperRound",2008
166,166,"Justin Leonard",101,0.44,42,95,"3PuttsperRound",2008
166,166,"Shigeki Maruyama",50,0.44,22,50,"3PuttsperRound",2008
166,166,"Nick OHern",82,0.44,35,80,"3PuttsperRound",2008
170,170,"Stewart Cink",87,0.43,35,81,"3PuttsperRound",2008
170,170,"Steve Elkington",84,0.43,36,84,"3PuttsperRound",2008
170,170,"Matt Kuchar",88,0.43,38,88,"3PuttsperRound",2008
170,170,"Brett Quigley",80,0.43,34,80,"3PuttsperRound",2008
170,170,"Mike Weir",88,0.43,37,87,"3PuttsperRound",2008
175,175,"Todd Hamilton",92,0.42,39,92,"3PuttsperRound",2008
175,175,"Parker McLachlin",88,0.42,37,88,"3PuttsperRound",2008
175,175,"Geoff Ogilvy",65,0.42,27,64,"3PuttsperRound",2008
175,175,"Corey Pavin",69,0.42,29,69,"3PuttsperRound",2008
179,179,"Gavin Coles",54,0.41,22,54,"3PuttsperRound",2008
179,179,"James Driscoll",85,0.41,35,85,"3PuttsperRound",2008
179,179,"Ryuji Imada",80,0.41,33,80,"3PuttsperRound",2008
179,179,"Patrick Sheehan",124,0.41,51,124,"3PuttsperRound",2008
183,183,"Alejandro Canizares",52,0.4,21,52,"3PuttsperRound",2008
184,184,"Ben Curtis",80,0.39,31,80,"3PuttsperRound",2008
184,184,"Ken Duke",116,0.39,45,116,"3PuttsperRound",2008
184,184,"John Mallinger",95,0.39,37,95,"3PuttsperRound",2008
184,184,"Tim Wilkinson",95,0.39,37,95,"3PuttsperRound",2008
188,188,"Marco Dawson",64,0.38,24,64,"3PuttsperRound",2008
189,189,"Shane Bertsch",96,0.36,35,96,"3PuttsperRound",2008
190,190,"Chad Collins",72,0.35,25,72,"3PuttsperRound",2008
190,190,"Chris Riley",51,0.35,18,51,"3PuttsperRound",2008
192,192,"Brian Gay",102,0.33,34,102,"3PuttsperRound",2008
193,193,"Aaron Baddeley",76,0.32,23,73,"3PuttsperRound",2008
194,194,"Daniel Chopra",84,0.31,26,83,"3PuttsperRound",2008
194,194,"Bob Tway",70,0.31,22,70,"3PuttsperRound",2008
196,196,"Glen Day",64,0.3,19,64,"3PuttsperRound",2008
197,197,"Craig Kanada",65,0.29,19,65,"3PuttsperRound",2008
