"AveragePuttingDistanceGIR1Putts_RANKTHISWEEK_2007","AveragePuttingDistanceGIR1Putts_RANKLASTWEEK_2007","AveragePuttingDistanceGIR1Putts_PLAYERNAME_2007","AveragePuttingDistanceGIR1Putts_ROUNDS_2007","AveragePuttingDistanceGIR1Putts_AVG_2007","AveragePuttingDistanceGIR1Putts_DISTANCEFEET_2007","AveragePuttingDistanceGIR1Putts_TOTALPUTTS_2007","stat_name","year"
92,92,"Tripp Isenhour",86,NA,2142.583,201,"AveragePuttingDistanceGIR1Putts",2007
92,92,"Freddie Jacobson",70,NA,2608,244,"AveragePuttingDistanceGIR1Putts",2007
92,92,"Tom Lehman",62,NA,1594.917,149,"AveragePuttingDistanceGIR1Putts",2007
92,92,"Steve Lowery",74,NA,2256.667,211,"AveragePuttingDistanceGIR1Putts",2007
92,92,"Kevin Na",84,NA,2662.667,249,"AveragePuttingDistanceGIR1Putts",2007
92,92,"Sean OHair",98,NA,2948.25,277,"AveragePuttingDistanceGIR1Putts",2007
92,92,"Jose Maria Olazabal",52,NA,1106.583,104,"AveragePuttingDistanceGIR1Putts",2007
92,92,"Rory Sabbatini",81,NA,2208.833,207,"AveragePuttingDistanceGIR1Putts",2007
92,92,"John Senden",97,NA,2627.833,246,"AveragePuttingDistanceGIR1Putts",2007
92,92,"Charles Warren",101,NA,3121.333,292,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Jason Bohn",57,NA,1614,152,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Craig Bowden",78,NA,2231,210,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Joe Durant",88,NA,2010.583,190,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Lucas Glover",98,NA,2649.917,250,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Scott Gutschewski",67,NA,1686.75,159,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Doug LaBelle II",104,NA,2526.333,239,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Daisuke Maruyama",86,NA,2323.583,220,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Rocco Mediate",72,NA,2238.333,212,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Pat Perez",84,NA,2174.917,206,"AveragePuttingDistanceGIR1Putts",2007
106,106,"Bob Tway",103,NA,2676.167,252,"AveragePuttingDistanceGIR1Putts",2007
116,116,"DJ Brigman",67,NA,1655.25,158,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Marco Dawson",73,NA,2040.083,194,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Brendon de Jonge",76,NA,2248.583,215,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Bob Estes",88,NA,2885.417,275,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Brian Gay",107,NA,3253.167,309,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Anders Hansen",55,NA,1020.417,97,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Padraig Harrington",64,NA,1605.917,153,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Kent Jones",97,NA,2900.333,276,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Jerry Kelly",101,NA,2429.417,232,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Kenny Perry",83,NA,2358.75,224,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Vaughn Taylor",91,NA,2571.917,244,"AveragePuttingDistanceGIR1Putts",2007
116,116,"Duffy Waldorf",69,NA,1752.417,167,"AveragePuttingDistanceGIR1Putts",2007
128,128,"Harrison Frazar",88,NA,2239,215,"AveragePuttingDistanceGIR1Putts",2007
128,128,"Jim Furyk",84,NA,2275.75,218,"AveragePuttingDistanceGIR1Putts",2007
128,128,"Paul Gow",70,NA,1662.417,159,"AveragePuttingDistanceGIR1Putts",2007
128,128,"Peter Lonard",85,NA,2148.583,207,"AveragePuttingDistanceGIR1Putts",2007
128,128,"Arron Oberholser",69,NA,1733.5,167,"AveragePuttingDistanceGIR1Putts",2007
128,128,"Kevin Sutherland",85,NA,1921.5,185,"AveragePuttingDistanceGIR1Putts",2007
128,128,"Camilo Villegas",82,NA,2347.083,225,"AveragePuttingDistanceGIR1Putts",2007
135,135,"KJ Choi",87,NA,2293.25,222,"AveragePuttingDistanceGIR1Putts",2007
135,135,"Nathan Green",103,NA,2805.75,272,"AveragePuttingDistanceGIR1Putts",2007
135,135,"Jeff Overton",60,NA,1742.417,169,"AveragePuttingDistanceGIR1Putts",2007
135,135,"Ryan Palmer",91,NA,2445.75,237,"AveragePuttingDistanceGIR1Putts",2007
135,135,"Carl Pettersson",111,NA,3140,304,"AveragePuttingDistanceGIR1Putts",2007
135,135,"Johnson Wagner",97,NA,2670.833,258,"AveragePuttingDistanceGIR1Putts",2007
135,135,"Boo Weekley",101,NA,2383.167,231,"AveragePuttingDistanceGIR1Putts",2007
142,142,"Tom Johnson",74,NA,1838.167,180,"AveragePuttingDistanceGIR1Putts",2007
142,142,"Geoff Ogilvy",84,NA,2086,203,"AveragePuttingDistanceGIR1Putts",2007
142,142,"Ted Purdy",102,NA,2482.833,242,"AveragePuttingDistanceGIR1Putts",2007
142,142,"Brandt Snedeker",105,NA,2635.5,258,"AveragePuttingDistanceGIR1Putts",2007
142,142,"Chris Tidland",59,NA,1385.5,135,"AveragePuttingDistanceGIR1Putts",2007
147,147,"Cameron Beckman",96,NA,2799.083,275,"AveragePuttingDistanceGIR1Putts",2007
147,147,"David Branshaw",83,NA,1997.417,196,"AveragePuttingDistanceGIR1Putts",2007
147,147,"Chris Couch",76,NA,2097.5,207,"AveragePuttingDistanceGIR1Putts",2007
147,147,"Ken Duke",112,NA,2913.25,287,"AveragePuttingDistanceGIR1Putts",2007
147,147,"Steve Marino",106,NA,2785.833,274,"AveragePuttingDistanceGIR1Putts",2007
147,147,"Bo Van Pelt",104,NA,2975.917,292,"AveragePuttingDistanceGIR1Putts",2007
147,147,"Brett Wetterich",88,NA,2278.833,224,"AveragePuttingDistanceGIR1Putts",2007
154,154,"Chris DiMarco",79,NA,1665.417,165,"AveragePuttingDistanceGIR1Putts",2007
154,154,"Mathias Gronberg",95,NA,2661.417,265,"AveragePuttingDistanceGIR1Putts",2007
154,154,"Bill Haas",93,NA,2420.667,241,"AveragePuttingDistanceGIR1Putts",2007
154,154,"Brett Quigley",79,NA,1747.25,173,"AveragePuttingDistanceGIR1Putts",2007
154,154,"Justin Rose",63,NA,1395,138,"AveragePuttingDistanceGIR1Putts",2007
159,159,"Jason Gore",86,NA,2423.833,243,"AveragePuttingDistanceGIR1Putts",2007
159,159,"Cliff Kresge",107,NA,2821.5,281,"AveragePuttingDistanceGIR1Putts",2007
159,159,"John Merrick",92,NA,2498.083,249,"AveragePuttingDistanceGIR1Putts",2007
159,159,"Steve Stricker",81,NA,2242.583,224,"AveragePuttingDistanceGIR1Putts",2007
159,159,"DJ Trahan",99,NA,2587.75,258,"AveragePuttingDistanceGIR1Putts",2007
159,159,"Steve Wheatcroft",73,NA,1724.5,173,"AveragePuttingDistanceGIR1Putts",2007
165,165,"Craig Barlow",52,NA,1279.333,129,"AveragePuttingDistanceGIR1Putts",2007
165,165,"John Daly",59,NA,1558.917,157,"AveragePuttingDistanceGIR1Putts",2007
165,165,"JJ Henry",86,NA,2065.333,209,"AveragePuttingDistanceGIR1Putts",2007
165,165,"Charley Hoffman",97,NA,2573.167,260,"AveragePuttingDistanceGIR1Putts",2007
165,165,"Ryuji Imada",104,NA,3005.917,302,"AveragePuttingDistanceGIR1Putts",2007
165,165,"Anthony Kim",93,NA,2550.333,257,"AveragePuttingDistanceGIR1Putts",2007
165,165,"Kirk Triplett",77,NA,1875.833,189,"AveragePuttingDistanceGIR1Putts",2007
165,165,"Nick Watney",87,NA,2050.417,206,"AveragePuttingDistanceGIR1Putts",2007
173,173,"Kyle Reifers",71,NA,1627,166,"AveragePuttingDistanceGIR1Putts",2007
174,174,"Bubba Dickerson",51,NA,1119.333,115,"AveragePuttingDistanceGIR1Putts",2007
174,174,"Nick OHern",72,NA,1537.167,157,"AveragePuttingDistanceGIR1Putts",2007
174,174,"Scott Verplank",82,NA,1818.583,186,"AveragePuttingDistanceGIR1Putts",2007
174,174,"Bubba Watson",80,NA,1985.917,204,"AveragePuttingDistanceGIR1Putts",2007
178,178,"Woody Austin",95,NA,2547.917,263,"AveragePuttingDistanceGIR1Putts",2007
178,178,"Matt Kuchar",85,NA,1896.25,197,"AveragePuttingDistanceGIR1Putts",2007
178,178,"Jaco Van Zyl",51,NA,1101,114,"AveragePuttingDistanceGIR1Putts",2007
181,181,"Aaron Baddeley",83,NA,2102.5,219,"AveragePuttingDistanceGIR1Putts",2007
181,181,"Jose Coceres",50,NA,1054.25,110,"AveragePuttingDistanceGIR1Putts",2007
181,181,"JB Holmes",71,NA,1831.167,191,"AveragePuttingDistanceGIR1Putts",2007
181,181,"Hunter Mahan",91,NA,2087.917,218,"AveragePuttingDistanceGIR1Putts",2007
181,181,"John Rollins",102,NA,2397.333,250,"AveragePuttingDistanceGIR1Putts",2007
186,186,"Todd Hamilton",76,NA,1418.917,149,"AveragePuttingDistanceGIR1Putts",2007
187,187,"Retief Goosen",50,NA,760.833,81,"AveragePuttingDistanceGIR1Putts",2007
187,187,"Ian Poulter",63,NA,1074.833,114,"AveragePuttingDistanceGIR1Putts",2007
189,189,"Vijay Singh",102,NA,2590.917,277,"AveragePuttingDistanceGIR1Putts",2007
190,190,"Brian Bateman",55,NA,1092,118,"AveragePuttingDistanceGIR1Putts",2007
190,190,"Adam Scott",69,NA,1857.833,201,"AveragePuttingDistanceGIR1Putts",2007
190,190,"Darron Stiles",65,NA,1432.167,155,"AveragePuttingDistanceGIR1Putts",2007
190,190,"Jay Williamson",50,NA,1400.25,152,"AveragePuttingDistanceGIR1Putts",2007
194,194,"Alex Cejka",80,NA,2218.583,241,"AveragePuttingDistanceGIR1Putts",2007
194,194,"Mike Weir",82,NA,1692.417,185,"AveragePuttingDistanceGIR1Putts",2007
196,196,"Phil Mickelson",73,NA,1516.333,168,"AveragePuttingDistanceGIR1Putts",2007
