"Approach275yardsRTP_RANKTHISWEEK_2012","Approach275yardsRTP_RANKLASTWEEK_2012","Approach275yardsRTP_PLAYERNAME_2012","Approach275yardsRTP_ROUNDS_2012","Approach275yardsRTP_AVGRTP_2012","stat_name","year"
28,28,"Ben Curtis",62,-0.667,"Approach275yardsRTP",2012
28,28,"Robert Garrigus",89,-0.667,"Approach275yardsRTP",2012
28,28,"Davis Love III",64,-0.667,"Approach275yardsRTP",2012
31,31,"Kevin Chappell",91,-0.636,"Approach275yardsRTP",2012
31,31,"Charles Howell III",98,-0.636,"Approach275yardsRTP",2012
33,33,"Matt Kuchar",86,-0.625,"Approach275yardsRTP",2012
33,33,"Heath Slocum",93,-0.625,"Approach275yardsRTP",2012
33,33,"Michael Thompson",80,-0.625,"Approach275yardsRTP",2012
36,36,"Tom Gillis",75,-0.615,"Approach275yardsRTP",2012
36,36,"Richard Lee",71,-0.615,"Approach275yardsRTP",2012
38,38,"Gary Christian",91,-0.6,"Approach275yardsRTP",2012
38,38,"Jason Day",57,-0.6,"Approach275yardsRTP",2012
38,38,"Nathan Green",73,-0.6,"Approach275yardsRTP",2012
38,38,"Padraig Harrington",67,-0.6,"Approach275yardsRTP",2012
38,38,"Patrick Sheehan",58,-0.6,"Approach275yardsRTP",2012
43,43,"Harris English",98,-0.591,"Approach275yardsRTP",2012
44,44,"Kris Blanks",65,-0.588,"Approach275yardsRTP",2012
44,44,"Roberto Castro",92,-0.588,"Approach275yardsRTP",2012
46,46,"Robert Allenby",76,-0.583,"Approach275yardsRTP",2012
46,46,"Brian Harman",101,-0.583,"Approach275yardsRTP",2012
46,46,"Ted Potter Jr",77,-0.583,"Approach275yardsRTP",2012
49,49,"Jason Dufner",83,-0.571,"Approach275yardsRTP",2012
49,49,"Matt Jones",53,-0.571,"Approach275yardsRTP",2012
51,51,"Miguel Angel Carballo",73,-0.556,"Approach275yardsRTP",2012
51,51,"Bud Cauley",99,-0.556,"Approach275yardsRTP",2012
51,51,"Tommy Gainey",98,-0.556,"Approach275yardsRTP",2012
51,51,"Rory McIlroy",60,-0.556,"Approach275yardsRTP",2012
51,51,"Brendon Todd",78,-0.556,"Approach275yardsRTP",2012
51,51,"Bo Van Pelt",84,-0.556,"Approach275yardsRTP",2012
57,57,"Blake Adams",107,-0.545,"Approach275yardsRTP",2012
57,57,"Tim Herron",88,-0.545,"Approach275yardsRTP",2012
57,57,"Billy Horschel",63,-0.545,"Approach275yardsRTP",2012
60,60,"Ernie Els",80,-0.538,"Approach275yardsRTP",2012
60,60,"Derek Lamely",64,-0.538,"Approach275yardsRTP",2012
62,62,"Jonathan Byrd",69,-0.533,"Approach275yardsRTP",2012
62,62,"Greg Owen",90,-0.533,"Approach275yardsRTP",2012
62,62,"Carl Pettersson",92,-0.533,"Approach275yardsRTP",2012
62,62,"Nick Watney",97,-0.533,"Approach275yardsRTP",2012
66,66,"Rickie Fowler",84,-0.526,"Approach275yardsRTP",2012
67,67,"Webb Simpson",77,-0.524,"Approach275yardsRTP",2012
68,68,"John Senden",81,-0.517,"Approach275yardsRTP",2012
69,69,"Stephen Ames",54,-0.5,"Approach275yardsRTP",2012
69,69,"Mark Anderson",75,-0.5,"Approach275yardsRTP",2012
69,69,"Ricky Barnes",92,-0.5,"Approach275yardsRTP",2012
69,69,"KJ Choi",71,-0.5,"Approach275yardsRTP",2012
69,69,"Brian Gay",91,-0.5,"Approach275yardsRTP",2012
69,69,"Danny Lee",74,-0.5,"Approach275yardsRTP",2012
69,69,"Bill Lunde",83,-0.5,"Approach275yardsRTP",2012
69,69,"William McGirt",96,-0.5,"Approach275yardsRTP",2012
69,69,"Bryce Molder",83,-0.5,"Approach275yardsRTP",2012
69,69,"Jeff Overton",101,-0.5,"Approach275yardsRTP",2012
69,69,"Tom Pernice Jr",62,-0.5,"Approach275yardsRTP",2012
69,69,"Rory Sabbatini",84,-0.5,"Approach275yardsRTP",2012
69,69,"Adam Scott",59,-0.5,"Approach275yardsRTP",2012
69,69,"Josh Teater",97,-0.5,"Approach275yardsRTP",2012
69,69,"Kyle Thompson",51,-0.5,"Approach275yardsRTP",2012
69,69,"Johnson Wagner",88,-0.5,"Approach275yardsRTP",2012
85,85,"Bill Haas",79,-0.48,"Approach275yardsRTP",2012
86,86,"Sergio Garcia",57,-0.474,"Approach275yardsRTP",2012
87,87,"Mark Wilson",84,-0.467,"Approach275yardsRTP",2012
88,88,"DA Points",88,-0.462,"Approach275yardsRTP",2012
88,88,"Kyle Reifers",86,-0.462,"Approach275yardsRTP",2012
88,88,"Kevin Streelman",89,-0.462,"Approach275yardsRTP",2012
88,88,"Daniel Summerhays",81,-0.462,"Approach275yardsRTP",2012
92,92,"Marc Leishman",84,-0.455,"Approach275yardsRTP",2012
93,93,"Brandt Snedeker",81,-0.45,"Approach275yardsRTP",2012
93,93,"Cameron Tringale",88,-0.45,"Approach275yardsRTP",2012
93,93,"Boo Weekley",74,-0.45,"Approach275yardsRTP",2012
96,96,"Freddie Jacobson",61,-0.444,"Approach275yardsRTP",2012
96,96,"George McNeill",85,-0.444,"Approach275yardsRTP",2012
96,96,"Kyle Stanley",86,-0.444,"Approach275yardsRTP",2012
96,96,"DJ Trahan",73,-0.444,"Approach275yardsRTP",2012
100,100,"John Huh",99,-0.435,"Approach275yardsRTP",2012
101,101,"Chris Couch",61,-0.429,"Approach275yardsRTP",2012
101,101,"Rocco Mediate",70,-0.429,"Approach275yardsRTP",2012
101,101,"Phil Mickelson",79,-0.429,"Approach275yardsRTP",2012
101,101,"Ian Poulter",57,-0.429,"Approach275yardsRTP",2012
101,101,"Dicky Pride",62,-0.429,"Approach275yardsRTP",2012
106,106,"Brian Davis",91,-0.417,"Approach275yardsRTP",2012
106,106,"Ryuji Imada",78,-0.417,"Approach275yardsRTP",2012
106,106,"Sung Kang",75,-0.417,"Approach275yardsRTP",2012
106,106,"John Merrick",83,-0.417,"Approach275yardsRTP",2012
110,110,"Matt Every",80,-0.412,"Approach275yardsRTP",2012
110,110,"Martin Flores",95,-0.412,"Approach275yardsRTP",2012
110,110,"JJ Killeen",101,-0.412,"Approach275yardsRTP",2012
110,110,"Louis Oosthuizen",65,-0.412,"Approach275yardsRTP",2012
114,114,"Stuart Appleby",75,-0.4,"Approach275yardsRTP",2012
114,114,"Jim Furyk",85,-0.4,"Approach275yardsRTP",2012
114,114,"Trevor Immelman",76,-0.4,"Approach275yardsRTP",2012
117,117,"Brendon de Jonge",115,-0.389,"Approach275yardsRTP",2012
118,118,"Brandt Jobe",57,-0.385,"Approach275yardsRTP",2012
118,118,"Zach Johnson",95,-0.385,"Approach275yardsRTP",2012
118,118,"Gary Woodland",70,-0.385,"Approach275yardsRTP",2012
121,121,"Rod Pampling",88,-0.381,"Approach275yardsRTP",2012
122,122,"Tommy Biershenk",74,-0.375,"Approach275yardsRTP",2012
122,122,"Jonas Blixt",72,-0.375,"Approach275yardsRTP",2012
122,122,"Angel Cabrera",54,-0.375,"Approach275yardsRTP",2012
122,122,"Russell Knox",72,-0.375,"Approach275yardsRTP",2012
126,126,"Charl Schwartzel",56,-0.364,"Approach275yardsRTP",2012
127,127,"Camilo Villegas",79,-0.357,"Approach275yardsRTP",2012
128,128,"Vijay Singh",99,-0.346,"Approach275yardsRTP",2012
129,129,"Cameron Beckman",81,-0.333,"Approach275yardsRTP",2012
129,129,"Marco Dawson",60,-0.333,"Approach275yardsRTP",2012
129,129,"Stephen Gangluff",57,-0.333,"Approach275yardsRTP",2012
129,129,"Mathew Goggin",65,-0.333,"Approach275yardsRTP",2012
129,129,"Billy Hurley III",70,-0.333,"Approach275yardsRTP",2012
129,129,"Troy Matteson",100,-0.333,"Approach275yardsRTP",2012
129,129,"Chez Reavie",83,-0.333,"Approach275yardsRTP",2012
129,129,"David Toms",60,-0.333,"Approach275yardsRTP",2012
129,129,"Lee Westwood",60,-0.333,"Approach275yardsRTP",2012
138,138,"James Driscoll",83,-0.318,"Approach275yardsRTP",2012
139,139,"Billy Mayfair",90,-0.316,"Approach275yardsRTP",2012
139,139,"Kevin Na",80,-0.316,"Approach275yardsRTP",2012
141,141,"Ben Crane",73,-0.313,"Approach275yardsRTP",2012
142,142,"Matt Bettencourt",80,-0.308,"Approach275yardsRTP",2012
142,142,"Chad Campbell",84,-0.308,"Approach275yardsRTP",2012
144,144,"Bob Estes",78,-0.3,"Approach275yardsRTP",2012
145,145,"Henrik Stenson",51,-0.294,"Approach275yardsRTP",2012
146,146,"John Daly",50,-0.286,"Approach275yardsRTP",2012
146,146,"Martin Laird",77,-0.286,"Approach275yardsRTP",2012
146,146,"Ryan Moore",89,-0.286,"Approach275yardsRTP",2012
146,146,"Justin Rose",69,-0.286,"Approach275yardsRTP",2012
146,146,"Jhonattan Vegas",77,-0.286,"Approach275yardsRTP",2012
151,151,"YE Yang",64,-0.273,"Approach275yardsRTP",2012
152,152,"Spencer Levin",81,-0.267,"Approach275yardsRTP",2012
152,152,"Hunter Mahan",88,-0.267,"Approach275yardsRTP",2012
154,154,"Charley Hoffman",88,-0.261,"Approach275yardsRTP",2012
155,155,"Bobby Gates",87,-0.25,"Approach275yardsRTP",2012
155,155,"Garth Mulroy",59,-0.25,"Approach275yardsRTP",2012
157,157,"David Mathis",83,-0.231,"Approach275yardsRTP",2012
157,157,"Kevin Stadler",85,-0.231,"Approach275yardsRTP",2012
157,157,"Chris Stroud",86,-0.231,"Approach275yardsRTP",2012
160,160,"Chris DiMarco",83,-0.222,"Approach275yardsRTP",2012
161,161,"Stewart Cink",71,-0.2,"Approach275yardsRTP",2012
161,161,"Kevin Kisner",69,-0.2,"Approach275yardsRTP",2012
161,161,"Steve Wheatcroft",56,-0.2,"Approach275yardsRTP",2012
164,164,"Hunter Haas",69,-0.188,"Approach275yardsRTP",2012
165,165,"Jerry Kelly",84,-0.182,"Approach275yardsRTP",2012
165,165,"Sean OHair",84,-0.182,"Approach275yardsRTP",2012
165,165,"Brendan Steele",77,-0.182,"Approach275yardsRTP",2012
168,168,"Seung Yul Noh",105,-0.176,"Approach275yardsRTP",2012
169,169,"Will Claxton",99,-0.174,"Approach275yardsRTP",2012
170,170,"Jason Kokrak",79,-0.167,"Approach275yardsRTP",2012
170,170,"Ryan Palmer",81,-0.167,"Approach275yardsRTP",2012
172,172,"John Rollins",81,-0.133,"Approach275yardsRTP",2012
173,173,"Erik Compton",81,-0.125,"Approach275yardsRTP",2012
173,173,"David Hearn",95,-0.125,"Approach275yardsRTP",2012
173,173,"Alexandre Rocha",62,-0.125,"Approach275yardsRTP",2012
173,173,"Andres Romero",68,-0.125,"Approach275yardsRTP",2012
173,173,"Jimmy Walker",101,-0.125,"Approach275yardsRTP",2012
178,178,"Scott Brown",65,-0.1,"Approach275yardsRTP",2012
179,179,"Arjun Atwal",79,-0.091,"Approach275yardsRTP",2012
179,179,"JJ Henry",93,-0.091,"Approach275yardsRTP",2012
181,181,"Jason Bohn",81,0,"Approach275yardsRTP",2012
181,181,"Michael Bradley",63,0,"Approach275yardsRTP",2012
181,181,"Scott Dunlap",57,0,"Approach275yardsRTP",2012
181,181,"Harrison Frazar",56,0,"Approach275yardsRTP",2012
181,181,"Ryo Ishikawa",54,0,"Approach275yardsRTP",2012
181,181,"Troy Kelly",68,0,"Approach275yardsRTP",2012
181,181,"Colt Knost",79,0,"Approach275yardsRTP",2012
181,181,"John Mallinger",74,0,"Approach275yardsRTP",2012
181,181,"Graeme McDowell",55,0,"Approach275yardsRTP",2012
181,181,"Roland Thatcher",55,0,"Approach275yardsRTP",2012
191,191,"Justin Leonard",79,0.4,"Approach275yardsRTP",2012
