"Back9Round4ScoringAverage_RANKTHISWEEK_2012","Back9Round4ScoringAverage_RANKLASTWEEK_2012","Back9Round4ScoringAverage_PLAYERNAME_2012","Back9Round4ScoringAverage__2012","Back9Round4ScoringAverage_AVG_2012","Back9Round4ScoringAverage_TOTALSTROKES_2012","Back9Round4ScoringAverage_TOTALROUNDS_2012","stat_name","year"
47,47,"Kevin Kisner",NA,35.44,319,9,"Back9Round4ScoringAverage",2012
47,47,"Brandt Snedeker",NA,35.44,638,18,"Back9Round4ScoringAverage",2012
51,51,"David Mathis",NA,35.45,390,11,"Back9Round4ScoringAverage",2012
52,52,"Sergio Garcia",NA,35.46,461,13,"Back9Round4ScoringAverage",2012
52,52,"Vaughn Taylor",NA,35.46,461,13,"Back9Round4ScoringAverage",2012
54,54,"Robert Allenby",NA,35.5,355,10,"Back9Round4ScoringAverage",2012
54,54,"Stuart Appleby",NA,35.5,426,12,"Back9Round4ScoringAverage",2012
54,54,"John Huh",NA,35.5,781,22,"Back9Round4ScoringAverage",2012
54,54,"Jason Kokrak",NA,35.5,355,10,"Back9Round4ScoringAverage",2012
58,58,"Bud Cauley",NA,35.52,746,21,"Back9Round4ScoringAverage",2012
59,59,"George McNeill",NA,35.53,604,17,"Back9Round4ScoringAverage",2012
59,59,"Kyle Stanley",NA,35.53,533,15,"Back9Round4ScoringAverage",2012
59,59,"Camilo Villegas",NA,35.53,533,15,"Back9Round4ScoringAverage",2012
62,62,"Louis Oosthuizen",NA,35.54,462,13,"Back9Round4ScoringAverage",2012
63,63,"Jason Dufner",NA,35.55,711,20,"Back9Round4ScoringAverage",2012
63,63,"Russell Knox",NA,35.55,391,11,"Back9Round4ScoringAverage",2012
65,65,"JJ Henry",NA,35.56,569,16,"Back9Round4ScoringAverage",2012
66,66,"Jonas Blixt",NA,35.57,498,14,"Back9Round4ScoringAverage",2012
66,66,"Scott Dunlap",NA,35.57,249,7,"Back9Round4ScoringAverage",2012
66,66,"John Merrick",NA,35.57,498,14,"Back9Round4ScoringAverage",2012
69,69,"Brendon de Jonge",NA,35.58,925,26,"Back9Round4ScoringAverage",2012
69,69,"Scott Piercy",NA,35.58,676,19,"Back9Round4ScoringAverage",2012
71,71,"Steve Wheatcroft",NA,35.6,178,5,"Back9Round4ScoringAverage",2012
72,72,"John Senden",NA,35.61,641,18,"Back9Round4ScoringAverage",2012
73,73,"John Rollins",NA,35.62,463,13,"Back9Round4ScoringAverage",2012
73,73,"Jhonattan Vegas",NA,35.62,463,13,"Back9Round4ScoringAverage",2012
75,75,"Brian Gay",NA,35.63,570,16,"Back9Round4ScoringAverage",2012
76,76,"Ian Poulter",NA,35.64,499,14,"Back9Round4ScoringAverage",2012
77,77,"Ricky Barnes",NA,35.65,606,17,"Back9Round4ScoringAverage",2012
78,78,"Mark Anderson",NA,35.67,428,12,"Back9Round4ScoringAverage",2012
78,78,"Kris Blanks",NA,35.67,321,9,"Back9Round4ScoringAverage",2012
78,78,"KJ Choi",NA,35.67,535,15,"Back9Round4ScoringAverage",2012
78,78,"Daniel Chopra",NA,35.67,214,6,"Back9Round4ScoringAverage",2012
78,78,"Troy Kelly",NA,35.67,321,9,"Back9Round4ScoringAverage",2012
78,78,"John Mallinger",NA,35.67,428,12,"Back9Round4ScoringAverage",2012
78,78,"Greg Owen",NA,35.67,642,18,"Back9Round4ScoringAverage",2012
85,85,"Sean OHair",NA,35.68,678,19,"Back9Round4ScoringAverage",2012
86,86,"Dustin Johnson",NA,35.69,571,16,"Back9Round4ScoringAverage",2012
87,87,"Keegan Bradley",NA,35.7,714,20,"Back9Round4ScoringAverage",2012
88,88,"Harrison Frazar",NA,35.71,250,7,"Back9Round4ScoringAverage",2012
88,88,"Troy Matteson",NA,35.71,607,17,"Back9Round4ScoringAverage",2012
88,88,"Patrick Sheehan",NA,35.71,250,7,"Back9Round4ScoringAverage",2012
91,91,"Phil Mickelson",NA,35.72,643,18,"Back9Round4ScoringAverage",2012
92,92,"Danny Lee",NA,35.73,393,11,"Back9Round4ScoringAverage",2012
92,92,"Mark Wilson",NA,35.73,536,15,"Back9Round4ScoringAverage",2012
94,94,"Jim Furyk",NA,35.74,679,19,"Back9Round4ScoringAverage",2012
95,95,"Carl Pettersson",NA,35.75,715,20,"Back9Round4ScoringAverage",2012
95,95,"Heath Slocum",NA,35.75,572,16,"Back9Round4ScoringAverage",2012
97,97,"Hunter Haas",NA,35.78,322,9,"Back9Round4ScoringAverage",2012
97,97,"Kevin Streelman",NA,35.78,644,18,"Back9Round4ScoringAverage",2012
99,99,"Chad Campbell",NA,35.79,501,14,"Back9Round4ScoringAverage",2012
99,99,"David Hearn",NA,35.79,680,19,"Back9Round4ScoringAverage",2012
101,101,"Tom Gillis",NA,35.8,537,15,"Back9Round4ScoringAverage",2012
101,101,"Charley Hoffman",NA,35.8,537,15,"Back9Round4ScoringAverage",2012
101,101,"Bryce Molder",NA,35.8,537,15,"Back9Round4ScoringAverage",2012
104,104,"Brian Davis",NA,35.81,573,16,"Back9Round4ScoringAverage",2012
105,105,"Johnson Wagner",NA,35.82,609,17,"Back9Round4ScoringAverage",2012
105,105,"Boo Weekley",NA,35.82,394,11,"Back9Round4ScoringAverage",2012
107,107,"Scott Stallings",NA,35.83,430,12,"Back9Round4ScoringAverage",2012
108,108,"Nathan Green",NA,35.85,466,13,"Back9Round4ScoringAverage",2012
108,108,"Charles Howell III",NA,35.85,717,20,"Back9Round4ScoringAverage",2012
110,110,"Pat Perez",NA,35.89,646,18,"Back9Round4ScoringAverage",2012
110,110,"DJ Trahan",NA,35.89,323,9,"Back9Round4ScoringAverage",2012
112,112,"Will Claxton",NA,35.9,754,21,"Back9Round4ScoringAverage",2012
113,113,"Ken Duke",NA,35.91,790,22,"Back9Round4ScoringAverage",2012
114,114,"Lee Westwood",NA,35.92,467,13,"Back9Round4ScoringAverage",2012
115,115,"Erik Compton",NA,35.93,503,14,"Back9Round4ScoringAverage",2012
116,116,"Bob Estes",NA,35.94,575,16,"Back9Round4ScoringAverage",2012
116,116,"Webb Simpson",NA,35.94,611,17,"Back9Round4ScoringAverage",2012
118,118,"Jason Day",NA,36,432,12,"Back9Round4ScoringAverage",2012
118,118,"Chris DiMarco",NA,36,396,11,"Back9Round4ScoringAverage",2012
118,118,"Padraig Harrington",NA,36,504,14,"Back9Round4ScoringAverage",2012
118,118,"Billy Hurley III",NA,36,252,7,"Back9Round4ScoringAverage",2012
118,118,"JJ Killeen",NA,36,540,15,"Back9Round4ScoringAverage",2012
118,118,"Garth Mulroy",NA,36,360,10,"Back9Round4ScoringAverage",2012
118,118,"Tom Pernice Jr",NA,36,216,6,"Back9Round4ScoringAverage",2012
118,118,"Steve Stricker",NA,36,612,17,"Back9Round4ScoringAverage",2012
118,118,"Charlie Wi",NA,36,648,18,"Back9Round4ScoringAverage",2012
127,127,"Kevin Na",NA,36.06,613,17,"Back9Round4ScoringAverage",2012
127,127,"Ryan Palmer",NA,36.06,577,16,"Back9Round4ScoringAverage",2012
127,127,"Josh Teater",NA,36.06,649,18,"Back9Round4ScoringAverage",2012
130,130,"Aaron Baddeley",NA,36.07,541,15,"Back9Round4ScoringAverage",2012
130,130,"Matt Every",NA,36.07,541,15,"Back9Round4ScoringAverage",2012
130,130,"Chris Stroud",NA,36.07,505,14,"Back9Round4ScoringAverage",2012
133,133,"Billy Horschel",NA,36.08,469,13,"Back9Round4ScoringAverage",2012
133,133,"Graeme McDowell",NA,36.08,433,12,"Back9Round4ScoringAverage",2012
135,135,"Rocco Mediate",NA,36.09,397,11,"Back9Round4ScoringAverage",2012
135,135,"Vijay Singh",NA,36.09,830,23,"Back9Round4ScoringAverage",2012
137,137,"Arjun Atwal",NA,36.1,361,10,"Back9Round4ScoringAverage",2012
138,138,"Matt Bettencourt",NA,36.11,325,9,"Back9Round4ScoringAverage",2012
138,138,"Hunter Mahan",NA,36.11,686,19,"Back9Round4ScoringAverage",2012
140,140,"Tim Herron",NA,36.13,578,16,"Back9Round4ScoringAverage",2012
140,140,"Chez Reavie",NA,36.13,542,15,"Back9Round4ScoringAverage",2012
142,142,"Jonathan Byrd",NA,36.14,506,14,"Back9Round4ScoringAverage",2012
143,143,"Ryan Moore",NA,36.15,723,20,"Back9Round4ScoringAverage",2012
144,144,"Marc Leishman",NA,36.16,687,19,"Back9Round4ScoringAverage",2012
145,145,"Andres Romero",NA,36.18,398,11,"Back9Round4ScoringAverage",2012
145,145,"Jimmy Walker",NA,36.18,796,22,"Back9Round4ScoringAverage",2012
147,147,"Kevin Chappell",NA,36.19,579,16,"Back9Round4ScoringAverage",2012
147,147,"Rod Pampling",NA,36.19,579,16,"Back9Round4ScoringAverage",2012
149,149,"Brandt Jobe",NA,36.2,362,10,"Back9Round4ScoringAverage",2012
150,150,"James Driscoll",NA,36.21,507,14,"Back9Round4ScoringAverage",2012
151,151,"Ryuji Imada",NA,36.22,326,9,"Back9Round4ScoringAverage",2012
152,152,"Ted Potter Jr",NA,36.23,471,13,"Back9Round4ScoringAverage",2012
153,153,"Tommy Gainey",NA,36.25,580,16,"Back9Round4ScoringAverage",2012
154,154,"Nick Watney",NA,36.27,798,22,"Back9Round4ScoringAverage",2012
155,155,"Ernie Els",NA,36.28,653,18,"Back9Round4ScoringAverage",2012
156,156,"Bill Haas",NA,36.29,617,17,"Back9Round4ScoringAverage",2012
156,156,"Jeff Maggert",NA,36.29,508,14,"Back9Round4ScoringAverage",2012
158,158,"Stewart Cink",NA,36.31,472,13,"Back9Round4ScoringAverage",2012
158,158,"Brendan Steele",NA,36.31,472,13,"Back9Round4ScoringAverage",2012
160,160,"Harris English",NA,36.32,799,22,"Back9Round4ScoringAverage",2012
161,161,"DA Points",NA,36.33,545,15,"Back9Round4ScoringAverage",2012
161,161,"Gary Woodland",NA,36.33,436,12,"Back9Round4ScoringAverage",2012
163,163,"Justin Leonard",NA,36.36,400,11,"Back9Round4ScoringAverage",2012
163,163,"Nick OHern",NA,36.36,400,11,"Back9Round4ScoringAverage",2012
163,163,"Henrik Stenson",NA,36.36,400,11,"Back9Round4ScoringAverage",2012
166,166,"Greg Chalmers",NA,36.37,691,19,"Back9Round4ScoringAverage",2012
166,166,"Rickie Fowler",NA,36.37,691,19,"Back9Round4ScoringAverage",2012
168,168,"Cameron Tringale",NA,36.39,655,18,"Back9Round4ScoringAverage",2012
169,169,"Stephen Ames",NA,36.43,255,7,"Back9Round4ScoringAverage",2012
169,169,"Freddie Jacobson",NA,36.43,510,14,"Back9Round4ScoringAverage",2012
169,169,"Zach Johnson",NA,36.43,838,23,"Back9Round4ScoringAverage",2012
169,169,"Sung Kang",NA,36.43,255,7,"Back9Round4ScoringAverage",2012
173,173,"Brian Harman",NA,36.45,729,20,"Back9Round4ScoringAverage",2012
174,174,"Billy Mayfair",NA,36.47,547,15,"Back9Round4ScoringAverage",2012
175,175,"Martin Laird",NA,36.53,548,15,"Back9Round4ScoringAverage",2012
176,176,"Cameron Beckman",NA,36.54,475,13,"Back9Round4ScoringAverage",2012
176,176,"Trevor Immelman",NA,36.54,475,13,"Back9Round4ScoringAverage",2012
178,178,"Kyle Reifers",NA,36.56,585,16,"Back9Round4ScoringAverage",2012
179,179,"Brendon Todd",NA,36.63,293,8,"Back9Round4ScoringAverage",2012
180,180,"Ryo Ishikawa",NA,36.67,330,9,"Back9Round4ScoringAverage",2012
181,181,"Spencer Levin",NA,36.69,587,16,"Back9Round4ScoringAverage",2012
182,182,"Michael Bradley",NA,36.75,294,8,"Back9Round4ScoringAverage",2012
183,183,"Sangmoon Bae",NA,36.8,552,15,"Back9Round4ScoringAverage",2012
184,184,"Jason Bohn",NA,36.82,405,11,"Back9Round4ScoringAverage",2012
185,185,"YE Yang",NA,36.92,443,12,"Back9Round4ScoringAverage",2012
186,186,"Bobby Gates",NA,37,518,14,"Back9Round4ScoringAverage",2012
186,186,"Alexandre Rocha",NA,37,259,7,"Back9Round4ScoringAverage",2012
186,186,"Kyle Thompson",NA,37,111,3,"Back9Round4ScoringAverage",2012
189,189,"Marco Dawson",NA,37.25,298,8,"Back9Round4ScoringAverage",2012
190,190,"Tommy Biershenk",NA,37.33,336,9,"Back9Round4ScoringAverage",2012
191,191,"Stephen Gangluff",NA,39.25,157,4,"Back9Round4ScoringAverage",2012
