"TenthTeeLateLowestRound_RANKTHISWEEK_2011","TenthTeeLateLowestRound_RANKLASTWEEK_2011","TenthTeeLateLowestRound_PLAYERNAME_2011","TenthTeeLateLowestRound_ROUNDS_2011","TenthTeeLateLowestRound_LOWRND_2011","stat_name","year"
389,389,"Thomas Aiken",10,76,"TenthTeeLateLowestRound",2011
389,389,"Lonny Alexander",2,76,"TenthTeeLateLowestRound",2011
389,389,"Benjamin Alvarado",2,76,"TenthTeeLateLowestRound",2011
389,389,"Bryan Bigley",2,76,"TenthTeeLateLowestRound",2011
389,389,"Bennett Blakeman",2,76,"TenthTeeLateLowestRound",2011
389,389,"Rhys Davies",6,76,"TenthTeeLateLowestRound",2011
389,389,"Chris Epperson",2,76,"TenthTeeLateLowestRound",2011
389,389,"Carlos Franco",6,76,"TenthTeeLateLowestRound",2011
389,389,"Robin Freeman",2,76,"TenthTeeLateLowestRound",2011
389,389,"Beau Hossler",2,76,"TenthTeeLateLowestRound",2011
389,389,"Raphael Jacquelin",6,76,"TenthTeeLateLowestRound",2011
389,389,"Brendan Jones",3,76,"TenthTeeLateLowestRound",2011
389,389,"Scott Langley",2,76,"TenthTeeLateLowestRound",2011
389,389,"Shane Lowry",2,76,"TenthTeeLateLowestRound",2011
389,389,"Rob Moss",2,76,"TenthTeeLateLowestRound",2011
389,389,"Clark Richardson",2,76,"TenthTeeLateLowestRound",2011
389,389,"Brady Schnell",2,76,"TenthTeeLateLowestRound",2011
389,389,"Michael Smith",2,76,"TenthTeeLateLowestRound",2011
389,389,"Chris Starkjohann",4,76,"TenthTeeLateLowestRound",2011
389,389,"Ted Tryba",2,76,"TenthTeeLateLowestRound",2011
410,410,"Max Alverio",2,77,"TenthTeeLateLowestRound",2011
410,410,"Michael Campbell",2,77,"TenthTeeLateLowestRound",2011
410,410,"Steve Lee",2,77,"TenthTeeLateLowestRound",2011
410,410,"Jon McLean",2,77,"TenthTeeLateLowestRound",2011
410,410,"John Morse",2,77,"TenthTeeLateLowestRound",2011
410,410,"Mark OMeara",8,77,"TenthTeeLateLowestRound",2011
410,410,"Jaebum Park",4,77,"TenthTeeLateLowestRound",2011
410,410,"Brett Patterson",2,77,"TenthTeeLateLowestRound",2011
410,410,"Craig Stevens",2,77,"TenthTeeLateLowestRound",2011
410,410,"Kyle Thompson",2,77,"TenthTeeLateLowestRound",2011
410,410,"Willie Wood",4,77,"TenthTeeLateLowestRound",2011
410,410,"Rick Woodson",2,77,"TenthTeeLateLowestRound",2011
422,422,"Christian Brand",2,78,"TenthTeeLateLowestRound",2011
422,422,"Robert Dinwiddie",2,78,"TenthTeeLateLowestRound",2011
422,422,"Dave Eichelberger",2,78,"TenthTeeLateLowestRound",2011
422,422,"Tom Hoge",2,78,"TenthTeeLateLowestRound",2011
422,422,"David Howell",2,78,"TenthTeeLateLowestRound",2011
422,422,"Faber Jamerson",2,78,"TenthTeeLateLowestRound",2011
422,422,"Robert McClellan",4,78,"TenthTeeLateLowestRound",2011
422,422,"Larry Nelson",2,78,"TenthTeeLateLowestRound",2011
422,422,"Michael Norman",2,78,"TenthTeeLateLowestRound",2011
431,431,"Daniel Balin",2,79,"TenthTeeLateLowestRound",2011
431,431,"Mitch Evanecz",2,79,"TenthTeeLateLowestRound",2011
431,431,"Brian Hutton",2,79,"TenthTeeLateLowestRound",2011
431,431,"Andrew Magee",2,79,"TenthTeeLateLowestRound",2011
431,431,"Jerry Pate",2,79,"TenthTeeLateLowestRound",2011
431,431,"Jeff Rangel",2,79,"TenthTeeLateLowestRound",2011
431,431,"Lee Rinker",2,79,"TenthTeeLateLowestRound",2011
438,438,"David Hutsell",2,80,"TenthTeeLateLowestRound",2011
438,438,"Tim Wilkinson",2,80,"TenthTeeLateLowestRound",2011
440,440,"Jason Schmuhl",5,81,"TenthTeeLateLowestRound",2011
440,440,"Scott Smith",2,81,"TenthTeeLateLowestRound",2011
442,442,"Todd Camplin",4,82,"TenthTeeLateLowestRound",2011
442,442,"Alex Carpenter",2,82,"TenthTeeLateLowestRound",2011
442,442,"Efren Serna Jr",2,82,"TenthTeeLateLowestRound",2011
445,445,"Jeff Sorenson",2,83,"TenthTeeLateLowestRound",2011
446,446,"Brian Cairns",2,85,"TenthTeeLateLowestRound",2011
