"TotalMoneyOfficialandUnofficial_RANKTHISWEEK_2009","TotalMoneyOfficialandUnofficial_RANKLASTWEEK_2009","TotalMoneyOfficialandUnofficial_PLAYERNAME_2009","TotalMoneyOfficialandUnofficial_EVENTS_2009","TotalMoneyOfficialandUnofficial_MONEY_2009","stat_name","year"
337,337,"Mardan Mamat",1,31000,"TotalMoneyOfficialandUnofficial",2009
337,337,"Marc Pucay",1,31000,"TotalMoneyOfficialandUnofficial",2009
337,337,"Angelo Que",2,31000,"TotalMoneyOfficialandUnofficial",2009
340,340,"Martin Flores",1,30000,"TotalMoneyOfficialandUnofficial",2009
341,341,"Rafael Echenique",2,29000,"TotalMoneyOfficialandUnofficial",2009
342,342,"Wu Ashun",1,28500,"TotalMoneyOfficialandUnofficial",2009
342,342,"Peter Hedblom",2,28500,"TotalMoneyOfficialandUnofficial",2009
342,342,"Daniel Alfredo Vancsik",1,28500,"TotalMoneyOfficialandUnofficial",2009
345,345,"Erik Compton",5,27524,"TotalMoneyOfficialandUnofficial",2009
346,346,"Jean Hugo",1,27500,"TotalMoneyOfficialandUnofficial",2009
347,347,"Gaganjeet Bhullar",2,26500,"TotalMoneyOfficialandUnofficial",2009
347,347,"C Muniyappa",1,26500,"TotalMoneyOfficialandUnofficial",2009
349,349,"Troy Kelly",18,25828,"TotalMoneyOfficialandUnofficial",2009
350,350,"Jeff Brehaut",2,25630,"TotalMoneyOfficialandUnofficial",2009
351,351,"Branden Grace",1,25539,"TotalMoneyOfficialandUnofficial",2009
351,351,"Paul McGinley",2,25539,"TotalMoneyOfficialandUnofficial",2009
351,351,"Anthony Wall",2,25539,"TotalMoneyOfficialandUnofficial",2009
354,354,"Wei Huang Wu",1,25500,"TotalMoneyOfficialandUnofficial",2009
355,355,"Shane Bertsch",3,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Michael Connell",1,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Brent Delahoussaye",1,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Billy Horschel",3,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"David Lutterus",1,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Muhammad Munir",1,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Brenden Pappas",1,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Muhammad Shabbir",1,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Brian Stuard",1,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Cameron Tringale",2,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Lu Weichih",1,25000,"TotalMoneyOfficialandUnofficial",2009
355,355,"Chris Wilson",2,25000,"TotalMoneyOfficialandUnofficial",2009
367,367,"Tyler Aldridge",18,24370,"TotalMoneyOfficialandUnofficial",2009
368,368,"Stuart Anderson",2,23000,"TotalMoneyOfficialandUnofficial",2009
369,369,"Marco Dawson",7,22570,"TotalMoneyOfficialandUnofficial",2009
369,369,"Martin Piller",2,22570,"TotalMoneyOfficialandUnofficial",2009
371,371,"Jean Francois Lucquin",1,22501,"TotalMoneyOfficialandUnofficial",2009
372,372,"Rafael Barcellos",1,22000,"TotalMoneyOfficialandUnofficial",2009
372,372,"Ronaldo Francisco",1,22000,"TotalMoneyOfficialandUnofficial",2009
374,374,"Stephen Leaney",11,21993,"TotalMoneyOfficialandUnofficial",2009
375,375,"Hideto Tanihara",1,21600,"TotalMoneyOfficialandUnofficial",2009
376,376,"Paul Lawrie",1,21571,"TotalMoneyOfficialandUnofficial",2009
377,377,"Trevor Murphy",2,20630,"TotalMoneyOfficialandUnofficial",2009
378,378,"Bobby Gates",2,20177,"TotalMoneyOfficialandUnofficial",2009
379,379,"Steve Wheatcroft",2,19907,"TotalMoneyOfficialandUnofficial",2009
380,380,"Vance Veazey",2,19600,"TotalMoneyOfficialandUnofficial",2009
381,381,"David Howell",1,18295,"TotalMoneyOfficialandUnofficial",2009
381,381,"Graeme Storm",1,18295,"TotalMoneyOfficialandUnofficial",2009
383,383,"Olin Browne",9,17712,"TotalMoneyOfficialandUnofficial",2009
384,384,"Luke List",2,17600,"TotalMoneyOfficialandUnofficial",2009
385,385,"Paul Broadhurst",1,17013,"TotalMoneyOfficialandUnofficial",2009
386,386,"Chris Kirk",3,16651,"TotalMoneyOfficialandUnofficial",2009
387,387,"Fredrik Andersson Hed",1,16199,"TotalMoneyOfficialandUnofficial",2009
388,388,"Daniel Gaunt",1,15140,"TotalMoneyOfficialandUnofficial",2009
389,389,"Richard Green",2,15000,"TotalMoneyOfficialandUnofficial",2009
390,390,"Alan Wagner",1,14700,"TotalMoneyOfficialandUnofficial",2009
391,391,"Jose de Jesus Rodriguez",1,14400,"TotalMoneyOfficialandUnofficial",2009
392,392,"Jose Coceres",6,14036,"TotalMoneyOfficialandUnofficial",2009
393,393,"Tom Byrum",4,13872,"TotalMoneyOfficialandUnofficial",2009
394,394,"Steve Allan",17,13671,"TotalMoneyOfficialandUnofficial",2009
395,395,"Gregory Bisconti",1,13600,"TotalMoneyOfficialandUnofficial",2009
396,396,"Grant Sturgeon",1,13300,"TotalMoneyOfficialandUnofficial",2009
397,397,"Matt Harmon",1,11893,"TotalMoneyOfficialandUnofficial",2009
398,398,"Matthew Loving",1,11712,"TotalMoneyOfficialandUnofficial",2009
399,399,"John Ellis",1,11651,"TotalMoneyOfficialandUnofficial",2009
400,400,"David Gossett",5,11480,"TotalMoneyOfficialandUnofficial",2009
401,401,"Craig Barlow",5,11271,"TotalMoneyOfficialandUnofficial",2009
401,401,"Fernando Mechereffe",1,11271,"TotalMoneyOfficialandUnofficial",2009
403,403,"Greg Norman",3,11229,"TotalMoneyOfficialandUnofficial",2009
404,404,"Mike Grob",1,11118,"TotalMoneyOfficialandUnofficial",2009
405,405,"Andres Gonzales",1,10965,"TotalMoneyOfficialandUnofficial",2009
406,406,"Paul Azinger",8,10800,"TotalMoneyOfficialandUnofficial",2009
407,407,"Rod Perry",1,10798,"TotalMoneyOfficialandUnofficial",2009
408,408,"Ernie Gonzalez",1,10788,"TotalMoneyOfficialandUnofficial",2009
409,409,"Rich Barcelo",1,10500,"TotalMoneyOfficialandUnofficial",2009
409,409,"Spike McRoy",1,10500,"TotalMoneyOfficialandUnofficial",2009
411,411,"Lucas Lee",1,10251,"TotalMoneyOfficialandUnofficial",2009
412,412,"Junpei Takayama",1,9936,"TotalMoneyOfficialandUnofficial",2009
413,413,"Cortland Lowe",2,9434,"TotalMoneyOfficialandUnofficial",2009
414,414,"Felipe Aguilar",1,9364,"TotalMoneyOfficialandUnofficial",2009
414,414,"Tom Scherrer",3,9364,"TotalMoneyOfficialandUnofficial",2009
414,414,"Manuel Villegas",1,9364,"TotalMoneyOfficialandUnofficial",2009
417,417,"Andrew Ruthkoski",2,8428,"TotalMoneyOfficialandUnofficial",2009
418,418,"Andy Matthews",1,7700,"TotalMoneyOfficialandUnofficial",2009
419,419,"Ryan Helminen",1,7360,"TotalMoneyOfficialandUnofficial",2009
420,420,"Esteban Toledo",3,7344,"TotalMoneyOfficialandUnofficial",2009
420,420,"James Vargas",1,7344,"TotalMoneyOfficialandUnofficial",2009
422,422,"Robin Freeman",5,6930,"TotalMoneyOfficialandUnofficial",2009
423,423,"Grant Waite",2,6756,"TotalMoneyOfficialandUnofficial",2009
424,424,"Steve Pate",4,6030,"TotalMoneyOfficialandUnofficial",2009
425,425,"JL Lewis",4,5820,"TotalMoneyOfficialandUnofficial",2009
426,426,"Joe Affrunti",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Mark Anderson",2,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Keegan Bradley",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Josh Broadaway",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Ted Brown",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Scott Brown",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Dan Buchner",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Andrew Buckle",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Gary Christian",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Jess Daley",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"James Hahn",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Ty Harris",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Barrett Jarosch",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"JJ Killeen",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Kevin Kisner",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Bronson La Cassie",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Bobby Ma Whinnie",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Major Manning",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"David McKenzie",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Adam Meyer",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Rob Oppenheim",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Garrett Osborn",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Stephen Poole",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Dave Schultz",2,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Nate Smith",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Scott Stallings",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Brendan Steele",1,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Andrew Svoboda",2,5000,"TotalMoneyOfficialandUnofficial",2009
426,426,"Julien Trudeau",1,5000,"TotalMoneyOfficialandUnofficial",2009
