"1PuttsperRound_RANKTHISWEEK_2005","1PuttsperRound_RANKLASTWEEK_2005","1PuttsperRound_PLAYERNAME_2005","1PuttsperRound_ROUNDS_2005","1PuttsperRound_AVG_2005","1PuttsperRound_TOTAL1PUTTS_2005","1PuttsperRound_TOTALROUNDS_2005","stat_name","year"
163,163,"Paul Claxton",79,6.62,523,79,"1PuttsperRound",2005
164,164,"Steve Elkington",67,6.61,443,67,"1PuttsperRound",2005
165,165,"Luke Donald",67,6.6,396,60,"1PuttsperRound",2005
165,165,"Frank Lickliter II",100,6.6,634,96,"1PuttsperRound",2005
165,165,"Billy Mayfair",114,6.6,726,110,"1PuttsperRound",2005
165,165,"Adam Scott",72,6.6,449,68,"1PuttsperRound",2005
165,165,"Charles Warren",89,6.6,574,87,"1PuttsperRound",2005
170,170,"Danny Briggs",70,6.59,448,68,"1PuttsperRound",2005
170,170,"Franklin Langham",91,6.59,573,87,"1PuttsperRound",2005
172,172,"Chad Campbell",95,6.58,605,92,"1PuttsperRound",2005
173,173,"Scott Gutschewski",86,6.57,539,82,"1PuttsperRound",2005
174,174,"Kenny Perry",82,6.56,525,80,"1PuttsperRound",2005
175,175,"Tom Lehman",69,6.55,439,67,"1PuttsperRound",2005
176,176,"Rich Beem",66,6.53,405,62,"1PuttsperRound",2005
177,177,"Briny Baird",98,6.52,626,96,"1PuttsperRound",2005
178,178,"Tommy Armour III",103,6.51,671,103,"1PuttsperRound",2005
178,178,"Ted Purdy",122,6.51,794,122,"1PuttsperRound",2005
180,180,"Steve Jones",56,6.5,351,54,"1PuttsperRound",2005
180,180,"Hideto Tanihara",50,6.5,312,48,"1PuttsperRound",2005
182,182,"Jeff Brehaut",71,6.48,434,67,"1PuttsperRound",2005
182,182,"Jim Carter",62,6.48,389,60,"1PuttsperRound",2005
184,184,"Fred Couples",72,6.46,439,68,"1PuttsperRound",2005
185,185,"DJ Trahan",81,6.45,497,77,"1PuttsperRound",2005
186,186,"Alex Cejka",84,6.44,522,81,"1PuttsperRound",2005
187,187,"John Senden",101,6.43,637,99,"1PuttsperRound",2005
188,188,"Roland Thatcher",75,6.41,468,73,"1PuttsperRound",2005
189,189,"DJ Brigman",76,6.4,461,72,"1PuttsperRound",2005
190,190,"Robert Allenby",95,6.38,568,89,"1PuttsperRound",2005
190,190,"Dennis Paulson",63,6.38,402,63,"1PuttsperRound",2005
192,192,"Craig Perks",67,6.37,414,65,"1PuttsperRound",2005
193,193,"Michael Long",72,6.34,444,70,"1PuttsperRound",2005
194,194,"JJ Henry",102,6.29,629,100,"1PuttsperRound",2005
194,194,"Glen Hnatiuk",59,6.29,346,55,"1PuttsperRound",2005
196,196,"David Hearn",68,6.28,427,68,"1PuttsperRound",2005
196,196,"Thomas Levet",54,6.28,333,53,"1PuttsperRound",2005
198,198,"Sergio Garcia",73,6.26,426,68,"1PuttsperRound",2005
199,199,"Joe Durant",81,6.21,503,81,"1PuttsperRound",2005
199,199,"Joey Snyder III",102,6.21,609,98,"1PuttsperRound",2005
201,201,"Chris Smith",93,6.1,567,93,"1PuttsperRound",2005
202,202,"Bradley Hughes",52,5.98,311,52,"1PuttsperRound",2005
