"1PuttsperRound_RANKTHISWEEK_2016","1PuttsperRound_RANKLASTWEEK_2016","1PuttsperRound_PLAYERNAME_2016","1PuttsperRound_ROUNDS_2016","1PuttsperRound_AVG_2016","1PuttsperRound_TOTAL1PUTTS_2016","1PuttsperRound_TOTALROUNDS_2016","stat_name","year"
68,55,"Adam Hadwin",53,7.25,384,53,"1PuttsperRound",2016
68,69,"Jerry Kelly",44,7.25,319,44,"1PuttsperRound",2016
70,73,"Erik Compton",45,7.24,326,45,"1PuttsperRound",2016
70,70,"Charley Hoffman",49,7.24,333,46,"1PuttsperRound",2016
70,79,"Vijay Singh",42,7.24,304,42,"1PuttsperRound",2016
70,73,"Camilo Villegas",50,7.24,362,50,"1PuttsperRound",2016
74,68,"Mark Hubbard",73,7.23,528,73,"1PuttsperRound",2016
74,62,"Nick Taylor",57,7.23,412,57,"1PuttsperRound",2016
76,75,"KJ Choi",47,7.21,339,47,"1PuttsperRound",2016
76,86,"Rickie Fowler",42,7.21,281,39,"1PuttsperRound",2016
78,101,"Tony Finau",49,7.2,353,49,"1PuttsperRound",2016
78,71,"Jason Gore",51,7.2,367,51,"1PuttsperRound",2016
78,83,"Kevin Kisner",49,7.2,331,46,"1PuttsperRound",2016
78,79,"Luke List",51,7.2,367,51,"1PuttsperRound",2016
82,62,"Angel Cabrera",42,7.17,301,42,"1PuttsperRound",2016
82,82,"Matt Kuchar",46,7.17,301,42,"1PuttsperRound",2016
82,89,"William McGirt",54,7.17,387,54,"1PuttsperRound",2016
82,101,"Rory McIlroy",37,7.17,215,30,"1PuttsperRound",2016
86,97,"Jason Bohn",37,7.16,265,37,"1PuttsperRound",2016
86,83,"Chad Collins",45,7.16,322,45,"1PuttsperRound",2016
86,83,"Kevin Na",52,7.16,351,49,"1PuttsperRound",2016
86,71,"Jeff Overton",51,7.16,365,51,"1PuttsperRound",2016
90,89,"Scott Brown",59,7.15,422,59,"1PuttsperRound",2016
91,86,"Branden Grace",31,7.14,200,28,"1PuttsperRound",2016
92,91,"Chris Kirk",51,7.11,327,46,"1PuttsperRound",2016
92,117,"DH Lee",35,7.11,249,35,"1PuttsperRound",2016
92,91,"Ryan Palmer",46,7.11,327,46,"1PuttsperRound",2016
95,120,"Kevin Chappell",49,7.1,348,49,"1PuttsperRound",2016
95,93,"Harris English",51,7.1,362,51,"1PuttsperRound",2016
97,94,"Abraham Ancer",26,7.08,184,26,"1PuttsperRound",2016
97,111,"Steven Bowditch",40,7.08,283,40,"1PuttsperRound",2016
97,88,"Charles Howell III",63,7.08,446,63,"1PuttsperRound",2016
97,94,"Andrew Landry",24,7.08,170,24,"1PuttsperRound",2016
97,97,"Francesco Molinari",36,7.08,255,36,"1PuttsperRound",2016
97,94,"Charl Schwartzel",29,7.08,184,26,"1PuttsperRound",2016
97,127,"John Senden",48,7.08,340,48,"1PuttsperRound",2016
104,115,"Scott Stallings",46,7.07,325,46,"1PuttsperRound",2016
105,99,"Russell Henley",42,7.05,296,42,"1PuttsperRound",2016
105,134,"Scott Langley",41,7.05,289,41,"1PuttsperRound",2016
105,75,"Rob Oppenheim",37,7.05,261,37,"1PuttsperRound",2016
105,109,"Harold Varner III",58,7.05,409,58,"1PuttsperRound",2016
109,101,"Miguel Angel Carballo",24,7.04,169,24,"1PuttsperRound",2016
109,101,"Hudson Swafford",52,7.04,366,52,"1PuttsperRound",2016
111,106,"Padraig Harrington",38,7.03,267,38,"1PuttsperRound",2016
111,106,"Zach Johnson",42,7.03,267,38,"1PuttsperRound",2016
111,106,"Brooks Koepka",39,7.03,239,34,"1PuttsperRound",2016
114,109,"Billy Horschel",45,7.02,295,42,"1PuttsperRound",2016
115,111,"Jason Dufner",53,7,350,50,"1PuttsperRound",2016
115,111,"Graeme McDowell",33,7,210,30,"1PuttsperRound",2016
115,111,"Pat Perez",28,7,196,28,"1PuttsperRound",2016
115,132,"Ian Poulter",37,7,259,37,"1PuttsperRound",2016
115,138,"Patrick Reed",53,7,343,49,"1PuttsperRound",2016
115,117,"David Toms",38,7,266,38,"1PuttsperRound",2016
121,125,"Tyrone Van Aswegen",67,6.99,468,67,"1PuttsperRound",2016
122,117,"Sam Saunders",40,6.98,279,40,"1PuttsperRound",2016
123,120,"John Huh",51,6.96,355,51,"1PuttsperRound",2016
124,122,"Matt Jones",45,6.95,292,42,"1PuttsperRound",2016
124,122,"Lucas Lee",22,6.95,153,22,"1PuttsperRound",2016
124,145,"Martin Piller",37,6.95,257,37,"1PuttsperRound",2016
127,125,"Smylie Kaufman",57,6.94,375,54,"1PuttsperRound",2016
128,127,"Brice Garnett",29,6.93,201,29,"1PuttsperRound",2016
129,101,"Chris Stroud",52,6.92,360,52,"1PuttsperRound",2016
130,134,"Fabian Gomez",49,6.91,318,46,"1PuttsperRound",2016
130,127,"DA Points",32,6.91,221,32,"1PuttsperRound",2016
130,131,"Wes Roach",33,6.91,228,33,"1PuttsperRound",2016
130,115,"Michael Thompson",46,6.91,318,46,"1PuttsperRound",2016
134,127,"Spencer Levin",62,6.9,428,62,"1PuttsperRound",2016
135,99,"Carlos Ortiz",47,6.89,324,47,"1PuttsperRound",2016
136,144,"Ben Martin",48,6.88,330,48,"1PuttsperRound",2016
137,143,"David Hearn",55,6.87,378,55,"1PuttsperRound",2016
138,146,"David Lingmerth",54,6.86,350,51,"1PuttsperRound",2016
139,138,"Luke Donald",49,6.84,335,49,"1PuttsperRound",2016
139,140,"Justin Rose",35,6.84,219,32,"1PuttsperRound",2016
141,140,"Bronson Burgoon",53,6.83,362,53,"1PuttsperRound",2016
142,156,"Derek Ernst",36,6.81,245,36,"1PuttsperRound",2016
142,140,"Kyle Stanley",57,6.81,388,57,"1PuttsperRound",2016
144,153,"Andres Gonzales",46,6.8,313,46,"1PuttsperRound",2016
145,148,"Kyle Reifers",63,6.79,428,63,"1PuttsperRound",2016
145,161,"Boo Weekley",53,6.79,360,53,"1PuttsperRound",2016
147,132,"Paul Casey",39,6.78,244,36,"1PuttsperRound",2016
147,156,"Chesson Hadley",51,6.78,346,51,"1PuttsperRound",2016
149,146,"Shane Bertsch",30,6.77,203,30,"1PuttsperRound",2016
150,162,"Geoff Ogilvy",37,6.76,250,37,"1PuttsperRound",2016
151,148,"Tyler Aldridge",53,6.75,358,53,"1PuttsperRound",2016
151,165,"Blayne Barber",44,6.75,297,44,"1PuttsperRound",2016
151,148,"Darron Stiles",28,6.75,189,28,"1PuttsperRound",2016
151,148,"Dawie van der Walt",48,6.75,324,48,"1PuttsperRound",2016
155,153,"Ken Duke",26,6.73,175,26,"1PuttsperRound",2016
155,170,"James Hahn",45,6.73,303,45,"1PuttsperRound",2016
155,134,"Henrik Stenson",30,6.73,202,30,"1PuttsperRound",2016
158,153,"Whee Kim",54,6.72,363,54,"1PuttsperRound",2016
158,148,"Justin Thomas",53,6.72,336,50,"1PuttsperRound",2016
160,160,"Daniel Berger",52,6.71,329,49,"1PuttsperRound",2016
161,137,"Emiliano Grillo",47,6.7,295,44,"1PuttsperRound",2016
161,167,"Ollie Schniederjans",23,6.7,154,23,"1PuttsperRound",2016
163,158,"Chad Campbell",54,6.69,361,54,"1PuttsperRound",2016
164,176,"Bill Haas",42,6.68,254,38,"1PuttsperRound",2016
165,159,"Jim Herman",55,6.67,367,55,"1PuttsperRound",2016
165,165,"Kevin Streelman",46,6.67,307,46,"1PuttsperRound",2016
167,162,"Matt Every",34,6.65,226,34,"1PuttsperRound",2016
168,187,"Roberto Castro",55,6.64,365,55,"1PuttsperRound",2016
168,173,"Lucas Glover",53,6.64,352,53,"1PuttsperRound",2016
168,182,"Mark Wilson",42,6.64,279,42,"1PuttsperRound",2016
171,162,"Davis Love III",40,6.63,265,40,"1PuttsperRound",2016
171,173,"Brendan Steele",48,6.63,318,48,"1PuttsperRound",2016
173,167,"Scott Piercy",45,6.62,278,42,"1PuttsperRound",2016
174,186,"Henrik Norlander",41,6.61,271,41,"1PuttsperRound",2016
175,172,"Russell Knox",48,6.6,297,45,"1PuttsperRound",2016
176,173,"Andy Sullivan",25,6.59,145,22,"1PuttsperRound",2016
176,184,"Jhonattan Vegas",49,6.59,323,49,"1PuttsperRound",2016
178,167,"Jason Kokrak",52,6.58,342,52,"1PuttsperRound",2016
179,170,"Kelly Kraft",35,6.57,230,35,"1PuttsperRound",2016
179,177,"Johnson Wagner",44,6.57,289,44,"1PuttsperRound",2016
181,187,"Shane Lowry",35,6.56,210,32,"1PuttsperRound",2016
181,180,"Will Ma Kenzie",54,6.56,354,54,"1PuttsperRound",2016
183,177,"Steve Marino",40,6.55,262,40,"1PuttsperRound",2016
184,183,"Graham DeLaet",50,6.54,327,50,"1PuttsperRound",2016
185,177,"Brett Stegmaier",57,6.53,372,57,"1PuttsperRound",2016
186,192,"Patrick Rodgers",49,6.51,319,49,"1PuttsperRound",2016
186,180,"Gary Woodland",45,6.51,293,45,"1PuttsperRound",2016
188,185,"Matthew Fitzpatrick",23,6.5,130,20,"1PuttsperRound",2016
189,192,"Robert Streb",51,6.48,311,48,"1PuttsperRound",2016
190,194,"Brendon de Jonge",55,6.47,356,55,"1PuttsperRound",2016
190,187,"Rhein Gibson",36,6.47,233,36,"1PuttsperRound",2016
192,191,"Bubba Watson",30,6.44,174,27,"1PuttsperRound",2016
193,190,"Justin Hicks",26,6.42,167,26,"1PuttsperRound",2016
193,196,"Shawn Stefani",45,6.42,289,45,"1PuttsperRound",2016
195,195,"Charlie Beljan",26,6.38,166,26,"1PuttsperRound",2016
196,197,"Louis Oosthuizen",25,6.33,114,18,"1PuttsperRound",2016
197,199,"Robert Allenby",35,6.31,221,35,"1PuttsperRound",2016
198,198,"Sergio Garcia",28,6.28,157,25,"1PuttsperRound",2016
199,200,"Scott Pinckney",53,6.26,332,53,"1PuttsperRound",2016
200,207,"Robert Garrigus",34,6.12,208,34,"1PuttsperRound",2016
201,202,"Stewart Cink",45,6.11,275,45,"1PuttsperRound",2016
201,201,"Greg Owen",56,6.11,342,56,"1PuttsperRound",2016
203,203,"Bernd Wiesberger",23,6.1,122,20,"1PuttsperRound",2016
204,204,"Cameron Percy",22,6.09,134,22,"1PuttsperRound",2016
205,206,"Thomas Aiken",42,6.07,255,42,"1PuttsperRound",2016
206,205,"Keegan Bradley",40,6.05,242,40,"1PuttsperRound",2016
207,208,"JJ Henry",44,5.89,259,44,"1PuttsperRound",2016
