"CareerEarnings_RANKTHISWEEK_2007","CareerEarnings_RANKLASTWEEK_2007","CareerEarnings_PLAYERNAME_2007","CareerEarnings__2007","CareerEarnings_MONEY_2007","stat_name","year"
430,430,"Phillip Price",NA,911444,"CareerEarnings",2007
431,431,"Bruce Devlin",NA,907069,"CareerEarnings",2007
432,432,"Mark Carnevale",NA,906925,"CareerEarnings",2007
433,433,"Craig Kanada",NA,902813,"CareerEarnings",2007
434,434,"Tom Gillis",NA,898822,"CareerEarnings",2007
435,435,"Sean Murphy",NA,898386,"CareerEarnings",2007
436,436,"Shane Bertsch",NA,878363,"CareerEarnings",2007
437,437,"Jerry McGee",NA,871753,"CareerEarnings",2007
438,438,"Ryan Armour",NA,862979,"CareerEarnings",2007
439,439,"Ed Sneed",NA,860268,"CareerEarnings",2007
440,440,"David Morland IV",NA,840347,"CareerEarnings",2007
441,441,"Bryce Molder",NA,827442,"CareerEarnings",2007
442,442,"Bill Sander",NA,823428,"CareerEarnings",2007
443,443,"Ron Streck",NA,817211,"CareerEarnings",2007
444,444,"Jeff Gallagher",NA,814443,"CareerEarnings",2007
445,445,"Richard Green",NA,813585,"CareerEarnings",2007
446,446,"DA Points",NA,806524,"CareerEarnings",2007
447,447,"Grier Jones",NA,803189,"CareerEarnings",2007
448,448,"Gay Brewer",NA,800914,"CareerEarnings",2007
449,449,"Brent Schwarzrock",NA,793917,"CareerEarnings",2007
450,450,"Lance Ten Broeck",NA,790347,"CareerEarnings",2007
451,451,"Bubba Dickerson",NA,781885,"CareerEarnings",2007
452,452,"Jerry Heard",NA,780746,"CareerEarnings",2007
453,453,"Andres Romero",NA,773639,"CareerEarnings",2007
454,454,"Doug Sanders",NA,772993,"CareerEarnings",2007
455,455,"Greg Twiggs",NA,767294,"CareerEarnings",2007
456,456,"Kris Cox",NA,759736,"CareerEarnings",2007
457,457,"Frank Conner",NA,750733,"CareerEarnings",2007
458,458,"Peter Oosterhuis",NA,736692,"CareerEarnings",2007
459,459,"Joe Inman",NA,729249,"CareerEarnings",2007
460,460,"Chris Stroud",NA,683456,"CareerEarnings",2007
461,461,"Mike McCullough",NA,682511,"CareerEarnings",2007
462,462,"Rod Curl",NA,677009,"CareerEarnings",2007
463,463,"Stan Utley",NA,674546,"CareerEarnings",2007
464,464,"Robert Karlsson",NA,671840,"CareerEarnings",2007
465,465,"Homero Blancas",NA,671251,"CareerEarnings",2007
466,466,"Gary McCord",NA,662359,"CareerEarnings",2007
467,467,"Parker McLachlin",NA,662256,"CareerEarnings",2007
468,468,"Shingo Katayama",NA,657695,"CareerEarnings",2007
469,469,"Michael Putnam",NA,652092,"CareerEarnings",2007
470,470,"John Merrick",NA,649438,"CareerEarnings",2007
471,471,"Roland Thatcher",NA,648536,"CareerEarnings",2007
472,472,"Bob Goalby",NA,645013,"CareerEarnings",2007
473,473,"Toshi Izawa",NA,631885,"CareerEarnings",2007
474,474,"Victor Regalado",NA,628557,"CareerEarnings",2007
475,475,"TC Chen",NA,616303,"CareerEarnings",2007
476,476,"Chris Anderson",NA,612375,"CareerEarnings",2007
477,477,"Jeff Hart",NA,610877,"CareerEarnings",2007
478,478,"Doug LaBelle II",NA,604633,"CareerEarnings",2007
479,479,"Dale Douglass",NA,577950,"CareerEarnings",2007
480,480,"Sam Randolph",NA,574876,"CareerEarnings",2007
481,481,"Mark Pfeil",NA,573387,"CareerEarnings",2007
482,482,"Brendan Jones",NA,567577,"CareerEarnings",2007
483,483,"Jim Dent",NA,564809,"CareerEarnings",2007
484,484,"Rich Barcelo",NA,564786,"CareerEarnings",2007
485,485,"Bud Allin",NA,563288,"CareerEarnings",2007
486,486,"Chris Tidland",NA,555962,"CareerEarnings",2007
487,487,"Vance Veazey",NA,554363,"CareerEarnings",2007
488,488,"John Schroeder",NA,546569,"CareerEarnings",2007
489,489,"Tim Norris",NA,545531,"CareerEarnings",2007
490,490,"Mac McLendon",NA,541908,"CareerEarnings",2007
491,491,"Kenneth Staton",NA,537202,"CareerEarnings",2007
492,492,"Rik Massengale",NA,536254,"CareerEarnings",2007
493,493,"Vance Heafner",NA,535177,"CareerEarnings",2007
494,494,"Bobby Cole",NA,535130,"CareerEarnings",2007
495,495,"Andrew Buckle",NA,532127,"CareerEarnings",2007
496,496,"Anders Hansen",NA,527747,"CareerEarnings",2007
497,497,"Forrest Fezler",NA,527325,"CareerEarnings",2007
498,498,"Mike Morley",NA,526403,"CareerEarnings",2007
499,499,"Ken Brown",NA,507919,"CareerEarnings",2007
500,500,"Paul Claxton",NA,505514,"CareerEarnings",2007
501,501,"Hunter Haas",NA,501265,"CareerEarnings",2007
502,502,"Tom Carter",NA,500923,"CareerEarnings",2007
503,503,"Eric Booker",NA,499203,"CareerEarnings",2007
504,504,"Henrik Bjornstad",NA,491043,"CareerEarnings",2007
505,505,"Jim Nelford",NA,485111,"CareerEarnings",2007
506,506,"Steve Melnyk",NA,477784,"CareerEarnings",2007
507,507,"Tom Jenkins",NA,470019,"CareerEarnings",2007
508,508,"Bob Lunn",NA,459182,"CareerEarnings",2007
509,509,"Joel Kribel",NA,449336,"CareerEarnings",2007
510,510,"Mike Nicolette",NA,448037,"CareerEarnings",2007
511,511,"Brendon de Jonge",NA,447172,"CareerEarnings",2007
512,512,"Bob Wolcott",NA,443973,"CareerEarnings",2007
513,513,"Bob Rosburg",NA,436446,"CareerEarnings",2007
514,514,"Tom Shaw",NA,434756,"CareerEarnings",2007
515,515,"David McKenzie",NA,430437,"CareerEarnings",2007
516,516,"BJ Staten",NA,428593,"CareerEarnings",2007
517,517,"Allen Miller",NA,426883,"CareerEarnings",2007
518,518,"Phillip Hancock",NA,425154,"CareerEarnings",2007
519,519,"Mike Grob",NA,423380,"CareerEarnings",2007
520,520,"Bobby Mitchell",NA,421938,"CareerEarnings",2007
521,521,"Doug Ford",NA,419292,"CareerEarnings",2007
522,522,"Toru Taniguchi",NA,419161,"CareerEarnings",2007
523,523,"Hideto Tanihara",NA,415392,"CareerEarnings",2007
524,524,"Larry Hinson",NA,413284,"CareerEarnings",2007
525,525,"Wally Armstrong",NA,406269,"CareerEarnings",2007
526,526,"Fred Marti",NA,404674,"CareerEarnings",2007
527,527,"Terry Diehl",NA,404611,"CareerEarnings",2007
528,528,"Dow Finsterwald",NA,402102,"CareerEarnings",2007
529,529,"Michael Sim",NA,399900,"CareerEarnings",2007
530,530,"Jim Benepe",NA,395214,"CareerEarnings",2007
531,531,"Jarrod Lyle",NA,390303,"CareerEarnings",2007
532,532,"Orville Moody",NA,389846,"CareerEarnings",2007
533,533,"John Fought",NA,387036,"CareerEarnings",2007
534,534,"David Ishii",NA,386825,"CareerEarnings",2007
535,535,"Greg Powers",NA,386086,"CareerEarnings",2007
536,536,"Bob Smith",NA,385283,"CareerEarnings",2007
537,537,"Bob Shearer",NA,378336,"CareerEarnings",2007
538,538,"Billy Maxwell",NA,375648,"CareerEarnings",2007
539,539,"Johnny Pott",NA,371396,"CareerEarnings",2007
540,540,"Deane Beman",NA,370003,"CareerEarnings",2007
541,541,"George Cadle",NA,362543,"CareerEarnings",2007
542,542,"Roger Tambellini",NA,350849,"CareerEarnings",2007
543,543,"RH Sikes",NA,344387,"CareerEarnings",2007
544,544,"Ron Whittaker",NA,344339,"CareerEarnings",2007
545,545,"Tony Jacklin",NA,336530,"CareerEarnings",2007
546,546,"Jim Wiechers",NA,329169,"CareerEarnings",2007
547,547,"Lyn Lott",NA,325966,"CareerEarnings",2007
548,548,"Jason Caron",NA,324300,"CareerEarnings",2007
549,549,"Jimmy Walker",NA,322964,"CareerEarnings",2007
550,550,"Jeff Mitchell",NA,322320,"CareerEarnings",2007
551,551,"Steve Hart",NA,322237,"CareerEarnings",2007
552,552,"Pat Lindsey",NA,318777,"CareerEarnings",2007
553,553,"Jason Schultz",NA,310667,"CareerEarnings",2007
554,554,"Woody Blackburn",NA,310231,"CareerEarnings",2007
555,555,"Jim Jamieson",NA,306618,"CareerEarnings",2007
556,556,"Richard Crawford",NA,305500,"CareerEarnings",2007
557,557,"Scott Laycock",NA,300342,"CareerEarnings",2007
558,558,"Bob Dickson",NA,296640,"CareerEarnings",2007
559,559,"Labron Harris",NA,295917,"CareerEarnings",2007
560,560,"Simon Dyson",NA,287626,"CareerEarnings",2007
561,561,"Mike Souchak",NA,287463,"CareerEarnings",2007
562,562,"Kazuhiko Hosokawa",NA,287220,"CareerEarnings",2007
563,563,"Stephen Gangluff",NA,283485,"CareerEarnings",2007
564,564,"Howie Johnson",NA,280816,"CareerEarnings",2007
565,565,"Steven Alker",NA,278069,"CareerEarnings",2007
566,566,"Kyle Reifers",NA,276369,"CareerEarnings",2007
567,567,"Nick Dougherty",NA,275389,"CareerEarnings",2007
568,568,"DeWitt Weaver",NA,273435,"CareerEarnings",2007
569,569,"Ken Venturi",NA,268263,"CareerEarnings",2007
570,570,"Richie Coughlan",NA,268212,"CareerEarnings",2007
571,571,"Ernie Gonzalez",NA,265032,"CareerEarnings",2007
572,572,"Nicholas Thompson",NA,264717,"CareerEarnings",2007
573,573,"Bert Greene",NA,264230,"CareerEarnings",2007
574,574,"David Hearn",NA,258740,"CareerEarnings",2007
575,575,"Craig Lile",NA,255659,"CareerEarnings",2007
576,576,"Terry Dill",NA,255050,"CareerEarnings",2007
577,577,"Kevin Johnson",NA,253672,"CareerEarnings",2007
578,578,"Mike Small",NA,253207,"CareerEarnings",2007
579,579,"Peter Hedblom",NA,252359,"CareerEarnings",2007
580,580,"Barry Lane",NA,251912,"CareerEarnings",2007
581,581,"Allen Doyle",NA,245923,"CareerEarnings",2007
582,582,"Paul Broadhurst",NA,244529,"CareerEarnings",2007
583,583,"Kenneth Ferrie",NA,242053,"CareerEarnings",2007
584,584,"Fred Wadsworth",NA,235449,"CareerEarnings",2007
585,585,"Tommy Jacobs",NA,232720,"CareerEarnings",2007
586,586,"Jason Allred",NA,228936,"CareerEarnings",2007
587,587,"Ron Cerrudo",NA,228199,"CareerEarnings",2007
588,588,"Sonny Skinner",NA,226981,"CareerEarnings",2007
589,589,"Mario Tiziani",NA,222001,"CareerEarnings",2007
590,590,"Pete Brown",NA,214884,"CareerEarnings",2007
591,591,"James McLean",NA,209266,"CareerEarnings",2007
592,592,"Don Massengale",NA,207688,"CareerEarnings",2007
593,593,"Justin Bolli",NA,207400,"CareerEarnings",2007
594,594,"Fred Hawkins",NA,205228,"CareerEarnings",2007
595,595,"Babe Hiskey",NA,202754,"CareerEarnings",2007
596,596,"Brad Lardon",NA,202731,"CareerEarnings",2007
597,597,"Dwight Nevil",NA,199935,"CareerEarnings",2007
598,598,"SK Ho",NA,198840,"CareerEarnings",2007
599,599,"Don Iverson",NA,198477,"CareerEarnings",2007
600,600,"Jack Newton",NA,191898,"CareerEarnings",2007
601,601,"Mikko Ilonen",NA,191073,"CareerEarnings",2007
602,602,"Tom Johnson",NA,190926,"CareerEarnings",2007
603,603,"Ben Ferguson",NA,187970,"CareerEarnings",2007
604,604,"Matt Hansen",NA,187252,"CareerEarnings",2007
605,605,"Keiichiro Fukabori",NA,187108,"CareerEarnings",2007
606,606,"Charl Schwartzel",NA,186085,"CareerEarnings",2007
607,607,"Nick Flanagan",NA,185155,"CareerEarnings",2007
608,608,"Scott Piercy",NA,179182,"CareerEarnings",2007
609,609,"Jason Day",NA,174508,"CareerEarnings",2007
610,610,"Dave Ragan",NA,172256,"CareerEarnings",2007
611,611,"Bruce Zabriski",NA,171617,"CareerEarnings",2007
612,612,"Peter Hanson",NA,168050,"CareerEarnings",2007
613,613,"Matt Hendrix",NA,166448,"CareerEarnings",2007
614,614,"Soren Hansen",NA,165709,"CareerEarnings",2007
615,615,"Roy Pace",NA,165699,"CareerEarnings",2007
616,616,"Casey Wittenberg",NA,164086,"CareerEarnings",2007
617,617,"Marty Fleckman",NA,162141,"CareerEarnings",2007
618,618,"Bob Byman",NA,161884,"CareerEarnings",2007
619,619,"Bert Weaver",NA,161210,"CareerEarnings",2007
620,620,"Joe Daley",NA,155537,"CareerEarnings",2007
621,621,"Jess Daley",NA,154675,"CareerEarnings",2007
622,622,"Pat Fitzsimons",NA,153542,"CareerEarnings",2007
623,623,"Bunky Henry",NA,153499,"CareerEarnings",2007
624,624,"Steve Wheatcroft",NA,153246,"CareerEarnings",2007
625,625,"Gary Groh",NA,148753,"CareerEarnings",2007
626,626,"Anthony Wall",NA,147750,"CareerEarnings",2007
627,627,"Mike Holland",NA,146470,"CareerEarnings",2007
628,628,"Rocky Thompson",NA,146391,"CareerEarnings",2007
629,629,"Steve Spray",NA,142045,"CareerEarnings",2007
630,630,"Markus Brier",NA,139317,"CareerEarnings",2007
631,631,"Bobby Cochran",NA,134797,"CareerEarnings",2007
632,632,"Jack Fleck",NA,129737,"CareerEarnings",2007
633,633,"Michael Boyd",NA,126839,"CareerEarnings",2007
634,634,"Randy Glover",NA,123531,"CareerEarnings",2007
635,635,"Geoffrey Sisk",NA,121932,"CareerEarnings",2007
636,636,"Ricardo Gonzalez",NA,121709,"CareerEarnings",2007
637,637,"Perry Arthur",NA,121576,"CareerEarnings",2007
638,638,"Pelle Edberg",NA,120458,"CareerEarnings",2007
639,639,"Al Besselink",NA,119183,"CareerEarnings",2007
640,640,"Ryan Howison",NA,114222,"CareerEarnings",2007
641,641,"Raphael Jacquelin",NA,113949,"CareerEarnings",2007
642,642,"Alejandro Canizares",NA,111900,"CareerEarnings",2007
643,643,"Steve Reid",NA,110441,"CareerEarnings",2007
644,644,"Jeev Milkha Singh",NA,108649,"CareerEarnings",2007
645,645,"Hennie Otto",NA,108093,"CareerEarnings",2007
646,646,"Bill Garrett",NA,107610,"CareerEarnings",2007
647,647,"Paul Trittler",NA,106994,"CareerEarnings",2007
648,648,"Jim Ferree",NA,106895,"CareerEarnings",2007
649,649,"Michael Connell",NA,106747,"CareerEarnings",2007
650,650,"Mick Soli",NA,106504,"CareerEarnings",2007
651,651,"Bob Toski",NA,105484,"CareerEarnings",2007
652,652,"Ricky Barnes",NA,105006,"CareerEarnings",2007
653,653,"Chip Sullivan",NA,103136,"CareerEarnings",2007
654,654,"Bob McCallister",NA,101079,"CareerEarnings",2007
655,655,"Mark Foster",NA,100753,"CareerEarnings",2007
656,656,"Robert Rock",NA,100038,"CareerEarnings",2007
657,657,"Jeremy Anderson",NA,99464,"CareerEarnings",2007
658,658,"Tom Nieporte",NA,94555,"CareerEarnings",2007
659,659,"Alex Aragon",NA,94504,"CareerEarnings",2007
660,660,"Spencer Levin",NA,89602,"CareerEarnings",2007
661,661,"Ryan Hietala",NA,87772,"CareerEarnings",2007
662,662,"Brett Rumford",NA,83655,"CareerEarnings",2007
663,663,"Kevin Burton",NA,83279,"CareerEarnings",2007
664,664,"Sam Adams",NA,82787,"CareerEarnings",2007
665,665,"Tim Thelen",NA,78742,"CareerEarnings",2007
666,666,"Bruce Vaughan",NA,77561,"CareerEarnings",2007
667,667,"Jaime Gomez",NA,77495,"CareerEarnings",2007
668,668,"YE Yang",NA,76336,"CareerEarnings",2007
669,669,"David Lundstrom",NA,75991,"CareerEarnings",2007
670,670,"Michael Harris",NA,74880,"CareerEarnings",2007
671,671,"Jon Mills",NA,74482,"CareerEarnings",2007
672,672,"Ernie Vossler",NA,74229,"CareerEarnings",2007
673,673,"Jim Rutledge",NA,74140,"CareerEarnings",2007
674,674,"John Engler Jr",NA,72694,"CareerEarnings",2007
675,675,"Peter Baker",NA,72279,"CareerEarnings",2007
676,676,"Simon Khan",NA,71789,"CareerEarnings",2007
677,677,"Kelly Grunewald",NA,71179,"CareerEarnings",2007
678,678,"Scott Drummond",NA,69297,"CareerEarnings",2007
679,679,"Roy Biancalana",NA,68327,"CareerEarnings",2007
680,680,"Anthony Rodriguez",NA,66130,"CareerEarnings",2007
681,681,"Keith Nolan",NA,63209,"CareerEarnings",2007
682,682,"Richie Karl",NA,61566,"CareerEarnings",2007
683,683,"Marcus Fraser",NA,61499,"CareerEarnings",2007
684,684,"Jyoti Randhawa",NA,60665,"CareerEarnings",2007
685,685,"Bradley Dredge",NA,60458,"CareerEarnings",2007
686,686,"Kelly Mitchum",NA,59553,"CareerEarnings",2007
687,687,"Boyd Summerhays",NA,57921,"CareerEarnings",2007
688,688,"Alastair Forsyth",NA,57843,"CareerEarnings",2007
689,689,"Tadahiro Takayama",NA,56947,"CareerEarnings",2007
690,690,"Todd Demsey",NA,56697,"CareerEarnings",2007
691,691,"David Roesch",NA,55424,"CareerEarnings",2007
692,692,"Peter Tomasulo",NA,55027,"CareerEarnings",2007
693,693,"Lee Slattery",NA,54097,"CareerEarnings",2007
694,694,"Jaco Van Zyl",NA,53763,"CareerEarnings",2007
695,695,"Jim Kane",NA,52901,"CareerEarnings",2007
696,696,"Peter Fowler",NA,52324,"CareerEarnings",2007
697,697,"Andy Bare",NA,52143,"CareerEarnings",2007
698,698,"Mike Fetchick",NA,52044,"CareerEarnings",2007
699,699,"Yasuharu Imano",NA,51675,"CareerEarnings",2007
700,700,"Johan Edfors",NA,51005,"CareerEarnings",2007
701,701,"Bill Johnston",NA,50707,"CareerEarnings",2007
702,702,"Yusaku Miyazato",NA,50475,"CareerEarnings",2007
703,703,"Marco Ruiz",NA,47974,"CareerEarnings",2007
704,704,"Don Yrene",NA,46171,"CareerEarnings",2007
705,705,"Thaworn Wiratchant",NA,45546,"CareerEarnings",2007
706,706,"Pablo Martin Benavides",NA,45313,"CareerEarnings",2007
707,707,"Soren Kjeldsen",NA,45286,"CareerEarnings",2007
708,708,"Jeff Roth",NA,45206,"CareerEarnings",2007
709,709,"Bob Mann",NA,45113,"CareerEarnings",2007
710,710,"Steve Schneiter",NA,43848,"CareerEarnings",2007
711,711,"Derek Gillespie",NA,43504,"CareerEarnings",2007
712,712,"Warren Schutte",NA,43331,"CareerEarnings",2007
713,713,"Kyle Thompson",NA,42900,"CareerEarnings",2007
714,714,"Darrell Kestner",NA,42761,"CareerEarnings",2007
715,715,"Lee Williams",NA,40611,"CareerEarnings",2007
716,716,"Tim Wilkinson",NA,39720,"CareerEarnings",2007
717,717,"John Bickerton",NA,39100,"CareerEarnings",2007
718,718,"Brian Rowell",NA,36250,"CareerEarnings",2007
719,719,"Fredrik Andersson Hed",NA,36070,"CareerEarnings",2007
720,720,"Tetsuji Hiratsuka",NA,35111,"CareerEarnings",2007
721,721,"Patrick Moore",NA,34859,"CareerEarnings",2007
722,722,"Dick Hart",NA,34739,"CareerEarnings",2007
723,723,"Edward Loar",NA,34067,"CareerEarnings",2007
724,724,"Ross Bain",NA,29821,"CareerEarnings",2007
725,725,"Chad Collins",NA,29459,"CareerEarnings",2007
726,726,"Billy Hurley III",NA,28910,"CareerEarnings",2007
727,727,"Graeme Storm",NA,28456,"CareerEarnings",2007
728,728,"David Smail",NA,28042,"CareerEarnings",2007
729,729,"Thongchai Jaidee",NA,28016,"CareerEarnings",2007
730,730,"Colt Knost",NA,27483,"CareerEarnings",2007
731,731,"Won Joon Lee",NA,26736,"CareerEarnings",2007
732,732,"Maarten Lafeber",NA,26243,"CareerEarnings",2007
733,733,"Laurie Hammer",NA,25992,"CareerEarnings",2007
734,734,"Fabrizio Zanotti",NA,25900,"CareerEarnings",2007
735,735,"WC Liang",NA,25850,"CareerEarnings",2007
736,736,"Azuma Yano",NA,24927,"CareerEarnings",2007
737,737,"Al Johnston",NA,24099,"CareerEarnings",2007
738,738,"Gregory Bourdy",NA,23394,"CareerEarnings",2007
739,739,"Paul Sheehan",NA,21858,"CareerEarnings",2007
740,740,"Kevin Streelman",NA,21695,"CareerEarnings",2007
741,741,"Gonzalo Fdez Castano",NA,21578,"CareerEarnings",2007
741,741,"Andrew Marshall",NA,21578,"CareerEarnings",2007
741,741,"Simon Wakefield",NA,21578,"CareerEarnings",2007
744,744,"Alan Morin",NA,21150,"CareerEarnings",2007
745,745,"Jon Bevan",NA,21080,"CareerEarnings",2007
746,746,"Matt Every",NA,20925,"CareerEarnings",2007
747,747,"Chris Nallen",NA,20913,"CareerEarnings",2007
748,748,"Philip Archer",NA,20482,"CareerEarnings",2007
749,749,"Scott Sterling",NA,20280,"CareerEarnings",2007
750,750,"Jim Payne",NA,20041,"CareerEarnings",2007
751,751,"Rob Oppenheim",NA,19500,"CareerEarnings",2007
752,752,"Steven Bowditch",NA,19459,"CareerEarnings",2007
753,753,"Bob Sowards",NA,19162,"CareerEarnings",2007
754,754,"Andrew Ruthkoski",NA,19112,"CareerEarnings",2007
755,755,"Chris Starkjohann",NA,18893,"CareerEarnings",2007
756,756,"Brad Sutterfield",NA,18649,"CareerEarnings",2007
758,758,"Keoke Cotner",NA,18000,"CareerEarnings",2007
759,759,"Christian Cevaer",NA,16760,"CareerEarnings",2007
760,760,"Andres Gonzales",NA,15520,"CareerEarnings",2007
761,761,"Nick Gilliam",NA,15436,"CareerEarnings",2007
762,762,"Stuart Deane",NA,13140,"CareerEarnings",2007
763,763,"Ryan Benzel",NA,12900,"CareerEarnings",2007
764,764,"Ron Philo Jr",NA,12750,"CareerEarnings",2007
765,765,"Will Moore",NA,12168,"CareerEarnings",2007
766,766,"Chris Parra",NA,12152,"CareerEarnings",2007
767,767,"Bill Lunde",NA,12093,"CareerEarnings",2007
768,768,"Lian Wei Zhang",NA,12072,"CareerEarnings",2007
769,769,"Kane Webber",NA,12045,"CareerEarnings",2007
770,770,"Patrick Damron",NA,11660,"CareerEarnings",2007
770,770,"Scott Parel",NA,11660,"CareerEarnings",2007
772,772,"Mark Walker",NA,11536,"CareerEarnings",2007
773,773,"Andy Morse",NA,11355,"CareerEarnings",2007
774,774,"Wil Collins",NA,11200,"CareerEarnings",2007
775,775,"Martin Rominger",NA,11163,"CareerEarnings",2007
776,776,"Madalitso Muthiya",NA,11100,"CareerEarnings",2007
777,777,"Desvonde Botes",NA,10970,"CareerEarnings",2007
778,778,"Brent Delahoussaye",NA,10550,"CareerEarnings",2007
779,779,"Darren Fichardt",NA,10133,"CareerEarnings",2007
780,780,"Chris Baryla",NA,9800,"CareerEarnings",2007
781,781,"Brad Adamonis",NA,9713,"CareerEarnings",2007
782,782,"Camilo Benedetti",NA,9600,"CareerEarnings",2007
783,783,"Scott Miller",NA,9588,"CareerEarnings",2007
784,784,"Brady Schnell",NA,9102,"CareerEarnings",2007
785,785,"Ryan Blaum",NA,8800,"CareerEarnings",2007
786,786,"Bronson La Cassie",NA,8692,"CareerEarnings",2007
787,787,"Tony Finau",NA,7960,"CareerEarnings",2007
788,788,"Gavin Flint",NA,7932,"CareerEarnings",2007
789,789,"Chez Reavie",NA,7840,"CareerEarnings",2007
790,790,"Oliver Thomson",NA,7630,"CareerEarnings",2007
791,791,"Scott Harrington",NA,7480,"CareerEarnings",2007
792,792,"Brock Mackenzie",NA,7388,"CareerEarnings",2007
793,793,"Rob Bradley",NA,7000,"CareerEarnings",2007
794,794,"Eli Zackheim",NA,6810,"CareerEarnings",2007
795,795,"Jin Park",NA,6450,"CareerEarnings",2007
796,796,"Han Lee",NA,5970,"CareerEarnings",2007
797,797,"Jorge Benedetti",NA,5771,"CareerEarnings",2007
798,798,"Phil Schmitt",NA,5460,"CareerEarnings",2007
799,799,"Tom Kalinowski",NA,5330,"CareerEarnings",2007
800,800,"Mamo Osanai",NA,4440,"CareerEarnings",2007
801,801,"Scott Hebert",NA,3960,"CareerEarnings",2007
802,802,"Zoran Zorkic",NA,3880,"CareerEarnings",2007
803,803,"Mike San Filippo",NA,3840,"CareerEarnings",2007
804,804,"Mike Deuel",NA,3696,"CareerEarnings",2007
805,805,"Michael Fergin",NA,2835,"CareerEarnings",2007
806,806,"Ben Walter",NA,2120,"CareerEarnings",2007
807,807,"Chad Ginn",NA,1618,"CareerEarnings",2007
