"TenthTeeLatePar3ScoringAverage_RANKTHISWEEK_2015","TenthTeeLatePar3ScoringAverage_RANKLASTWEEK_2015","TenthTeeLatePar3ScoringAverage_PLAYERNAME_2015","TenthTeeLatePar3ScoringAverage_ROUNDS_2015","TenthTeeLatePar3ScoringAverage_AVG_2015","TenthTeeLatePar3ScoringAverage_TOTALSTROKES_2015","TenthTeeLatePar3ScoringAverage_TOTALHOLES_2015","stat_name","year"
36,36,"David Hearn",97,2.99,215,72,"TenthTeeLatePar3ScoringAverage",2015
36,36,"John Huh",102,2.99,266,89,"TenthTeeLatePar3ScoringAverage",2015
36,36,"Carlos Ortiz",100,2.99,230,77,"TenthTeeLatePar3ScoringAverage",2015
36,36,"Michael Putnam",87,2.99,230,77,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Jason Bohn",95,3,192,64,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Ben Crane",62,3,144,48,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Martin Flores",95,3,216,72,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Rickie Fowler",76,3,48,16,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Jerry Kelly",79,3,195,65,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Justin Leonard",61,3,147,49,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Hideki Matsuyama",95,3,60,20,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Francesco Molinari",56,3,60,20,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Patrick Reed",103,3,27,9,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Patrick Rodgers",57,3,87,29,"TenthTeeLatePar3ScoringAverage",2015
41,41,"Jordan Spieth",91,3,24,8,"TenthTeeLatePar3ScoringAverage",2015
52,52,"Danny Lee",120,3.01,232,77,"TenthTeeLatePar3ScoringAverage",2015
52,52,"Nick Taylor",91,3.01,232,77,"TenthTeeLatePar3ScoringAverage",2015
54,54,"Jonathan Byrd",69,3.02,127,42,"TenthTeeLatePar3ScoringAverage",2015
54,54,"KJ Choi",66,3.02,136,45,"TenthTeeLatePar3ScoringAverage",2015
54,54,"Stewart Cink",77,3.02,199,66,"TenthTeeLatePar3ScoringAverage",2015
54,54,"Morgan Hoffmann",85,3.02,124,41,"TenthTeeLatePar3ScoringAverage",2015
54,54,"Billy Hurley III",83,3.02,160,53,"TenthTeeLatePar3ScoringAverage",2015
54,54,"Rory Sabbatini",81,3.02,275,91,"TenthTeeLatePar3ScoringAverage",2015
54,54,"Tyrone Van Aswegen",58,3.02,169,56,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Sangmoon Bae",98,3.03,230,76,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Matt Every",73,3.03,182,60,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Gonzalo Fdez Castano",81,3.03,227,75,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Jason Gore",76,3.03,194,64,"TenthTeeLatePar3ScoringAverage",2015
61,61,"JJ Henry",94,3.03,233,77,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Mark Hubbard",79,3.03,236,78,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Whee Kim",71,3.03,215,71,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Colt Knost",90,3.03,203,67,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Jeff Overton",94,3.03,100,33,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Scott Pinckney",88,3.03,200,66,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Alex Prugh",84,3.03,236,78,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Kyle Reifers",96,3.03,306,101,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Vijay Singh",78,3.03,224,74,"TenthTeeLatePar3ScoringAverage",2015
61,61,"Camilo Villegas",83,3.03,182,60,"TenthTeeLatePar3ScoringAverage",2015
75,75,"Robert Allenby",63,3.04,137,45,"TenthTeeLatePar3ScoringAverage",2015
75,75,"Scott Brown",97,3.04,347,114,"TenthTeeLatePar3ScoringAverage",2015
75,75,"Greg Chalmers",58,3.04,155,51,"TenthTeeLatePar3ScoringAverage",2015
75,75,"James Hahn",94,3.04,210,69,"TenthTeeLatePar3ScoringAverage",2015
75,75,"Padraig Harrington",60,3.04,161,53,"TenthTeeLatePar3ScoringAverage",2015
75,75,"Kevin Kisner",104,3.04,170,56,"TenthTeeLatePar3ScoringAverage",2015
75,75,"Spencer Levin",99,3.04,274,90,"TenthTeeLatePar3ScoringAverage",2015
75,75,"Sam Saunders",83,3.04,161,53,"TenthTeeLatePar3ScoringAverage",2015
75,75,"Nicholas Thompson",90,3.04,225,74,"TenthTeeLatePar3ScoringAverage",2015
75,75,"Mark Wilson",89,3.04,234,77,"TenthTeeLatePar3ScoringAverage",2015
85,85,"Blayne Barber",76,3.05,235,77,"TenthTeeLatePar3ScoringAverage",2015
85,85,"Derek Fathauer",81,3.05,238,78,"TenthTeeLatePar3ScoringAverage",2015
85,85,"Jim Herman",88,3.05,186,61,"TenthTeeLatePar3ScoringAverage",2015
85,85,"Scott Langley",94,3.05,284,93,"TenthTeeLatePar3ScoringAverage",2015
85,85,"William McGirt",103,3.05,201,66,"TenthTeeLatePar3ScoringAverage",2015
85,85,"Andrew Putnam",68,3.05,174,57,"TenthTeeLatePar3ScoringAverage",2015
85,85,"Jonathan Randolph",72,3.05,186,61,"TenthTeeLatePar3ScoringAverage",2015
85,85,"Brian Stuard",97,3.05,259,85,"TenthTeeLatePar3ScoringAverage",2015
93,93,"Alex Cejka",94,3.06,214,70,"TenthTeeLatePar3ScoringAverage",2015
93,93,"Brooks Koepka",84,3.06,49,16,"TenthTeeLatePar3ScoringAverage",2015
93,93,"Ben Martin",93,3.06,220,72,"TenthTeeLatePar3ScoringAverage",2015
93,93,"Troy Merritt",91,3.06,257,84,"TenthTeeLatePar3ScoringAverage",2015
93,93,"Brendan Steele",88,3.06,153,50,"TenthTeeLatePar3ScoringAverage",2015
93,93,"Brendon Todd",96,3.06,220,72,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Ricky Barnes",82,3.07,258,84,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Daniel Berger",97,3.07,258,84,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Zac Blair",108,3.07,322,105,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Steven Bowditch",103,3.07,279,91,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Chad Campbell",97,3.07,258,84,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Chad Collins",79,3.07,187,61,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Ken Duke",93,3.07,255,83,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Chris Kirk",76,3.07,187,61,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Bryce Molder",91,3.07,276,90,"TenthTeeLatePar3ScoringAverage",2015
99,99,"DA Points",72,3.07,289,94,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Kevin Streelman",95,3.07,249,81,"TenthTeeLatePar3ScoringAverage",2015
99,99,"David Toms",62,3.07,89,29,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Nick Watney",91,3.07,227,74,"TenthTeeLatePar3ScoringAverage",2015
99,99,"Gary Woodland",81,3.07,249,81,"TenthTeeLatePar3ScoringAverage",2015
113,113,"Brendon de Jonge",106,3.08,197,64,"TenthTeeLatePar3ScoringAverage",2015
113,113,"Ernie Els",57,3.08,37,12,"TenthTeeLatePar3ScoringAverage",2015
113,113,"George McNeill",93,3.08,286,93,"TenthTeeLatePar3ScoringAverage",2015
113,113,"Phil Mickelson",70,3.08,37,12,"TenthTeeLatePar3ScoringAverage",2015
113,113,"Ryan Moore",81,3.08,191,62,"TenthTeeLatePar3ScoringAverage",2015
113,113,"Cameron Percy",72,3.08,151,49,"TenthTeeLatePar3ScoringAverage",2015
113,113,"John Senden",80,3.08,188,61,"TenthTeeLatePar3ScoringAverage",2015
113,113,"Daniel Summerhays",101,3.08,228,74,"TenthTeeLatePar3ScoringAverage",2015
121,121,"Andres Gonzales",90,3.09,312,101,"TenthTeeLatePar3ScoringAverage",2015
121,121,"Adam Hadwin",95,3.09,281,91,"TenthTeeLatePar3ScoringAverage",2015
121,121,"Russell Knox",96,3.09,201,65,"TenthTeeLatePar3ScoringAverage",2015
121,121,"Bill Lunde",50,3.09,105,34,"TenthTeeLatePar3ScoringAverage",2015
121,121,"Chris Stroud",84,3.09,198,64,"TenthTeeLatePar3ScoringAverage",2015
121,121,"Bo Van Pelt",81,3.09,164,53,"TenthTeeLatePar3ScoringAverage",2015
121,121,"Tim Wilkinson",73,3.09,207,67,"TenthTeeLatePar3ScoringAverage",2015
128,128,"Steven Alker",62,3.1,152,49,"TenthTeeLatePar3ScoringAverage",2015
128,128,"Brian Davis",86,3.1,189,61,"TenthTeeLatePar3ScoringAverage",2015
128,128,"Oscar Fraustro",58,3.1,152,49,"TenthTeeLatePar3ScoringAverage",2015
128,128,"Lucas Glover",79,3.1,325,105,"TenthTeeLatePar3ScoringAverage",2015
128,128,"Tom Hoge",83,3.1,214,69,"TenthTeeLatePar3ScoringAverage",2015
128,128,"Ian Poulter",68,3.1,62,20,"TenthTeeLatePar3ScoringAverage",2015
128,128,"Byron Smith",59,3.1,127,41,"TenthTeeLatePar3ScoringAverage",2015
128,128,"Scott Stallings",60,3.1,239,77,"TenthTeeLatePar3ScoringAverage",2015
128,128,"Jhonattan Vegas",90,3.1,245,79,"TenthTeeLatePar3ScoringAverage",2015
137,137,"Roberto Castro",54,3.11,146,47,"TenthTeeLatePar3ScoringAverage",2015
137,137,"Brice Garnett",81,3.11,264,85,"TenthTeeLatePar3ScoringAverage",2015
137,137,"Luke Guthrie",84,3.11,236,76,"TenthTeeLatePar3ScoringAverage",2015
137,137,"Sean OHair",86,3.11,177,57,"TenthTeeLatePar3ScoringAverage",2015
137,137,"Jim Renner",68,3.11,190,61,"TenthTeeLatePar3ScoringAverage",2015
137,137,"Shawn Stefani",94,3.11,252,81,"TenthTeeLatePar3ScoringAverage",2015
137,137,"Steve Wheatcroft",87,3.11,289,93,"TenthTeeLatePar3ScoringAverage",2015
144,144,"Derek Ernst",75,3.12,240,77,"TenthTeeLatePar3ScoringAverage",2015
144,144,"Tony Finau",106,3.12,243,78,"TenthTeeLatePar3ScoringAverage",2015
144,144,"Hunter Mahan",88,3.12,103,33,"TenthTeeLatePar3ScoringAverage",2015
144,144,"Ryan Palmer",80,3.12,162,52,"TenthTeeLatePar3ScoringAverage",2015
144,144,"Andres Romero",69,3.12,103,33,"TenthTeeLatePar3ScoringAverage",2015
149,149,"Eric Axley",57,3.13,75,24,"TenthTeeLatePar3ScoringAverage",2015
149,149,"Angel Cabrera",53,3.13,100,32,"TenthTeeLatePar3ScoringAverage",2015
149,149,"Kevin Chappell",86,3.13,150,48,"TenthTeeLatePar3ScoringAverage",2015
149,149,"Sergio Garcia",59,3.13,25,8,"TenthTeeLatePar3ScoringAverage",2015
149,149,"Marc Leishman",74,3.13,119,38,"TenthTeeLatePar3ScoringAverage",2015
149,149,"Seung Yul Noh",65,3.13,175,56,"TenthTeeLatePar3ScoringAverage",2015
149,149,"Louis Oosthuizen",68,3.13,75,24,"TenthTeeLatePar3ScoringAverage",2015
149,149,"Roger Sloan",56,3.13,141,45,"TenthTeeLatePar3ScoringAverage",2015
149,149,"Heath Slocum",57,3.13,144,46,"TenthTeeLatePar3ScoringAverage",2015
158,158,"Robert Garrigus",70,3.14,220,70,"TenthTeeLatePar3ScoringAverage",2015
158,158,"Charley Hoffman",97,3.14,248,79,"TenthTeeLatePar3ScoringAverage",2015
158,158,"Boo Weekley",79,3.14,232,74,"TenthTeeLatePar3ScoringAverage",2015
158,158,"Lee Westwood",56,3.14,91,29,"TenthTeeLatePar3ScoringAverage",2015
162,162,"Charles Howell III",105,3.15,230,73,"TenthTeeLatePar3ScoringAverage",2015
162,162,"Jimmy Walker",89,3.15,41,13,"TenthTeeLatePar3ScoringAverage",2015
164,164,"John Peterson",84,3.16,193,61,"TenthTeeLatePar3ScoringAverage",2015
165,165,"Charl Schwartzel",67,3.17,171,54,"TenthTeeLatePar3ScoringAverage",2015
165,165,"Michael Thompson",83,3.17,190,60,"TenthTeeLatePar3ScoringAverage",2015
167,167,"Billy Horschel",99,3.18,89,28,"TenthTeeLatePar3ScoringAverage",2015
167,167,"Matt Kuchar",97,3.18,54,17,"TenthTeeLatePar3ScoringAverage",2015
167,167,"Greg Owen",58,3.18,121,38,"TenthTeeLatePar3ScoringAverage",2015
170,170,"Charlie Beljan",76,3.19,281,88,"TenthTeeLatePar3ScoringAverage",2015
170,170,"Harris English",105,3.19,169,53,"TenthTeeLatePar3ScoringAverage",2015
172,172,"Jonas Blixt",78,3.21,154,48,"TenthTeeLatePar3ScoringAverage",2015
172,172,"John Merrick",78,3.21,225,70,"TenthTeeLatePar3ScoringAverage",2015
174,174,"Jason Dufner",76,3.22,132,41,"TenthTeeLatePar3ScoringAverage",2015
175,175,"Jamie Donaldson",50,3.24,107,33,"TenthTeeLatePar3ScoringAverage",2015
175,175,"Geoff Ogilvy",50,3.24,120,37,"TenthTeeLatePar3ScoringAverage",2015
177,177,"Davis Love III",51,3.25,78,24,"TenthTeeLatePar3ScoringAverage",2015
178,178,"Keegan Bradley",87,3.28,118,36,"TenthTeeLatePar3ScoringAverage",2015
179,179,"Henrik Stenson",63,3.33,40,12,"TenthTeeLatePar3ScoringAverage",2015
180,180,"Jim Furyk",71,3.42,41,12,"TenthTeeLatePar3ScoringAverage",2015
180,180,"Zach Johnson",90,3.42,41,12,"TenthTeeLatePar3ScoringAverage",2015
182,182,"Bubba Watson",71,3.5,28,8,"TenthTeeLatePar3ScoringAverage",2015
