"Par5Performance_RANKTHISWEEK_2013","Par5Performance_RANKLASTWEEK_2013","Par5Performance_PLAYERNAME_2013","Par5Performance_ROUNDS_2013","Par5Performance_STATUS_2013","Par5Performance_PAR5AVG_2013","Par5Performance_TOTALPAR_2013","stat_name","year"
165,165,"Scott Gardiner",61,-43,4.78,960,"Par5Performance",2013
167,167,"Michael Bradley",56,-42,4.75,845,"Par5Performance",2013
167,167,"Ian Poulter",59,-42,4.73,790,"Par5Performance",2013
169,169,"Rod Pampling",46,-40,4.71,695,"Par5Performance",2013
169,169,"Darron Stiles",51,-40,4.74,765,"Par5Performance",2013
171,171,"Padraig Harrington",52,-38,4.74,725,"Par5Performance",2013
172,172,"Graeme McDowell",53,-37,4.75,740,"Par5Performance",2013
173,173,"Tim Herron",45,-36,4.74,700,"Par5Performance",2013
174,174,"Johnson Wagner",64,-33,4.83,975,"Par5Performance",2013
175,175,"David Toms",49,-31,4.78,710,"Par5Performance",2013
176,176,"Robert Allenby",58,-29,4.84,925,"Par5Performance",2013
176,176,"Justin Bolli",59,-29,4.84,900,"Par5Performance",2013
176,176,"Ben Curtis",59,-29,4.84,910,"Par5Performance",2013
179,179,"Bobby Gates",49,-21,4.86,725,"Par5Performance",2013
180,180,"Geoff Ogilvy",57,-20,4.89,945,"Par5Performance",2013
