"OfficialWorldGolfRanking_RANKTHISWEEK_2013","OfficialWorldGolfRanking_RANKLASTWEEK_2013","OfficialWorldGolfRanking_PLAYERNAME_2013","OfficialWorldGolfRanking_EVENTS_2013","OfficialWorldGolfRanking_AVGPOINTS_2013","OfficialWorldGolfRanking_TOTALPOINTS_2013","OfficialWorldGolfRanking_POINTSLOST_2013","OfficialWorldGolfRanking_POINTSGAINED_2013","OfficialWorldGolfRanking_COUNTRY_2013","stat_name","year"
253,249,"Francois Calmels",40,0.73,29.04,-2.18,31.22,NA,"OfficialWorldGolfRanking",2013
254,248,"I J Jang",52,0.72,37.54,-24.3,19,NA,"OfficialWorldGolfRanking",2013
255,252,"Emiliano Grillo",47,0.72,33.85,-10.23,27.18,NA,"OfficialWorldGolfRanking",2013
256,260,"Jose Filipe Lima",43,0.72,30.93,-10.08,28.84,NA,"OfficialWorldGolfRanking",2013
257,250,"Graeme Storm",52,0.72,37.39,-18.62,28.91,NA,"OfficialWorldGolfRanking",2013
258,267,"Wade Ormsby",40,0.72,28.69,-7.17,27.58,NA,"OfficialWorldGolfRanking",2013
259,263,"YE Yang",52,0.71,37.1,-58.63,17.63,NA,"OfficialWorldGolfRanking",2013
260,257,"Gregory Havret",52,0.71,36.99,-33.99,32.9,NA,"OfficialWorldGolfRanking",2013
261,253,"Magnus Carlsson",49,0.71,34.84,-27.51,16.79,NA,"OfficialWorldGolfRanking",2013
262,256,"Justin Hicks",52,0.71,36.79,-20.78,25.39,NA,"OfficialWorldGolfRanking",2013
263,258,"Davis Love III",40,0.7,27.96,-32.15,12.07,NA,"OfficialWorldGolfRanking",2013
264,259,"Camilo Villegas",52,0.7,36.32,-33.67,31.82,NA,"OfficialWorldGolfRanking",2013
265,265,"Adrian Otaegui",45,0.7,31.34,-2.99,29.33,NA,"OfficialWorldGolfRanking",2013
266,262,"Greg Owen",52,0.69,36.12,-26.76,21.86,NA,"OfficialWorldGolfRanking",2013
267,301,"Siddikur Rahman",43,0.69,29.85,-25.12,19.11,NA,"OfficialWorldGolfRanking",2013
268,261,"David Drysdale",52,0.69,36.06,-28.47,21.32,NA,"OfficialWorldGolfRanking",2013
269,264,"Chad Campbell",52,0.69,35.91,-32.96,20.66,NA,"OfficialWorldGolfRanking",2013
270,266,"Lee Slattery",52,0.68,35.57,-36.62,19.97,NA,"OfficialWorldGolfRanking",2013
271,268,"Troy Matteson",52,0.68,35.43,-30.59,12.87,NA,"OfficialWorldGolfRanking",2013
272,307,"Shunsuke Sonoda",41,0.67,27.51,-15.3,19.52,NA,"OfficialWorldGolfRanking",2013
273,302,"Seukhyun Baek",40,0.66,26.56,-10.67,20.78,NA,"OfficialWorldGolfRanking",2013
274,271,"Robert Karlsson",52,0.66,34.41,-58.42,21.96,NA,"OfficialWorldGolfRanking",2013
275,273,"Kevin Tway",40,0.66,26.44,-2.05,25.41,NA,"OfficialWorldGolfRanking",2013
276,269,"Juvic Pagunsan",47,0.66,30.85,-36.08,10.36,NA,"OfficialWorldGolfRanking",2013
277,274,"Brad Fritsch",52,0.66,34.09,-15.23,26.3,NA,"OfficialWorldGolfRanking",2013
278,272,"Peter Senior",40,0.65,26.14,-15.94,1.5,NA,"OfficialWorldGolfRanking",2013
279,277,"Seve Benson",52,0.65,33.86,-12.48,27.89,NA,"OfficialWorldGolfRanking",2013
280,275,"Justin Bolli",52,0.65,33.86,-18.17,21.6,NA,"OfficialWorldGolfRanking",2013
281,276,"Mark Foster",52,0.65,33.73,-37.83,20.57,NA,"OfficialWorldGolfRanking",2013
282,279,"Stuart Appleby",52,0.65,33.72,-14.77,24.96,NA,"OfficialWorldGolfRanking",2013
283,280,"Scott Gardiner",52,0.65,33.65,-15.24,19.45,NA,"OfficialWorldGolfRanking",2013
284,288,"Tomohiro Kondo",48,0.64,30.59,-35.46,18.83,NA,"OfficialWorldGolfRanking",2013
285,281,"Angelo Que",45,0.63,28.39,-10.57,20.89,NA,"OfficialWorldGolfRanking",2013
286,282,"Robert Streb",52,0.63,32.75,-17.52,20.44,NA,"OfficialWorldGolfRanking",2013
287,285,"Jim Herman",52,0.63,32.68,-12.79,24.24,NA,"OfficialWorldGolfRanking",2013
288,284,"Damian McGrane",52,0.63,32.66,-18.23,25.04,NA,"OfficialWorldGolfRanking",2013
289,283,"James Kingston",52,0.63,32.64,-18.58,30.84,NA,"OfficialWorldGolfRanking",2013
290,294,"Kazuhiro Yamashita",49,0.63,30.7,-18.97,13.72,NA,"OfficialWorldGolfRanking",2013
291,286,"Michio Matsumura",51,0.62,31.4,-22.67,23.1,NA,"OfficialWorldGolfRanking",2013
292,290,"Tom Gillis",50,0.61,30.71,-31.76,10.58,NA,"OfficialWorldGolfRanking",2013
293,287,"Peter Whiteford",52,0.61,31.91,-22.77,27.32,NA,"OfficialWorldGolfRanking",2013
294,289,"Dylan Frittelli",40,0.61,24.49,-2.81,26.28,NA,"OfficialWorldGolfRanking",2013
295,291,"John Parry",52,0.61,31.79,-9.5,27.91,NA,"OfficialWorldGolfRanking",2013
296,292,"Erik Compton",52,0.6,31.39,-19.71,32.03,NA,"OfficialWorldGolfRanking",2013
297,298,"Danny Lee",52,0.6,31.3,-33.4,24.82,NA,"OfficialWorldGolfRanking",2013
298,297,"Maximilian Kieffer",49,0.6,29.49,-14.02,22.46,NA,"OfficialWorldGolfRanking",2013
299,300,"Espen Kofstad",52,0.6,31.19,-23.05,8.49,NA,"OfficialWorldGolfRanking",2013
300,299,"Han Lee",47,0.6,28.18,-20.59,2.9,NA,"OfficialWorldGolfRanking",2013
301,293,"Sean OHair",52,0.6,31.16,-47.18,18.32,NA,"OfficialWorldGolfRanking",2013
302,296,"Trevor Fisher Jr",41,0.6,24.51,-18.73,14.57,NA,"OfficialWorldGolfRanking",2013
303,295,"Blake Adams",40,0.6,23.84,-38.78,NA,NA,"OfficialWorldGolfRanking",2013
304,303,"Alexander Levy",44,0.6,26.21,-5.49,22.17,NA,"OfficialWorldGolfRanking",2013
305,309,"Chez Reavie",50,0.59,29.69,-45.77,23.2,NA,"OfficialWorldGolfRanking",2013
306,304,"SK Ho",48,0.59,28.4,-20.64,20.76,NA,"OfficialWorldGolfRanking",2013
307,313,"Will Wilcox",44,0.59,26.01,-9.48,25.16,NA,"OfficialWorldGolfRanking",2013
308,306,"Mikko Korhonen",40,0.59,23.63,-11.67,14.28,NA,"OfficialWorldGolfRanking",2013
309,310,"Dicky Pride",49,0.59,28.88,-24.7,16.28,NA,"OfficialWorldGolfRanking",2013
310,305,"Dawie van der Walt",52,0.59,30.63,-17.27,28.4,NA,"OfficialWorldGolfRanking",2013
311,308,"Alex Aragon",50,0.59,29.29,-10.6,25.96,NA,"OfficialWorldGolfRanking",2013
312,311,"Simon Thornton",40,0.58,23.26,-10.83,22.12,NA,"OfficialWorldGolfRanking",2013
313,312,"Mark Anderson",52,0.58,30.09,-14.78,25.84,NA,"OfficialWorldGolfRanking",2013
314,315,"Alexandre Kaleka",50,0.58,28.78,-16.12,15.29,NA,"OfficialWorldGolfRanking",2013
315,322,"Robert Dinwiddie",44,0.57,25.25,-5.8,21.8,NA,"OfficialWorldGolfRanking",2013
316,330,"Yusaku Miyazato",50,0.57,28.69,-23.08,13.15,NA,"OfficialWorldGolfRanking",2013
317,314,"Nick Cullen",40,0.57,22.91,-14.8,13.2,NA,"OfficialWorldGolfRanking",2013
318,324,"Tim Wilkinson",49,0.57,27.99,-8.03,27.92,NA,"OfficialWorldGolfRanking",2013
319,317,"Scott Langley",40,0.57,22.75,-7.02,25.46,NA,"OfficialWorldGolfRanking",2013
320,318,"Jake Higginbottom",40,0.57,22.69,-8.58,12.15,NA,"OfficialWorldGolfRanking",2013
321,320,"Steven Bowditch",52,0.56,29.35,-10.89,27.19,NA,"OfficialWorldGolfRanking",2013
322,325,"Bronson La Cassie",52,0.56,29.26,-5.14,27.86,NA,"OfficialWorldGolfRanking",2013
323,326,"Jens Dantorp",40,0.56,22.41,-3.91,20.06,NA,"OfficialWorldGolfRanking",2013
324,319,"Cameron Percy",52,0.56,29.05,-22.49,8.66,NA,"OfficialWorldGolfRanking",2013
325,316,"Prom Meesawat",49,0.55,27.15,-25.45,6.82,NA,"OfficialWorldGolfRanking",2013
326,332,"Peter Malnati",40,0.55,22.08,-0.09,22.17,NA,"OfficialWorldGolfRanking",2013
327,321,"Anthony Wall",40,0.55,22.06,-29.69,10.15,NA,"OfficialWorldGolfRanking",2013
328,327,"Chris Doak",52,0.55,28.67,-20.59,12.54,NA,"OfficialWorldGolfRanking",2013
329,328,"Matthew Baldwin",52,0.55,28.64,-23.23,17.58,NA,"OfficialWorldGolfRanking",2013
330,330,"Roope Kakko",40,0.55,22,-7.2,15.59,NA,"OfficialWorldGolfRanking",2013
331,337,"Darren Clarke",41,0.55,22.53,-48.6,15.93,NA,"OfficialWorldGolfRanking",2013
332,329,"Ricky Barnes",52,0.55,28.57,-31.08,23.45,NA,"OfficialWorldGolfRanking",2013
333,347,"Yoshinobu Tsukada",45,0.55,24.58,-10.81,18.71,NA,"OfficialWorldGolfRanking",2013
334,333,"Kevin Kisner",52,0.54,28.31,-13.69,24.89,NA,"OfficialWorldGolfRanking",2013
335,322,"Kenichi Kuboya",52,0.54,28.22,-41.46,3.04,NA,"OfficialWorldGolfRanking",2013
336,334,"Whee Kim",40,0.54,21.61,-13.7,12.74,NA,"OfficialWorldGolfRanking",2013
337,336,"Andreas Harto",52,0.54,27.94,-19.12,14.56,NA,"OfficialWorldGolfRanking",2013
338,352,"Tetsuji Hiratsuka",52,0.54,27.82,-36.14,16.97,NA,"OfficialWorldGolfRanking",2013
339,339,"Gareth Maybin",52,0.53,27.72,-12.15,25.36,NA,"OfficialWorldGolfRanking",2013
340,342,"Robert Jan Derksen",51,0.53,27.18,-16.9,22.31,NA,"OfficialWorldGolfRanking",2013
341,340,"Scott Strange",40,0.53,21.09,-9.34,23.69,NA,"OfficialWorldGolfRanking",2013
342,341,"Jorge Campillo",52,0.53,27.38,-19.16,24.6,NA,"OfficialWorldGolfRanking",2013
343,335,"David Oh",41,0.53,21.54,-8.3,18.84,NA,"OfficialWorldGolfRanking",2013
344,345,"Johan Carlsson",40,0.52,20.99,-0.07,21.06,NA,"OfficialWorldGolfRanking",2013
345,368,"Antonio Lascuna",40,0.52,20.92,-12.93,9.93,NA,"OfficialWorldGolfRanking",2013
346,348,"Michael Campbell",46,0.52,23.88,-16.48,9.16,NA,"OfficialWorldGolfRanking",2013
347,344,"Richard Green",51,0.52,26.45,-26.27,14.01,NA,"OfficialWorldGolfRanking",2013
348,343,"JB Holmes",40,0.51,20.55,-33.41,NA,NA,"OfficialWorldGolfRanking",2013
349,346,"Luke List",52,0.51,26.59,-24.11,9.78,NA,"OfficialWorldGolfRanking",2013
350,338,"Jbe Kruger",52,0.51,26.51,-40.27,20.23,NA,"OfficialWorldGolfRanking",2013
351,354,"Alex Prugh",49,0.5,24.62,-4.5,22.76,NA,"OfficialWorldGolfRanking",2013
351,353,"Mark Tullo",51,0.5,25.63,-16.57,19.07,NA,"OfficialWorldGolfRanking",2013
353,351,"Steven Alker",47,0.5,23.5,-6.12,20.01,NA,"OfficialWorldGolfRanking",2013
354,349,"Merrick Bremner",48,0.5,23.95,-8.41,18.18,NA,"OfficialWorldGolfRanking",2013
355,355,"Andy Sullivan",48,0.5,23.92,-11.25,17.73,NA,"OfficialWorldGolfRanking",2013
356,350,"Berry Henson",40,0.5,19.89,-11.74,13.75,NA,"OfficialWorldGolfRanking",2013
357,389,"Masamichi Uehira",48,0.5,23.76,-21.66,3.89,NA,"OfficialWorldGolfRanking",2013
358,360,"Victor Riu",51,0.49,25.23,-9,23.28,NA,"OfficialWorldGolfRanking",2013
359,356,"Brice Garnett",51,0.49,24.92,-11.65,22.02,NA,"OfficialWorldGolfRanking",2013
360,357,"Lorenzo Gagli",52,0.49,25.36,-32.65,19.9,NA,"OfficialWorldGolfRanking",2013
361,360,"Jamie Lovemark",52,0.49,25.33,-4.65,20.8,NA,"OfficialWorldGolfRanking",2013
362,358,"Fred Couples",40,0.48,19.33,-12.47,16.66,NA,"OfficialWorldGolfRanking",2013
363,359,"Tim Sluiter",40,0.48,19.33,-12.06,14.59,NA,"OfficialWorldGolfRanking",2013
364,365,"Stuart Manley",40,0.48,19.23,-1.28,19.36,NA,"OfficialWorldGolfRanking",2013
365,363,"Daniel Chopra",52,0.48,24.95,-21.29,15,NA,"OfficialWorldGolfRanking",2013
366,396,"Masanori Kobayashi",52,0.48,24.88,-23.65,3.89,NA,"OfficialWorldGolfRanking",2013
367,362,"Sanghee Lee",40,0.48,19.12,-12.86,9.4,NA,"OfficialWorldGolfRanking",2013
368,366,"Kevin Foley",40,0.47,18.97,-8.52,16.52,NA,"OfficialWorldGolfRanking",2013
368,372,"Sam Walker",43,0.47,20.39,-12.96,15.01,NA,"OfficialWorldGolfRanking",2013
370,368,"John Mallinger",40,0.47,18.94,-35.13,4.16,NA,"OfficialWorldGolfRanking",2013
371,364,"Kyung Nam Kang",40,0.47,18.94,-14.55,11.2,NA,"OfficialWorldGolfRanking",2013
372,367,"Nick OHern",52,0.47,24.31,-28.6,15.57,NA,"OfficialWorldGolfRanking",2013
373,379,"Rikard Karlberg",50,0.47,23.37,-13.84,15.53,NA,"OfficialWorldGolfRanking",2013
374,371,"Paul McGinley",40,0.46,18.6,-15.6,10.27,NA,"OfficialWorldGolfRanking",2013
375,370,"Jonathan Moore",40,0.46,18.56,-15.18,NA,NA,"OfficialWorldGolfRanking",2013
376,378,"David Higgins",40,0.46,18.55,-3.75,16.2,NA,"OfficialWorldGolfRanking",2013
377,411,"Choi Hosung",40,0.46,18.5,-10.33,17.1,NA,"OfficialWorldGolfRanking",2013
378,373,"Daisuke Kataoka",52,0.46,24.03,-10.73,21.96,NA,"OfficialWorldGolfRanking",2013
379,374,"Peter Tomasulo",41,0.46,18.93,-9.19,15.09,NA,"OfficialWorldGolfRanking",2013
380,376,"Justin Walters",52,0.46,23.99,-17.76,15.13,NA,"OfficialWorldGolfRanking",2013
381,377,"Rich Bland",52,0.46,23.91,-13.75,13.43,NA,"OfficialWorldGolfRanking",2013
382,381,"Scott Henry",48,0.46,22.04,-8.73,12.77,NA,"OfficialWorldGolfRanking",2013
383,382,"Matt Bettencourt",52,0.46,23.83,-8.78,20.64,NA,"OfficialWorldGolfRanking",2013
384,450,"Younghan Song",40,0.46,18.33,-0.97,19.3,NA,"OfficialWorldGolfRanking",2013
385,374,"Rod Pampling",52,0.46,23.81,-25.97,6.28,NA,"OfficialWorldGolfRanking",2013
386,507,"Dohoon Kim",40,0.46,18.22,-2.75,16.96,NA,"OfficialWorldGolfRanking",2013
387,383,"Chris Paisley",47,0.46,21.38,-11.88,12.66,NA,"OfficialWorldGolfRanking",2013
388,380,"Doug McGuigan",46,0.45,20.92,-17.3,8.07,NA,"OfficialWorldGolfRanking",2013
389,384,"Matthew Griffin",40,0.45,18.04,-7.49,11.41,NA,"OfficialWorldGolfRanking",2013
390,390,"Brinson Paolini",40,0.45,18,NA,18,NA,"OfficialWorldGolfRanking",2013
391,391,"Tim Herron",45,0.45,20.21,-21.53,12.61,NA,"OfficialWorldGolfRanking",2013
392,385,"Vaughn Taylor",52,0.45,23.35,-13.03,20.55,NA,"OfficialWorldGolfRanking",2013
393,386,"Fabian Gomez",52,0.45,23.23,-10,21.9,NA,"OfficialWorldGolfRanking",2013
394,388,"Benjamin Alvarado",40,0.44,17.78,-10.56,19.88,NA,"OfficialWorldGolfRanking",2013
395,387,"Jaco Ahlers",43,0.44,19.07,-10.8,11.24,NA,"OfficialWorldGolfRanking",2013
396,392,"Matthew Nixon",52,0.44,22.98,-5.08,17.25,NA,"OfficialWorldGolfRanking",2013
397,399,"Agustin Domingo",46,0.44,20.13,-5.29,17.59,NA,"OfficialWorldGolfRanking",2013
398,400,"Daniel Brooks",51,0.43,22.18,-12.94,15,NA,"OfficialWorldGolfRanking",2013
399,393,"Mathew Goggin",52,0.43,22.58,-17.49,17.8,NA,"OfficialWorldGolfRanking",2013
400,395,"Jose de Jesus Rodriguez",40,0.43,17.27,-8.59,16.4,NA,"OfficialWorldGolfRanking",2013
401,394,"Do Hoon Kim",51,0.43,21.92,-26.93,5.27,NA,"OfficialWorldGolfRanking",2013
402,398,"Ariel Canete",43,0.43,18.46,-9.99,6.36,NA,"OfficialWorldGolfRanking",2013
403,397,"Thitiphan Chuayprako",40,0.43,17.15,-10.09,2,NA,"OfficialWorldGolfRanking",2013
404,472,"Nicholas Fung",40,0.43,17.14,-1.68,18.29,NA,"OfficialWorldGolfRanking",2013
405,401,"Will Claxton",52,0.43,22.12,-15.58,11.32,NA,"OfficialWorldGolfRanking",2013
406,407,"Tjaart van der Walt",51,0.43,21.68,-15.3,18.88,NA,"OfficialWorldGolfRanking",2013
407,403,"Ashley Hall",48,0.42,20.35,-7,16.04,NA,"OfficialWorldGolfRanking",2013
408,402,"Alexandre Rocha",52,0.42,21.95,-13.41,13.7,NA,"OfficialWorldGolfRanking",2013
409,404,"Desvonde Botes",46,0.42,19.35,-9.39,14.56,NA,"OfficialWorldGolfRanking",2013
410,409,"Will Ma Kenzie",48,0.42,20.19,-5.48,18.59,NA,"OfficialWorldGolfRanking",2013
411,405,"Jose Maria Olazabal",49,0.42,20.52,-12.35,15.15,NA,"OfficialWorldGolfRanking",2013
412,406,"Jean Hugo",47,0.42,19.66,-10.28,19.81,NA,"OfficialWorldGolfRanking",2013
413,410,"Tom Lewis",51,0.42,21.25,-22.12,16.9,NA,"OfficialWorldGolfRanking",2013
414,408,"Keith Horne",52,0.42,21.6,-29.14,9.85,NA,"OfficialWorldGolfRanking",2013
415,412,"Aaron Townsend",40,0.41,16.31,-7.05,10.99,NA,"OfficialWorldGolfRanking",2013
416,413,"Ruan de Smidt",42,0.41,17.04,-6.69,10.94,NA,"OfficialWorldGolfRanking",2013
417,416,"James Bowen",40,0.41,16.23,-1.77,18,NA,"OfficialWorldGolfRanking",2013
418,419,"Jens Fahrbring",40,0.41,16.2,NA,16.2,NA,"OfficialWorldGolfRanking",2013
419,422,"Steven Tiley",40,0.4,16.15,-8.74,12.55,NA,"OfficialWorldGolfRanking",2013
420,461,"Matthew Stieger",40,0.4,16.14,-4.38,12.28,NA,"OfficialWorldGolfRanking",2013
421,414,"Simon Wakefield",52,0.4,20.97,-24.49,6.47,NA,"OfficialWorldGolfRanking",2013
422,415,"Brandt Jobe",43,0.4,17.28,-26.63,14.11,NA,"OfficialWorldGolfRanking",2013
423,417,"Pariya Junhasavasdikul",47,0.4,18.83,-8.95,15.21,NA,"OfficialWorldGolfRanking",2013
424,418,"Alessandro Tadini",52,0.4,20.68,-21.28,1.37,NA,"OfficialWorldGolfRanking",2013
425,430,"Bill Lunde",43,0.4,17.06,-15.24,8.43,NA,"OfficialWorldGolfRanking",2013
426,420,"Richard Finch",52,0.4,20.57,-25.01,6.12,NA,"OfficialWorldGolfRanking",2013
427,421,"Billy Hurley III",52,0.39,20.53,-16.07,13.98,NA,"OfficialWorldGolfRanking",2013
428,428,"Gary Lockerbie",47,0.39,18.55,-15.99,8.29,NA,"OfficialWorldGolfRanking",2013
429,424,"Tyrone Van Aswegen",52,0.39,20.47,-11.75,10.25,NA,"OfficialWorldGolfRanking",2013
430,423,"Philip Archer",48,0.39,18.85,-15.67,13.69,NA,"OfficialWorldGolfRanking",2013
431,425,"Wen Tang Lin",40,0.39,15.7,-6.99,15.23,NA,"OfficialWorldGolfRanking",2013
431,431,"Jamie McLeary",40,0.39,15.69,-1.41,15,NA,"OfficialWorldGolfRanking",2013
433,426,"Tag Ridings",52,0.39,20.34,-8.76,17.42,NA,"OfficialWorldGolfRanking",2013
434,427,"Doug LaBelle II",52,0.39,20.28,-13.08,13.36,NA,"OfficialWorldGolfRanking",2013
435,451,"Azuma Yano",48,0.39,18.7,-14.44,13.99,NA,"OfficialWorldGolfRanking",2013
436,429,"Bobby Gates",52,0.39,20.2,-14.87,16.78,NA,"OfficialWorldGolfRanking",2013
437,432,"John Daly",50,0.39,19.41,-27.38,NA,NA,"OfficialWorldGolfRanking",2013
438,435,"Daniel Im",40,0.39,15.46,-3.51,14.15,NA,"OfficialWorldGolfRanking",2013
438,438,"Thomas Levet",49,0.39,18.93,-25.84,8.09,NA,"OfficialWorldGolfRanking",2013
440,433,"James Morrison",52,0.39,20.06,-28.57,8.48,NA,"OfficialWorldGolfRanking",2013
441,653,"Satoshi Tomiyama",40,0.38,15.36,-7.69,13.29,NA,"OfficialWorldGolfRanking",2013
442,434,"Darron Stiles",52,0.38,19.88,-17.81,9.31,NA,"OfficialWorldGolfRanking",2013
443,437,"Jordi Garcia Pinto",44,0.38,16.75,-5.73,16.2,NA,"OfficialWorldGolfRanking",2013
444,441,"Daniel Gaunt",52,0.38,19.77,-5.52,18.96,NA,"OfficialWorldGolfRanking",2013
445,439,"Oliver Fisher",52,0.38,19.73,-17.71,12.47,NA,"OfficialWorldGolfRanking",2013
445,442,"Steve LeBrun",48,0.38,18.2,-6.48,14,NA,"OfficialWorldGolfRanking",2013
447,440,"Jacques Blaauw",44,0.38,16.69,-3.75,15.38,NA,"OfficialWorldGolfRanking",2013
448,443,"Alistair Presnell",52,0.38,19.69,-15.52,9.43,NA,"OfficialWorldGolfRanking",2013
449,436,"Taichi Teshima",45,0.38,17.03,-14.16,6.66,NA,"OfficialWorldGolfRanking",2013
450,444,"Kim Daesub",40,0.38,15.09,-7.78,5.06,NA,"OfficialWorldGolfRanking",2013
451,453,"Andrew McArthur",40,0.37,14.87,-7.03,13.86,NA,"OfficialWorldGolfRanking",2013
452,445,"Scott Parel",48,0.37,17.84,-5.51,14,NA,"OfficialWorldGolfRanking",2013
453,446,"Oscar Fraustro",40,0.37,14.82,-6.81,4.91,NA,"OfficialWorldGolfRanking",2013
454,447,"Edouard Dubois",47,0.37,17.4,-11.16,15.88,NA,"OfficialWorldGolfRanking",2013
455,448,"David Mathis",52,0.37,19.13,-18.46,9.63,NA,"OfficialWorldGolfRanking",2013
456,486,"Elmer Salvador",40,0.36,14.58,-7.25,12.11,NA,"OfficialWorldGolfRanking",2013
457,449,"Park Sangeon",40,0.36,14.58,-14.87,7.53,NA,"OfficialWorldGolfRanking",2013
458,455,"Henrik Norlander",40,0.36,14.44,-1.44,15.87,NA,"OfficialWorldGolfRanking",2013
459,454,"Mark Brown",40,0.36,14.43,-11.54,2.65,NA,"OfficialWorldGolfRanking",2013
460,452,"Fabrizio Zanotti",52,0.36,18.67,-23.45,6.28,NA,"OfficialWorldGolfRanking",2013
461,495,"Gunn Charoenkul",40,0.36,14.29,-3.95,9.05,NA,"OfficialWorldGolfRanking",2013
462,456,"Andrew Curlewis",46,0.36,16.41,-1.85,16.21,NA,"OfficialWorldGolfRanking",2013
463,460,"Wes Roach",42,0.35,14.78,-3.06,13.81,NA,"OfficialWorldGolfRanking",2013
464,457,"Camilo Benedetti",52,0.35,18.27,-14.2,10.44,NA,"OfficialWorldGolfRanking",2013
464,458,"SSP Chawrasia",52,0.35,18.27,-14.56,11.94,NA,"OfficialWorldGolfRanking",2013
466,459,"Katsumasa Miyamoto",48,0.35,16.76,-15.61,6.89,NA,"OfficialWorldGolfRanking",2013
467,462,"Yuki Kono",40,0.35,13.9,-0.5,14.4,NA,"OfficialWorldGolfRanking",2013
468,465,"Chad Collins",41,0.35,14.2,-1.2,14.49,NA,"OfficialWorldGolfRanking",2013
469,463,"Jorge Fernandez Valdes",40,0.35,13.85,-2.53,12.78,NA,"OfficialWorldGolfRanking",2013
470,466,"Chan Shihchang",40,0.35,13.83,-1.1,13.8,NA,"OfficialWorldGolfRanking",2013
471,479,"Knut Borsheim",45,0.34,15.4,-5.9,12.02,NA,"OfficialWorldGolfRanking",2013
472,475,"Tim Petrovic",51,0.34,17.4,-10.86,8.96,NA,"OfficialWorldGolfRanking",2013
473,471,"Lloyd Kennedy",40,0.34,13.63,-5.03,12.4,NA,"OfficialWorldGolfRanking",2013
474,468,"Vaughn Groenewald",46,0.34,15.64,-7.51,10.57,NA,"OfficialWorldGolfRanking",2013
474,477,"Jim Renner",50,0.34,16.99,-11.22,15.96,NA,"OfficialWorldGolfRanking",2013
476,464,"Kieran Pratt",40,0.34,13.57,-16.23,2.47,NA,"OfficialWorldGolfRanking",2013
477,470,"Joel Sjoholm",52,0.34,17.6,-21.69,5.74,NA,"OfficialWorldGolfRanking",2013
478,482,"Joe Durant",50,0.34,16.86,-11.68,10.3,NA,"OfficialWorldGolfRanking",2013
479,467,"DJ Trahan",52,0.34,17.53,-20.81,10.81,NA,"OfficialWorldGolfRanking",2013
480,506,"Chawalit Plaphol",52,0.34,17.5,-24.94,15.89,NA,"OfficialWorldGolfRanking",2013
481,473,"Akio Sadakata",40,0.34,13.45,-8.39,7.11,NA,"OfficialWorldGolfRanking",2013
482,474,"Steven Conran",40,0.33,13.31,-12.46,9.38,NA,"OfficialWorldGolfRanking",2013
483,482,"Miguel Angel Carballo",52,0.33,17.29,-16.98,14.49,NA,"OfficialWorldGolfRanking",2013
484,478,"Bryce Easton",49,0.33,16.24,-8.32,14.49,NA,"OfficialWorldGolfRanking",2013
485,480,"Hudson Swafford",51,0.33,16.9,-8.9,10.59,NA,"OfficialWorldGolfRanking",2013
486,475,"Troy Kelly",40,0.33,13.23,-20.01,NA,NA,"OfficialWorldGolfRanking",2013
487,469,"Chapchai Nirat",50,0.33,16.53,-14.15,5.37,NA,"OfficialWorldGolfRanking",2013
488,484,"Byeong Hun An",40,0.33,13.18,-2.4,12.36,NA,"OfficialWorldGolfRanking",2013
489,481,"Boonchu Ruangkit",40,0.33,13.18,-6.87,10.5,NA,"OfficialWorldGolfRanking",2013
490,492,"Cameron Beckman",51,0.33,16.77,-5.06,13.89,NA,"OfficialWorldGolfRanking",2013
491,485,"Byron Smith",40,0.33,13.09,-4.4,14.56,NA,"OfficialWorldGolfRanking",2013
491,518,"Kim Taehoon",40,0.33,13.09,-0.08,13.17,NA,"OfficialWorldGolfRanking",2013
493,488,"Bernard Ritthammer",45,0.33,14.69,-4.24,14.58,NA,"OfficialWorldGolfRanking",2013
494,489,"Daniel Popovic",40,0.32,12.91,-6.29,NA,NA,"OfficialWorldGolfRanking",2013
495,490,"Ulrich Van den Berg",49,0.32,15.78,-8,13.85,NA,"OfficialWorldGolfRanking",2013
496,497,"Pelle Edberg",40,0.32,12.85,-13.99,7.82,NA,"OfficialWorldGolfRanking",2013
497,494,"Franklin Corpening",40,0.32,12.82,-0.86,13.67,NA,"OfficialWorldGolfRanking",2013
497,492,"Oliver Wilson",52,0.32,16.66,-11.55,9.84,NA,"OfficialWorldGolfRanking",2013
499,491,"Dean Burmester",42,0.32,13.45,-5.84,10.82,NA,"OfficialWorldGolfRanking",2013
500,499,"Duncan Stewart",40,0.32,12.77,-0.07,12.84,NA,"OfficialWorldGolfRanking",2013
501,487,"David Lipsky",40,0.32,12.76,-16.87,NA,NA,"OfficialWorldGolfRanking",2013
502,502,"Chan Kim",40,0.32,12.73,-0.41,13.14,NA,"OfficialWorldGolfRanking",2013
503,496,"Scott Dunlap",52,0.32,16.51,-8.01,10.95,NA,"OfficialWorldGolfRanking",2013
504,524,"Daehyun Kim",40,0.32,12.67,-13.34,2.55,NA,"OfficialWorldGolfRanking",2013
505,501,"Gareth Shaw",40,0.32,12.66,-0.24,12.9,NA,"OfficialWorldGolfRanking",2013
506,498,"Oliver Bekker",50,0.31,15.69,-12.82,9.21,NA,"OfficialWorldGolfRanking",2013
507,504,"Wil Besseling",43,0.31,13.3,-7.57,7.2,NA,"OfficialWorldGolfRanking",2013
508,503,"Aaron Watkins",52,0.31,16.07,-12.15,7.59,NA,"OfficialWorldGolfRanking",2013
