"Top5FinalRoundPerformance_RANKTHISWEEK_2008","Top5FinalRoundPerformance_RANKLASTWEEK_2008","Top5FinalRoundPerformance_PLAYERNAME_2008","Top5FinalRoundPerformance_EVENTS_2008","Top5FinalRoundPerformance_PctTIMESIMPROVED_2008","Top5FinalRoundPerformance_OFTIMESIMPROVED_2008","stat_name","year"
93,93,"Jeff Overton",32,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Brenden Pappas",24,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Tom Pernice Jr",30,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Tag Ridings",29,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Scott Sterling",28,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Steve Stricker",22,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Chris Stroud",29,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Vaughn Taylor",32,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Kyle Thompson",26,0,NA,"Top5FinalRoundPerformance",2008
93,93,"David Toms",20,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Charlie Wi",27,0,NA,"Top5FinalRoundPerformance",2008
93,93,"Mark Wilson",29,0,NA,"Top5FinalRoundPerformance",2008
93,93,"YE Yang",29,0,NA,"Top5FinalRoundPerformance",2008
